# file...... Overhead_lines_power_in_A.csv
# date...... Fri Oct 27 14:51:54 2017
# user...... mast9
# host...... (null)
# group..... class= overhead_line
# property.. power_in_A
# limit..... -1
# interval.. 3600
# timestamp,O1-2,O1-3,O1-7,O3-4,O3-5,O5-6,O7-8,O8-12,O8-9,O8-13,O1401-14,O13-34,O13-18,O14-11,O14-10,O15-16,O15-17,O18-19,O18-21,O19-20,O21-22,O21-23,O23-24,O23-25,O2601-26,O25-28,O26-27,O26-31,O27-33,O28-29,O29-30,O30-250,O31-32,O34-15,O35-36,O35-40,O36-37,O36-38,O38-39,O40-41,O40-42,O42-43,O42-44,O44-45,O44-47,O45-46,O47-48,O47-49,O49-50,O50-51,O51-151,O52-53,O53-54,O54-55,O54-57,O55-56,O57-58,O57-60,O58-59,O60-61,O67-68,O67-72,O67-97,O68-69,O69-70,O70-71,O72-73,O72-76,O73-74,O74-75,O76-77,O76-86,O77-78,O78-79,O78-80,O80-81,O81-82,O81-84,O82-83,O84-85,O86-87,O87-88,O87-89,O89-90,O89-91,O91-92,O91-93,O93-94,O93-95,O95-96,O97-98,O98-99,O99-100,O100-450,O101-102,O101-105,O102-103,O103-104,O105-106,O105-108,O106-107,O108-109,O108-300,O109-110,O110-111,O110-112,O112-113,O113-114,O135-35,O149-1,O152-52,O6701-67,O197-101
2016-11-04 00:00:00 PDT,+0-0i,+0-0i,+1.08185e+06+153050i,+0+0j,+0+0j,+0+0j,+1.07142e+06+144957i,+0-0i,+92025.6+30633.9i,+976209+108996i,+62078+30545.2i,+0-0i,+420378-52340.3i,+41418.3+20720.7i,+20574.3+9737.97i,+0+0j,+0+0j,+57799.2+18999.8i,+124118+58799.5i,+41380.3+18960.4i,+0-0i,+124049+58656.6i,+0-0i,+124007+58519.4i,+41347.9+18847.5i,+82600.6+39511.3i,+41339.9+18824.4i,+0-0i,+41331.6+18804.9i,+41243.2+20637.1i,+1.00624e-06-1.09592e-05i,+1.00056e-06-1.09929e-05i,+0+0j,+0+0j,+41408.7+20743.4i,+180061-145400i,+41380.1+20703.9i,+0-0i,+0+0j,+0-0i,+179947-145608i,+0-0i,+173841-145815i,+27922+9400.95i,+145821-155405i,+7160.65+0.655484i,+72735.2+51968.9i,+36341.7-231642i,+16974.9-231944i,+16870.2-232257i,+7600.76-232550i,+528195+151893i,+510231+150491i,+20582.8+10294.3i,+491150+415819i,-6.88609e-09+7.14853e-09i,+0-0i,+489068+412345i,+0+0j,+1.13362e-05-4.33516e-06i,+65472.7+93.9534i,+217910+87128.1i,+125310+267635i,+56668.2+58.9233i,+33062.5+22.8024i,+27058.1+8.2528i,+0-0i,+217529+86870.1i,+0+0j,+0+0j,+61182.6-194963i,+53951.4+229090i,+61071.4-195234i,+43092.7+21559.8i,+17947.1-216867i,+17836.5-217319i,+17697.9-217798i,+0-0i,+67.2542-218025i,+0+0j,+53125.8+227734i,+23594-52454.7i,+28995.7+279312i,+0-0i,+28579.7+278540i,+0-0i,+28253.6+277950i,+27986.6+277345i,-3.74423e-06-1.53511e-06i,+0-0i,+23569.2+4.62954i,+6.77366e-06-1.48043e-05i,+6.75345e-06-1.4812e-05i,+6.75433e-06-1.47962e-05i,+0-0i,+101518+266631i,+0+0j,+0+0j,+0-0i,+101379+266028i,+0+0j,+108240+30781.7i,-6976.17+234549i,+79756.7+30545i,+11993.4+3.46147i,+67673.1+30450.3i,+46641.1+21109.8i,+4480.27+0.27411i,+236486-132926i,+1.10622e+06+164273i,+551949+154971i,+410078+357327i,+101634+267122i
2016-11-05 09:00:00 PDT,-0+0i,-0+0i,+979495-348111i,+0+0j,+0+0j,+0+0j,+968433-356206i,-0+0i,+85798.7+327.93i,+879665-361857i,+51861.5+259.843i,-0+0i,+339404-338809i,+42323.8+21173.7i,+9490.63-20961.5i,+0+0j,+0+0j,+34520.9-42629.2i,+80368.9-63487.6i,+18530.6-42660i,-0+0i,+80366-63585.2i,-0+0i,+80356.6-63682.3i,+18484.9-42752.6i,+61848.9-21030.8i,+18476.1-42780.2i,-0+0i,+18467.9-42799.6i,+43375.4+21703.8i,+2.25175e-06-7.6264e-06i,+2.23918e-06-7.65814e-06i,+0+0j,+0+0j,+43203.7+21655.4i,+162163-248880i,+43173+21601i,-0+0i,+0+0j,-0+0i,+161938-249260i,-0+0i,+154780-249637i,+17238.5-21428.5i,+137340-228535i,+8070.78+0.795224i,+76136.9+54399.3i,+37186.9-245223i,+14890.9-245514i,+14740.7-245814i,+4784.91-246089i,+507899-32855.5i,+490386-34266.5i,+21254.4+10630.3i,+457160+296982i,+5.49819e-09+1.4112e-08i,-0+0i,+455577+294243i,+0+0j,+8.62262e-06+7.22096e-06i,+78209.5+131.215i,+166910-12134.9i,+129563+250328i,+68742.1+83.1653i,+39851.6+32.0628i,+32901.6+11.7356i,-0+0i,+166656-12185.5i,+0+0j,+0+0j,+62579.4-203129i,+52619.4+296283i,+62464.2-203411i,+44894.7+22461.4i,+17536.2-225950i,+17416.7-226426i,+17265.5-226933i,-0+0i,+76.2237-227170i,+0+0j,+51544.2+294057i,+28866.5-54370i,+21980.9+346987i,-0+0i,+21461.2+345811i,-0+0i,+20995.9+344939i,+20604.8+344045i,-1.16965e-05+6.67713e-06i,-0+0i,+28839.7+6.49748i,+3.58969e-06-7.57457e-06i,+3.59642e-06-7.58487e-06i,+3.57254e-06-7.57094e-06i,-0+0i,+100535+249601i,+0+0j,+0+0j,-0+0i,+100410+249152i,+0+0j,+104202+670.857i,-3884.33+247967i,+70610.7+476.509i,+12123.3+3.37944i,+58428.4+413.415i,+49384.6+22103.6i,+5240.35+0.358165i,+222848-236697i,+1.00743e+06-336790i,+536552-29693.5i,+375748+239887i,+100636+249948i
2016-11-05 10:00:00 PDT,-0+0i,-0+0i,+953542-348892i,+0+0j,+0+0j,+0+0j,+942745-356622i,-0+0i,+83182.6+335.438i,+856701-362040i,+51899.5+271.47i,-0+0i,+332058-338483i,+42346.1+21184.9i,+9506.28-20961.1i,+0+0j,+0+0j,+33722.4-42625.9i,+80472.4-63468.2i,+18572.6-42656.1i,-0+0i,+80467.4-63564.9i,-0+0i,+80456.3-63661.2i,+18524.9-42746.6i,+61907.4-21015.3i,+18516.1-42774.1i,-0+0i,+18507.9-42793.6i,+43393.7+21713.1i,+6.20423e-06-1.27124e-05i,+6.19574e-06-1.26624e-05i,+0+0j,+0+0j,+43229.5+21668.4i,+156771-249224i,+43198.8+21613.9i,-0+0i,+0+0j,-0+0i,+156550-249597i,-0+0i,+149517-249968i,+17082.4-21427.2i,+132236-228862i,+7890.75+0.759611i,+76192.5+54439i,+31985.2-245595i,+11014.2-245885i,+10864-246184i,+1228.89-246460i,+494595-32910i,+477998-34254.7i,+21272.6+10639.4i,+449089+297027i,+8.56894e-10+2.72654e-09i,-0+0i,+447540+294335i,+0+0j,+1.4312e-06+1.71629e-05i,+73584.2+115.686i,+166359-12356.8i,+128165+250721i,+64422.2+73.1931i,+37618+28.3577i,+30790.1+10.2656i,-0+0i,+166104-12410.3i,+0+0j,+0+0j,+61727.2-203318i,+52776.3+296237i,+61609.1-203601i,+44937+22482.6i,+16638.4-226161i,+16516.5-226636i,+16365-227138i,-0+0i,+76.3341-227375i,+0+0j,+51709.7+294012i,+26785.7-54424.3i,+24232.9+346996i,-0+0i,+23713.8+345818i,-0+0i,+23249.6+344944i,+22858.9+344050i,-8.46027e-06-9.58147e-07i,-0+0i,+26759.4+5.69319i,-1.79724e-06-4.30952e-06i,-1.80454e-06-4.3201e-06i,-1.80148e-06-4.30424e-06i,-0+0i,+101219+249992i,+0+0j,+0+0j,-0+0i,+101095+249544i,+0+0j,+101330+681.949i,-329.812+248347i,+70068.5+498.344i,+11583+3.08161i,+58427.5+436.523i,+49352.1+22127.3i,+5160.34+0.346936i,+216203-236289i,+979098-338117i,+521059-29915.1i,+369152+240021i,+101320+250342i
2016-11-05 11:00:00 PDT,-0+0i,-0+0i,+950868-349014i,+0+0j,+0+0j,+0+0j,+940280-356705i,-0+0i,+83144.5+336.149i,+854280-362100i,+51901.4+272.24i,-0+0i,+331095-338506i,+42346.4+21185i,+9507.88-20960.5i,+0+0j,+0+0j,+33726.8-42624i,+80480.6-63464.4i,+18577-42654.2i,-0+0i,+80475.3-63561i,-0+0i,+80463.9-63657.2i,+18529.1-42744.4i,+61910.8-21013.5i,+18520.3-42771.8i,-0+0i,+18512-42791.3i,+43392.8+21712.6i,-1.49364e-06-3.92756e-06i,-1.52485e-06-3.93952e-06i,+0+0j,+0+0j,+43229.6+21668.5i,+155836-249260i,+43198.9+21613.9i,-0+0i,+0+0j,-0+0i,+155617-249632i,-0+0i,+148785-250001i,+16885.1-21426.3i,+131702-228895i,+7690.71+0.721574i,+76193.4+54439.7i,+31445-245630i,+10584-245920i,+10433.8-246219i,+958.766-246495i,+493249-32899.9i,+476654-34238.1i,+21272.7+10639.5i,+448097+296943i,-7.41342e-09+1.97063e-09i,-0+0i,+446550+294256i,+0+0j,+3.78509e-06+3.54253e-06i,+72882.1+113.612i,+166398-12456.5i,+127919+250751i,+63881+71.9256i,+37217.5+27.8408i,+30590+10.1322i,-0+0i,+166143-12510.4i,+0+0j,+0+0j,+61727.7-203315i,+52801.8+296126i,+61609.2-203598i,+44936.5+22482.3i,+16638.8-226157i,+16516.7-226631i,+16365.1-227133i,-0+0i,+76.3364-227369i,+0+0j,+51737+293903i,+26645.7-54424.9i,+24401.1+346888i,-0+0i,+23882.6+345711i,-0+0i,+23418.9+344838i,+23028.7+343945i,+5.42111e-08-6.79519e-07i,-0+0i,+26619.4+5.6474i,+7.51532e-06-6.92591e-06i,+7.52859e-06-6.89951e-06i,+7.49746e-06-6.90527e-06i,-0+0i,+101112+250024i,+0+0j,+0+0j,-0+0i,+100989+249576i,+0+0j,+100953+681.501i,-59.14+248381i,+69832.7+499.263i,+11503+3.03908i,+58272.1+437.88i,+49193.4+22127.7i,+5000.32+0.325741i,+215227-236304i,+976411-338291i,+519608-29920.1i,+368240+239945i,+101213+250373i
2016-11-05 12:00:00 PDT,-0+0i,-0+0i,+940659-349407i,+0+0j,+0+0j,+0+0j,+930376-356954i,-0+0i,+82514.7+338.763i,+845041-362259i,+51912.6+275.827i,-0+0i,+327802-338479i,+42352.5+21188.1i,+9513.02-20960i,+0+0j,+0+0j,+33321.8-42621.5i,+80515.9-63455.8i,+18592.3-42651.4i,-0+0i,+80509.8-63552.1i,-0+0i,+80497.8-63648i,+18543.5-42740.8i,+61929.8-21007.6i,+18534.6-42768.2i,-0+0i,+18526.4-42787.6i,+43397.3+21714.9i,+2.21712e-06-3.48837e-06i,+2.21493e-06-3.52273e-06i,+0+0j,+0+0j,+43236.8+21672.2i,+153254-249395i,+43206.2+21617.6i,-0+0i,+0+0j,-0+0i,+153037-249763i,-0+0i,+146468-250129i,+16604.1-21425.1i,+129667-229021i,+7400.66+0.668036i,+76209.5+54451.2i,+29378.4-245771i,+9040-246060i,+8889.89-246358i,-264.805-246634i,+487873-32905.8i,+471730-34217.4i,+21277.5+10641.9i,+444672+296834i,-1.78159e-09-5.89347e-09i,-0+0i,+443136+294165i,+0+0j,-6.56804e-06+1.95585e-06i,+70996.5+107.901i,+166258-12653.1i,+127333+250889i,+62307.5+68.3526i,+36226.1+26.4237i,+29859.5+9.65101i,-0+0i,+166002-12707.9i,+0+0j,+0+0j,+61289-203360i,+53048.8+295964i,+61169.7-203642i,+44946.7+22487.4i,+16189-226206i,+16066.3-226679i,+15914.8-227179i,-0+0i,+76.366-227416i,+0+0j,+51988.2+293742i,+26065.5-54439i,+25234.9+346743i,-0+0i,+24717.2+345566i,-0+0i,+24254.5+344694i,+23865.1+343802i,-9.74946e-06-5.53449e-06i,-0+0i,+26039.3+5.44605i,+2.09287e-06+2.1063e-06i,+2.07531e-06+2.09436e-06i,+2.07822e-06+2.11526e-06i,-0+0i,+101107+250162i,+0+0j,+0+0j,-0+0i,+100983+249715i,+0+0j,+99722.6+683.558i,+1164.31+248519i,+69307.1+505.778i,+11152.8+2.85598i,+58097.6+445.47i,+49007.1+22134.4i,+4800.3+0.300105i,+212309-236242i,+965829-338886i,+513704-29988.5i,+365618+239868i,+101208+250512i
2016-11-05 13:00:00 PDT,-0+0i,-0+0i,+935624-349561i,+0+0j,+0+0j,+0+0j,+925564-357039i,-0+0i,+82218.6+339.803i,+840539-362302i,+51916.9+277.32i,-0+0i,+326530-338451i,+42354.3+21189i,+9515.45-20959.4i,+0+0j,+0+0j,+33747.7-42618.7i,+80526.6-63451.1i,+18597.9-42648.9i,-0+0i,+80519.8-63547i,-0+0i,+80507.1-63642.7i,+18548.8-42737.7i,+61933.4-21005.3i,+18539.9-42765i,-0+0i,+18531.7-42784.5i,+43395.6+21714.1i,+9.83433e-06-2.0871e-06i,+9.81094e-06-2.10078e-06i,+0+0j,+0+0j,+43237.5+21672.6i,+151749-249475i,+43206.9+21618i,-0+0i,+0+0j,-0+0i,+151533-249841i,-0+0i,+145155-250205i,+16447.8-21424.1i,+128512-229097i,+7240.63+0.639431i,+76213+54453.7i,+28212.8-245851i,+8181.78-246140i,+8031.49-246438i,-1083.2-246714i,+485355-32888.7i,+468777-34188.6i,+21279.3+10642.8i,+442981+296675i,-1.72972e-08+1.44618e-10i,-0+0i,+441452+294015i,+0+0j,+7.62608e-06+2.65432e-06i,+69140.6+101.962i,+166392-12862.2i,+126770+250973i,+60503.6+64.4579i,+35184.6+24.9268i,+29009+9.10726i,-0+0i,+166135-12918.1i,+0+0j,+0+0j,+61747.8-203369i,+52699.7+295756i,+61626.4-203652i,+44950.1+22489.1i,+16641.9-226217i,+16517.7-226689i,+16365.1-227187i,-0+0i,+76.3592-227423i,+0+0j,+51642.4+293537i,+25305.2-54445.1i,+25651.2+346545i,-0+0i,+25134.1+345369i,-0+0i,+24672+344496i,+24283+343605i,-6.9777e-06-9.79088e-06i,-0+0i,+25279.2+5.15733i,+5.78862e-07-1.05199e-05i,+6.01369e-07-1.05336e-05i,+5.83395e-07-1.05047e-05i,-0+0i,+101304+250246i,+0+0j,+0+0j,-0+0i,+101181+249799i,+0+0j,+99101.2+684.549i,+1983.09+248602i,+69327.9+508.994i,+11322.9+2.9434i,+57948.3+448.572i,+48852.5+22136.9i,+4640.28+0.280394i,+210592-236202i,+960283-339143i,+510489-30004.6i,+363328+239729i,+101405+250597i
2016-11-05 14:00:00 PDT,-0+0i,-0+0i,+939307-349434i,+0+0j,+0+0j,+0+0j,+929269-356963i,-0+0i,+82612.6+338.546i,+843831-362259i,+51910.3+275.457i,-0+0i,+327699-338500i,+42349.9+21186.8i,+9513.29-20959.1i,+0+0j,+0+0j,+34161.2-42617.6i,+80507.7-63452.7i,+18591.1-42648.1i,-0+0i,+80501-63548.6i,-0+0i,+80488.5-63644.3i,+18542.4-42737.1i,+61921.2-21007.5i,+18533.5-42764.4i,-0+0i,+18525.2-42783.9i,+43389.8+21711.3i,-3.12949e-06-2.11241e-06i,-3.12795e-06-2.08228e-06i,+0+0j,+0+0j,+43231.2+21669.5i,+152353-249435i,+43200.6+21614.9i,-0+0i,+0+0j,-0+0i,+152137-249802i,-0+0i,+145798-250167i,+16434.2-21423.6i,+129168-229060i,+7230.63+0.637766i,+76200.5+54444.9i,+28887.8-245806i,+8679.05-246095i,+8528.62-246392i,-666.274-246668i,+487333-32860.2i,+470309-34170.1i,+21275.7+10641i,+444077+296575i,-5.29447e-09-9.27734e-09i,-0+0i,+442543+293908i,+0+0j,-1.00719e-05-5.34501e-06i,+69351.2+102.496i,+166536-12927.6i,+126831+250924i,+60643.9+64.7559i,+35234.7+25.0335i,+29099+9.16572i,-0+0i,+166279-12983.3i,+0+0j,+0+0j,+62190.4-203326i,+52422.6+295646i,+62068.5-203609i,+44941+22484.6i,+17093-226170i,+16968.5-226641i,+16815.4-227139i,-0+0i,+76.3274-227375i,+0+0j,+51365+293429i,+25395.2-54434.8i,+25283.6+346427i,-0+0i,+24766.7+345251i,-0+0i,+24304.6+344379i,+23915.8+343488i,-3.49583e-06+4.9069e-06i,-0+0i,+25369.2+5.18668i,+8.90904e-06-5.75487e-07i,+8.91065e-06-5.53935e-07i,+8.91181e-06-5.19263e-07i,-0+0i,+101276+250198i,+0+0j,+0+0j,-0+0i,+101153+249751i,+0+0j,+99488.9+682.402i,+1566.93+248556i,+69504.2+505.438i,+11553+3.06489i,+57894.2+444.59i,+48803.2+22132.3i,+4600.27+0.275637i,+211359-236265i,+964165-338944i,+512590-29953.5i,+363745+239617i,+101377+250549i
2016-11-05 15:00:00 PDT,-0+0i,-0+0i,+990101-347616i,+0+0j,+0+0j,+0+0j,+979076-355861i,-0+0i,+86825.6+323.215i,+889205-361609i,+51836.7+253.458i,-0+0i,+342717-338962i,+42304.5+21164.1i,+9485.22-20958.3i,+0+0j,+0+0j,+35762.4-42619.5i,+80303.6-63484.9i,+18511.1-42651.2i,-0+0i,+80301-63582.6i,-0+0i,+80291.8-63679.7i,+18466.4-42744.3i,+61802.7-21036.5i,+18457.7-42771.9i,-0+0i,+18449.4-42791.4i,+43347.7+21689.9i,+1.08373e-05-4.15782e-06i,+1.083e-05-4.105e-06i,+0+0j,+0+0j,+43174+21640.5i,+163847-248804i,+43143.2+21586.1i,-0+0i,+0+0j,-0+0i,+163618-249185i,-0+0i,+156578-249563i,+17197.7-21423.7i,+139176-228467i,+8040.78+0.789911i,+76078.2+54357.4i,+39101.6-245121i,+16257-245411i,+16105.9-245710i,+5908.89-245984i,+513736-32645.2i,+494877-34088.9i,+21237.2+10621.6i,+459993+296268i,-2.23817e-08-1.71597e-08i,-0+0i,+458389+293503i,+0+0j,+3.70566e-06+8.843e-06i,+78801.3+133.007i,+166890-12773.7i,+129760+250199i,+69123.1+84.1806i,+40012+32.4596i,+33181.8+11.9482i,-0+0i,+166636-12822.7i,+0+0j,+0+0j,+63889.8-202920i,+51359.7+295410i,+63773.1-203203i,+44850.4+22439.2i,+18889-225719i,+18768.9-226194i,+18616.3-226699i,-0+0i,+76.0603-226936i,+0+0j,+50287.9+293195i,+29086.6-54320.6i,+20506.5+346082i,-0+0i,+19989+344911i,-0+0i,+19525.1+344043i,+19135.4+343153i,-1.47336e-05-4.49649e-06i,-0+0i,+29059.7+6.62962i,+2.37086e-06-7.70931e-06i,+2.36627e-06-7.72576e-06i,+2.36659e-06-7.72756e-06i,-0+0i,+100512+249474i,+0+0j,+0+0j,-0+0i,+100388+249026i,+0+0j,+105300+660.833i,-5002.58+247852i,+71123.5+462.187i,+12813.7+3.77903i,+58249.9+397.763i,+49221+22081.6i,+5120.34+0.342283i,+224956-236902i,+1.01848e+06-336086i,+542683-29410.5i,+376517+239118i,+100613+249819i
2016-11-05 16:00:00 PDT,-0+0i,-0+0i,+1.15977e+06-340493i,+0+0j,+0+0j,+0+0j,+1.14534e+06-351389i,-0+0i,+100870+276.054i,+1.04065e+06-358815i,+51596.9+181.603i,-0+0i,+392839-340304i,+42158.5+21091i,+9391.72-20956.8i,+0+0j,+0+0j,+40961.3-42629.3i,+79635.1-63594.9i,+18245.9-42665.2i,-0+0i,+79646.2-63698.5i,-0+0i,+79648.4-63800.5i,+18214.4-42772.4i,+61418.6-21132.1i,+18206.3-42801i,-0+0i,+18198-42820.5i,+43217+21623.8i,+1.52946e-06-8.67954e-06i,+1.52188e-06-8.64435e-06i,+0+0j,+0+0j,+42993.2+21549i,+202339-246556i,+42961.6+21495.2i,-0+0i,+0+0j,-0+0i,+202066-246994i,-0+0i,+192650-247429i,+19764-21425.5i,+172653-226375i,+10761.4+1.42188i,+75689.8+54079.9i,+73237.7-242740i,+41614-243042i,+41459.7-243350i,+27933.4-243623i,+601687-31833.7i,+576838-33769.8i,+21114.5+10559.9i,+513359+295792i,-4.08195e-09+1.08833e-08i,-0+0i,+511517+292678i,+0+0j,+2.23004e-06+1.3218e-05i,+110502+265.034i,+168387-11797.7i,+139530+247752i,+97586.2+168.392i,+56043.7+64.5773i,+46863.7+24.0264i,-0+0i,+168145-11824.7i,+0+0j,+0+0j,+69418.5-201640i,+48261.6+295171i,+69319.6-201923i,+44564+22296i,+24724.7-224299i,+24619.3-224785i,+24469.3-225317i,-0+0i,+75.251-225555i,+0+0j,+47138.3+292956i,+41472.7-53954.9i,+4939.36+345483i,-0+0i,+4416.09+344323i,-0+0i,+3943.4+343462i,+3548.86+342567i,+4.0749e-06-3.29263e-06i,-0+0i,+41442.6+12.692i,+4.07752e-06-6.9761e-06i,+4.0783e-06-7.00935e-06i,+4.06237e-06-6.99138e-06i,-0+0i,+97894.7+247030i,+0+0j,+0+0j,-0+0i,+97766.2+246575i,+0+0j,+124691+604.718i,-26997.9+245457i,+76494.6+324.335i,+16946.6+6.65916i,+59478.3+247.015i,+50654.7+21920.3i,+6880.61+0.622742i,+270481-238876i,+1.20009e+06-325100i,+643069-27379i,+419625+237938i,+97994.8+247356i
2016-11-05 17:00:00 PDT,-0+0i,-0+0i,+1.38363e+06-327778i,+0+0j,+0+0j,+0+0j,+1.36362e+06-342799i,-0+0i,+117714+212.942i,+1.24087e+06-352832i,+51266.4+83.7309i,-0+0i,+460992-341265i,+41955.1+20989.3i,+9264.89-20952.5i,+0+0j,+0+0j,+49422.1-42630.6i,+78696.4-63734.4i,+17878.7-42674.6i,-0+0i,+78724.3-63845.6i,-0+0i,+78740.6-63953.7i,+17864.8-42800.3i,+60869.6-21261.2i,+17857.7-42830.4i,-0+0i,+17849.4-42849.9i,+43019.2+21523.9i,-4.53187e-07-8.32029e-06i,-4.88312e-07-8.34291e-06i,+0+0j,+0+0j,+42731.5+21416.4i,+254355-243420i,+42698.5+21363.6i,-0+0i,+0+0j,-0+0i,+254003-243963i,-0+0i,+240595-244503i,+24092-21422.1i,+216218-223529i,+15302.9+2.89578i,+75135.6+53683.8i,+117723-239506i,+74741.8-239841i,+74578.1-240170i,+55551.6-240454i,+718076-30085.2i,+683566-32797.5i,+20944.9+10474.5i,+583741+294909i,+3.45422e-09-1.0554e-08i,-0+0i,+581575+291260i,+0+0j,+4.86908e-07-7.71412e-06i,+150527+493.962i,+169476-11104.9i,+152066+244574i,+132259+312.993i,+76398.9+120.437i,+63273.7+44.2851i,-0+0i,+169248-11101.5i,+0+0j,+0+0j,+78438.6-199854i,+41604.3+294146i,+78357.6-200138i,+44168.2+22097.9i,+34161.4-222321i,+34071.7-222824i,+33924.5-223390i,-0+0i,+74.0902-223632i,+0+0j,+40418.2+291933i,+55712.4-53452.5i,-16057.8+343966i,-0+0i,-16592.5+342812i,-0+0i,-17080.2+341952i,-17483.1+341046i,-1.88456e-06+8.62308e-06i,-0+0i,+55678.1+22.2857i,+4.92987e-06-2.20067e-06i,+4.91561e-06-2.2108e-06i,+4.9109e-06-2.2175e-06i,-0+0i,+96192+243846i,+0+0j,+0+0j,-0+0i,+96059.7+243379i,+0+0j,+150554+558.998i,-54545.6+242303i,+85477.1+146.479i,+23683+13.1411i,+61706.1+44.2086i,+53163.6+21698.1i,+9841.27+1.28744i,+330973-240842i,+1.43719e+06-306443i,+773679-23728i,+473460+235918i,+96289.9+244153i
2016-11-05 18:00:00 PDT,-0+0i,-0+0i,+1.46806e+06-321664i,+0+0j,+0+0j,+0+0j,+1.44515e+06-338442i,-0+0i,+123014+183.839i,+1.31656e+06-349572i,+51124.8+42.4446i,-0+0i,+488267-341256i,+41866.4+20944.9i,+9212.21-20949.3i,+0+0j,+0+0j,+53890.4-42621.5i,+78282.8-63784.6i,+17722.1-42670.4i,-0+0i,+78316.2-63898.1i,-0+0i,+78337-64008.2i,+17715.2-42802.8i,+60619.1-21314.6i,+17708.6-42833.8i,-0+0i,+17700.3-42853.3i,+42918.7+21473.4i,-3.23858e-06-9.31689e-06i,-3.27197e-06-9.35238e-06i,+0+0j,+0+0j,+42608.1+21353.9i,+274832-242260i,+42574.4+21301.5i,-0+0i,+0+0j,-0+0i,+274441-242856i,-0+0i,+258832-243448i,+26492.6-21415.9i,+232028-222516i,+17793.9+3.92828i,+74881.1+53502i,+133941-238324i,+86950.2-238676i,+86779.9-239016i,+64782.5-239308i,+762124-29043.3i,+722586-32093.7i,+20871+10437.3i,+610108+293850i,-3.33928e-09+5.46495e-09i,-0+0i,+607809+289967i,+0+0j,-1.64913e-05+4.10121e-06i,+164086+584.145i,+169027-11741i,+156594+243452i,+142933+368.244i,+83320.5+142.4i,+68020.7+51.4182i,-0+0i,+168805-11725.1i,+0+0j,+0+0j,+83211.2-199051i,+36912.3+292717i,+83132.6-199339i,+43993.7+22010.6i,+39111.2-221437i,+39024.6-221946i,+38877.4-222524i,-0+0i,+73.4821-222769i,+0+0j,+35709.6+290511i,+59435.5-53237.7i,-24498.1+342337i,-0+0i,-25036.6+341184i,-0+0i,-25529.5+340324i,-25935.2+339416i,-1.37392e-05-1.16013e-05i,-0+0i,+59399.9+25.4831i,-8.43555e-11-3.5087e-06i,-9.99844e-09-3.50881e-06i,-9.06835e-09-3.48399e-06i,-0+0i,+97001.1+242719i,+0+0j,+0+0j,-0+0i,+96868.6+242246i,+0+0j,+160564+548.788i,-63739.7+241175i,+90388.8+77.6882i,+27257.3+17.4866i,+63032.8-39.9079i,+54606.9+21601.9i,+11481.7+1.7606i,+354085-241293i,+1.52488e+06-297868i,+821420-21889.4i,+491164+234341i,+97097.1+243021i
2016-11-05 19:00:00 PDT,-0+0i,-0+0i,+1.45311e+06-322646i,+0+0j,+0+0j,+0+0j,+1.43058e+06-339113i,-0+0i,+121889+186.284i,+1.30319e+06-350044i,+51142.3+47.4985i,-0+0i,+484107-341209i,+41877.6+20950.5i,+9218.51-20949.8i,+0+0j,+0+0j,+53908.7-42620.6i,+78328.6-63777.5i,+17740.4-42669.5i,-0+0i,+78360.5-63890.4i,-0+0i,+78380.1-63999.9i,+17732.4-42800.4i,+60644.2-21308.3i,+17725.8-42831.4i,-0+0i,+17717.5-42850.9i,+42926.4+21477.4i,+5.50041e-07-1.09943e-05i,+5.66229e-07-1.09857e-05i,+0+0j,+0+0j,+42620.9+21360.3i,+271228-242509i,+42587.2+21307.9i,-0+0i,+0+0j,-0+0i,+270843-243097i,-0+0i,+255490-243679i,+26253.7-21416.1i,+228929-222741i,+17543.8+3.81721i,+74910.1+53522.7i,+130795-238567i,+84645.9-238916i,+84476.1-239254i,+62680.3-239545i,+754422-29163.2i,+714916-32155.6i,+20880.8+10442.2i,+605397+293702i,-3.39279e-09+5.09686e-09i,-0+0i,+603122+289858i,+0+0j,+1.47354e-05-3.097e-06i,+160550+557.741i,+169064-11985i,+155540+243686i,+139607+351.156i,+81444+135.831i,+66398.3+48.9594i,-0+0i,+168840-11971.5i,+0+0j,+0+0j,+83240.8-199145i,+36846.9+292565i,+83159.2-199435i,+44016+22021.8i,+39114.9-221543i,+39026-222050i,+38877.5-222626i,-0+0i,+73.5167-222870i,+0+0j,+35649.9+290360i,+57994.3-53268.1i,-23113.1+342216i,-0+0i,-23650.1+341064i,-0+0i,-24141.3+340205i,-24546.2+339299i,-2.0798e-06-1.15694e-05i,-0+0i,+57959.2+24.2832i,-2.79201e-06-3.29753e-06i,-2.78762e-06-3.31404e-06i,-2.79696e-06-3.30909e-06i,-0+0i,+97388.5+242953i,+0+0j,+0+0j,-0+0i,+97256.7+242480i,+0+0j,+158855+549.118i,-61644.6+241409i,+90130.1+88.2398i,+27157.1+17.3478i,+62874.8-28.5854i,+54433.1+21614.7i,+11281.7+1.69872i,+349855-241175i,+1.50873e+06-299312i,+812319-22161.2i,+486596+234282i,+97484.3+243257i
