# file...... Overhead_lines_power_in_B.csv
# date...... Fri Oct 27 14:51:54 2017
# user...... mast9
# host...... (null)
# group..... class= overhead_line
# property.. power_in_B
# limit..... -1
# interval.. 3600
# timestamp,O1-2,O1-3,O1-7,O3-4,O3-5,O5-6,O7-8,O8-12,O8-9,O8-13,O1401-14,O13-34,O13-18,O14-11,O14-10,O15-16,O15-17,O18-19,O18-21,O19-20,O21-22,O21-23,O23-24,O23-25,O2601-26,O25-28,O26-27,O26-31,O27-33,O28-29,O29-30,O30-250,O31-32,O34-15,O35-36,O35-40,O36-37,O36-38,O38-39,O40-41,O40-42,O42-43,O42-44,O44-45,O44-47,O45-46,O47-48,O47-49,O49-50,O50-51,O51-151,O52-53,O53-54,O54-55,O54-57,O55-56,O57-58,O57-60,O58-59,O60-61,O67-68,O67-72,O67-97,O68-69,O69-70,O70-71,O72-73,O72-76,O73-74,O74-75,O76-77,O76-86,O77-78,O78-79,O78-80,O80-81,O81-82,O81-84,O82-83,O84-85,O86-87,O87-88,O87-89,O89-90,O89-91,O91-92,O91-93,O93-94,O93-95,O95-96,O97-98,O98-99,O99-100,O100-450,O101-102,O101-105,O102-103,O103-104,O105-106,O105-108,O106-107,O108-109,O108-300,O109-110,O110-111,O110-112,O112-113,O113-114,O135-35,O149-1,O152-52,O6701-67,O197-101
2016-03-04 00:00:00 PST,+10080.7+0.723329j,-0+0j,+764679+53846.6j,+0+0j,+0+0j,+0+0j,+764449+50627.3j,+5600.28+0.28759j,-0+0j,+758682+48477j,+0+0j,-0+0j,+314039+11357.1j,+0+0j,+0+0j,+0+0j,+0+0j,-0+0j,+43123.4+21603.6j,+0+0j,+43131.3+21591j,-2.33831e-06+4.58956e-06j,-0+0j,-2.36423e-06+4.61489e-06j,+0+0j,-2.34671e-06+4.64097e-06j,+0+0j,+0+0j,+0+0j,-2.33046e-06+4.66142e-06j,-2.30658e-06+4.69847e-06j,-2.29814e-06+4.72682e-06j,+0+0j,+0+0j,+28432.9+9870.88j,+226490-31477.5j,-0+0j,+28436.3+9851.8j,+7420.73+0.735454j,-0+0j,+226326-31719.3j,+42929.9+21489j,+183233-53452.3j,-0+0j,+183158-53572.7j,+0+0j,+75129.3+53676.4j,+70920.8-132248j,+31542.5-132327j,+31483.4-132384j,+31416.3-132454j,+443849+32553.9j,+443718+31833.6j,+12880+3.24214j,+430740+31375.6j,+12880.6+1.45375j,+32777.4+9839.55j,+397364+19811.8j,+11761.4+1.4222j,+2.56974e-06+2.30694e-06j,-0+0j,+242934-176941j,+37406.4+133115j,+0+0j,+0+0j,+0+0j,-0+0j,+242443-177680j,+0+0j,+0+0j,+56355.2-218489j,+100401-34498.6j,+30427.6-218927j,+2.02841e-09-1.32647e-08j,+30374.6-219032j,+434.256-219467j,+239.58-219906j,-0+0j,+120.722-220151j,+0+0j,+94629-34978.7j,-0+0j,+63490.4-35259.5j,+42715.4-35417.3j,+20720.8+45.0194j,-0+0j,+20720.1+24.5758j,-0+0j,+20723+5.36272j,+12181.2+1.21004j,+23859+0.352976j,+23857.3+0.410294j,+3.36508e-06-4.66495e-06j,+3.35337e-06-4.66591e-06j,-0+0j,+13411.8+133028j,+0+0j,+0+0j,+44189.5+29.8764j,-30817.6+132971j,+22491.8+11.9066j,-0+0j,-30921.3+132937j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+270537-12165.7j,+775182+57912.6j,+444052+33976.7j,+280462-42914j,+13473.7+133072j
2016-03-05 09:00:00 PST,+7700.41+0.419973j,+0+0j,+540613-428491j,+0+0j,+0+0j,+0+0j,+540794-431446j,+2700.06+0.0657568j,+0+0j,+538210-433414j,+0+0j,+0+0j,+234252-162723j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+44443.1+22244.1j,+0+0j,+44434.3+22243.2j,+9.72985e-07+1.00145e-05j,+0+0j,+9.87038e-07+1.00363e-05j,+0+0j,+9.64677e-07+1.00712e-05j,+0+0j,+0+0j,+0+0j,+9.92707e-07+1.00703e-05j,+9.7006e-07+1.00952e-05j,+9.49217e-07+1.00565e-05j,+0+0j,+0+0j,+14750.1-21410j,+166013-170390j,+0+0j,+14746.8-21433.6j,+4820.3+0.299215j,+0+0j,+165876-170625j,+44568.2+22309j,+121170-193171j,+0+0j,+121100-193349j,+0+0j,+78256.4+55911.1j,+17538.4-211618j,-6267.51-211820j,-6404.82-212020j,-6550.15-212228j,+303959-275115j,+303961-275907j,+11179.8+2.41328j,+292770-276398j,+11180.5+1.05666j,+19139.5-21521.9j,+273059-256547j,+9220.83+0.836687j,+2.16412e-06-7.69277e-06j,+0+0j,+163058-421435j,+35822.2+214450j,+0+0j,+0+0j,+0+0j,+0+0j,+162004-422849j,+0+0j,+0+0j,+28995.7-233555j,+55584.9-101713j,+17207.2-234026j,+2.80104e-08+1.61988e-08j,+17150.6-234143j,+488.725-234634j,+258.674-235130j,+0+0j,+130.139-235397j,+0+0j,+52499.8-102175j,+0+0j,+34229.5-102463j,+19109.1-102648j,+14957.7+34.1932j,+0+0j,+14958.6+17.788j,+0+0j,+14961.6+2.7087j,+9600.69+0.698144j,+9072.24-3.40903j,+9071.69-2.24728j,+1.15915e-05-4.36786e-06j,+1.16275e-05-4.36695e-06j,+0+0j,+26381.1+214082j,+0+0j,+0+0j,+18424.9+4.95296j,+7794.7+213889j,+9471.97+1.99704j,+0+0j,+7585.55+213672j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+189555-186252j,+548086-424708j,+303936-273520j,+199217-206036j,+26547.6+214267j
2016-03-05 10:00:00 PST,+7180.36+0.365086j,+0+0j,+510357-430888j,+0+0j,+0+0j,+0+0j,+510525-433735j,+2100.04+0.0397601j,+0+0j,+508533-435631j,+0+0j,+0+0j,+222391-164122j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+44485.5+22266.7j,+0+0j,+44478.1+22265.1j,-1.94029e-05+2.1769e-05j,+0+0j,-1.94257e-05+2.17755e-05j,+0+0j,-1.94328e-05+2.17975e-05j,+0+0j,+0+0j,+0+0j,-1.93763e-05+2.18449e-05j,-1.93884e-05+2.18455e-05j,-1.94323e-05+2.18864e-05j,+0+0j,+0+0j,+14220.7-21415.2j,+156464-170681j,+0+0j,+14217.3-21438.4j,+4270.23+0.234565j,+0+0j,+156333-170903j,+44619.6+22334.7j,+111583-193461j,+0+0j,+111517-193632j,+0+0j,+78353.3+55980.3j,+7814.57-211959j,-11946.1-212161j,-12085.7-212363j,-12231.1-212570j,+286137-275761j,+286136-276520j,+10779.8+2.25174j,+275345-276989j,+10780.4+0.981641j,+18601.6-21524.8j,+256196-257068j,+8660.73+0.737398j,+7.0931e-06+1.31064e-05j,+0+0j,+150774-422110j,+31131.2+214791j,+0+0j,+0+0j,+0+0j,+0+0j,+149731-423512j,+0+0j,+0+0j,+21792.1-234031j,+50344.2-101894j,+13686.5-234505j,-8.37839e-09-6.29484e-09j,+13629.5-234623j,+496.599-235120j,+260.402-235621j,+0+0j,+130.984-235888j,+0+0j,+47861.4-102334j,+0+0j,+33071.9-102610j,+19192-102791j,+13717.4+30.949j,+0+0j,+13718.4+15.9656j,+0+0j,+13721.3+2.30372j,+9030.61+0.616344j,+5521.22-2.56655j,+5520.89-1.70097j,+1.82181e-05-5.04156e-06j,+1.82037e-05-5.03198e-06j,+0+0j,+25241.7+214425j,+0+0j,+0+0j,+11602+1.97828j,+13473.9+214234j,+6030.8+0.808153j,+0+0j,+13266.6+214013j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+177678-187626j,+517329-427245j,+286127-274237j,+182230-206426j,+25407+214608j
2016-03-05 11:00:00 PST,+6840.33+0.3313j,+0+0j,+499317-431702j,+0+0j,+0+0j,+0+0j,+499477-434516j,+1800.03+0.0292061j,+0+0j,+497781-436389j,+0+0j,+0+0j,+218145-164589j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+44501.3+22275j,+0+0j,+44494.3+22273.3j,-5.31478e-06-8.95756e-07j,+0+0j,-5.28133e-06-8.54742e-07j,+0+0j,-5.26086e-06-8.44602e-07j,+0+0j,+0+0j,+0+0j,-5.27833e-06-8.29029e-07j,-5.26684e-06-8.20316e-07j,-5.28956e-06-8.257e-07j,+0+0j,+0+0j,+13917.5-21417.7j,+153096-170787j,+0+0j,+13914.1-21440.6j,+3960.2+0.201659j,+0+0j,+152968-171005j,+44638.6+22344.3j,+108200-193568j,+0+0j,+108135-193737j,+0+0j,+78389.1+56005.8j,+4382.72-212086j,-13863.4-212288j,-14004.3-212491j,-14150.3-212698j,+279624-276001j,+279621-276749j,+10439.8+2.11981j,+269170-277212j,+10440.4+0.9204j,+18228.6-21527j,+250401-257269j,+8280.66+0.673823j,-2.05671e-05+1.76456e-05j,+0+0j,+146358-422380j,+29705.4+214925j,+0+0j,+0+0j,+0+0j,+0+0j,+145319-423777j,+0+0j,+0+0j,+19486.2-234213j,+48180.6-101968j,+12550.9-234687j,+5.04417e-10-2.7517e-08j,+12493.6-234806j,+499.971-235305j,+261.354-235806j,+0+0j,+131.44-236074j,+0+0j,+45998.9-102400j,+0+0j,+32339.9-102670j,+19220.1-102849j,+12957.3+28.98j,+0+0j,+12958.4+14.8847j,+0+0j,+12961.2+2.06809j,+8640.56+0.563769j,+4150.87-2.07245j,+4150.63-1.37528j,+1.2432e-05-8.2086e-06j,+1.23944e-05-8.24907e-06j,+0+0j,+25186+214558j,+0+0j,+0+0j,+9621.35+1.36392j,+15396.9+214366j,+5020.55+0.559706j,+0+0j,+15189.6+214144j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+173423-188085j,+505957-428103j,+279619-274499j,+176385-206582j,+25351+214740j
2016-03-05 12:00:00 PST,+6410.29+0.290912j,+0+0j,+481899-433001j,+0+0j,+0+0j,+0+0j,+482047-435760j,+1350.02+0.0164235j,+0+0j,+480794-437598j,+0+0j,+0+0j,+211365-165344j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+44526.7+22288.4j,+0+0j,+44520.4+22286.3j,+1.06541e-05-5.7416e-06j,+0+0j,+1.0651e-05-5.69251e-06j,+0+0j,+1.06828e-05-5.67938e-06j,+0+0j,+0+0j,+0+0j,+1.06784e-05-5.68316e-06j,+1.06639e-05-5.69136e-06j,+1.06113e-05-5.70738e-06j,+0+0j,+0+0j,+13497.8-21421.8j,+147666-170961j,+0+0j,+13494.3-21444.5j,+3530.16+0.160136j,+0+0j,+147541-171172j,+44669.1+22359.5j,+102747-193743j,+0+0j,+102683-193910j,+0+0j,+78446.4+56046.8j,-1148.93-212291j,-16960.8-212494j,-17103.5-212698j,-17250.2-212905j,+269405-276369j,+269400-277101j,+10069.8+1.98043j,+259318-277553j,+10070.4+0.855897j,+17769.4-21530.3j,+241019-257574j,+7810.59+0.599118j,+1.35861e-05+5.50684e-06j,+0+0j,+139351-422796j,+27260.6+215138j,+0+0j,+0+0j,+0+0j,+0+0j,+138317-424187j,+0+0j,+0+0j,+15582.1-234497j,+44992.3-102081j,+10707.5-234973j,+1.5903e-08+2.06403e-09j,+10649.9-235093j,+505.012-235594j,+262.636-236099j,+0+0j,+132.062-236367j,+0+0j,+43261.7-102499j,+0+0j,+31383.1-102763j,+19263.5-102938j,+11957.2+26.4438j,+0+0j,+11958.4+13.4983j,+0+0j,+11961+1.78165j,+8160.5+0.502201j,+2090.41-1.15148j,+2090.29-0.765529j,-3.55938e-06+1.25519e-05j,-3.55604e-06+1.25554e-05j,+0+0j,+24801.5+214771j,+0+0j,+0+0j,+6130.55+0.559085j,+18500.5+214578j,+3240.23+0.232893j,+0+0j,+18293.4+214353j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+166629-188829j,+488124-429471j,+269410-274902j,+166928-206815j,+24966+214953j
2016-03-05 13:00:00 PST,+6720.32+0.319763j,+0+0j,+497301-431796j,+0+0j,+0+0j,+0+0j,+497459-434608j,+1600.02+0.0230747j,+0+0j,+495961-436480j,+0+0j,+0+0j,+217373-164636j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+44506+22277.5j,+0+0j,+44499.1+22275.7j,+3.39375e-06+4.61819e-06j,+0+0j,+3.37745e-06+4.6625e-06j,+0+0j,+3.41924e-06+4.69702e-06j,+0+0j,+0+0j,+0+0j,+3.39243e-06+4.69539e-06j,+3.39332e-06+4.69768e-06j,+3.37562e-06+4.72202e-06j,+0+0j,+0+0j,+13759.1-21418.6j,+152494-170823j,+0+0j,+13755.7-21441.5j,+3800.18+0.18567j,+0+0j,+152366-171040j,+44643.8+22346.9j,+107593-193605j,+0+0j,+107528-193774j,+0+0j,+78398.6+56012.6j,+3762.88-212128j,-14103.7-212331j,-14245.1-212534j,-14391.6-212741j,+278571-276043j,+278568-276791j,+10399.8+2.10435j,+268156-277253j,+10400.4+0.913264j,+18110-21528.1j,+249506-257309j,+8160.65+0.654348j,+1.9878e-05+1.18812e-05j,+0+0j,+145565-422453j,+29590.5+214971j,+0+0j,+0+0j,+0+0j,+0+0j,+144526-423850j,+0+0j,+0+0j,+19128.3-234260j,+47735-101988j,+12522.8-234735j,+1.5754e-08+1.80219e-08j,+12465.4-234854j,+501.05-235353j,+261.696-235855j,+0+0j,+131.612-236123j,+0+0j,+45753.6-102417j,+0+0j,+32024.8-102687j,+19225-102865j,+12637.3+28.1592j,+0+0j,+12638.4+14.4427j,+0+0j,+12641.2+1.97875j,+8520.54+0.548095j,+4000.83-2.01253j,+4000.6-1.33575j,+2.62913e-06+7.38951e-06j,+2.64846e-06+7.38911e-06j,+0+0j,+25220.8+214604j,+0+0j,+0+0j,+9411.28+1.30035j,+15641.2+214411j,+4890.52+0.531j,+0+0j,+15433.4+214188j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+172647-188133j,+503823-428199j,+278569-274541j,+175476-206613j,+25385.9+214786j
2016-03-05 14:00:00 PST,+7060.35+0.352996j,+0+0j,+522181-429791j,+0+0j,+0+0j,+0+0j,+522351-432689j,+1900.03+0.032551j,+0+0j,+520561-434619j,+0+0j,+0+0j,+227205-163459j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+44471+22258.9j,+0+0j,+44463.1+22257.7j,+8.10032e-06+9.75414e-06j,+0+0j,+8.12879e-06+9.79493e-06j,+0+0j,+8.16364e-06+9.81063e-06j,+0+0j,+0+0j,+0+0j,+8.16845e-06+9.8562e-06j,+8.17779e-06+9.89156e-06j,+8.19079e-06+9.8945e-06j,+0+0j,+0+0j,+14053.8-21413.8j,+160497-170596j,+0+0j,+14050.4-21436.8j,+4110.21+0.217396j,+0+0j,+160362-170824j,+44600.8+22325.4j,+115626-193378j,+0+0j,+115558-193552j,+0+0j,+78317.5+55954.8j,+11906.8-211859j,-9374.66-212061j,-9514.15-212263j,-9660.47-212470j,+293347-275499j,+293346-276274j,+10739.8+2.23667j,+282594-276753j,+10740.4+0.974571j,+18473.4-21525.1j,+263562-256866j,+8540.71+0.717299j,-2.33547e-05+2.63007e-05j,+0+0j,+155570-421895j,+33730.1+214700j,+0+0j,+0+0j,+0+0j,+0+0j,+154524-423300j,+0+0j,+0+0j,+25233.8-233866j,+51762.4-101841j,+15555.9-234339j,+7.27524e-10-9.40538e-09j,+15498.8-234457j,+494.906-234952j,+260.378-235451j,+0+0j,+130.972-235718j,+0+0j,+49479.7-102287j,+0+0j,+32720.4-102567j,+19160.4-102745j,+13397.6+30.1029j,+0+0j,+13398.5+15.5364j,+0+0j,+13401.3+2.21123j,+8910.59+0.6005j,+7091.64-3.01826j,+7091.22-1.9958j,+1.15885e-06+9.52424e-06j,+1.13141e-06+9.51658e-06j,+0+0j,+26269.2+214332j,+0+0j,+0+0j,+15193.3+3.36101j,+10911.2+214139j,+7801.34+1.35318j,+0+0j,+10702+213918j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+182493-186975j,+529025-426085j,+293333-273939j,+189630-206280j,+26435.3+214516j
2016-03-05 15:00:00 PST,+7920.44+0.444445j,+0+0j,+594766-423686j,+0+0j,+0+0j,+0+0j,+594956-426870j,+2800.07+0.0707678j,+0+0j,+592276-428990j,+0+0j,+0+0j,+255951-159936j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+44370.5+22205.4j,+0+0j,+44359.4+22205.7j,+9.21587e-06-9.12418e-06j,+0+0j,+9.18328e-06-9.11125e-06j,+0+0j,+9.18923e-06-9.07484e-06j,+0+0j,+0+0j,+0+0j,+9.17163e-06-9.06728e-06j,+9.17041e-06-9.06249e-06j,+9.13168e-06-9.08417e-06j,+0+0j,+0+0j,+14868.9-21400j,+183911-169883j,+0+0j,+14865.5-21423.7j,+4970.31+0.318723j,+0+0j,+183757-170146j,+44477.4+22263.6j,+139125-192674j,+0+0j,+139047-192867j,+0+0j,+78084.5+55788.3j,+35723.3-211040j,+4498.88-211246j,+4363.59-211445j,+4216.41-211655j,+336316-273852j,+336318-274716j,+11479.8+2.54013j,+324826-275252j,+11480.5+1.11547j,+19364.6-21517.5j,+304833-255555j,+9480.87+0.885927j,-1.31862e-06+1.95999e-05j,+0+0j,+184851-420289j,+45935.1+213912j,+0+0j,+0+0j,+0+0j,+0+0j,+183773-421726j,+0+0j,+0+0j,+43346.1-232736j,+63292-101420j,+24447.8-233207j,-6.42879e-09+6.20791e-09j,+24391.2-233322j,+477.456-233805j,+256.921-234292j,+0+0j,+129.282-234558j,+0+0j,+60103.5-101916j,+0+0j,+34531.5-102225j,+18970.8-102406j,+15398.5+35.3255j,+0+0j,+15398.8+18.5392j,+0+0j,+15401.7+2.87907j,+9870.73+0.740673j,+15814.7-3.25985j,+15813.7-2.09772j,+3.19425e-06-5.64848e-06j,+3.22483e-06-5.62112e-06j,+0+0j,+29748.1+213535j,+0+0j,+0+0j,+32545.2+15.3539j,-2951.33+213332j,+16536+6.1052j,+0+0j,-3167.27+213117j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+211262-183523j,+602435-419619j,+336273-272103j,+231153-205317j,+29917.9+213726j
2016-03-05 16:00:00 PST,+10370.8+0.762471j,+0+0j,+714032-413178j,+0+0j,+0+0j,+0+0j,+714235-416940j,+4750.2+0.203966j,+0+0j,+709609-419445j,+0+0j,+0+0j,+302730-154091j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+44227.1+22128.6j,+0+0j,+44210.9+22131.4j,+1.66119e-05-1.11416e-05j,+0+0j,+1.65958e-05-1.11052e-05j,+0+0j,+1.66076e-05-1.10741e-05j,+0+0j,+0+0j,+0+0j,+1.66626e-05-1.10439e-05j,+1.66534e-05-1.10608e-05j,+1.66314e-05-1.10863e-05j,+0+0j,+0+0j,+16915.4-21382.6j,+221421-168607j,+0+0j,+16912.2-21407.9j,+7090.64+0.65111j,+0+0j,+221234-168938j,+44300.2+22174.8j,+176746-191447j,+0+0j,+176648-191679j,+0+0j,+77749.6+55549.1j,+73806.7-209666j,+25840.2-209889j,+25709.5-210087j,+25560.5-210306j,+406840-271070j,+406845-272112j,+14110.1+3.76252j,+392719-272759j,+14110.8+1.6893j,+22055.4-21510.2j,+369888-253411j,+12251.5+1.48422j,+7.76193e-06+7.25012e-06j,+0+0j,+233558-417796j,+62525+212659j,+0+0j,+0+0j,+0+0j,+0+0j,+232398-419313j,+0+0j,+0+0j,+71440.9-231042j,+84428.2-100731j,+38499-231523j,-1.26863e-08-1.84147e-08j,+38442.9-231635j,+447.419-232105j,+250.247-232576j,+0+0j,+126.101-232842j,+0+0j,+79267-101332j,+0+0j,+39584.1-101699j,+18659.3-101896j,+20761.4+50.3516j,+0+0j,+20760.3+27.3028j,+0+0j,+20762.9+5.15717j,+12721.2+1.24006j,+28080.8+2.96699j,+28079.1+2.21293j,+9.56595e-06+6.73772e-06j,+9.58377e-06+6.72492e-06j,+0+0j,+34064.4+212263j,+0+0j,+0+0j,+58188.6+49.2691j,-24262.7+212031j,+29489.3+19.5355j,+0+0j,-24493+211820j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+258034-177855j,+724128-408369j,+406749-268953j,+296543-203796j,+34240.3+212462j
2016-03-05 17:00:00 PST,+15141.6+1.62663j,+0+0j,+873830-398265j,+0+0j,+0+0j,+0+0j,+874020-402984j,+8700.68+0.685475j,+0+0j,+865420-406125j,+0+0j,+0+0j,+364624-146231j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+44057.1+22036.9j,+0+0j,+44034.4+22043.1j,+1.80656e-05-7.18173e-06j,+0+0j,+1.80932e-05-7.16703e-06j,+0+0j,+1.80527e-05-7.17294e-06j,+0+0j,+0+0j,+0+0j,+1.80904e-05-7.18129e-06j,+1.80689e-05-7.17177e-06j,+1.81115e-05-7.17388e-06j,+0+0j,+0+0j,+21029.8-21361.9j,+270126-166641j,+0+0j,+21026.7-21391j,+11301.6+1.66169j,+0+0j,+269894-167081j,+44091+22070.2j,+225570-189596j,+0+0j,+225444-189895j,+0+0j,+77354.4+55266.9j,+123179-207678j,+52480.2-207943j,+52353.1-208144j,+52201.7-208382j,+500674-267098j,+500678-268427j,+19100.9+6.73619j,+481550-269256j,+19101.4+3.1045j,+27323.6-21502.6j,+453191-250445j,+17623+3.08321j,-6.0985e-06+9.68283e-06j,+0+0j,+299532-414486j,+79995.3+210931j,+0+0j,+0+0j,+0+0j,+0+0j,+298207-416161j,+0+0j,+0+0j,+106452-228931j,+115970-99755.3j,+55888.6-229445j,-9.23244e-09+1.63089e-08j,+55832.8-229555j,+403.815-230012j,+239.581-230465j,+0+0j,+121.051-230731j,+0+0j,+106798-100547j,+0+0j,+49705.8-101014j,+18246.9-101253j,+31290.6+84.1074j,+0+0j,+31285.1+47.7286j,+0+0j,+31286.4+11.5618j,+18242.5+2.57646j,+41870.2+19.315j,+41867.7+13.3983j,+9.55243e-07+4.33524e-06j,+9.33963e-07+4.34551e-06j,+0+0j,+37733.4+210505j,+0+0j,+0+0j,+88463.3+114.807j,-50847.9+210216j,+44895+45.6134j,+0+0j,-51102.9+210003j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+319850-170324j,+888737-392204j,+500515-264393j,+380164-201762j,+37917.4+210712j
2016-03-05 18:00:00 PST,+18562.4+2.44593j,+0+0j,+973209-388307j,+0+0j,+0+0j,+0+0j,+973358-393699j,+11201.1+1.13736j,+0+0j,+962220-397288j,+0+0j,+0+0j,+402658-141225j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+43951.1+21979.9j,+0+0j,+43924.6+21988.1j,+5.81525e-06-9.6083e-06j,+0+0j,+5.8413e-06-9.56746e-06j,+0+0j,+5.84768e-06-9.53098e-06j,+0+0j,+0+0j,+0+0j,+5.8332e-06-9.57923e-06j,+5.80104e-06-9.60046e-06j,+5.80658e-06-9.61878e-06j,+0+0j,+0+0j,+23810-21347.8j,+299799-165331j,+0+0j,+23806.7-21380j,+14142.6+2.60958j,+0+0j,+299536-165845j,+43961+22005.1j,+255313-188371j,+0+0j,+255167-188720j,+0+0j,+77108.9+55091.6j,+153258-206385j,+68764.7-206685j,+68638.4-206889j,+68485.7-207141j,+559336-264310j,+559333-265842j,+22961.7+9.62926j,+536331-266799j,+22962+4.49485j,+31160.3-21495.2j,+503931-248358j,+21524.6+4.61151j,-7.56955e-07+2.00209e-05j,+0+0j,+340199-412280j,+90063.7+209841j,+0+0j,+0+0j,+0+0j,+0+0j,+338745-414081j,+0+0j,+0+0j,+126878-227595j,+136528-99085j,+66464.7-228140j,-7.1569e-09-5.39062e-09j,+66408.6-228250j,+375.677-228704j,+232.068-229148j,+0+0j,+117.513-229414j,+0+0j,+124801-100023j,+0+0j,+56821.8-100568j,+17988.4-100840j,+38660+111.265j,+0+0j,+38650.4+64.7465j,+0+0j,+38649.8+17.6653j,+22263.8+3.86291j,+51108.3+35.9274j,+51105.1+24.6986j,+4.9461e-06+5.53116e-06j,+4.92335e-06+5.51096e-06j,+0+0j,+38556.4+209390j,+0+0j,+0+0j,+105542+164.178j,-67090.4+209059j,+53574.4+65.2582j,+0+0j,-67364+208843j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+357808-165564j,+991613-381351j,+559142-261195j,+431041-200315j,+38745.2+209601j
2016-03-05 19:00:00 PST,+21463.2+3.27032j,+0+0j,+1.01276e+06-384621j,+0+0j,+0+0j,+0+0j,+1.01295e+06-390367j,+13101.5+1.55611j,+0+0j,+999930-394193j,+0+0j,+0+0j,+417173-139421j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+43942.6+21974.4j,+0+0j,+43914.8+21983.2j,-8.9065e-06+1.14582e-05j,+0+0j,-8.93038e-06+1.14345e-05j,+0+0j,-8.96947e-06+1.14481e-05j,+0+0j,+0+0j,+0+0j,-8.94892e-06+1.1439e-05j,-8.94948e-06+1.14376e-05j,-8.96749e-06+1.14103e-05j,+0+0j,+0+0j,+26075.6-21350.5j,+310199-164822j,+0+0j,+26072.1-21385.2j,+16433.5+3.52476j,+0+0j,+309931-165366j,+43949.6+21999.4j,+265716-187920j,+0+0j,+265566-188289j,+0+0j,+77087.1+55076.1j,+163722-205939j,+73255.5-206256j,+73130.4-206465j,+72978.5-206723j,+582566-263545j,+582574-265177j,+26422.7+12.6424j,+556110-266199j,+26422.6+5.95194j,+34475.5-21501.3j,+520328-247903j,+24866.1+6.15585j,-1.33667e-05+2.05255e-05j,+0+0j,+357572-411736j,+89120.4+209455j,+0+0j,+0+0j,+0+0j,+0+0j,+356053-413610j,+0+0j,+0+0j,+132640-227354j,+148221-98830.2j,+69830.4-227910j,+1.39759e-08+1.5116e-08j,+69774.7-228020j,+362.952-228476j,+227.907-228920j,+0+0j,+115.633-229188j,+0+0j,+134555-99860.8j,+0+0j,+62846.1-100451j,+17879.4-100758j,+44788.5+135.827j,+0+0j,+44775.6+80.1879j,+0+0j,+44773.1+23.7162j,+25715.1+5.16241j,+51838.8+37.4727j,+51835.8+25.7533j,+1.32608e-06+4.87524e-06j,+1.32333e-06+4.87519e-06j,+0+0j,+36879.7+209007j,+0+0j,+0+0j,+108351+173.344j,-71573.8+208671j,+55088.1+69.0362j,+0+0j,-71853.6+208455j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+372289-163899j,+1.03405e+06-377157j,+582340-260229j,+447517-200038j,+37070.4+209216j
