# file...... Overhead_lines_power_in_B.csv
# date...... Fri Oct 27 14:51:42 2017
# user...... mast9
# host...... (null)
# group..... class= overhead_line
# property.. power_in_B
# limit..... -1
# interval.. 3600
# timestamp,O1-2,O1-3,O1-7,O3-4,O3-5,O5-6,O7-8,O8-12,O8-9,O8-13,O1401-14,O13-34,O13-18,O14-11,O14-10,O15-16,O15-17,O18-19,O18-21,O19-20,O21-22,O21-23,O23-24,O23-25,O2601-26,O25-28,O26-27,O26-31,O27-33,O28-29,O29-30,O30-250,O31-32,O34-15,O35-36,O35-40,O36-37,O36-38,O38-39,O40-41,O40-42,O42-43,O42-44,O44-45,O44-47,O45-46,O47-48,O47-49,O49-50,O50-51,O51-151,O52-53,O53-54,O54-55,O54-57,O55-56,O57-58,O57-60,O58-59,O60-61,O67-68,O67-72,O67-97,O68-69,O69-70,O70-71,O72-73,O72-76,O73-74,O74-75,O76-77,O76-86,O77-78,O78-79,O78-80,O80-81,O81-82,O81-84,O82-83,O84-85,O86-87,O87-88,O87-89,O89-90,O89-91,O91-92,O91-93,O93-94,O93-95,O95-96,O97-98,O98-99,O99-100,O100-450,O101-102,O101-105,O102-103,O103-104,O105-106,O105-108,O106-107,O108-109,O108-300,O109-110,O110-111,O110-112,O112-113,O113-114,O135-35,O149-1,O152-52,O6701-67,O197-101
2016-02-05 00:00:00 PST,+10800.8+0.830397j,-0+0j,+780364+55107.4j,+0+0j,+0+0j,+0+0j,+780123+51773.9j,+6000.33+0.330173j,-0+0j,+773947+49547.1j,+0+0j,-0+0j,+320006+12034j,+0+0j,+0+0j,+0+0j,+0+0j,-0+0j,+43113.4+21598.1j,+0+0j,+43120.7+21585.7j,-2.10775e-05+1.89457e-05j,-0+0j,-2.11237e-05+1.89513e-05j,+0+0j,-2.11117e-05+1.89803e-05j,+0+0j,+0+0j,+0+0j,-2.1125e-05+1.89467e-05j,-2.11129e-05+1.89845e-05j,-2.11809e-05+1.89565e-05j,+0+0j,+0+0j,+28963.9+9862.78j,+231059-31362.4j,-0+0j,+28967.2+9842.98j,+7950.83+0.844538j,-0+0j,+230891-31613.9j,+42917+21482.5j,+187807-53350.2j,-0+0j,+187729-53476.8j,+0+0j,+75104.6+53658.7j,+75508-132122j,+33791.8-132204j,+33732.6-132262j,+33664.9-132333j,+453120+32780.5j,+452985+32031.4j,+13800.1+3.69735j,+439083+31554.5j,+13800.7+1.66911j,+33619.7+9830.37j,+404834+19943.1j,+12601.6+1.63307j,+2.80726e-06+1.89071e-05j,-0+0j,+249582-176779j,+38188.1+133005j,+0+0j,+0+0j,+0+0j,-0+0j,+249074-177541j,+0+0j,+0+0j,+59342.8-218339j,+104012-34452j,+32053.1-218779j,-1.42824e-09-2.39418e-08j,+32000.2-218884j,+430.007-219320j,+238.35-219758j,-0+0j,+120.17-220003j,+0+0j,+97832.3-34955.4j,-0+0j,+64969.4-35248.7j,+42712.2-35413.4j,+22201.7+49.1182j,-0+0j,+22200.6+27.0112j,-0+0j,+22203.4+6.16166j,+13051.4+1.39032j,+24699.4+0.923301j,+24697.7+0.805259j,+1.79262e-05-6.2886e-06j,+1.79258e-05-6.29711e-06j,-0+0j,+13352.6+132918j,+0+0j,+0+0j,+46372.5+32.9283j,-33058.9+132859j,+23613+13.1299j,-0+0j,-33165.1+132824j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+276494-11542.2j,+791608+59327.5j,+453326+34259.8j,+287904-42822.9j,+13415+132962j
2016-02-06 09:00:00 PST,+11020.8+0.861271j,+0+0j,+720457-413260j,+0+0j,+0+0j,+0+0j,+720641-416989j,+6900.42+0.430627j,+0+0j,+713847-419469j,+0+0j,+0+0j,+304599-154249j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+44196+22112.4j,+0+0j,+44179.3+22115.6j,+8.06199e-06+5.71904e-06j,+0+0j,+8.05686e-06+5.73517e-06j,+0+0j,+8.07831e-06+5.76054e-06j,+0+0j,+0+0j,+0+0j,+8.09203e-06+5.73538e-06j,+8.07294e-06+5.70892e-06j,+8.07563e-06+5.72429e-06j,+0+0j,+0+0j,+18350.5-21373.2j,+222539-168376j,+0+0j,+18347.4-21399.8j,+8530.93+0.943213j,+0+0j,+222354-168707j,+44269.4+22159.4j,+177901-191201j,+0+0j,+177805-191432j,+0+0j,+77693.8+55509.2j,+75028.7-209391j,+26874-209611j,+26745.9-209806j,+26599.2-210024j,+409194-270860j,+409197-271890j,+13420+3.42455j,+395762-272530j,+13420.7+1.52935j,+22541.7-21499.6j,+372434-253180j,+12741.6+1.60685j,-1.73681e-05+8.3318e-06j,+0+0j,+235819-417311j,+62855.1+212346j,+0+0j,+0+0j,+0+0j,+0+0j,+234655-418829j,+0+0j,+0+0j,+71324.4-230747j,+86839.7-100601j,+37235.2-231222j,-1.02228e-08-7.22618e-09j,+37180.2-231333j,+440.708-231795j,+248.162-232260j,+0+0j,+124.972-232523j,+0+0j,+79524.9-101218j,+0+0j,+41891.6-101587j,+18645.4-101795j,+23082+57.3223j,+0+0j,+23080.6+31.2639j,+0+0j,+23083.4+6.17906j,+13171.3+1.33112j,+29511.8+4.21923j,+29509.8+3.06191j,+1.05177e-05-1.08541e-05j,+1.05237e-05-1.08417e-05j,+0+0j,+32966.5+211953j,+0+0j,+0+0j,+58148.8+49.427j,-25317.5+211725j,+29599.4+19.7026j,+0+0j,-25545.7+211519j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+259928-177990j,+731242-408494j,+409107-268766j,+299134-203605j,+33141.5+212150j
2016-02-06 10:00:00 PST,+10550.8+0.789237j,+0+0j,+693379-415810j,+0+0j,+0+0j,+0+0j,+693569-419401j,+6650.39+0.399842j,+0+0j,+687029-421790j,+0+0j,+0+0j,+293988-155648j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+44230.6+22130.9j,+0+0j,+44215+22133.4j,-3.26917e-06+5.10983e-09j,+0+0j,-3.2408e-06+5.40954e-08j,+0+0j,-3.26024e-06+5.85496e-08j,+0+0j,+0+0j,+0+0j,-3.21954e-06+6.25193e-08j,-3.21881e-06+7.19028e-08j,-3.20559e-06+9.14775e-08j,+0+0j,+0+0j,+18028.3-21377.2j,+214014-168661j,+0+0j,+18025.2-21403.4j,+8190.86+0.868726j,+0+0j,+213838-168975j,+44312.3+22180.9j,+169350-191474j,+0+0j,+169259-191696j,+0+0j,+77774.8+55567.1j,+66366.6-209700j,+21835.6-209915j,+21706.9-210110j,+21560.8-210325j,+393007-271563j,+393011-272551j,+12810+3.13365j,+380188-273164j,+12810.6+1.39261j,+22011-21501.5j,+357432-253730j,+12191.5+1.4699j,-2.00707e-05+1.45476e-05j,+0+0j,+224784-417910j,+58844.4+212619j,+0+0j,+0+0j,+0+0j,+0+0j,+223640-419407j,+0+0j,+0+0j,+64882.9-231153j,+82122.9-100764j,+33810.3-231623j,-9.93044e-09-2.42509e-08j,+33755.5-231735j,+447.263-232199j,+249.626-232668j,+0+0j,+125.665-232931j,+0+0j,+75064.3-101356j,+0+0j,+41004.2-101710j,+18719.1-101916j,+22121.1+54.3973j,+0+0j,+22120.2+29.4869j,+0+0j,+22123.1+5.66071j,+12601.2+1.21609j,+26500+1.74562j,+26498.2+1.36594j,+1.72158e-06+7.28005e-06j,+1.70067e-06+7.27077e-06j,+0+0j,+31969.2+212231j,+0+0j,+0+0j,+52119.2+39.7177j,-20289.1+212013j,+26585.7+15.871j,+0+0j,-20513.3+211806j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+249323-179346j,+703691-411220j,+392928-269557j,+284062-204002j,+32142.8+212427j
2016-02-06 11:00:00 PST,+10240.7+0.74353j,+0+0j,+689512-416073j,+0+0j,+0+0j,+0+0j,+689697-419640j,+6400.37+0.37034j,+0+0j,+683405-422013j,+0+0j,+0+0j,+292581-155792j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+44231.5+22131.5j,+0+0j,+44216+22134j,-3.29127e-06+1.2213e-05j,+0+0j,-3.32814e-06+1.2182e-05j,+0+0j,-3.3247e-06+1.21787e-05j,+0+0j,+0+0j,+0+0j,-3.33917e-06+1.21814e-05j,-3.34645e-06+1.21388e-05j,-3.39457e-06+1.21151e-05j,+0+0j,+0+0j,+17761.1-21376.7j,+213024-168703j,+0+0j,+17758-21402.7j,+7920.8+0.812355j,+0+0j,+212848-169015j,+44313.3+22181.4j,+168359-191513j,+0+0j,+168268-191733j,+0+0j,+77776.9+55568.6j,+65368.8-209740j,+21423-209954j,+21294.1-210149j,+21147.9-210364j,+390786-271607j,+390789-272588j,+12479.9+2.98286j,+378296-273198j,+12480.6+1.32177j,+21663.8-21500.7j,+355890-253754j,+11841.4+1.38666j,-9.5632e-06+1.02268e-05j,+0+0j,+223056-417955j,+59017.4+212657j,+0+0j,+0+0j,+0+0j,+0+0j,+221917-419448j,+0+0j,+0+0j,+64354.9-231177j,+80910.7-100786j,+33532.3-231647j,+1.24129e-08+7.24196e-09j,+33477.3-231759j,+448.669-232224j,+250.088-232692j,+0+0j,+125.876-232955j,+0+0j,+74104.1-101371j,+0+0j,+40334.8-101722j,+18730.3-101924j,+21440.8+52.363j,+0+0j,+21440+28.3132j,+0+0j,+21442.9+5.3222j,+12241.1+1.14738j,+26490+1.73699j,+26488.2+1.35921j,+1.3684e-05-4.25725e-06j,+1.36484e-05-4.2631e-06j,+0+0j,+32152.5+212270j,+0+0j,+0+0j,+51888.8+39.3503j,-19875.8+212051j,+26455.5+15.7152j,+0+0j,-20099.8+211844j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+247917-179481j,+699517-411516j,+390709-269615j,+282505-204017j,+32325.9+212465j
2016-02-06 12:00:00 PST,+9930.69+0.699135j,+0+0j,+681637-416696j,+0+0j,+0+0j,+0+0j,+681824-420241j,+6150.34+0.341911j,+0+0j,+675783-422599j,+0+0j,+0+0j,+289600-156113j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+44245+22138.5j,+0+0j,+44229.8+22140.9j,+2.62933e-06+2.67128e-06j,+0+0j,+2.64994e-06+2.72221e-06j,+0+0j,+2.6358e-06+2.75407e-06j,+0+0j,+0+0j,+0+0j,+2.64064e-06+2.78005e-06j,+2.64319e-06+2.76289e-06j,+2.64149e-06+2.75644e-06j,+0+0j,+0+0j,+17494.7-21379.9j,+210656-168798j,+0+0j,+17491.5-21405.7j,+7650.75+0.75764j,+0+0j,+210482-169107j,+44329.5+22189.5j,+165979-191608j,+0+0j,+165888-191827j,+0+0j,+77807.2+55590.2j,+62951.5-209848j,+20131-210062j,+20001-210258j,+19854.1-210473j,+386148-271837j,+386152-272812j,+12149.9+2.83476j,+373989-273417j,+12150.6+1.2524j,+21317.3-21504.3j,+351940-253957j,+11491.3+1.30537j,+1.08168e-05-8.12929e-06j,+0+0j,+220070-418206j,+58035.8+212769j,+0+0j,+0+0j,+0+0j,+0+0j,+218936-419692j,+0+0j,+0+0j,+62907.9-231331j,+79343.1-100854j,+32856-231800j,+7.73207e-09+6.3977e-09j,+32800.9-231912j,+451.56-232378j,+251.043-232847j,+0+0j,+126.334-233111j,+0+0j,+72788.8-101430j,+0+0j,+39670.5-101776j,+18746.6-101976j,+20760.5+50.3022j,+0+0j,+20759.8+27.1182j,+0+0j,+20762.8+4.99143j,+11881.1+1.08009j,+25299.3+0.88331j,+25297.7+0.777066j,-2.63094e-06+1.18441e-05j,-2.61915e-06+1.18244e-05j,+0+0j,+32360.9+212382j,+0+0j,+0+0j,+50797.2+37.6745j,-18577.5+212163j,+25884.8+15.0359j,+0+0j,-18801.7+211955j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+244931-179795j,+691327-412170j,+386074-269859j,+278531-204177j,+32534.4+212578j
2016-02-06 13:00:00 PST,+9910.69+0.696286j,+0+0j,+676293-417134j,+0+0j,+0+0j,+0+0j,+676484-420658j,+5850.31+0.309331j,+0+0j,+670747-423003j,+0+0j,+0+0j,+287492-156348j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+44255+22143.8j,+0+0j,+44240.1+22146j,-5.9591e-06+8.8211e-06j,+0+0j,-5.98741e-06+8.79767e-06j,+0+0j,-5.97577e-06+8.82382e-06j,+0+0j,+0+0j,+0+0j,-5.95325e-06+8.84026e-06j,-5.94276e-06+8.86558e-06j,-5.95278e-06+8.88242e-06j,+0+0j,+0+0j,+17328-21381.9j,+208948-168882j,+0+0j,+17324.8-21407.5j,+7480.71+0.724157j,+0+0j,+208776-169188j,+44340.9+22195.2j,+164262-191692j,+0+0j,+164173-191909j,+0+0j,+77828.4+55605.4j,+61208-209941j,+19043-210154j,+18912.8-210351j,+18766-210565j,+383225-271976j,+383229-272944j,+12369.9+2.93164j,+370846-273545j,+12370.6+1.29793j,+21340.8-21505.6j,+348782-254068j,+11511.3+1.30962j,+3.08546e-07+2.86145e-06j,+0+0j,+217898-418356j,+57039.9+212856j,+0+0j,+0+0j,+0+0j,+0+0j,+216768-419840j,+0+0j,+0+0j,+61518.6-231435j,+78535.7-100891j,+32388.1-231905j,+5.66194e-09+1.56466e-08j,+32332.9-232017j,+453.204-232485j,+251.29-232956j,+0+0j,+126.479-233220j,+0+0j,+72282-101462j,+0+0j,+39483.9-101808j,+18760.1-102007j,+20560.4+49.7346j,+0+0j,+20559.8+26.7849j,+0+0j,+20562.7+4.91971j,+11911.1+1.08507j,+24698.9+0.485501j,+24697.4+0.501972j,+3.821e-06+6.87759e-06j,+3.82124e-06+6.87423e-06j,+0+0j,+31965.5+212470j,+0+0j,+0+0j,+49315+35.4888j,-17491.6+212254j,+25124+14.1596j,+0+0j,-17714.9+212045j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+242823-180026j,+685958-412632j,+383152-270011j,+275360-204253j,+32138.8+212665j
2016-02-06 14:00:00 PST,+10010.7+0.710393j,+0+0j,+675034-417241j,+0+0j,+0+0j,+0+0j,+675228-420764j,+5750.29+0.298828j,+0+0j,+669594-423107j,+0+0j,+0+0j,+286948-156402j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+44259.7+22146.4j,+0+0j,+44245+22148.5j,+1.18785e-05-2.66791e-06j,+0+0j,+1.1859e-05-2.67565e-06j,+0+0j,+1.18797e-05-2.64955e-06j,+0+0j,+0+0j,+0+0j,+1.19272e-05-2.64439e-06j,+1.18911e-05-2.69376e-06j,+1.1873e-05-2.7036e-06j,+0+0j,+0+0j,+17318.9-21383j,+208453-168913j,+0+0j,+17315.7-21408.6j,+7470.71+0.722139j,+0+0j,+208281-169218j,+44346.2+22197.9j,+163763-191724j,+0+0j,+163674-191940j,+0+0j,+77838.3+55612.5j,+60696.7-209977j,+18667-210190j,+18536.7-210387j,+18390-210601j,+382621-272024j,+382625-272991j,+12629.9+3.04869j,+369982-273591j,+12630.6+1.35295j,+21481.8-21506.4j,+347780-254110j,+11651.3+1.34154j,-2.23209e-05+3.09298e-05j,+0+0j,+217441-418414j,+56494.1+212890j,+0+0j,+0+0j,+0+0j,+0+0j,+216311-419899j,+0+0j,+0+0j,+61008.6-231478j,+78579.4-100901j,+32298.7-231949j,+2.6004e-08+1.40652e-09j,+32243.4-232061j,+453.588-232530j,+251.253-233002j,+0+0j,+126.481-233266j,+0+0j,+72425.5-101474j,+0+0j,+39607.1-101819j,+18763.2-102019j,+20680.5+50.0982j,+0+0j,+20679.8+26.9908j,+0+0j,+20682.8+4.99131j,+12061.1+1.1124j,+24438.8+0.319593j,+24437.2+0.387003j,+8.53876e-06+7.23733e-07j,+8.55325e-06+7.17192e-07j,+0+0j,+31679.9+212505j,+0+0j,+0+0j,+48654.1+34.5342j,-17116.7+212289j,+24783.6+13.7762j,+0+0j,-17339.7+212080j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+242278-180082j,+684795-412738j,+382547-270061j,+274355-204281j,+31853.1+212699j
2016-02-06 15:00:00 PST,+10700.8+0.811771j,+0+0j,+694908-415505j,+0+0j,+0+0j,+0+0j,+695110-419138j,+6100.33+0.336369j,+0+0j,+689129-421556j,+0+0j,+0+0j,+294641-155440j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+44242.7+22137.1j,+0+0j,+44227.2+22139.6j,-1.02291e-05+9.18732e-06j,+0+0j,-1.02384e-05+9.2087e-06j,+0+0j,-1.0241e-05+9.23529e-06j,+0+0j,+0+0j,+0+0j,-1.02354e-05+9.23299e-06j,-1.02597e-05+9.23975e-06j,-1.02698e-05+9.25568e-06j,+0+0j,+0+0j,+17797.2-21381.7j,+214478-168711j,+0+0j,+17794-21407.7j,+7960.81+0.820381j,+0+0j,+214301-169028j,+44324.5+22187j,+169800-191535j,+0+0j,+169708-191758j,+0+0j,+77797+55583j,+66794.9-209771j,+21837.9-209988j,+21708.4-210185j,+21561.5-210401j,+394465-271606j,+394471-272606j,+13540+3.47886j,+380918-273227j,+13540.7+1.55536j,+22279.3-21506.8j,+357893-253804j,+12461.5+1.5352j,-4.84869e-07+8.60189e-06j,+0+0j,+225722-418064j,+58362.7+212706j,+0+0j,+0+0j,+0+0j,+0+0j,+224577-419566j,+0+0j,+0+0j,+65257.1-231252j,+82687.8-100793j,+34583.7-231725j,+1.95435e-08+1.94206e-08j,+34528.5-231838j,+448.432-232305j,+249.905-232776j,+0+0j,+125.867-233041j,+0+0j,+76178.2-101387j,+0+0j,+40957-101744j,+18711.8-101950j,+22081.3+54.2658j,+0+0j,+22080.3+29.437j,+0+0j,+22083.2+5.70129j,+12901.3+1.27424j,+25999.7+1.37653j,+25998+1.11513j,+1.82333e-05-2.30662e-06j,+1.82574e-05-2.25628e-06j,+0+0j,+31986.2+212318j,+0+0j,+0+0j,+52129.1+39.6633j,-20283.2+212098j,+26545.6+15.817j,+0+0j,-20508.6+211891j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+249965-179158j,+705353-410856j,+394382-269576j,+284521-204068j,+32160.5+212514j
2016-02-06 16:00:00 PST,+13171.2+1.23033j,+0+0j,+787501-406916j,+0+0j,+0+0j,+0+0j,+787709-411092j,+7550.51+0.515753j,+0+0j,+780277-413871j,+0+0j,+0+0j,+330748-150791j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+44150.8+22087.4j,+0+0j,+44131.6+22091.7j,+4.22449e-06-3.58528e-06j,+0+0j,+4.21726e-06-3.56964e-06j,+0+0j,+4.23792e-06-3.53924e-06j,+0+0j,+0+0j,+0+0j,+4.24101e-06-3.54131e-06j,+4.22871e-06-3.56272e-06j,+4.23274e-06-3.5463e-06j,+0+0j,+0+0j,+19600.9-21373j,+243126-167686j,+0+0j,+19597.8-21400.7j,+9821.24+1.25173j,+0+0j,+242923-168063j,+44208.7+22129.1j,+198510-190573j,+0+0j,+198402-190833j,+0+0j,+77577.4+55426.1j,+95817.5-208727j,+37536.2-208966j,+37408.4-209164j,+37259.3-209391j,+449473-269426j,+449480-270590j,+16630.4+5.15514j,+432831-271315j,+16631+2.34978j,+25088.6-21506.5j,+406862-252194j,+15332.3+2.32879j,-1.24494e-05+2.22182e-05j,+0+0j,+263853-416302j,+69316.1+211805j,+0+0j,+0+0j,+0+0j,+0+0j,+262623-417887j,+0+0j,+0+0j,+86199.7-230096j,+100234-100273j,+45454.1-230586j,+1.53351e-08+1.85363e-08j,+45398.8-230698j,+425.437-231159j,+244.518-231622j,+0+0j,+123.369-231887j,+0+0j,+92246-100966j,+0+0j,+45840.6-101379j,+18468.9-101602j,+27205.6+70.308j,+0+0j,+27202.6+39.1184j,+0+0j,+27204.8+8.69598j,+15871.9+1.93954j,+34374.8+9.1993j,+34372.7+6.47921j,+1.17115e-05+1.70553e-06j,+1.17395e-05+1.70311e-06j,+0+0j,+34556+211399j,+0+0j,+0+0j,+70371.5+72.4534j,-35945+211150j,+35768.5+28.834j,+0+0j,-36184.4+210941j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+286032-174694j,+800413-401557j,+449349-267058j,+333697-202965j,+34735.8+211600j
2016-02-06 17:00:00 PST,+18102.3+2.32566j,+0+0j,+942573-391653j,+0+0j,+0+0j,+0+0j,+942756-396851j,+10701+1.03756j,+0+0j,+932143-400311j,+0+0j,+0+0j,+390705-142911j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+43995.9+22003.7j,+0+0j,+43970.7+22011.2j,+9.75312e-07+1.77489e-06j,+0+0j,+9.71298e-07+1.79905e-06j,+0+0j,+9.67789e-07+1.81101e-06j,+0+0j,+0+0j,+0+0j,+1.00041e-06+1.79756e-06j,+9.97018e-07+1.76449e-06j,+9.65489e-07+1.78497e-06j,+0+0j,+0+0j,+23359.6-21354.7j,+290233-165757j,+0+0j,+23356.3-21386.3j,+13672.4+2.43611j,+0+0j,+289982-166247j,+44015.4+22032.3j,+245717-188777j,+0+0j,+245579-189109j,+0+0j,+77211.3+55164.7j,+143531-206822j,+62931.7-207111j,+62805.9-207314j,+62654.3-207562j,+541277-265339j,+541282-266812j,+22581.6+9.31441j,+518666-267731j,+22581.9+4.3436j,+30681.3-21500.1j,+486819-249168j,+21024.3+4.39489j,+6.72806e-06-1.94781e-06j,+0+0j,+327720-413096j,+85455.5+210198j,+0+0j,+0+0j,+0+0j,+0+0j,+326307-414862j,+0+0j,+0+0j,+119580-228115j,+131235-99304.6j,+62749.6-228649j,-6.50086e-09-6.69379e-09j,+62693.8-228759j,+383.818-229215j,+233.875-229664j,+0+0j,+118.402-229930j,+0+0j,+120023-100204j,+0+0j,+55820.3-100727j,+18069.7-100996j,+37578+107.067j,+0+0j,+37569.4+61.9923j,+0+0j,+37569.3+16.6901j,+21753.6+3.67922j,+47755.2+29.3752j,+47752.3+20.2389j,+1.17323e-05-5.72469e-06j,+1.1741e-05-5.73354e-06j,+0+0j,+37303+209758j,+0+0j,+0+0j,+98470.9+142.771j,-61277.9+209447j,+50036.1+56.8148j,+0+0j,-61544.3+209233j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+345882-167184j,+960474-384942j,+541087-262347j,+413902-200889j,+37490.6+209967j
2016-02-06 18:00:00 PST,+21903.4+3.40609j,+0+0j,+1.03192e+06-382485j,+0+0j,+0+0j,+0+0j,+1.0321e+06-388376j,+13301.6+1.6043j,+0+0j,+1.01887e+06-392298j,+0+0j,+0+0j,+424712-138359j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+43922.4+21963.5j,+0+0j,+43893.8+21972.7j,-5.01335e-06+1.09989e-05j,+0+0j,-4.99283e-06+1.10046e-05j,+0+0j,-4.99247e-06+1.10425e-05j,+0+0j,+0+0j,+0+0j,-4.98088e-06+1.10714e-05j,-4.96973e-06+1.10653e-05j,-5.00211e-06+1.10584e-05j,+0+0j,+0+0j,+26365.7-21347.4j,+316246-164555j,+0+0j,+26362.2-21382.5j,+16733.6+3.65669j,+0+0j,+315971-165116j,+43923.9+21986.5j,+271774-187674j,+0+0j,+271619-188054j,+0+0j,+77038.2+55041.1j,+169841-205685j,+76488.7-206011j,+76363.4-206220j,+76210.9-206482j,+593939-262941j,+593945-264618j,+27022.9+13.2116j,+566878-265668j,+27022.8+6.22747j,+34984.9-21499.6j,+530541-247453j,+25386.3+6.41913j,-1.91584e-05+2.23937e-05j,+0+0j,+365353-411304j,+91522.3+209257j,+0+0j,+0+0j,+0+0j,+0+0j,+363805-413205j,+0+0j,+0+0j,+137125-227094j,+151565-98706.4j,+72097.7-227659j,+4.69376e-09+5.64691e-09j,+72041.8-227770j,+358.103-228225j,+226.766-228668j,+0+0j,+115.097-228936j,+0+0j,+137688-99763.3j,+0+0j,+63683.2-100368j,+17833.6-100679j,+45670.5+139.582j,+0+0j,+45656.6+82.6776j,+0+0j,+45653.7+24.7027j,+26255.3+5.38824j,+53570.4+41.1608j,+53567.3+28.2636j,+5.0713e-06-6.18343e-06j,+5.07408e-06-6.18224e-06j,+0+0j,+37548.4+208802j,+0+0j,+0+0j,+112244+186.174j,-74795+208454j,+57063.2+74.1429j,+0+0j,-75079.3+208236j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+379805-162892j,+1.05366e+06-374832j,+593705-259536j,+457733-199733j,+37740+209012j
2016-02-06 19:00:00 PST,+24054.1+4.10787j,+0+0j,+1.05604e+06-380285j,+0+0j,+0+0j,+0+0j,+1.05626e+06-386418j,+14751.9+1.97313j,+0+0j,+1.0416e+06-390500j,+0+0j,+0+0j,+433380-137310j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+43924.2+21963.7j,+0+0j,+43894.9+21973.2j,-1.0946e-05+7.95467e-06j,+0+0j,-1.09133e-05+7.96811e-06j,+0+0j,-1.08957e-05+7.99419e-06j,+0+0j,+0+0j,+0+0j,-1.09085e-05+7.97441e-06j,-1.08894e-05+7.98743e-06j,-1.09474e-05+7.95341e-06j,+0+0j,+0+0j,+28070.4-21350.5j,+322201-164238j,+0+0j,+28066.6-21387.8j,+18454.4+4.44767j,+0+0j,+321926-164818j,+43925.8+21987.5j,+277727-187397j,+0+0j,+277571-187791j,+0+0j,+77041.5+55043.6j,+175817-205419j,+78779.9-205757j,+78655.6-205969j,+78504.1-206234j,+608044-262545j,+608059-264289j,+29553.7+15.7241j,+578461-265382j,+29553.3+7.44739j,+37439.5-21505.1j,+539632-247257j,+27857.6+7.72951j,-1.02924e-05+2.65151e-05j,+0+0j,+376222-411034j,+89776.4+209021j,+0+0j,+0+0j,+0+0j,+0+0j,+374630-412986j,+0+0j,+0+0j,+139997-227009j,+159602-98544.7j,+73887.4-227581j,-3.39732e-08-7.89031e-09j,+73831.9-227691j,+349.867-228148j,+223.918-228592j,+0+0j,+113.816-228862j,+0+0j,+144244-99669.8j,+0+0j,+68185.2-100307j,+17764.3-100646j,+50237.8+159.307j,+0+0j,+50221.1+95.2166j,+0+0j,+50216.5+29.8802j,+28806.4+6.49201j,+53390.1+40.802j,+53387.1+28.0222j,+1.41053e-05-1.14314e-05j,+1.40957e-05-1.14319e-05j,+0+0j,+35981+208571j,+0+0j,+0+0j,+112966+188.781j,-77084.3+208224j,+57504.3+75.2976j,+0+0j,-77372.1+208006j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+388453-161938j,+1.07991e+06-372276j,+607783-259007j,+466882-199628j,+36173.8+208780j
