# file...... Overhead_lines_power_in_B.csv
# date...... Fri Oct 27 14:51:54 2017
# user...... mast9
# host...... (null)
# group..... class= overhead_line
# property.. power_in_B
# limit..... -1
# interval.. 3600
# timestamp,O1-2,O1-3,O1-7,O3-4,O3-5,O5-6,O7-8,O8-12,O8-9,O8-13,O1401-14,O13-34,O13-18,O14-11,O14-10,O15-16,O15-17,O18-19,O18-21,O19-20,O21-22,O21-23,O23-24,O23-25,O2601-26,O25-28,O26-27,O26-31,O27-33,O28-29,O29-30,O30-250,O31-32,O34-15,O35-36,O35-40,O36-37,O36-38,O38-39,O40-41,O40-42,O42-43,O42-44,O44-45,O44-47,O45-46,O47-48,O47-49,O49-50,O50-51,O51-151,O52-53,O53-54,O54-55,O54-57,O55-56,O57-58,O57-60,O58-59,O60-61,O67-68,O67-72,O67-97,O68-69,O69-70,O70-71,O72-73,O72-76,O73-74,O74-75,O76-77,O76-86,O77-78,O78-79,O78-80,O80-81,O81-82,O81-84,O82-83,O84-85,O86-87,O87-88,O87-89,O89-90,O89-91,O91-92,O91-93,O93-94,O93-95,O95-96,O97-98,O98-99,O99-100,O100-450,O101-102,O101-105,O102-103,O103-104,O105-106,O105-108,O106-107,O108-109,O108-300,O109-110,O110-111,O110-112,O112-113,O113-114,O135-35,O149-1,O152-52,O6701-67,O197-101
2016-06-03 00:00:00 PDT,+6930.34+0.341848j,-0+0j,+716319+50408.3j,+0+0j,+0+0j,+0+0j,+716097+47533.1j,+3550.11+0.115557j,-0+0j,+712391+45613.9j,+0+0j,-0+0j,+296051+9480j,+0+0j,+0+0j,+0+0j,+0+0j,-0+0j,+43138.2+21612.6j,+0+0j,+43147.6+21599.2j,+1.84424e-06+1.19927e-05j,-0+0j,+1.82888e-06+1.20094e-05j,+0+0j,+1.82586e-06+1.20613e-05j,+0+0j,+0+0j,+0+0j,+1.85189e-06+1.20696e-05j,+1.85558e-06+1.21317e-05j,+1.84371e-06+1.2117e-05j,+0+0j,+0+0j,+25944.7+9893.91j,+213244-31863.8j,-0+0j,+25948.5+9878.02j,+4940.32+0.325786j,-0+0j,+213089-32079.1j,+42949.7+21498.9j,+169986-53794.6j,-0+0j,+169916-53897.9j,+0+0j,+75167.6+53703.6j,+57675.9-132635j,+25804.6-132705j,+25745.4-132760j,+25678.9-132826j,+415594+32056.4j,+415468+31420.2j,+9109.73+1.68976j,+406269+31017.7j,+9110.32+0.727154j,+29135.5+9866.29j,+376616+19586.4j,+8130.67+0.679399j,-1.0639e-05+1.93781e-05j,-0+0j,+221910-177322j,+37791.4+133467j,+0+0j,+0+0j,+0+0j,-0+0j,+221467-177990j,+0+0j,+0+0j,+48650.8-218812j,+87250.8-34638.8j,+26256.2-219245j,-1.46069e-08-3.58823e-09j,+26202.3-219350j,+448.989-219786j,+244.26-220225j,-0+0j,+122.804-220467j,+0+0j,+83556.6-35038.1j,-0+0j,+56842.1-35277.5j,+42714-35406.1j,+14078.6+28.1095j,-0+0j,+14078.8+14.8401j,-0+0j,+14081.4+2.49138j,+8430.57+0.578274j,+22798.5-0.316123j,+22796.8-0.0602851j,-2.32522e-06+9.33513e-06j,-2.32112e-06+9.32422e-06j,-0+0j,+14860+133379j,+0+0j,+0+0j,+39913.9+24.2434j,-25095.2+133325j,+20199.5+9.59467j,-0+0j,-25193+133289j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+252576-13879.7j,+723636+53992j,+415794+33313.7j,+259795-43047.7j,+14920.1+133423j
2016-06-04 09:00:00 PDT,+5610.22+0.222896j,+0+0j,+501497-431187j,+0+0j,+0+0j,+0+0j,+501634-433962j,+1350.02+0.0164354j,+0+0j,+500374-435810j,+0+0j,+0+0j,+219336-164333j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+44466.3+22257.1j,+0+0j,+44458.9+22255.5j,+8.80502e-07-6.25727e-06j,+0+0j,+8.53167e-07-6.22399e-06j,+0+0j,+8.89251e-07-6.18464e-06j,+0+0j,+0+0j,+0+0j,+8.85965e-07-6.18818e-06j,+8.75145e-07-6.18304e-06j,+8.9009e-07-6.21666e-06j,+0+0j,+0+0j,+13134.8-21409.1j,+154680-170746j,+0+0j,+13131.3-21431.6j,+3180.13+0.130144j,+0+0j,+154547-170963j,+44597.8+22323.8j,+109817-193505j,+0+0j,+109750-193674j,+0+0j,+78312.9+55951.4j,+6083.9-211986j,-11481.9-212186j,-11622.2-212386j,-11768.4-212591j,+280992-275628j,+280984-276369j,+8669.7+1.50218j,+272300-276828j,+8670.28+0.635249j,+16754.8-21518j,+254996-256896j,+6810.45+0.456181j,+1.90478e-06-6.30763e-06j,+0+0j,+146333-421970j,+34341.9+214813j,+0+0j,+0+0j,+0+0j,+0+0j,+145299-423358j,+0+0j,+0+0j,+21650.2-233907j,+46047.8-101903j,+13422.7-234378j,+1.78555e-08+3.71557e-08j,+13365.3-234495j,+500.491-234989j,+262.168-235486j,+0+0j,+131.722-235752j,+0+0j,+44319-102326j,+0+0j,+29931.6-102593j,+19212.2-102761j,+10557.4+22.9883j,+0+0j,+10558.4+11.6844j,+0+0j,+10560.8+1.38191j,+7110.38+0.382157j,+7331.74-3.07522j,+7331.28-2.03531j,+6.50903e-07+1.36853e-05j,+6.90057e-07+1.37119e-05j,+0+0j,+26643.6+214444j,+0+0j,+0+0j,+13462.6+2.62624j,+13015.9+214251j,+6871.04+1.04972j,+0+0j,+12807.9+214029j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+174632-187800j,+506923-427651j,+280995-274139j,+180999-206272j,+26808.4+214628j
2016-06-04 10:00:00 PDT,+5790.23+0.237414j,+0+0j,+495788-431698j,+0+0j,+0+0j,+0+0j,+495923-434459j,+1650.02+0.0245485j,+0+0j,+494361-436298j,+0+0j,+0+0j,+216784-164642j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+44478.2+22263.3j,+0+0j,+44471.1+22261.6j,+1.15777e-05+1.28059e-06j,+0+0j,+1.15794e-05+1.34451e-06j,+0+0j,+1.15648e-05+1.34975e-06j,+0+0j,+0+0j,+0+0j,+1.1579e-05+1.36703e-06j,+1.15895e-05+1.39119e-06j,+1.15856e-05+1.41371e-06j,+0+0j,+0+0j,+13379.5-21410.6j,+152315-170793j,+0+0j,+13376-21433.2j,+3420.15+0.150486j,+0+0j,+152185-171008j,+44613.1+22331.5j,+107442-193555j,+0+0j,+107376-193722j,+0+0j,+78342+55972.2j,+3669.86-212051j,-12616.1-212252j,-12757.3-212452j,-12903.5-212657j,+277529-275781j,+277519-276517j,+8729.7+1.52099j,+268775-276972j,+8730.29+0.643936j,+16939.7-21519.2j,+251291-257028j,+6990.47+0.480492j,-1.91422e-05+1.98061e-05j,+0+0j,+144345-422125j,+32598.4+214877j,+0+0j,+0+0j,+0+0j,+0+0j,+143312-423512j,+0+0j,+0+0j,+19569.5-234025j,+46103.6-101935j,+12563.3-234497j,-7.61689e-09-8.73892e-10j,+12506-234615j,+501.493-235109j,+262.27-235607j,+0+0j,+131.774-235873j,+0+0j,+44074.4-102358j,+0+0j,+30426.8-102625j,+19227.5-102796j,+11037.3+24.1434j,+0+0j,+11038.3+12.2824j,+0+0j,+11040.9+1.49373j,+7290.4+0.401559j,+6351.47-2.81977j,+6351.06-1.86886j,+2.91125e-06-6.59799e-06j,+2.89186e-06-6.62848e-06j,+0+0j,+25880+214509j,+0+0j,+0+0j,+11561.9+1.93346j,+14151.6+214316j,+5890.76+0.77119j,+0+0j,+13943.8+214094j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+172076-188107j,+501400-428175j,+277535-274303j,+177266-206375j,+26044.8+214692j
2016-06-04 11:00:00 PDT,+6300.28+0.281067j,+0+0j,+497873-431684j,+0+0j,+0+0j,+0+0j,+498010-434477j,+2500.06+0.0563499j,+0+0j,+495597-436336j,+0+0j,+0+0j,+217118-164622j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+44486.7+22267.4j,+0+0j,+44479.5+22265.8j,+2.54046e-05-1.468e-05j,+0+0j,+2.54278e-05-1.46586e-05j,+0+0j,+2.54193e-05-1.46604e-05j,+0+0j,+0+0j,+0+0j,+2.54312e-05-1.46651e-05j,+2.54089e-05-1.46932e-05j,+2.53802e-05-1.47446e-05j,+0+0j,+0+0j,+14057.2-21413.5j,+152011-170758j,+0+0j,+14053.8-21436.6j,+4100.21+0.21624j,+0+0j,+151883-170975j,+44624.9+22337.4j,+107130-193530j,+0+0j,+107064-193698j,+0+0j,+78364.8+55988.5j,+3336.97-212036j,-12439.9-212237j,-12582.2-212439j,-12729.4-212645j,+278432-275881j,+278422-276624j,+8899.7+1.57575j,+269508-277085j,+8900.3+0.669113j,+17446.7-21523.6j,+251515-257150j,+7500.55+0.553034j,-2.10827e-06+9.3354e-06j,+0+0j,+146025-422225j,+31145.3+214867j,+0+0j,+0+0j,+0+0j,+0+0j,+144989-423615j,+0+0j,+0+0j,+19026.3-234094j,+48332.9-101939j,+12471.3-234565j,-1.98593e-08-3.28635e-08j,+12414.1-234682j,+500.509-235176j,+262.084-235673j,+0+0j,+131.681-235939j,+0+0j,+45452.6-102372j,+0+0j,+31774.7-102642j,+19215.5-102819j,+12397.2+27.4601j,+0+0j,+12398.3+14.042j,+0+0j,+12401.1+1.83723j,+7800.45+0.45963j,+5421.2-2.53392j,+5420.87-1.68031j,+3.93602e-06+3.54588e-06j,+3.95988e-06+3.56215e-06j,+0+0j,+25355+214500j,+0+0j,+0+0j,+11201.8+1.80752j,+13985.3+214307j,+5680.71+0.716914j,+0+0j,+13776.1+214085j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+172405-188097j,+503994-428114j,+278440-274386j,+177492-206486j,+25520.6+214683j
2016-06-04 12:00:00 PDT,+6840.33+0.331326j,+0+0j,+503304-431417j,+0+0j,+0+0j,+0+0j,+503444-434235j,+3400.1+0.104232j,+0+0j,+500131-436110j,+0+0j,+0+0j,+218747-164485j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+44482.9+22265.2j,+0+0j,+44475.3+22263.8j,+1.38617e-06+2.78973e-06j,+0+0j,+1.40019e-06+2.89022e-06j,+0+0j,+1.38399e-06+2.90274e-06j,+0+0j,+0+0j,+0+0j,+1.36813e-06+2.85984e-06j,+1.36392e-06+2.88568e-06j,+1.31073e-06+2.85628e-06j,+0+0j,+0+0j,+14773.8-21413j,+152846-170680j,+0+0j,+14770.5-21436.5j,+4820.29+0.298895j,+0+0j,+152719-170898j,+44622.2+22336.1j,+107969-193455j,+0+0j,+107904-193624j,+0+0j,+78360.3+55985.3j,+4186.71-211957j,-11540.2-212159j,-11682.5-212361j,-11829.6-212567j,+281338-275823j,+281328-276573j,+9079.71+1.63541j,+272233-277038j,+9080.31+0.696515j,+17982.9-21523.7j,+253702-257116j,+8040.63+0.635621j,-9.56438e-06+3.9141e-06j,+0+0j,+148682-422128j,+30697.1+214783j,+0+0j,+0+0j,+0+0j,+0+0j,+147642-423522j,+0+0j,+0+0j,+19160.8-234037j,+50877.9-101898j,+12627.1-234507j,+4.62319e-08+6.69137e-10j,+12570.2-234624j,+498.033-235116j,+261.352-235612j,+0+0j,+131.315-235877j,+0+0j,+47096.1-102343j,+0+0j,+33197.8-102617j,+19198.6-102800j,+13837.1+31.0947j,+0+0j,+13838.2+15.9923j,+0+0j,+13841.3+2.24237j,+8340.52+0.52566j,+5641.26-2.60512j,+5640.92-1.72731j,-1.41018e-05+8.72745e-06j,-1.40995e-05+8.72266e-06j,+0+0j,+24685.7+214417j,+0+0j,+0+0j,+11431.9+1.8785j,+13086+214226j,+5780.73+0.742485j,+0+0j,+12876.5+214005j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+174038-187964j,+509964-427810j,+281346-274316j,+179701-206465j,+24852+214600j
2016-06-04 13:00:00 PDT,+7960.44+0.448794j,+0+0j,+532176-429357j,+0+0j,+0+0j,+0+0j,+532330-432287j,+5000.22+0.225506j,+0+0j,+527423-434236j,+0+0j,+0+0j,+229440-163307j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+44449.1+22247j,+0+0j,+44440.2+22246.2j,-6.22771e-06+1.17348e-05j,+0+0j,-6.23229e-06+1.17327e-05j,+0+0j,-6.23978e-06+1.17356e-05j,+0+0j,+0+0j,+0+0j,-6.26319e-06+1.17097e-05j,-6.25039e-06+1.16888e-05j,-6.24397e-06+1.16907e-05j,+0+0j,+0+0j,+16106.5-21408j,+160846-170365j,+0+0j,+16103.2-21432.6j,+6170.48+0.490225j,+0+0j,+160715-170595j,+44583.6+22316.7j,+116001-193145j,+0+0j,+115933-193321j,+0+0j,+78288.2+55933.9j,+12322.8-211609j,-6409.09-211812j,-6549.67-212013j,-6696.67-212220j,+297946-275294j,+297938-276076j,+9679.74+1.8432j,+288244-276562j,+9680.35+0.792108j,+19124-21521.3j,+268552-256708j,+9200.82+0.832969j,+3.21133e-06+7.7596e-06j,+0+0j,+160983-421528j,+33347.5+214429j,+0+0j,+0+0j,+0+0j,+0+0j,+159931-422936j,+0+0j,+0+0j,+24518.7-233636j,+57956.2-101715j,+15314.8-234101j,+1.31068e-08-8.59805e-09j,+15258.6-234217j,+489.105-234704j,+259.125-235194j,+0+0j,+130.221-235459j,+0+0j,+52570.5-102192j,+0+0j,+35960.8-102481j,+19121.2-102674j,+16677.4+38.5739j,+0+0j,+16678.4+20.1106j,+0+0j,+16681.8+3.18336j,+9510.68+0.684857j,+8352.04-3.28831j,+8351.52-2.1722j,+2.0349e-06-7.34747e-06j,+2.03154e-06-7.34669e-06j,+0+0j,+24623.7+214064j,+0+0j,+0+0j,+16503.9+3.91518j,+7954.98+213873j,+8331.52+1.54444j,+0+0j,+7743.74+213656j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+184747-186813j,+539940-425598j,+297943-273717j,+194661-206171j,+24791.5+214247j
2016-06-04 14:00:00 PDT,+9570.64+0.648947j,+0+0j,+589821-424867j,+0+0j,+0+0j,+0+0j,+589994-428033j,+7150.46+0.461518j,+0+0j,+582944-430138j,+0+0j,+0+0j,+251459-160756j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+44376.5+22208j,+0+0j,+44364.9+22208.6j,-1.57811e-05+1.6931e-05j,+0+0j,-1.57605e-05+1.69195e-05j,+0+0j,-1.58017e-05+1.69275e-05j,+0+0j,+0+0j,+0+0j,-1.5773e-05+1.69194e-05j,-1.57812e-05+1.69306e-05j,-1.57893e-05+1.69584e-05j,+0+0j,+0+0j,+17931.5-21397.4j,+177982-169742j,+0+0j,+17928.4-21423.5j,+8030.82+0.831957j,+0+0j,+177841-169999j,+44497.6+22273.7j,+133202-192533j,+0+0j,+133129-192724j,+0+0j,+78126.9+55818.7j,+29752-210917j,+4018.74-211122j,+3881.46-211321j,+3734.32-211531j,+331454-274105j,+331449-274959j,+10669.8+2.21423j,+320766-275488j,+10670.4+0.963691j,+20776-21515.9j,+299370-255781j,+10891.2+1.16914j,-2.133e-05+1.73827e-05j,+0+0j,+184990-420285j,+40339.6+213747j,+0+0j,+0+0j,+0+0j,+0+0j,+183909-421722j,+0+0j,+0+0j,+36823-232794j,+69928.2-101357j,+21334.5-233255j,+2.08871e-08+1.31963e-08j,+21279.3-233369j,+472.747-233844j,+255.312-234325j,+0+0j,+128.353-234588j,+0+0j,+62383.4-101891j,+0+0j,+39810.3-102208j,+18968.8-102415j,+20678.6+49.7827j,+0+0j,+20679+26.4812j,+0+0j,+20682.6+4.81314j,+11220.9+0.957145j,+14194.1-3.49963j,+14193.2-2.27559j,+1.95792e-06+9.53856e-06j,+1.94247e-06+9.53902e-06j,+0+0j,+25771.1+213379j,+0+0j,+0+0j,+28081.2+11.3663j,-2467.68+213185j,+14174.4+4.48365j,+0+0j,-2683.72+212974j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+206789-184320j,+599173-420799j,+331430-272380j,+225686-205499j,+25941.8+213565j
2016-06-04 15:00:00 PDT,+12021+1.02455j,+0+0j,+717096-413720j,+0+0j,+0+0j,+0+0j,+717266-417500j,+9900.87+0.886333j,+0+0j,+707454-420012j,+0+0j,+0+0j,+301057-154597j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+44215.1+22121.7j,+0+0j,+44198+22125j,+4.88648e-06-4.4729e-09j,+0+0j,+4.86138e-06-2.60616e-08j,+0+0j,+4.89707e-06+4.01737e-08j,+0+0j,+0+0j,+0+0j,+4.90811e-06+7.52628e-08j,+4.88009e-06+5.11609e-08j,+4.87034e-06+7.93434e-08j,+0+0j,+0+0j,+20403.2-21375.6j,+217593-168334j,+0+0j,+20400.1-21404j,+10581.4+1.45043j,+0+0j,+217419-168661j,+44301.2+22175.4j,+172944-191168j,+0+0j,+172852-191399j,+0+0j,+77756.8+55554.2j,+70003.5-209386j,+27533.6-209607j,+27400.4-209806j,+27250.4-210025j,+406312-271099j,+406305-272140j,+12619.9+3.04662j,+393666-272788j,+12620.6+1.35194j,+23340.4-21506.1j,+369548-253462j,+13541.8+1.81414j,+1.20391e-06-2.61355e-06j,+0+0j,+236980-417535j,+58789.9+212342j,+0+0j,+0+0j,+0+0j,+0+0j,+235811-419055j,+0+0j,+0+0j,+66504.5-230929j,+92806.8-100592j,+36012.4-231393j,-9.95469e-09-1.55066e-08j,+35957.9-231503j,+440.386-231960j,+248.443-232421j,+0+0j,+125.016-232682j,+0+0j,+82484.6-101248j,+0+0j,+45279.9-101628j,+18632.7-101854j,+26482.8+67.4351j,+0+0j,+26481.1+37.0273j,+0+0j,+26484.2+7.86381j,+13921.5+1.48617j,+28111+3.00942j,+28109.1+2.23074j,+9.48961e-06+2.53076e-06j,+9.48165e-06+2.5057e-06j,+0+0j,+30296.3+211954j,+0+0j,+0+0j,+56095+45.6163j,-25939.6+211732j,+28287.7+17.9786j,+0+0j,-26172.7+211525j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+256388-178333j,+728896-408863j,+406246-268982j,+296224-203858j,+30474+212149j
2016-06-04 16:00:00 PDT,+14871.5+1.56936j,+0+0j,+863319-399558j,+0+0j,+0+0j,+0+0j,+863434-404177j,+12251.3+1.35965j,+0+0j,+851223-407248j,+0+0j,+0+0j,+358432-147103j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+44034.5+22025j,+0+0j,+44011.3+22031.5j,+1.74522e-06+3.30474e-06j,+0+0j,+1.79324e-06+3.35207e-06j,+0+0j,+1.74575e-06+3.29361e-06j,+0+0j,+0+0j,+0+0j,+1.78149e-06+3.33658e-06j,+1.77246e-06+3.35214e-06j,+1.80151e-06+3.3737e-06j,+0+0j,+0+0j,+22824.4-21351.1j,+263657-166545j,+0+0j,+22821.2-21382j,+13092.2+2.231j,+0+0j,+263436-166970j,+44078.4+22063.8j,+219139-189467j,+0+0j,+219018-189757j,+0+0j,+77335.8+55253.6j,+116763-207529j,+53712.2-207787j,+53581.1-207988j,+53427.1-208225j,+492569-267148j,+492552-268447j,+15610.3+4.57944j,+476908-269257j,+15610.9+2.07502j,+26454.4-21494.1j,+449425-250438j,+16752.8+2.78805j,-2.34148e-07-2.25041e-06j,+0+0j,+296478-414271j,+79275.4+210755j,+0+0j,+0+0j,+0+0j,+0+0j,+295163-415922j,+0+0j,+0+0j,+101148-228791j,+118231-99687.2j,+53162.8-229285j,-2.7314e-08-6.71933e-09j,+53107.7-229392j,+403.049-229835j,+240.188-230276j,+0+0j,+121.061-230536j,+0+0j,+105509-100500j,+0+0j,+51191.7-100964j,+18253.7-101212j,+32770.2+88.6618j,+0+0j,+32764.9+50.2566j,+0+0j,+32766.5+12.157j,+17222.3+2.2973j,+42991.4+21.0901j,+42988.6+14.5898j,+6.04735e-06-3.16825e-06j,+6.08276e-06-3.15099e-06j,+0+0j,+35891.1+210331j,+0+0j,+0+0j,+87821.2+112.711j,-52050.5+210047j,+44323.9+44.4828j,+0+0j,-52309+209834j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+313692-171112j,+878037-393628j,+492455-264504j,+376380-201757j,+36076+210535j
2016-06-04 17:00:00 PDT,+16181.8+1.85885j,+0+0j,+934829-392050j,+0+0j,+0+0j,+0+0j,+934897-397132j,+13101.5+1.55631j,+0+0j,+921800-400514j,+0+0j,+0+0j,+386656-143229j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+43946.9+21978.1j,+0+0j,+43920.7+21986.1j,+1.00232e-05-5.87963e-06j,+0+0j,+1.00051e-05-5.88939e-06j,+0+0j,+1.00002e-05-5.88782e-06j,+0+0j,+0+0j,+0+0j,+1.00414e-05-5.84302e-06j,+1.00293e-05-5.84433e-06j,+1.00406e-05-5.84247e-06j,+0+0j,+0+0j,+23809.1-21340.1j,+286365-165607j,+0+0j,+23805.8-21372.3j,+14122.6+2.60201j,+0+0j,+286118-166087j,+43969.4+22009.3j,+241904-188585j,+0+0j,+241766-188911j,+0+0j,+77129.7+55106.4j,+139802-206583j,+66388.2-206866j,+66256.6-207070j,+66100-207318j,+534826-265021j,+534800-266463j,+17180.5+5.51017j,+517577-267362j,+17181.1+2.51724j,+27915.9-21489.1j,+488481-248818j,+18263.3+3.32017j,-8.1118e-06-1.9162e-06j,+0+0j,+325733-412636j,+89057.2+209992j,+0+0j,+0+0j,+0+0j,+0+0j,+324328-414366j,+0+0j,+0+0j,+118495-227740j,+130395-99236.1j,+61831.8-228257j,-2.46487e-08-7.73156e-09j,+61775.9-228364j,+384.944-228803j,+236.205-229235j,+0+0j,+119.163-229495j,+0+0j,+116793-100132j,+0+0j,+53770-100642j,+18065.6-100900j,+35534.6+98.711j,+0+0j,+35527.1+56.727j,+0+0j,+35527.8+14.3939j,+18782.7+2.74587j,+49597+32.8732j,+49593.8+22.6299j,+1.30233e-05-9.22435e-06j,+1.30487e-05-9.23387e-06j,+0+0j,+39061.9+209545j,+0+0j,+0+0j,+103635+157.541j,-64683.2+209218j,+52311.4+62.1947j,+0+0j,-64956.9+208999j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+341853-167400j,+950914-385529j,+534689-262088j,+415525-200643j,+39250.1+209755j
2016-06-04 18:00:00 PDT,+17282.1+2.12039j,+0+0j,+958348-389740j,+0+0j,+0+0j,+0+0j,+958422-395005j,+13601.7+1.67763j,+0+0j,+944825-398508j,+0+0j,+0+0j,+395710-142065j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+43931.5+21969.6j,+0+0j,+43904.5+21978j,+1.14747e-05-3.50798e-06j,+0+0j,+1.14953e-05-3.46342e-06j,+0+0j,+1.14741e-05-3.43417e-06j,+0+0j,+0+0j,+0+0j,+1.14995e-05-3.45715e-06j,+1.15104e-05-3.45381e-06j,+1.1503e-05-3.4296e-06j,+0+0j,+0+0j,+24544-21340j,+293388-165313j,+0+0j,+24540.7-21372.9j,+14872.8+2.88714j,+0+0j,+293135-165811j,+43949.1+21999.2j,+248934-188318j,+0+0j,+248792-188657j,+0+0j,+77091.1+55078.9j,+146894-206308j,+69599.5-206601j,+69468.4-206806j,+69311.9-207058j,+548794-264461j,+548771-265956j,+18680.8+6.47177j,+530046-266889j,+18681.3+2.97669j,+29200.3-21490.8j,+499621-248432j,+19563.8+3.81123j,+7.0666e-07+2.7314e-06j,+0+0j,+335453-412233j,+90484+209766j,+0+0j,+0+0j,+0+0j,+0+0j,+334014-413998j,+0+0j,+0+0j,+123126-227509j,+135550-99096.1j,+64246-228036j,+4.10925e-09+1.09036e-08j,+64190-228142j,+378.332-228582j,+234.268-229014j,+0+0j,+118.29-229275j,+0+0j,+121432-100030j,+0+0j,+55911.7-100560j,+18002.6-100828j,+37737.5+106.991j,+0+0j,+37728.8+61.9163j,+0+0j,+37728.8+16.3114j,+20133.1+3.15891j,+51058.3+35.8053j,+51055.1+24.626j,-1.60015e-06+4.83394e-07j,-1.57398e-06+4.81613e-07j,+0+0j,+39025.3+209316j,+0+0j,+0+0j,+106805+167.577j,-67887.3+208980j,+53965.4+66.239j,+0+0j,-68165+208760j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+350884-166307j,+975539-382972j,+548643-261419j,+426704-200391j,+39214.6+209526j
2016-06-04 19:00:00 PDT,+18532.4+2.43885j,+0+0j,+1.00189e+06-385076j,+0+0j,+0+0j,+0+0j,+1.00195e+06-390646j,+13551.6+1.66609j,+0+0j,+988384-394354j,+0+0j,+0+0j,+412913-139720j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+43886.3+21945.5j,+0+0j,+43857.9+21954.7j,+7.99256e-06-9.73209e-06j,+0+0j,+8.0312e-06-9.69126e-06j,+0+0j,+8.05035e-06-9.67771e-06j,+0+0j,+0+0j,+0+0j,+8.05531e-06-9.66061e-06j,+8.07772e-06-9.64829e-06j,+8.05581e-06-9.6293e-06j,+0+0j,+0+0j,+25039.4-21334.4j,+307371-164767j,+0+0j,+25036-21367.9j,+15393.1+3.09644j,+0+0j,+307100-165302j,+43890.3+21969.7j,+262941-187816j,+0+0j,+262788-188178j,+0+0j,+76979+54998.8j,+161046-205781j,+76379.2-206092j,+76248.7-206299j,+76091.8-206557j,+575101-263143j,+575075-264733j,+20911.2+8.04863j,+554113-265725j,+20911.7+3.73287j,+30745-21486.9j,+522044-247435j,+21134.4+4.45269j,+4.50129e-06-8.72791e-06j,+0+0j,+352497-411275j,+95826.2+209347j,+0+0j,+0+0j,+0+0j,+0+0j,+350998-413100j,+0+0j,+0+0j,+132976-226932j,+142867-98820.2j,+69369.2-227479j,-1.85373e-08-5.06166e-09j,+69312.7-227586j,+367.193-228028j,+231.123-228459j,+0+0j,+116.868-228721j,+0+0j,+128776-99808.5j,+0+0j,+57972.6-100372j,+17897.5-100649j,+39901.4+115.622j,+0+0j,+39890.9+67.515j,+0+0j,+39890+18.4523j,+21783.7+3.70853j,+55612.8+45.6629j,+55609.2+31.3183j,+1.0126e-05-1.23447e-05j,+1.01224e-05-1.2354e-05j,+0+0j,+39809.7+208881j,+0+0j,+0+0j,+114360+192.67j,-74651.2+208522j,+57845.3+76.2642j,+0+0j,-74937+208300j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+368041-164087j,+1.02037e+06-377905j,+574931-259911j,+449160-199692j,+40001.1+209094j
