# file...... Overhead_lines_power_in_B.csv
# date...... Fri Oct 27 14:51:41 2017
# user...... mast9
# host...... (null)
# group..... class= overhead_line
# property.. power_in_B
# limit..... -1
# interval.. 3600
# timestamp,O1-2,O1-3,O1-7,O3-4,O3-5,O5-6,O7-8,O8-12,O8-9,O8-13,O1401-14,O13-34,O13-18,O14-11,O14-10,O15-16,O15-17,O18-19,O18-21,O19-20,O21-22,O21-23,O23-24,O23-25,O2601-26,O25-28,O26-27,O26-31,O27-33,O28-29,O29-30,O30-250,O31-32,O34-15,O35-36,O35-40,O36-37,O36-38,O38-39,O40-41,O40-42,O42-43,O42-44,O44-45,O44-47,O45-46,O47-48,O47-49,O49-50,O50-51,O51-151,O52-53,O53-54,O54-55,O54-57,O55-56,O57-58,O57-60,O58-59,O60-61,O67-68,O67-72,O67-97,O68-69,O69-70,O70-71,O72-73,O72-76,O73-74,O74-75,O76-77,O76-86,O77-78,O78-79,O78-80,O80-81,O81-82,O81-84,O82-83,O84-85,O86-87,O87-88,O87-89,O89-90,O89-91,O91-92,O91-93,O93-94,O93-95,O95-96,O97-98,O98-99,O99-100,O100-450,O101-102,O101-105,O102-103,O103-104,O105-106,O105-108,O106-107,O108-109,O108-300,O109-110,O110-111,O110-112,O112-113,O113-114,O135-35,O149-1,O152-52,O6701-67,O197-101
2016-01-01 00:00:00 PST,+10890.8+0.844317j,-0+0j,+784418+55443.7j,+0+0j,+0+0j,+0+0j,+784169+52081.2j,+6150.34+0.346909j,-0+0j,+777837+49834.9j,+0+0j,-0+0j,+321554+12206.7j,+0+0j,+0+0j,+0+0j,+0+0j,-0+0j,+43108.1+21595.2j,+0+0j,+43115.2+21582.9j,+2.07812e-05-1.34989e-05j,-0+0j,+2.08245e-05-1.34636e-05j,+0+0j,+2.08281e-05-1.34548e-05j,+0+0j,+0+0j,+0+0j,+2.08194e-05-1.35203e-05j,+2.08164e-05-1.35005e-05j,+2.07978e-05-1.35372e-05j,+0+0j,+0+0j,+29083.3+9860.57j,+232274-31327.2j,-0+0j,+29086.6+9840.6j,+8070.86+0.870352j,-0+0j,+232104-31581.2j,+42910.7+21479.4j,+189026-53317.1j,-0+0j,+188947-53445.3j,+0+0j,+75093+53650.4j,+76736.2-132078j,+34539.2-132161j,+34479.7-132219j,+34411.8-132291j,+455449+32853.7j,+455312+32097.3j,+13830.1+3.71311j,+441378+31615.7j,+13830.7+1.67654j,+33709.4+9827.77j,+407031+19990.8j,+12691.6+1.6567j,+1.11801e-05+1.22727e-05j,-0+0j,+251251-176718j,+38705.3+132967j,+0+0j,+0+0j,+0+0j,-0+0j,+250739-177485j,+0+0j,+0+0j,+60222.4-218279j,+104793-34438.6j,+32462-218719j,+3.085e-09+1.37444e-08j,+32409.1-218824j,+428.924-219259j,+238.119-219696j,-0+0j,+120.054-219941j,+0+0j,+98460.9-34947j,-0+0j,+65207.2-35242.8j,+42709.5-35408.5j,+22441.8+49.7834j,-0+0j,+22440.7+27.411j,-0+0j,+22443.5+6.28651j,+13141.4+1.40999j,+25109.7+1.21495j,+25107.9+1.00626j,+8.39366e-06+2.69188e-06j,+8.39397e-06+2.68169e-06j,-0+0j,+13459.6+132879j,+0+0j,+0+0j,+47223.7+34.1523j,-33802.7+132819j,+24043.4+13.6161j,-0+0j,-33909.9+132785j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+278040-11381.6j,+795763+59700.7j,+455658+34347.4j,+290093-42789.1j,+13522+132923j
2016-01-02 09:00:00 PST,+11480.9+0.934698j,+0+0j,+729152-412576j,+0+0j,+0+0j,+0+0j,+729341-416362j,+7400.49+0.49532j,+0+0j,+722048-418880j,+0+0j,+0+0j,+307855-153878j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+44191.3+22109.7j,+0+0j,+44174.3+22113.1j,-8.87103e-06+1.02448e-05j,+0+0j,-8.91158e-06+1.02508e-05j,+0+0j,-8.90511e-06+1.02953e-05j,+0+0j,+0+0j,+0+0j,-8.88336e-06+1.02719e-05j,-8.88651e-06+1.03104e-05j,-8.89961e-06+1.03138e-05j,+0+0j,+0+0j,+18815-21373.3j,+224937-168267j,+0+0j,+18811.9-21400.3j,+9001.04+1.05018j,+0+0j,+224751-168603j,+44264+22156.7j,+180302-191100j,+0+0j,+180205-191335j,+0+0j,+77683.7+55502j,+77449.1-209287j,+28098.2-209509j,+27970.4-209704j,+27823.5-209923j,+414144-270726j,+414148-271772j,+13800.1+3.61099j,+400333-272422j,+13800.7+1.61726j,+23035.8-21500.9j,+376501-253099j,+13241.7+1.73562j,-1.36608e-05+2.24543e-05j,+0+0j,+239660-417193j,+63096.9+212252j,+0+0j,+0+0j,+0+0j,+0+0j,+238487-418720j,+0+0j,+0+0j,+72912.3-230675j,+89122-100555j,+37981.8-231150j,+8.70883e-09+1.10899e-08j,+37927-231261j,+438.036-231722j,+247.489-232186j,+0+0j,+124.655-232450j,+0+0j,+81303.5-101185j,+0+0j,+42948.7-101560j,+18621.5-101773j,+24162.6+60.6212j,+0+0j,+24160.9+33.1953j,+0+0j,+24163.7+6.75137j,+13681.4+1.43683j,+29741.9+4.42699j,+29740+3.20755j,+7.66071e-06-2.71874e-07j,+7.663e-06-2.55393e-07j,+0+0j,+32977.2+211859j,+0+0j,+0+0j,+59380.9+51.5723j,-26538.4+211630j,+30240.3+20.5692j,+0+0j,-26767.9+211424j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+263180-177639j,+740395-407732j,+414051-268599j,+303224-203561j,+33152.7+212056j
2016-01-02 10:00:00 PST,+11230.9+0.894299j,+0+0j,+705081-414896j,+0+0j,+0+0j,+0+0j,+705280-418562j,+7250.47+0.47528j,+0+0j,+698143-421000j,+0+0j,+0+0j,+298355-155147j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+44224.5+22127.3j,+0+0j,+44208.4+22130.1j,+1.2485e-05-3.67285e-06j,+0+0j,+1.25121e-05-3.65303e-06j,+0+0j,+1.25419e-05-3.63025e-06j,+0+0j,+0+0j,+0+0j,+1.25912e-05-3.57835e-06j,+1.2579e-05-3.59987e-06j,+1.26008e-05-3.5899e-06j,+0+0j,+0+0j,+18641.2-21377.3j,+217216-168524j,+0+0j,+18638.1-21404.1j,+8810.99+1.00544j,+0+0j,+217039-168845j,+44305+22177.3j,+172557-191348j,+0+0j,+172465-191574j,+0+0j,+77761.2+55557.4j,+69599-209568j,+23406.8-209786j,+23278.6-209982j,+23132.5-210198j,+399763-271383j,+399770-272392j,+13490+3.45629j,+386267-273018j,+13490.7+1.54449j,+22763.5-21502.9j,+362745-253618j,+12951.6+1.65914j,-6.16861e-06-4.23327e-06j,+0+0j,+229948-417748j,+59018.3+212498j,+0+0j,+0+0j,+0+0j,+0+0j,+228794-419258j,+0+0j,+0+0j,+66919.6-231056j,+85289.7-100701j,+34855.8-231528j,-2.16517e-08-9.8092e-09j,+34801.1-231639j,+443.627-232103j,+248.607-232571j,+0+0j,+125.195-232834j,+0+0j,+77626.3-101310j,+0+0j,+42493.9-101673j,+18687.6-101885j,+23641.9+59.0041j,+0+0j,+23640.6+32.1697j,+0+0j,+23643.6+6.45157j,+13381.4+1.37213j,+26800.1+1.97176j,+26798.4+1.52441j,+6.73429e-07-5.22183e-07j,+6.69816e-07-5.40881e-07j,+0+0j,+31841.8+212111j,+0+0j,+0+0j,+53561.4+41.9758j,-21857.9+211891j,+27336.6+16.7849j,+0+0j,-22083.4+211685j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+253686-178871j,+716067-410204j,+399677-269335j,+289409-203935j,+32016.1+212306j
2016-01-02 11:00:00 PST,+10980.8+0.854905j,+0+0j,+701890-415135j,+0+0j,+0+0j,+0+0j,+702085-418781j,+7100.45+0.455807j,+0+0j,+695096-421206j,+0+0j,+0+0j,+297176-155279j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+44225.8+22128.1j,+0+0j,+44209.9+22130.9j,+9.26784e-06-6.74219e-06j,+0+0j,+9.24854e-06-6.7326e-06j,+0+0j,+9.29417e-06-6.67909e-06j,+0+0j,+0+0j,+0+0j,+9.29006e-06-6.6748e-06j,+9.31366e-06-6.64828e-06j,+9.3292e-06-6.6403e-06j,+0+0j,+0+0j,+18453.6-21377j,+216374-168557j,+0+0j,+18450.5-21403.6j,+8620.95+0.962489j,+0+0j,+216197-168877j,+44306.7+22178.1j,+171714-191378j,+0+0j,+171622-191603j,+0+0j,+77764.3+55559.6j,+68749-209600j,+23072-209817j,+22943.5-210013j,+22797.2-210229j,+397890-271427j,+397895-272431j,+13180+3.30731j,+384702-273054j,+13180.7+1.47429j,+22475.9-21502.5j,+361471-253646j,+12661.6+1.58559j,-6.08208e-06+1.08246e-05j,+0+0j,+228517-417792j,+59164.1+212529j,+0+0j,+0+0j,+0+0j,+0+0j,+227366-419297j,+0+0j,+0+0j,+66450.9-231080j,+84316.2-100720j,+34577.2-231551j,-1.04574e-08-1.13718e-08j,+34522.5-231663j,+444.748-232126j,+248.998-232594j,+0+0j,+125.37-232857j,+0+0j,+76804.4-101324j,+0+0j,+41982.8-101684j,+18696.9-101894j,+23121.6+57.4002j,+0+0j,+23120.5+31.2351j,+0+0j,+23123.4+6.1687j,+13081.3+1.31107j,+26810.1+1.97796j,+26808.4+1.5279j,+1.2009e-05-1.75779e-06j,+1.19818e-05-1.79369e-06j,+0+0j,+31977.7+212142j,+0+0j,+0+0j,+53361.1+41.6502j,-21522+211922j,+27226.4+16.6488j,+0+0j,-21747.5+211715j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+252508-178995j,+712629-410471j,+397805-269390j,+288121-203955j,+32151.9+212337j
2016-01-02 12:00:00 PST,+10830.8+0.831637j,+0+0j,+695220-415672j,+0+0j,+0+0j,+0+0j,+695419-419302j,+6850.42+0.424194j,+0+0j,+688685-421717j,+0+0j,+0+0j,+294614-155551j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+44240.1+22135.6j,+0+0j,+44224.4+22138.2j,+6.89259e-06-1.67821e-06j,+0+0j,+6.89828e-06-1.65501e-06j,+0+0j,+6.88868e-06-1.67806e-06j,+0+0j,+0+0j,+0+0j,+6.90549e-06-1.65423e-06j,+6.90359e-06-1.67402e-06j,+6.85892e-06-1.66985e-06j,+0+0j,+0+0j,+18256.6-21380.5j,+214284-168650j,+0+0j,+18253.5-21407j,+8420.91+0.918007j,+0+0j,+214109-168966j,+44323.4+22186.5j,+169610-191473j,+0+0j,+169519-191696j,+0+0j,+77795.6+55582j,+66608.2-209708j,+21831.5-209925j,+21702.1-210122j,+21555.3-210338j,+394049-271643j,+394055-272641j,+13130+3.28234j,+380912-273261j,+13130.7+1.46266j,+22328.9-21506.2j,+357839-253838j,+12511.5+1.54763j,+3.6359e-05-1.56298e-05j,+0+0j,+226057-418033j,+57978.4+212639j,+0+0j,+0+0j,+0+0j,+0+0j,+224910-419534j,+0+0j,+0+0j,+65053.2-231233j,+83227.3-100781j,+34030.5-231704j,-1.12894e-08-8.94226e-09j,+33975.6-231815j,+447.197-232281j,+249.706-232750j,+0+0j,+125.726-233013j,+0+0j,+75967-101378j,+0+0j,+41596-101735j,+18710.5-101943j,+22721.4+56.1439j,+0+0j,+22720.3+30.4967j,+0+0j,+22723.3+5.96811j,+12931.3+1.28029j,+25629.4+1.11315j,+25627.8+0.937425j,-9.97548e-07-4.33953e-06j,-9.96148e-07-4.33739e-06j,+0+0j,+31972.2+212253j,+0+0j,+0+0j,+52109.2+39.682j,-20277.2+212033j,+26575.6+15.8533j,+0+0j,-20502.6+211826j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+249941-179264j,+705801-411027j,+393965-269617j,+284470-204105j,+32146.4+212448j
2016-01-02 13:00:00 PST,+10620.8+0.799652j,+0+0j,+687023-416354j,+0+0j,+0+0j,+0+0j,+687224-419945j,+6500.38+0.381905j,+0+0j,+680841-422334j,+0+0j,+0+0j,+291454-155918j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+44251+22141.4j,+0+0j,+44235.7+22143.8j,+5.42665e-06+7.28475e-06j,+0+0j,+5.43929e-06+7.31599e-06j,+0+0j,+5.46182e-06+7.33865e-06j,+0+0j,+0+0j,+0+0j,+5.45206e-06+7.32536e-06j,+5.44552e-06+7.32648e-06j,+5.40945e-06+7.3573e-06j,+0+0j,+0+0j,+17981.5-21382.3j,+211802-168757j,+0+0j,+17978.4-21408.5j,+8140.85+0.857717j,+0+0j,+211628-169069j,+44336.2+22192.9j,+167119-191577j,+0+0j,+167029-191798j,+0+0j,+77819.6+55599.1j,+64084.4-209822j,+20378.6-210038j,+20248.9-210235j,+20102.2-210450j,+389369-271835j,+389375-272821j,+13060+3.2485j,+376303-273434j,+13060.6+1.44682j,+22124.1-21507.2j,+353445-253986j,+12301.5+1.49572j,-7.02222e-07+1.25647e-05j,+0+0j,+222670-418222j,+56957.3+212746j,+0+0j,+0+0j,+0+0j,+0+0j,+221530-419717j,+0+0j,+0+0j,+63234.5-231358j,+81624.7-100834j,+33243.4-231829j,+1.05612e-08+1.46069e-08j,+33188.4-231941j,+449.656-232408j,+250.254-232878j,+0+0j,+126.001-233142j,+0+0j,+74716.5-101423j,+0+0j,+41056.4-101776j,+18731.4-101982j,+22161.1+54.463j,+0+0j,+22160.2+29.5107j,+0+0j,+22163.2+5.69525j,+12721.2+1.23831j,+24859+0.590929j,+24857.4+0.577361j,+1.62421e-06+6.25177e-06j,+1.61663e-06+6.20553e-06j,+0+0j,+31721.9+212360j,+0+0j,+0+0j,+50406.6+37.1124j,-18826.2+212143j,+25704.6+14.8245j,+0+0j,-19050.5+211935j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+246781-179620j,+697392-411759j,+389289-269832j,+280055-204208j,+31895.8+212555j
2016-01-02 14:00:00 PST,+10750.8+0.819334j,+0+0j,+686362-416422j,+0+0j,+0+0j,+0+0j,+686567-420014j,+6450.37+0.376033j,+0+0j,+680237-422404j,+0+0j,+0+0j,+291140-155953j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+44255.1+22143.6j,+0+0j,+44239.9+22145.9j,+2.04597e-05-9.55765e-06j,+0+0j,+2.04798e-05-9.51069e-06j,+0+0j,+2.04516e-05-9.47447e-06j,+0+0j,+0+0j,+0+0j,+2.05135e-05-9.45687e-06j,+2.05277e-05-9.44061e-06j,+2.05154e-05-9.46824e-06j,+0+0j,+0+0j,+18012.2-21383.2j,+211481-168778j,+0+0j,+18009.1-21409.5j,+8170.85+0.863969j,+0+0j,+211309-169089j,+44340.8+22195.2j,+166795-191599j,+0+0j,+166705-191819j,+0+0j,+77828.1+55605.2j,+63750.7-209848j,+20080-210064j,+19950.3-210261j,+19803.8-210476j,+389083-271872j,+389090-272858j,+13330+3.37648j,+375748-273471j,+13330.7+1.50715j,+22294.9-21507.9j,+352722-254020j,+12471.5+1.53723j,-1.46007e-05+9.9353e-06j,+0+0j,+222470-418266j,+56433.7+212769j,+0+0j,+0+0j,+0+0j,+0+0j,+221330-419763j,+0+0j,+0+0j,+62844.1-231393j,+81807.8-100841j,+33183.6-231864j,-8.74437e-10-1.90602e-08j,+33128.5-231977j,+449.794-232445j,+250.153-232916j,+0+0j,+125.971-233180j,+0+0j,+74949.1-101430j,+0+0j,+41258.6-101784j,+18733.4-101991j,+22361.2+55.0777j,+0+0j,+22360.2+29.8629j,+0+0j,+22363.2+5.81068j,+12901.3+1.27346j,+24608.9+0.429258j,+24607.3+0.465606j,+1.67017e-05-8.35239e-06j,+1.6681e-05-8.38511e-06j,+0+0j,+31448.5+212384j,+0+0j,+0+0j,+49835.8+36.2725j,-18529+212168j,+25414.3+14.4895j,+0+0j,-18753+211961j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+246466-179657j,+696857-411822j,+389002-269870j,+279331-204231j,+31622.3+212579j
2016-01-02 15:00:00 PST,+11661+0.963997j,+0+0j,+708593-414497j,+0+0j,+0+0j,+0+0j,+708809-418220j,+6900.42+0.430397j,+0+0j,+702036-420697j,+0+0j,+0+0j,+299680-154890j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+44239+22134.7j,+0+0j,+44223+22137.5j,+4.94594e-06+5.11826e-06j,+0+0j,+4.91775e-06+5.13832e-06j,+0+0j,+4.90276e-06+5.14534e-06j,+0+0j,+0+0j,+0+0j,+4.87239e-06+5.1226e-06j,+4.89598e-06+5.15849e-06j,+4.86975e-06+5.13718e-06j,+0+0j,+0+0j,+18639.1-21382.5j,+218090-168554j,+0+0j,+18636-21409.3j,+8810.99+1.00511j,+0+0j,+217912-168879j,+44320+22184.8j,+173414-191392j,+0+0j,+173321-191621j,+0+0j,+77788.4+55576.9j,+70431.7-209626j,+23458.5-209846j,+23329.6-210043j,+23182.9-210261j,+402347-271428j,+402357-272453j,+14540.1+3.98308j,+387804-273090j,+14540.8+1.79362j,+23350.9-21509j,+363695-253704j,+13541.8+1.81306j,+4.14851e-06+8.88302e-06j,+0+0j,+231813-417903j,+58105.4+212571j,+0+0j,+0+0j,+0+0j,+0+0j,+230653-419421j,+0+0j,+0+0j,+67361.9-231165j,+86713-100721j,+35677.7-231639j,+1.97916e-09-7.14575e-09j,+35622.8-231751j,+443.91-232219j,+248.531-232689j,+0+0j,+125.239-232954j,+0+0j,+79396.8-101337j,+0+0j,+43042.6-101705j,+18675.5-101920j,+24202.4+60.7275j,+0+0j,+24200.9+33.1971j,+0+0j,+24203.8+6.82513j,+14011.5+1.5039j,+26149.7+1.48659j,+26148.1+1.19419j,+5.03512e-06+5.18812e-06j,+5.03173e-06+5.18888e-06j,+0+0j,+31577.5+212184j,+0+0j,+0+0j,+53341+41.578j,-21903+211964j,+27196.4+16.6054j,+0+0j,-22129.6+211757j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+254999-178641j,+719988-409722j,+402255-269348j,+290363-204014j,+31752.5+212379j
2016-01-02 16:00:00 PST,+14811.5+1.55608j,+0+0j,+821958-403908j,+0+0j,+0+0j,+0+0j,+822174-408302j,+8950.72+0.724989j,+0+0j,+813342-411225j,+0+0j,+0+0j,+343732-149229j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+44122.3+22071.8j,+0+0j,+44101.8+22076.8j,+6.21824e-06+4.19815e-06j,+0+0j,+6.21252e-06+4.22575e-06j,+0+0j,+6.2509e-06+4.2927e-06j,+0+0j,+0+0j,+0+0j,+6.2167e-06+4.23958e-06j,+6.22328e-06+4.21931e-06j,+6.22455e-06+4.23163e-06j,+0+0j,+0+0j,+21051.5-21369.5j,+252957-167255j,+0+0j,+21048.4-21398.6j,+11291.6+1.65592j,+0+0j,+252747-167654j,+44174.2+22111.8j,+208363-190171j,+0+0j,+208250-190445j,+0+0j,+77512.3+55379.7j,+105767-208304j,+42645.2-208552j,+42518.6-208751j,+42369.7-208982j,+469551-268668j,+469561-269896j,+18310.7+6.2031j,+451230-270660j,+18311.3+2.84993j,+26908.2-21505.7j,+423390-251650j,+17172.9+2.92354j,-2.33385e-06+7.561e-07j,+0+0j,+278383-415645j,+71353.5+211424j,+0+0j,+0+0j,+0+0j,+0+0j,+277115-417270j,+0+0j,+0+0j,+92584-229707j,+108487-100054j,+48682.2-230203j,+1.80195e-08-1.88793e-08j,+48627.3-230314j,+414.814-230774j,+241.52-231233j,+0+0j,+121.964-231498j,+0+0j,+99081.5-100799j,+0+0j,+49397.9-101238j,+18381.3-101478j,+30848.7+82.5293j,+0+0j,+30844.3+46.4943j,+0+0j,+30846.2+11.138j,+17762.4+2.43412j,+36646.4+11.9648j,+36644.1+8.36951j,-4.78803e-06+4.92052e-06j,-4.78468e-06+4.89719e-06j,+0+0j,+34319.7+211015j,+0+0j,+0+0j,+75241.9+82.9974j,-41047.9+210758j,+38282.6+33.072j,+0+0j,-41291.8+210551j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+299002-173209j,+836514-398254j,+469410-266172j,+350299-202597j,+34501.1+211217j
2016-01-02 17:00:00 PST,+20583+3.00751j,+0+0j,+999025-386052j,+0+0j,+0+0j,+0+0j,+999197-391671j,+12701.4+1.46251j,+0+0j,+986567-395410j,+0+0j,+0+0j,+412029-140154j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+43945.7+21976.4j,+0+0j,+43918.4+21985j,+4.45839e-07-5.16943e-06j,+0+0j,+4.57369e-07-5.17797e-06j,+0+0j,+4.86966e-07-5.12508e-06j,+0+0j,+0+0j,+0+0j,+5.16819e-07-5.1165e-06j,+4.73816e-07-5.11474e-06j,+4.5546e-07-5.15277e-06j,+0+0j,+0+0j,+25487.7-21347.7j,+306510-164974j,+0+0j,+25484.2-21381.7j,+15833.2+3.27156j,+0+0j,+306245-165507j,+43954.3+22001.7j,+262028-188052j,+0+0j,+261880-188413j,+0+0j,+77096.2+55082.5j,+160004-206073j,+71531.4-206384j,+71406.2-206591j,+71254.2-206846j,+574335-263836j,+574340-265432j,+25222.3+11.5511j,+549076-266430j,+25222.4+5.42349j,+33447.8-21497.4j,+514347-248084j,+23825.6+5.65105j,-9.436e-07+6.46985e-06j,+0+0j,+351206-411918j,+89485.9+209563j,+0+0j,+0+0j,+0+0j,+0+0j,+349710-413766j,+0+0j,+0+0j,+130260-227444j,+144192-98915.8j,+68223.5-227995j,+9.79843e-09+1.12348e-08j,+68167.9-228105j,+366.909-228559j,+229.166-229002j,+0+0j,+116.19-229270j,+0+0j,+130939-99914.1j,+0+0j,+61127.8-100487j,+17925.3-100784j,+43025.8+128.556j,+0+0j,+43013.9+75.5635j,+0+0j,+43012.1+21.8476j,+24634.7+4.73483j,+52029.1+37.8533j,+52025.9+26.0028j,-2.22822e-06+5.58402e-06j,-2.18576e-06+5.59357e-06j,+0+0j,+37055.1+209112j,+0+0j,+0+0j,+106806+168.436j,-69854.5+208781j,+54316.2+67.1005j,+0+0j,-70131.8+208565j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+367160-164583j,+1.01945e+06-378769j,+574121-260593j,+441498-200157j,+37245.6+209322j
2016-01-02 18:00:00 PST,+24354.2+4.21135j,+0+0j,+1.07086e+06-378671j,+0+0j,+0+0j,+0+0j,+1.07106e+06-384912j,+15252.1+2.10961j,+0+0j,+1.05589e+06-389067j,+0+0j,+0+0j,+439141-136533j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+43904.9+21953.3j,+0+0j,+43874.9+21963.2j,+7.9726e-06+2.32281e-06j,+0+0j,+7.97194e-06+2.33932e-06j,+0+0j,+7.94991e-06+2.4176e-06j,+0+0j,+0+0j,+0+0j,+7.97922e-06+2.48615e-06j,+8.01104e-06+2.52945e-06j,+7.95581e-06+2.50639e-06j,+0+0j,+0+0j,+28463.3-21346.4j,+326778-163993j,+0+0j,+28459.5-21384.2j,+18854.6+4.64503j,+0+0j,+326498-164586j,+43902.7+21975.9j,+282317-187167j,+0+0j,+282158-187569j,+0+0j,+76998+55012.4j,+180460-205181j,+81428-205525j,+81303.4-205738j,+81151.3-206006j,+616545-262056j,+616558-263833j,+29653.7+15.8341j,+586857-264947j,+29653.3+7.50045j,+37731.8-21502.5j,+547697-246888j,+28157.8+7.90053j,+5.0468e-06+5.29066e-07j,+0+0j,+382252-410653j,+91780.7+208827j,+0+0j,+0+0j,+0+0j,+0+0j,+380636-412624j,+0+0j,+0+0j,+143421-226779j,+162244-98437.8j,+75384.2-227356j,+9.1758e-09+3.36692e-08j,+75328.6-227467j,+345.598-227922j,+223.017-228363j,+0+0j,+113.362-228632j,+0+0j,+146377-99585.2j,+0+0j,+68953.5-100233j,+17730-100576j,+51039.5+162.881j,+0+0j,+51022+97.5791j,+0+0j,+51017+30.8004j,+29106.5+6.63504j,+54811.4+43.9395j,+54808.4+30.158j,+1.68991e-05-9.99796e-06j,+1.69048e-05-1.00036e-05j,+0+0j,+36562.7+208372j,+0+0j,+0+0j,+116187+199.868j,-79721.2+208014j,+59148.7+79.7304j,+0+0j,-80012.9+207795j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+394196-161199j,+1.09506e+06-370522j,+616280-258451j,+474943-199382j,+36756.2+208582j
2016-01-02 19:00:00 PST,+24954.4+4.42123j,+0+0j,+1.06991e+06-378919j,+0+0j,+0+0j,+0+0j,+1.07014e+06-385179j,+15452.1+2.16497j,+0+0j,+1.05478e+06-389346j,+0+0j,+0+0j,+438481-136661j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+43918.6+21960.4j,+0+0j,+43888.8+21970.2j,+1.07536e-05-1.27581e-05j,+0+0j,+1.07641e-05-1.2748e-05j,+0+0j,+1.07506e-05-1.27182e-05j,+0+0j,+0+0j,+0+0j,+1.07587e-05-1.27368e-05j,+1.07599e-05-1.27298e-05j,+1.07481e-05-1.27491e-05j,+0+0j,+0+0j,+28831.9-21350.5j,+325897-164042j,+0+0j,+28828-21388.8j,+19224.8+4.82766j,+0+0j,+325620-164634j,+43919+21984j,+281426-187221j,+0+0j,+281269-187623j,+0+0j,+77028.6+55034.3j,+179542-205244j,+80547.3-205588j,+80423.2-205801j,+80271.8-206069j,+616130-262229j,+616148-264009j,+30534.1+16.758j,+585569-265126j,+30533.5+7.95011j,+38450.8-21506.4j,+545701-247058j,+28878.2+8.30739j,-2.8582e-06+1.00879e-05j,+0+0j,+382240-410806j,+89829+208872j,+0+0j,+0+0j,+0+0j,+0+0j,+380624-412784j,+0+0j,+0+0j,+142145-226902j,+163501-98447.4j,+75062.7-227477j,+2.21305e-08+2.68975e-08j,+75007.3-227587j,+345.436-228045j,+222.565-228488j,+0+0j,+113.191-228758j,+0+0j,+147428-99606.4j,+0+0j,+70112.2-100260j,+17725.9-100611j,+52201.3+168.11j,+0+0j,+52183.2+100.873j,+0+0j,+52177.8+32.2466j,+29856.9+6.97891j,+53890.5+41.9053j,+53887.6+28.7726j,-8.2393e-06+1.20306e-05j,-8.24185e-06+1.20599e-05j,+0+0j,+35532.1+208421j,+0+0j,+0+0j,+114281+193.313j,-78846.7+208071j,+58196.1+77.1427j,+0+0j,-79137.2+207853j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+393541-161337j,+1.09468e+06-370728j,+615859-258618j,+472973-199503j,+35725.6+208630j
