# file...... Overhead_lines_power_in_B.csv
# date...... Fri Oct 27 14:51:42 2017
# user...... mast9
# host...... (null)
# group..... class= overhead_line
# property.. power_in_B
# limit..... -1
# interval.. 3600
# timestamp,O1-2,O1-3,O1-7,O3-4,O3-5,O5-6,O7-8,O8-12,O8-9,O8-13,O1401-14,O13-34,O13-18,O14-11,O14-10,O15-16,O15-17,O18-19,O18-21,O19-20,O21-22,O21-23,O23-24,O23-25,O2601-26,O25-28,O26-27,O26-31,O27-33,O28-29,O29-30,O30-250,O31-32,O34-15,O35-36,O35-40,O36-37,O36-38,O38-39,O40-41,O40-42,O42-43,O42-44,O44-45,O44-47,O45-46,O47-48,O47-49,O49-50,O50-51,O51-151,O52-53,O53-54,O54-55,O54-57,O55-56,O57-58,O57-60,O58-59,O60-61,O67-68,O67-72,O67-97,O68-69,O69-70,O70-71,O72-73,O72-76,O73-74,O74-75,O76-77,O76-86,O77-78,O78-79,O78-80,O80-81,O81-82,O81-84,O82-83,O84-85,O86-87,O87-88,O87-89,O89-90,O89-91,O91-92,O91-93,O93-94,O93-95,O95-96,O97-98,O98-99,O99-100,O100-450,O101-102,O101-105,O102-103,O103-104,O105-106,O105-108,O106-107,O108-109,O108-300,O109-110,O110-111,O110-112,O112-113,O113-114,O135-35,O149-1,O152-52,O6701-67,O197-101
2016-03-04 00:00:00 PST,+10080.7+0.723329j,-0+0j,+764679+53846.6j,+0+0j,+0+0j,+0+0j,+764449+50627.3j,+5600.28+0.28759j,-0+0j,+758682+48477j,+0+0j,-0+0j,+314039+11357.1j,+0+0j,+0+0j,+0+0j,+0+0j,-0+0j,+43123.4+21603.6j,+0+0j,+43131.3+21591j,-2.33831e-06+4.58956e-06j,-0+0j,-2.36423e-06+4.61489e-06j,+0+0j,-2.34671e-06+4.64097e-06j,+0+0j,+0+0j,+0+0j,-2.33046e-06+4.66142e-06j,-2.30658e-06+4.69847e-06j,-2.29814e-06+4.72682e-06j,+0+0j,+0+0j,+28432.9+9870.88j,+226490-31477.5j,-0+0j,+28436.3+9851.8j,+7420.73+0.735454j,-0+0j,+226326-31719.3j,+42929.9+21489j,+183233-53452.3j,-0+0j,+183158-53572.7j,+0+0j,+75129.3+53676.4j,+70920.8-132248j,+31542.5-132327j,+31483.4-132384j,+31416.3-132454j,+443849+32553.9j,+443718+31833.6j,+12880+3.24214j,+430740+31375.6j,+12880.6+1.45375j,+32777.4+9839.55j,+397364+19811.8j,+11761.4+1.4222j,+2.56974e-06+2.30694e-06j,-0+0j,+242934-176941j,+37406.4+133115j,+0+0j,+0+0j,+0+0j,-0+0j,+242443-177680j,+0+0j,+0+0j,+56355.2-218489j,+100401-34498.6j,+30427.6-218927j,+2.02841e-09-1.32647e-08j,+30374.6-219032j,+434.256-219467j,+239.58-219906j,-0+0j,+120.722-220151j,+0+0j,+94629-34978.7j,-0+0j,+63490.4-35259.5j,+42715.4-35417.3j,+20720.8+45.0194j,-0+0j,+20720.1+24.5758j,-0+0j,+20723+5.36272j,+12181.2+1.21004j,+23859+0.352976j,+23857.3+0.410294j,+3.36508e-06-4.66495e-06j,+3.35337e-06-4.66591e-06j,-0+0j,+13411.8+133028j,+0+0j,+0+0j,+44189.5+29.8764j,-30817.6+132971j,+22491.8+11.9066j,-0+0j,-30921.3+132937j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+270537-12165.7j,+775182+57912.6j,+444052+33976.7j,+280462-42914j,+13473.7+133072j
2016-03-05 09:00:00 PST,+9710.66+0.668575j,+0+0j,+685433-416284j,+0+0j,+0+0j,+0+0j,+685608-419817j,+6050.33+0.330965j,+0+0j,+679660-422168j,+0+0j,+0+0j,+291137-155910j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+44226.3+22128.9j,+0+0j,+44211+22131.4j,-3.93594e-06+1.75039e-05j,+0+0j,-3.91211e-06+1.75683e-05j,+0+0j,-3.94999e-06+1.75465e-05j,+0+0j,+0+0j,+0+0j,-3.96182e-06+1.75284e-05j,-3.9432e-06+1.75462e-05j,-3.98621e-06+1.75143e-05j,+0+0j,+0+0j,+17342.2-21375.4j,+212092-168748j,+0+0j,+17339-21401.1j,+7500.72+0.728547j,+0+0j,+211916-169058j,+44307.5+22178.5j,+167432-191549j,+0+0j,+167341-191768j,+0+0j,+77766.1+55560.8j,+64451.3-209770j,+21335.7-209983j,+21206.5-210177j,+21060-210391j,+388470-271595j,+388470-272567j,+11849.9+2.70573j,+376606-273171j,+11850.5+1.19184j,+21054.7-21498.9j,+354811-253719j,+11231.2+1.2476j,+1.60776e-05-1.03927e-05j,+0+0j,+221141-417939j,+59846.3+212686j,+0+0j,+0+0j,+0+0j,+0+0j,+220006-419425j,+0+0j,+0+0j,+64057.9-231151j,+79293.6-100799j,+33384.9-231620j,+2.1326e-09-1.51087e-08j,+33329.7-231732j,+450.278-232196j,+250.699-232664j,+0+0j,+126.142-232927j,+0+0j,+72839.8-101375j,+0+0j,+39221.8-101722j,+18738.1-101920j,+20320.4+49.0657j,+0+0j,+20319.7+26.4239j,+0+0j,+20322.6+4.78222j,+11611+1.03228j,+26900.2+2.04497j,+26898.4+1.56856j,+1.30958e-05-5.37327e-06j,+1.30964e-05-5.37164e-06j,+0+0j,+32571.6+212297j,+0+0j,+0+0j,+52219.3+39.8138j,-19786.9+212077j,+26585.7+15.8728j,+0+0j,-20010.9+211869j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+246477-179584j,+694916-411779j,+388398-269620j,+281418-203978j,+32744.8+212493j
2016-03-05 10:00:00 PST,+9460.63+0.634547j,+0+0j,+675658-417172j,+0+0j,+0+0j,+0+0j,+675833-420656j,+5900.31+0.314715j,+0+0j,+670035-422974j,+0+0j,+0+0j,+287372-156401j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+44238.3+22135.4j,+0+0j,+44223.3+22137.6j,+6.05797e-06-5.80574e-06j,+0+0j,+6.07024e-06-5.77481e-06j,+0+0j,+6.08265e-06-5.7434e-06j,+0+0j,+0+0j,+0+0j,+6.10215e-06-5.74117e-06j,+6.0875e-06-5.74853e-06j,+6.06547e-06-5.76146e-06j,+0+0j,+0+0j,+17159.3-21376.4j,+209131-168846j,+0+0j,+17156.2-21401.9j,+7310.68+0.69188j,+0+0j,+208958-169150j,+44322.1+22185.8j,+164462-191643j,+0+0j,+164373-191859j,+0+0j,+77793.7+55580.6j,+61441.5-209877j,+19562.1-210089j,+19432.6-210283j,+19286.3-210496j,+382616-271834j,+382617-272791j,+11539.9+2.57346j,+371063-273386j,+11540.5+1.13005j,+20772.4-21499.2j,+349563-253904j,+10941.2+1.18364j,+4.10782e-06-2.75544e-06j,+0+0j,+217093-418148j,+58624.4+212783j,+0+0j,+0+0j,+0+0j,+0+0j,+215966-419627j,+0+0j,+0+0j,+61908.2-231292j,+77348.2-100859j,+32177.1-231761j,+8.51579e-09+1.66974e-08j,+32121.9-231872j,+452.777-232338j,+251.322-232807j,+0+0j,+126.433-233069j,+0+0j,+71046.7-101424j,+0+0j,+38729.9-101766j,+18766.6-101962j,+19800.1+47.5514j,+0+0j,+19799.6+25.5351j,+0+0j,+19802.5+4.53703j,+11311+0.978957j,+25879.6+1.29134j,+25877.9+1.05159j,+6.05879e-06-6.28676e-06j,+6.08229e-06-6.29776e-06j,+0+0j,+32370.9+212396j,+0+0j,+0+0j,+50246.4+36.8709j,-18016.1+212178j,+25604.5+14.7153j,+0+0j,-18238.8+211970j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+242712-180059j,+684890-412730j,+382547-269890j,+276140-204114j,+32543.6+212591j
2016-03-05 11:00:00 PST,+9210.59+0.601426j,+0+0j,+670420-417582j,+0+0j,+0+0j,+0+0j,+670593-421047j,+5750.29+0.29889j,+0+0j,+664945-423353j,+0+0j,+0+0j,+285393-156619j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+44245.2+22139j,+0+0j,+44230.4+22141.2j,+2.21862e-06+4.8989e-06j,+0+0j,+2.22322e-06+4.88802e-06j,+0+0j,+2.1852e-06+4.91007e-06j,+0+0j,+0+0j,+0+0j,+2.24477e-06+4.99849e-06j,+2.23508e-06+4.96527e-06j,+2.23017e-06+5.01727e-06j,+0+0j,+0+0j,+16972-21377.8j,+207588-168902j,+0+0j,+16968.9-21403.1j,+7120.65+0.656257j,+0+0j,+207416-169204j,+44330.5+22190.1j,+162913-191699j,+0+0j,+162823-191913j,+0+0j,+77809.6+55591.9j,+59870.9-209939j,+18776.7-210151j,+18646.6-210346j,+18499.8-210559j,+379505-271966j,+379505-272917j,+11229.8+2.44469j,+368262-273509j,+11230.5+1.06998j,+20485.1-21500.7j,+347056-254016j,+10651.1+1.12149j,-6.81888e-06+1.1907e-05j,+0+0j,+215032-418287j,+58163.3+212847j,+0+0j,+0+0j,+0+0j,+0+0j,+213909-419761j,+0+0j,+0+0j,+60980.1-231377j,+76197.3-100899j,+31699.4-231844j,+7.88436e-09-1.06324e-09j,+31644.1-231956j,+454.614-232422j,+251.944-232891j,+0+0j,+126.725-233154j,+0+0j,+70047.4-101458j,+0+0j,+38221.3-101797j,+18778.5-101990j,+19279.9+46.0267j,+0+0j,+19279.5+24.6589j,+0+0j,+19282.4+4.29954j,+11010.9+0.92732j,+25259.3+0.856772j,+25257.6+0.75504j,-3.11472e-06+5.05214e-06j,-3.1143e-06+5.03332e-06j,+0+0j,+32529.9+212460j,+0+0j,+0+0j,+49615.5+35.93j,-17227.1+212242j,+25274.1+14.3337j,+0+0j,-17449.9+212033j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+240732-180270j,+679401-413167j,+379438-270033j,+273614-204202j,+32702.6+212655j
2016-03-05 12:00:00 PST,+8900.55+0.561583j,+0+0j,+661654-418299j,+0+0j,+0+0j,+0+0j,+661827-421729j,+5500.27+0.273426j,+0+0j,+656429-424011j,+0+0j,+0+0j,+282037-157005j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+44256.9+22145.2j,+0+0j,+44242.4+22147.2j,-1.06762e-05+1.26233e-05j,+0+0j,-1.06947e-05+1.2649e-05j,+0+0j,-1.06281e-05+1.2718e-05j,+0+0j,+0+0j,+0+0j,-1.06102e-05+1.27078e-05j,-1.06283e-05+1.27129e-05j,-1.0622e-05+1.27246e-05j,+0+0j,+0+0j,+16706.7-21379.9j,+204943-169001j,+0+0j,+16703.5-21405j,+6850.6+0.607237j,+0+0j,+204773-169299j,+44344.6+22197.1j,+160258-191796j,+0+0j,+160170-192008j,+0+0j,+77836.1+55610.9j,+57180.9-210048j,+17332.3-210259j,+17201.4-210454j,+17054.3-210667j,+374347-272183j,+374347-273123j,+10899.8+2.31103j,+363434-273708j,+10900.4+1.00778j,+20139.9-21502.6j,+342584-254194j,+10301+1.04866j,-1.93387e-06+1.55218e-05j,+0+0j,+211525-418505j,+57179+212953j,+0+0j,+0+0j,+0+0j,+0+0j,+210408-419972j,+0+0j,+0+0j,+59212.2-231515j,+74424.3-100960j,+30832.7-231982j,+4.95467e-09+2.98649e-08j,+30777.3-232094j,+457.383-232561j,+252.752-233031j,+0+0j,+127.109-233293j,+0+0j,+68526.6-101510j,+0+0j,+37561.6-101844j,+18799.2-102035j,+18599.6+44.0683j,+0+0j,+18599.3+23.5325j,+0+0j,+18602.2+4.00353j,+10650.9+0.867088j,+24268.7+0.20687j,+24267.2+0.309589j,-8.68187e-07+1.85178e-06j,-8.41328e-07+1.8421e-06j,+0+0j,+32536.1+212567j,+0+0j,+0+0j,+48173.4+33.8485j,-15780.4+212350j,+24533.3+13.4989j,+0+0j,-16002.7+212140j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+237373-180645j,+670324-413930j,+374284-270272j,+269116-204335j,+32708.6+212762j
2016-03-05 13:00:00 PST,+8940.56+0.566618j,+0+0j,+657272-418664j,+0+0j,+0+0j,+0+0j,+657449-422078j,+5300.25+0.253876j,+0+0j,+652254-424350j,+0+0j,+0+0j,+280259-157203j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+44265.7+22149.9j,+0+0j,+44251.5+22151.7j,+8.89389e-06-1.42639e-06j,+0+0j,+8.91002e-06-1.37997e-06j,+0+0j,+8.93312e-06-1.32393e-06j,+0+0j,+0+0j,+0+0j,+8.94436e-06-1.33039e-06j,+8.91516e-06-1.36268e-06j,+8.93855e-06-1.35207e-06j,+0+0j,+0+0j,+16619.5-21381.6j,+203455-169071j,+0+0j,+16616.3-21406.6j,+6760.58+0.591253j,+0+0j,+203286-169366j,+44354.9+22202.2j,+158762-191865j,+0+0j,+158675-192076j,+0+0j,+77855.3+55624.6j,+55661.6-210126j,+16408.4-210336j,+16277.3-210531j,+16130.3-210744j,+371954-272300j,+371955-273236j,+11139.8+2.40682j,+360802-273817j,+11140.5+1.05249j,+20222.9-21503.7j,+339875-254289j,+10381.1+1.06481j,+2.65509e-06+9.28835e-06j,+0+0j,+209789-418631j,+56199.6+213026j,+0+0j,+0+0j,+0+0j,+0+0j,+208674-420097j,+0+0j,+0+0j,+57942.6-231605j,+73935-100989j,+30424.3-232073j,-5.24072e-09-1.42729e-08j,+30368.8-232185j,+458.643-232653j,+252.894-233125j,+0+0j,+127.201-233388j,+0+0j,+68237.6-101537j,+0+0j,+37532.5-101870j,+18810.2-102061j,+18559.6+43.9684j,+0+0j,+18559.3+23.4679j,+0+0j,+18562.2+4.00326j,+10740.9+0.881473j,+23728.4-0.122695j,+23726.9+0.0811935j,+1.21451e-05-1.02511e-06j,+1.21689e-05-1.05475e-06j,+0+0j,+32097.1+212640j,+0+0j,+0+0j,+46811.5+31.9437j,-14858.3+212426j,+23832.6+12.7345j,+0+0j,-15079.9+212216j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+235595-180841j,+665979-414312j,+371892-270400j,+266397-204400j,+32269.4+212835j
2016-03-05 14:00:00 PST,+9040.57+0.57938j,+0+0j,+663064-418095j,+0+0j,+0+0j,+0+0j,+663242-421538j,+5200.24+0.244399j,+0+0j,+658148-423830j,+0+0j,+0+0j,+282547-156882j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+44259.5+22146.6j,+0+0j,+44245.1+22148.5j,+1.29128e-05-3.80274e-06j,+0+0j,+1.29297e-05-3.79237e-06j,+0+0j,+1.29818e-05-3.78112e-06j,+0+0j,+0+0j,+0+0j,+1.2994e-05-3.74356e-06j,+1.29979e-05-3.70764e-06j,+1.29505e-05-3.72463e-06j,+0+0j,+0+0j,+16606.1-21381j,+205312-169026j,+0+0j,+16602.9-21406.1j,+6750.58+0.589603j,+0+0j,+205141-169324j,+44346.6+22198.1j,+160623-191824j,+0+0j,+160535-192036j,+0+0j,+77839.5+55613.3j,+57544.3-210077j,+17475.4-210288j,+17344.4-210484j,+17197.4-210697j,+375557-272149j,+375558-273095j,+11399.8+2.51366j,+364144-273682j,+11400.5+1.10231j,+20359.1-21503.5j,+343074-254171j,+10521.1+1.09389j,-1.62672e-05+1.47454e-05j,+0+0j,+212131-418515j,+57065.9+212984j,+0+0j,+0+0j,+0+0j,+0+0j,+211013-419986j,+0+0j,+0+0j,+59333.4-231527j,+74911.7-100957j,+31283.7-231996j,+2.77493e-09+6.02452e-09j,+31228.2-232108j,+457.479-232576j,+252.599-233048j,+0+0j,+127.074-233311j,+0+0j,+69313.2-101510j,+0+0j,+37637.5-101846j,+18795.1-102038j,+18679.7+44.3199j,+0+0j,+18679.4+23.6861j,+0+0j,+18682.3+4.07007j,+10890.9+0.906605j,+24418.8+0.303942j,+24417.2+0.374284j,+6.31055e-06-5.53547e-06j,+6.31089e-06-5.54053e-06j,+0+0j,+32272.7+212597j,+0+0j,+0+0j,+48053.2+33.6466j,-15923.6+212381j,+24443.2+13.3994j,+0+0j,-16146+212171j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+237881-180530j,+671869-413705j,+375494-270230j,+269611-204312j,+32445.3+212792j
2016-03-05 15:00:00 PST,+9480.63+0.637319j,+0+0j,+708354-413811j,+0+0j,+0+0j,+0+0j,+708521-417480j,+5400.26+0.263719j,+0+0j,+703219-419921j,+0+0j,+0+0j,+300563-154513j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+44200.2+22115j,+0+0j,+44183.9+22117.9j,-5.79377e-06+9.05012e-06j,+0+0j,-5.83907e-06+9.05809e-06j,+0+0j,-5.84941e-06+9.09929e-06j,+0+0j,+0+0j,+0+0j,-5.7829e-06+9.13241e-06j,-5.79897e-06+9.12394e-06j,-5.80736e-06+9.14744e-06j,+0+0j,+0+0j,+16878.2-21373.6j,+220056-168544j,+0+0j,+16875-21398.9j,+7050.64+0.644174j,+0+0j,+219869-168870j,+44272.5+22161j,+175410-191360j,+0+0j,+175312-191588j,+0+0j,+77699.2+55513.1j,+72518-209554j,+26122.7-209773j,+25992.6-209968j,+25844-210186j,+402579-270975j,+402577-271991j,+11999.9+2.77175j,+390560-272622j,+12000.5+1.22264j,+20848.5-21500.1j,+368934-253256j,+11041.2+1.20631j,-5.18009e-06+3.89454e-06j,+0+0j,+230335-417527j,+64786.6+212529j,+0+0j,+0+0j,+0+0j,+0+0j,+229184-419027j,+0+0j,+0+0j,+70858.3-230843j,+81795.4-100700j,+37126.4-231318j,-1.75229e-08+1.24936e-08j,+37070.7-231430j,+447.319-231893j,+250.684-232358j,+0+0j,+126.156-232621j,+0+0j,+75989.5-101287j,+0+0j,+38400.1-101644j,+18676.6-101836j,+19560.7+46.8291j,+0+0j,+19559.8+25.2446j,+0+0j,+19562.5+4.48118j,+11431+1.00185j,+29772+4.43801j,+29770+3.21321j,+1.1303e-05+2.92236e-07j,+1.13025e-05+3.05776e-07j,+0+0j,+34636.6+212130j,+0+0j,+0+0j,+59050.2+50.8278j,-24550.3+211897j,+29959.9+20.1813j,+0+0j,-24779.7+211687j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+255886-178229j,+717603-409140j,+402501-268909j,+295578-203663j,+34811.9+212330j
2016-03-05 16:00:00 PST,+11450.9+0.930104j,+0+0j,+792534-405846j,+0+0j,+0+0j,+0+0j,+792692-409999j,+6550.38+0.388353j,+0+0j,+786230-412763j,+0+0j,+0+0j,+333507-150213j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+44109.8+22066.3j,+0+0j,+44090.2+22071j,+1.14526e-05-3.43587e-06j,+0+0j,+1.14487e-05-3.4158e-06j,+0+0j,+1.14813e-05-3.34118e-06j,+0+0j,+0+0j,+0+0j,+1.14855e-05-3.33483e-06j,+1.15101e-05-3.27767e-06j,+1.1492e-05-3.26239e-06j,+0+0j,+0+0j,+18306.6-21364.2j,+246329-167596j,+0+0j,+18303.4-21390.7j,+8530.93+0.945342j,+0+0j,+246115-167978j,+44159.1+22104.3j,+201743-190468j,+0+0j,+201630-190730j,+0+0j,+77484.3+55359.6j,+99149.5-208582j,+40750.1-208821j,+40621.2-209018j,+40470.3-209245j,+452595-268884j,+452590-270047j,+14470.1+3.95735j,+438097-270772j,+14470.8+1.78045j,+23082.7-21498.1j,+414106-251685j,+13331.7+1.76234j,-2.62733e-06+1.34275e-05j,+0+0j,+264909-415842j,+75471.4+211699j,+0+0j,+0+0j,+0+0j,+0+0j,+263681-417415j,+0+0j,+0+0j,+90364.4-229729j,+97195.3-100220j,+47219.9-230221j,-7.275e-09-3.42639e-09j,+47163.9-230331j,+426.522-230789j,+245.928-231246j,+0+0j,+123.936-231509j,+0+0j,+90215.4-100893j,+0+0j,+42264-101298j,+18455.9-101503j,+23643.8+59.0048j,+0+0j,+23641.3+32.5352j,+0+0j,+23643.7+6.5778j,+13801.4+1.46826j,+37677.3+13.2739j,+37674.8+9.2603j,+6.21028e-06-2.90833e-06j,+6.21361e-06-2.92097e-06j,+0+0j,+37408.7+211281j,+0+0j,+0+0j,+76424.3+85.3703j,-39141.8+211016j,+38723.4+33.8485j,+0+0j,-39384.5+210805j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+288790-174093j,+803765-400551j,+452484-266514j,+340927-202578j,+37588.8+211486j
2016-03-05 17:00:00 PST,+15321.6+1.66572j,+0+0j,+886903-396949j,+0+0j,+0+0j,+0+0j,+887080-401745j,+9000.72+0.733734j,+0+0j,+878170-404937j,+0+0j,+0+0j,+369741-145561j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+44037.1+22026.3j,+0+0j,+44013.8+22032.8j,+2.08562e-05-5.20792e-06j,+0+0j,+2.08683e-05-5.18638e-06j,+0+0j,+2.08838e-05-5.1459e-06j,+0+0j,+0+0j,+0+0j,+2.08868e-05-5.09975e-06j,+2.08945e-05-5.1128e-06j,+2.08867e-05-5.06154e-06j,+0+0j,+0+0j,+21260-21359.3j,+274263-166458j,+0+0j,+21256.9-21388.7j,+11541.7+1.73393j,+0+0j,+274025-166907j,+44067.1+22058.2j,+229721-189420j,+0+0j,+229592-189726j,+0+0j,+77309.4+55234.8j,+127391-207486j,+54958-207755j,+54831-207956j,+54679.1-208196j,+508284-266700j,+508286-268053j,+19160.9+6.77985j,+489097-268897j,+19161.4+3.1252j,+27493.2-21501.2j,+460540-250136j,+17803.1+3.14801j,+4.43988e-06+1.24987e-05j,+0+0j,+304737-414153j,+82143.5+210770j,+0+0j,+0+0j,+0+0j,+0+0j,+303397-415840j,+0+0j,+0+0j,+109594-228708j,+118090-99667.3j,+57335.9-229226j,-1.86737e-08-1.06612e-08j,+57280-229336j,+400.305-229791j,+238.856-230242j,+0+0j,+120.687-230507j,+0+0j,+108614-100473j,+0+0j,+50149.4-100948j,+18209.6-101187j,+31771.2+85.7821j,+0+0j,+31765.5+48.7936j,+0+0j,+31766.6+11.9027j,+18422.6+2.63021j,+43461.5+21.8457j,+43458.9+15.123j,+4.84701e-07+4.09465e-06j,+4.68843e-07+4.06818e-06j,+0+0j,+38289.1+210338j,+0+0j,+0+0j,+91491.3+122.89j,-53318.1+210042j,+46428.2+48.8219j,+0+0j,-53575.8+209828j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+324958-169678j,+902006-390792j,+508123-263946j,+387537-201547j,+38473.8+210546j
2016-03-05 18:00:00 PST,+18562.4+2.44597j,+0+0j,+973199-388305j,+0+0j,+0+0j,+0+0j,+973348-393697j,+11201.1+1.13738j,+0+0j,+962210-397286j,+0+0j,+0+0j,+402654-141224j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+43950.4+21979.6j,+0+0j,+43923.9+21987.7j,+8.96343e-06-9.39192e-06j,+0+0j,+8.96205e-06-9.34729e-06j,+0+0j,+8.99527e-06-9.29754e-06j,+0+0j,+0+0j,+0+0j,+9.0236e-06-9.29809e-06j,+8.99755e-06-9.34052e-06j,+8.9757e-06-9.3197e-06j,+0+0j,+0+0j,+23809.5-21347.8j,+299796-165329j,+0+0j,+23806.2-21380j,+14142.6+2.60962j,+0+0j,+299533-165843j,+43960.2+22004.7j,+255311-188370j,+0+0j,+255165-188718j,+0+0j,+77107.7+55090.7j,+153258-206382j,+68764.6-206682j,+68638.3-206887j,+68485.6-207139j,+559330-264309j,+559327-265841j,+22961.7+9.62941j,+536325-266798j,+22962+4.49493j,+31159.8-21495.2j,+503926-248357j,+21524.6+4.61159j,-7.95519e-06+2.21528e-05j,+0+0j,+340196-412276j,+90063.8+209839j,+0+0j,+0+0j,+0+0j,+0+0j,+338741-414077j,+0+0j,+0+0j,+126878-227592j,+136527-99084j,+66464.7-228137j,-2.97151e-09-3.9072e-09j,+66408.6-228246j,+375.668-228700j,+232.063-229144j,+0+0j,+117.511-229410j,+0+0j,+124800-100022j,+0+0j,+56820.9-100567j,+17987.5-100839j,+38660+111.266j,+0+0j,+38650.4+64.7471j,+0+0j,+38649.8+17.6656j,+22263.8+3.86297j,+51108.3+35.9285j,+51105.1+24.6994j,-3.82598e-07-3.95342e-06j,-3.42081e-07-3.95501e-06j,+0+0j,+38556.5+209388j,+0+0j,+0+0j,+105542+164.18j,-67090.3+209056j,+53574.4+65.2593j,+0+0j,-67363.9+208840j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+357804-165563j,+991603-381350j,+559137-261194j,+431038-200314j,+38745.3+209598j
2016-03-05 19:00:00 PST,+21463.2+3.27032j,+0+0j,+1.01276e+06-384621j,+0+0j,+0+0j,+0+0j,+1.01295e+06-390367j,+13101.5+1.55611j,+0+0j,+999930-394193j,+0+0j,+0+0j,+417173-139421j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+43942.6+21974.4j,+0+0j,+43914.8+21983.2j,-3.68165e-06+9.56944e-06j,+0+0j,-3.71278e-06+9.54791e-06j,+0+0j,-3.72105e-06+9.59166e-06j,+0+0j,+0+0j,+0+0j,-3.7124e-06+9.5792e-06j,-3.72736e-06+9.59136e-06j,-3.75873e-06+9.60654e-06j,+0+0j,+0+0j,+26075.6-21350.5j,+310199-164822j,+0+0j,+26072.1-21385.2j,+16433.5+3.52476j,+0+0j,+309931-165366j,+43949.6+21999.4j,+265716-187920j,+0+0j,+265566-188289j,+0+0j,+77087.1+55076.1j,+163722-205939j,+73255.5-206256j,+73130.4-206465j,+72978.5-206723j,+582566-263545j,+582574-265177j,+26422.7+12.6424j,+556110-266199j,+26422.6+5.95194j,+34475.5-21501.3j,+520328-247903j,+24866.1+6.15585j,+2.21281e-05-9.23104e-06j,+0+0j,+357572-411736j,+89120.4+209455j,+0+0j,+0+0j,+0+0j,+0+0j,+356053-413610j,+0+0j,+0+0j,+132640-227354j,+148221-98830.2j,+69830.4-227910j,-9.31812e-09-2.10019e-08j,+69774.7-228020j,+362.952-228476j,+227.907-228920j,+0+0j,+115.633-229188j,+0+0j,+134555-99860.8j,+0+0j,+62846.1-100451j,+17879.4-100758j,+44788.5+135.827j,+0+0j,+44775.6+80.1879j,+0+0j,+44773.1+23.7162j,+25715.1+5.16241j,+51838.8+37.4727j,+51835.8+25.7533j,+1.60674e-06+4.70294e-07j,+1.62336e-06+4.70674e-07j,+0+0j,+36879.7+209007j,+0+0j,+0+0j,+108351+173.344j,-71573.8+208671j,+55088.1+69.0362j,+0+0j,-71853.6+208455j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+372289-163899j,+1.03405e+06-377157j,+582340-260229j,+447517-200038j,+37070.4+209216j
