,node,voltage_magnitude,voltage_angle,active_power,reactive_power,month,hour_of_day,day_of_month,daytype,timezone
264,WECCbus57,1.0080765999999999,-1.7906755,2.7238672999999998,-0.14318445,april,20,3,weekend,
270,WECCbus57,1.0088395000000001,-1.7803944999999999,2.6470245,-0.14981126,april,21,3,weekend,
276,WECCbus57,1.0103038,-1.7591537,2.4775255,-0.16271906,april,22,3,weekend,
282,WECCbus57,1.0115689,-1.7395853,2.321268,-0.17268663,april,23,3,weekend,
0,WECCbus157,1.0154698,-0.80895408,3.0261449000000002,0.21853686,may,0,6,weekday,
6,WECCbus157,1.0313038,-0.78086742,2.7344834,-0.26601411,may,1,6,weekday,
12,WECCbus157,1.0314196,-0.77888344,2.7208906,-0.26619678,may,2,6,weekday,
18,WECCbus157,1.0314684,-0.77806819,2.715017,-0.26628837,may,3,6,weekday,
24,WECCbus157,1.0312588,-0.78126511,2.7415816000000004,-0.26569406,may,4,6,weekday,
30,WECCbus157,1.0306886,-0.78987795,2.8118399,-0.2639466,may,5,6,weekday,
36,WECCbus157,1.0303208000000001,-0.79570261,2.8544311,-0.26299957,may,6,6,weekday,
42,WECCbus157,1.0296226000000002,-0.80615099,2.9337712000000002,-0.26057877,may,7,6,weekday,
48,WECCbus157,1.0297493,-0.8044619000000001,2.9187151,-0.26117202,may,8,6,weekday,
54,WECCbus157,1.0301380999999998,-0.79880175,2.8735741000000004,-0.26259549,may,9,6,weekday,
60,WECCbus157,1.0303597,-0.79568518,2.8471435,-0.26351576,may,10,6,weekday,
66,WECCbus157,1.0302460999999998,-0.79755411,2.8596092,-0.26325237,may,11,6,weekday,
72,WECCbus157,1.030209,-0.79827222,2.8631297000000004,-0.26323956,may,12,6,weekday,
78,WECCbus157,1.0301564,-0.7993895000000001,2.8674932,-0.26327554,may,13,6,weekday,
84,WECCbus157,1.0301592,-0.79991142,2.8642081000000004,-0.26365084,may,14,6,weekday,
90,WECCbus157,1.0299040000000002,-0.80426686,2.8907164,-0.26314283,may,15,6,weekday,
96,WECCbus157,1.0287600000000001,-0.8210389000000001,3.0158664,-0.2587752,may,16,6,weekday,
102,WECCbus157,1.0277889,-0.83462002,3.117905,-0.25449360000000004,may,17,6,weekday,
108,WECCbus157,1.0274032,-0.83948376,3.158846,-0.25233647,may,18,6,weekday,
114,WECCbus157,1.0273753,-0.83993046,3.1616263,-0.25228612,may,19,6,weekday,
120,WECCbus157,1.0265608,-0.84941346,3.248264,-0.24704778,may,20,6,weekday,
126,WECCbus157,1.0270713,-0.84246889,3.1997337000000003,-0.24968193,may,21,6,weekday,
132,WECCbus157,1.028636,-0.82111462,3.0382192999999997,-0.25717596,may,22,6,weekday,
138,WECCbus157,1.0299597,-0.80193872,2.8922019,-0.2623598,may,23,6,weekday,
144,WECCbus157,1.0309871,-0.78602758,2.7723798,-0.26533134,may,0,7,weekend,
150,WECCbus157,1.0311287,-0.78416413,2.7532067000000002,-0.26591937,may,1,7,weekend,
156,WECCbus157,1.0312703,-0.78172877,2.7368971,-0.26614453,may,2,7,weekend,
162,WECCbus157,1.031313,-0.78086824,2.7325697,-0.26612869,may,3,7,weekend,
168,WECCbus157,1.0311062,-0.78398348,2.7586209999999998,-0.26550432,may,4,7,weekend,
174,WECCbus157,1.030508,-0.79281996,2.8322085,-0.26350623,may,5,7,weekend,
180,WECCbus157,1.0301326,-0.79889463,2.8743938,-0.26260933,may,6,7,weekend,
186,WECCbus157,1.029469,-0.8089289000000001,2.9483772999999998,-0.26037178,may,7,7,weekend,
192,WECCbus157,1.0298943999999999,-0.80301469,2.8988264999999998,-0.26216781,may,8,7,weekend,
198,WECCbus157,1.0303365,-0.79678159,2.8459656000000004,-0.26392405,may,9,7,weekend,
204,WECCbus157,1.0305265,-0.7943307,2.8217282999999997,-0.26484075,may,10,7,weekend,
210,WECCbus157,1.0303795,-0.79687239,2.8374783,-0.26459237,may,11,7,weekend,
216,WECCbus157,1.0303736,-0.79756116,2.8350694,-0.26496898,may,12,7,weekend,
222,WECCbus157,1.0303923000000001,-0.79797874,2.8293415,-0.26550003,may,13,7,weekend,
228,WECCbus157,1.0303304,-0.7996459,2.8327209,-0.26578257,may,14,7,weekend,
234,WECCbus157,1.0300411,-0.80459491,2.8632303,-0.26524918,may,15,7,weekend,
240,WECCbus157,1.0288635,-0.82175695,2.9944021,-0.26080509,may,16,7,weekend,
246,WECCbus157,1.0274331,-0.84157556,3.1438092999999996,-0.25429761,may,17,7,weekend,
252,WECCbus157,1.0269911,-0.84696844,3.1903619,-0.25165565,may,18,7,weekend,
258,WECCbus157,1.0270105999999999,-0.84651967,3.1896769,-0.25165939,may,19,7,weekend,
264,WECCbus157,1.0261427,-0.85631496,3.2815307000000002,-0.24581532,may,20,7,weekend,
270,WECCbus157,1.0266724,-0.84888367,3.2334894,-0.24839487,may,21,7,weekend,
276,WECCbus157,1.0283148000000002,-0.82662824,3.0674159,-0.25648088,may,22,7,weekend,
282,WECCbus157,1.0297046,-0.80642795,2.9176577,-0.26194338,may,23,7,weekend,
0,WECCbus54,0.9935159,-1.7575343999999997,2.8621619,0.57638068,may,0,6,weekday,
6,WECCbus54,1.0160465,-1.7230578,2.3649299,-0.14212766,may,1,6,weekday,
12,WECCbus54,1.0162079,-1.7206736,2.3411132,-0.14320404,may,2,6,weekday,
18,WECCbus54,1.0162677,-1.7197668000000002,2.3316022999999997,-0.14362119,may,3,6,weekday,
24,WECCbus54,1.0161212,-1.7223641,2.3484498,-0.14300188,may,4,6,weekday,
30,WECCbus54,1.0156886999999999,-1.7297095,2.3993236000000002,-0.14090348,may,5,6,weekday,
36,WECCbus54,1.0152712,-1.7359812,2.4542043,-0.13828475,may,6,6,weekday,
42,WECCbus54,1.0145712,-1.7464664,2.5413407,-0.13365552,may,7,6,weekday,
48,WECCbus54,1.0146259,-1.7453823,2.5411999,-0.13361153,may,8,6,weekday,
54,WECCbus54,1.0149437,-1.7403112,2.511364,-0.13506188,may,9,6,weekday,
60,WECCbus54,1.0150764,-1.7379471000000002,2.5048135,-0.13527032,may,10,6,weekday,
66,WECCbus54,1.0149003,-1.740316,2.5362611,-0.13342009,may,11,6,weekday,
72,WECCbus54,1.0147896,-1.7416077,2.5646751,-0.13161416,may,12,6,weekday,
78,WECCbus54,1.0145947,-1.7438801,2.6043472000000003,-0.12901058,may,13,6,weekday,
84,WECCbus54,1.014359,-1.7463802,2.6493467999999996,-0.12590401,may,14,6,weekday,
90,WECCbus54,1.0138686,-1.7525624,2.725971,-0.12055253,may,15,6,weekday,
96,WECCbus54,1.0125927,-1.7700401999999997,2.8791377000000002,-0.10908629,may,16,6,weekday,
102,WECCbus54,1.0115351000000001,-1.7840108000000001,3.0008562999999997,-0.09891317599999999,may,17,6,weekday,
108,WECCbus54,1.0112978000000001,-1.7877583,3.0076419999999997,-0.09849875300000001,may,18,6,weekday,
114,WECCbus54,1.0112811,-1.7882541,2.9851536,-0.10073381,may,19,6,weekday,
120,WECCbus54,1.0109816999999999,-1.7938237000000001,2.9948848999999997,-0.10016876,may,20,6,weekday,
126,WECCbus54,1.0116538,-1.7856769000000001,2.9123896,-0.10742826,may,21,6,weekday,
132,WECCbus54,1.0132648000000002,-1.764012,2.7229846,-0.12183175,may,22,6,weekday,
138,WECCbus54,1.0146018,-1.7448343999999998,2.5579682999999998,-0.13230934,may,23,6,weekday,
144,WECCbus54,1.0156815000000001,-1.7285939,2.4184859,-0.13960974,may,0,7,weekend,
150,WECCbus54,1.015668,-1.7281064,2.4356944,-0.13847646,may,1,7,weekend,
156,WECCbus54,1.0158827,-1.7250616,2.4006947,-0.14026197,may,2,7,weekend,
162,WECCbus54,1.015993,-1.7236028,2.3818083,-0.14121487,may,3,7,weekend,
168,WECCbus54,1.0158544,-1.7260799,2.3947952,-0.14074298,may,4,7,weekend,
174,WECCbus54,1.0154443000000002,-1.7332056,2.4375374,-0.13895839999999998,may,5,7,weekend,
180,WECCbus54,1.0149454,-1.7403513,2.50628,-0.13537068,may,6,7,weekend,
186,WECCbus54,1.0141993,-1.7510417,2.6063961,-0.12950793,may,7,7,weekend,
192,WECCbus54,1.0144756,-1.7463814999999998,2.5868004,-0.13045743,may,8,7,weekend,
198,WECCbus54,1.0147469,-1.7416369999999999,2.5682096000000003,-0.13128414,may,9,7,weekend,
204,WECCbus54,1.0147509,-1.7407475,2.5900068,-0.1296795,may,10,7,weekend,
210,WECCbus54,1.0144720999999999,-1.7443036,2.6402437,-0.12639258,may,11,7,weekend,
216,WECCbus54,1.0142046999999998,-1.7471071,2.695666,-0.12243009,may,12,7,weekend,
222,WECCbus54,1.0139212,-1.7499688999999998,2.7518960999999997,-0.11822404,may,13,7,weekend,
228,WECCbus54,1.0135254999999999,-1.754219,2.8260047999999998,-0.11238626,may,14,7,weekend,
234,WECCbus54,1.0129548000000002,-1.7611561999999998,2.9112451,-0.10544074,may,15,7,weekend,
240,WECCbus54,1.0117049,-1.7781907,3.0448834,-0.093995618,may,16,7,weekend,
246,WECCbus54,1.0100995000000002,-1.7984968000000001,3.2229379000000002,-0.07653420799999999,may,17,7,weekend,
252,WECCbus54,1.0098734,-1.8023063000000001,3.2169842,-0.07732433799999999,may,18,7,weekend,
258,WECCbus54,1.0100511,-1.8009517,3.1624033,-0.083256211,may,19,7,weekend,
264,WECCbus54,1.0098078000000001,-1.8060536,3.1612167,-0.083716122,may,20,7,weekend,
270,WECCbus54,1.0106811,-1.7962532,3.0523502000000002,-0.094538361,may,21,7,weekend,
276,WECCbus54,1.0124853999999999,-1.7730447,2.8463432999999996,-0.11225518,may,22,7,weekend,
282,WECCbus54,1.01405,-1.7517214,2.6507987,-0.12627108,may,23,7,weekend,
0,WECCbus57,0.99343964,-1.748537,2.6546991,0.53686136,may,0,6,weekday,
6,WECCbus57,1.0129924000000001,-1.7156988999999998,2.13103,-0.18224642,may,1,6,weekday,
12,WECCbus57,1.013136,-1.7133946,2.1147012000000003,-0.18292663,may,2,6,weekday,
18,WECCbus57,1.0131888,-1.7125205000000001,2.1093307,-0.18313558,may,3,6,weekday,
24,WECCbus57,1.0130548000000001,-1.7150694,2.1310627999999996,-0.18217927,may,4,6,weekday,
30,WECCbus57,1.0126606,-1.722264,2.1915754,-0.17935856,may,5,6,weekday,
36,WECCbus57,1.0122854,-1.7283593999999998,2.239639,-0.17704481,may,6,6,weekday,
42,WECCbus57,1.0116546999999998,-1.7385680000000001,2.3212932,-0.17254266,may,7,6,weekday,
48,WECCbus57,1.0117089,-1.737473,2.306682,-0.17345628,may,8,6,weekday,
54,WECCbus57,1.0120023,-1.7324796999999998,2.2573327,-0.17624160000000003,may,9,6,weekday,
60,WECCbus57,1.0121291,-1.730119,2.2290722,-0.17790344,may,10,6,weekday,
66,WECCbus57,1.0119778,-1.7323715,2.23758,-0.17759123,may,11,6,weekday,
72,WECCbus57,1.0118890999999999,-1.7335471999999998,2.2317612999999996,-0.17809309,may,12,6,weekday,
78,WECCbus57,1.0117261,-1.7356657,2.2335612,-0.17816694,may,13,6,weekday,
84,WECCbus57,1.0115275,-1.7379930000000001,2.2381592,-0.17805144,may,14,6,weekday,
90,WECCbus57,1.0111019,-1.7438991000000001,2.2695295,-0.17652766,may,15,6,weekday,
96,WECCbus57,1.009963,-1.7608773000000002,2.4018992000000003,-0.16852421,may,16,6,weekday,
102,WECCbus57,1.0090192,-1.7744493000000001,2.5080348,-0.16129745,may,17,6,weekday,
108,WECCbus57,1.0087899,-1.7782083,2.5575427000000004,-0.15742655,may,18,6,weekday,
114,WECCbus57,1.0087534,-1.7788188000000003,2.5904352999999998,-0.15466147,may,19,6,weekday,
120,WECCbus57,1.0084640999999999,-1.7843967,2.6516821,-0.14956945,may,20,6,weekday,
126,WECCbus57,1.0090584999999999,-1.7765334,2.5962953,-0.15410828,may,21,6,weekday,
132,WECCbus57,1.0104998,-1.7554894,2.4342339,-0.1657982,may,22,6,weekday,
138,WECCbus57,1.0116983,-1.7368468999999997,2.2906153,-0.17451846,may,23,6,weekday,
144,WECCbus57,1.0126678,-1.721055,2.1677345,-0.18069436,may,0,7,weekend,
150,WECCbus57,1.012667,-1.7204853,2.1488232999999997,-0.18171726,may,1,7,weekend,
156,WECCbus57,1.0128549999999998,-1.7175641,2.1323173,-0.18236735,may,2,7,weekend,
162,WECCbus57,1.012951,-1.7161732,2.1249689,-0.18264241,may,3,7,weekend,
168,WECCbus57,1.0128225,-1.7186183000000002,2.148679,-0.18152456,may,4,7,weekend,
174,WECCbus57,1.0124454,-1.7256269,2.2118749,-0.17842841,may,5,7,weekend,
180,WECCbus57,1.0120003,-1.7325445,2.2632012,-0.1759074,may,6,7,weekend,
186,WECCbus57,1.0113353999999999,-1.7429013999999998,2.3379182000000003,-0.17177417,may,7,7,weekend,
192,WECCbus57,1.0115948000000001,-1.7382789,2.2880717,-0.17477634,may,8,7,weekend,
198,WECCbus57,1.0118502,-1.7335672999999998,2.2371377999999997,-0.17767676,may,9,7,weekend,
204,WECCbus57,1.0118708,-1.7325691000000003,2.2075702,-0.1795038,may,10,7,weekend,
210,WECCbus57,1.0116328,-1.7359369999999998,2.2186642000000005,-0.17914157,may,11,7,weekend,
216,WECCbus57,1.0114113999999998,-1.7385224999999997,2.2179088,-0.17942046,may,12,7,weekend,
222,WECCbus57,1.0111755,-1.7411646,2.2191902000000003,-0.17958239,may,13,7,weekend,
228,WECCbus57,1.0108442,-1.7451282,2.2253697,-0.17952754,may,14,7,weekend,
234,WECCbus57,1.0103505,-1.7517578,2.2613136000000003,-0.17777182,may,15,7,weekend,
240,WECCbus57,1.0092286,-1.7683741999999998,2.4029572999999997,-0.16904847,may,16,7,weekend,
246,WECCbus57,1.0078015999999999,-1.7880918999999997,2.5564193,-0.15803445,may,17,7,weekend,
252,WECCbus57,1.0075721,-1.7919724,2.6181178,-0.15284684,may,18,7,weekend,
258,WECCbus57,1.0076967,-1.7908587,2.6487776000000003,-0.15004924,may,19,7,weekend,
264,WECCbus57,1.0074531,-1.7960113000000002,2.7095118,-0.14471772,may,20,7,weekend,
270,WECCbus57,1.0082184,-1.7865956000000003,2.647605,-0.15007431,may,21,7,weekend,
276,WECCbus57,1.0098286,-1.7640666,2.4730258,-0.16341701,may,22,7,weekend,
282,WECCbus57,1.0112224,-1.7433927,2.3194371,-0.17314369,may,23,7,weekend,
0,WECCbus157,1.0154698,-0.80895408,3.0261449000000002,0.21853686,june,0,3,weekday,
6,WECCbus157,1.0313729,-0.78105487,2.7193993,-0.26702254,june,1,3,weekday,
12,WECCbus157,1.0314927,-0.77870741,2.7067266,-0.26701348,june,2,3,weekday,
18,WECCbus157,1.031557,-0.77743994,2.6999257,-0.26700486,june,3,3,weekday,
24,WECCbus157,1.0313468000000001,-0.78054062,2.7273568,-0.26634916,june,4,3,weekday,
30,WECCbus157,1.0308813000000001,-0.78752451,2.7857145,-0.26492059999999995,june,5,3,weekday,
36,WECCbus157,1.0304611,-0.79451613,2.8333827,-0.26408259999999995,june,6,3,weekday,
42,WECCbus157,1.0297369,-0.8056126,2.9153042,-0.26178198,june,7,3,weekday,
48,WECCbus157,1.0297803,-0.80548937,2.9078885,-0.26229945,june,8,3,weekday,
54,WECCbus157,1.0301182,-0.80107774,2.8660335999999997,-0.26387075,june,9,3,weekday,
60,WECCbus157,1.0302959999999999,-0.79911754,2.842237,-0.26498373,june,10,3,weekday,
66,WECCbus157,1.0301548,-0.80175159,2.8560686,-0.26487137,june,11,3,weekday,
72,WECCbus157,1.0301462,-0.80260482,2.8534641,-0.26534454,june,12,3,weekday,
78,WECCbus157,1.0300292,-0.80501405,2.8635386,-0.26539507,june,13,3,weekday,
84,WECCbus157,1.0299556,-0.80675414,2.8685132,-0.26556315,june,14,3,weekday,
90,WECCbus157,1.0297077,-0.81127284,2.8923807,-0.26528284,june,15,3,weekday,
96,WECCbus157,1.0285879,-0.8276901,3.0135777999999998,-0.26105304,june,16,3,weekday,
102,WECCbus157,1.027655,-0.84068184,3.1112933999999997,-0.25696254,june,17,3,weekday,
108,WECCbus157,1.027356,-0.84433179,3.1435579,-0.2552138,june,18,3,weekday,
114,WECCbus157,1.0274722,-0.84227434,3.1344648999999998,-0.25545812,june,19,3,weekday,
120,WECCbus157,1.026915,-0.84871212,3.195107,-0.25189248,june,20,3,weekday,
126,WECCbus157,1.0272245,-0.84360133,3.1696044,-0.25281736,june,21,3,weekday,
132,WECCbus157,1.0287107,-0.82266449,3.0177694,-0.25935566,june,22,3,weekday,
138,WECCbus157,1.0300079,-0.80316806,2.8770748,-0.26386190000000004,june,23,3,weekday,
144,WECCbus157,1.0310466,-0.78664608,2.757325,-0.26651424,june,0,5,weekend,
150,WECCbus157,1.0311846,-0.7844858,2.7402734,-0.26685402,june,1,5,weekend,
156,WECCbus157,1.031341,-0.78160333,2.7230912999999997,-0.26696898,june,2,5,weekend,
162,WECCbus157,1.0313871,-0.78048099,2.7193765,-0.26682279,june,3,5,weekend,
168,WECCbus157,1.0311933,-0.78333309,2.7443441,-0.26620378,june,4,5,weekend,
174,WECCbus157,1.0306880999999999,-0.79070286,2.8077343,-0.26448152,june,5,5,weekend,
180,WECCbus157,1.0302526,-0.79802674,2.8558875,-0.26364562,june,6,5,weekend,
186,WECCbus157,1.0295674000000001,-0.80860344,2.9319818,-0.26151308,june,7,5,weekend,
192,WECCbus157,1.0299124,-0.80414854,2.8898712000000004,-0.26319246,june,8,5,weekend,
198,WECCbus157,1.030259,-0.7997741,2.8459335,-0.26491655,june,9,5,weekend,
204,WECCbus157,1.0304168,-0.79839353,2.822634,-0.26612922,june,10,5,weekend,
210,WECCbus157,1.0302661,-0.8014778,2.8362246,-0.26620634,june,11,5,weekend,
216,WECCbus157,1.0302132,-0.80319864,2.8375552,-0.26665921,june,12,5,weekend,
222,WECCbus157,1.0302076,-0.80441696,2.8323563999999997,-0.26741514,june,13,5,weekend,
228,WECCbus157,1.0301458000000001,-0.80631691,2.8343384,-0.26786619,june,14,5,weekend,
234,WECCbus157,1.0298296,-0.81216917,2.8648743,-0.26761198,june,15,5,weekend,
240,WECCbus157,1.0286636999999998,-0.82930796,2.9925187,-0.26336766,june,16,5,weekend,
246,WECCbus157,1.027253,-0.84879547,3.1387911,-0.25698588,june,17,5,weekend,
252,WECCbus157,1.0268325999999999,-0.85367109,3.1840055,-0.25428999,june,18,5,weekend,
258,WECCbus157,1.0269692,-0.85095116,3.1752202,-0.25434627,june,19,5,weekend,
264,WECCbus157,1.0264028,-0.85722618,3.2364604,-0.25049236,june,20,5,weekend,
270,WECCbus157,1.0267374,-0.85153734,3.2107028,-0.25137349,june,21,5,weekend,
276,WECCbus157,1.028317,-0.8295601,3.0530371,-0.25863384,june,22,5,weekend,
282,WECCbus157,1.0297326,-0.80849477,2.9022848999999997,-0.26376295,june,23,5,weekend,
0,WECCbus54,0.9935159,-1.7575343999999997,2.8621619,0.57638068,june,0,3,weekday,
6,WECCbus54,1.0156068999999999,-1.7277506,2.4660429,-0.13653672,june,1,3,weekday,
12,WECCbus54,1.0158934000000002,-1.7239852,2.4146585,-0.13931015,june,2,3,weekday,
18,WECCbus54,1.0160481,-1.7219375,2.3855636000000002,-0.14080935,june,3,3,weekday,
24,WECCbus54,1.0159484,-1.7239984,2.3907152000000003,-0.14075496,june,4,3,weekday,
30,WECCbus54,1.0156303,-1.7295831000000002,2.4250469,-0.13932444,june,5,3,weekday,
36,WECCbus54,1.0150365,-1.7380506999999998,2.5095937000000004,-0.13495438,june,6,3,weekday,
42,WECCbus54,1.0142101000000001,-1.7498688999999998,2.6250002999999995,-0.12806783,june,7,3,weekday,
48,WECCbus54,1.0140281999999998,-1.7515573,2.6720549,-0.12475991,june,8,3,weekday,
54,WECCbus54,1.0140951999999999,-1.7494238000000002,2.6867047000000004,-0.12336199,june,9,3,weekday,
60,WECCbus54,1.0139673,-1.7499368999999998,2.733631,-0.11973595,june,10,3,weekday,
66,WECCbus54,1.013594,-1.7543111,2.7997504,-0.1147117,june,11,3,weekday,
72,WECCbus54,1.0132576,-1.7576912,2.8663572,-0.10927161,june,12,3,weekday,
78,WECCbus54,1.0128223,-1.7624167000000002,2.943302,-0.10265302,june,13,3,weekday,
84,WECCbus54,1.0124338,-1.7664589,3.0096481,-0.09661086199999999,june,14,3,weekday,
90,WECCbus54,1.0117787,-1.7738616000000003,3.0987841,-0.088234071,june,15,3,weekday,
96,WECCbus54,1.0103898999999998,-1.7913636999999998,3.2492034,-0.07312753400000001,june,16,3,weekday,
102,WECCbus54,1.0092731,-1.8048107,3.3803904,-0.058738677,june,17,3,weekday,
108,WECCbus54,1.0091866,-1.8070771,3.3481511,-0.062679792,june,18,3,weekday,
114,WECCbus54,1.0096186,-1.8030823,3.2696867000000003,-0.071631174,june,19,3,weekday,
120,WECCbus54,1.0095051,-1.8062558000000002,3.2418025000000004,-0.074953295,june,20,3,weekday,
126,WECCbus54,1.0103495,-1.7974606,3.1352179000000002,-0.086170544,june,21,3,weekday,
132,WECCbus54,1.0122004,-1.7743987,2.9182923,-0.1058899,june,22,3,weekday,
138,WECCbus54,1.013829,-1.7527848999999998,2.7173501,-0.12122650000000001,june,23,3,weekday,
144,WECCbus54,1.0151157,-1.7346185,2.5442616,-0.13213357,june,0,5,weekend,
150,WECCbus54,1.0152359,-1.7326449000000002,2.534405,-0.13256215,june,1,5,weekend,
156,WECCbus54,1.0155542,-1.7284488999999998,2.4781065,-0.13583012,june,2,5,weekend,
162,WECCbus54,1.0157528,-1.7260108,2.4401459,-0.13796307,june,3,5,weekend,
168,WECCbus54,1.0156579,-1.7279577000000002,2.441146,-0.13813007,june,4,5,weekend,
174,WECCbus54,1.0153610999999998,-1.7333763999999998,2.4710609,-0.13684389,june,5,5,weekend,
180,WECCbus54,1.0146817,-1.7427351000000002,2.569718,-0.13129342,june,6,5,weekend,
186,WECCbus54,1.0138257,-1.7545483,2.6913917,-0.12346807,june,7,5,weekend,
192,WECCbus54,1.013895,-1.7523691000000003,2.7099817,-0.1218099,june,8,5,weekend,
198,WECCbus54,1.0138866,-1.7509404,2.7438381,-0.11897165,june,9,5,weekend,
204,WECCbus54,1.0135987,-1.753116,2.8192202,-0.11292861,june,10,5,weekend,
210,WECCbus54,1.0130774999999999,-1.7589491000000002,2.9086352000000004,-0.1055662,june,11,5,weekend,
216,WECCbus54,1.0125783000000002,-1.7639608,3.0017601000000003,-0.097225171,june,12,5,weekend,
222,WECCbus54,1.0120285,-1.7691965,3.0995971,-0.087841041,june,13,5,weekend,
228,WECCbus54,1.0114891,-1.7745433000000002,3.183338,-0.079331997,june,14,5,weekend,
234,WECCbus54,1.0105796999999999,-1.7842909,3.3070303999999995,-0.066067317,june,15,5,weekend,
240,WECCbus54,1.0091214,-1.802255,3.4495456,-0.049799138,june,16,5,weekend,
246,WECCbus54,1.0073232,-1.8225936999999999,3.6527847,-0.023750296,june,17,5,weekend,
252,WECCbus54,1.0072887,-1.8250218,3.5971644,-0.031297039,june,18,5,weekend,
258,WECCbus54,1.0080084999999999,-1.8188351000000003,3.4810252,-0.04645128,june,19,5,weekend,
264,WECCbus54,1.0079833,-1.8213013,3.4365068,-0.052210044000000004,june,20,5,weekend,
270,WECCbus54,1.0090589,-1.8107596000000001,3.3057870000000005,-0.067706436,june,21,5,weekend,
276,WECCbus54,1.0111414,-1.7860488999999997,3.0721301,-0.091826665,june,22,5,weekend,
282,WECCbus54,1.0130069,-1.7623166000000001,2.8483565,-0.11116681,june,23,5,weekend,
0,WECCbus57,0.99343964,-1.748537,2.6546991,0.53686136,june,0,3,weekday,
6,WECCbus57,1.0126287,-1.719993,2.125753,-0.18300112,june,1,3,weekday,
12,WECCbus57,1.0128758,-1.7164158999999999,2.1103036,-0.18349976,june,2,3,weekday,
18,WECCbus57,1.0130086999999999,-1.7144759999999999,2.1031226000000003,-0.18368898,june,3,3,weekday,
24,WECCbus57,1.0129131,-1.716535,2.1260533,-0.18261493,june,4,3,weekday,
30,WECCbus57,1.0126214,-1.7220236,2.1742974,-0.18037157,june,5,3,weekday,
36,WECCbus57,1.0120935,-1.7302072,2.2328907000000005,-0.17764948,june,6,3,weekday,
42,WECCbus57,1.0113608,-1.7416341,2.3103292,-0.17355933,june,7,3,weekday,
48,WECCbus57,1.011217,-1.7431283,2.2981208,-0.17454184,june,8,3,weekday,
54,WECCbus57,1.0112955,-1.7409071,2.2595617000000003,-0.17687255,june,9,3,weekday,
60,WECCbus57,1.0112063,-1.7412140999999999,2.2316411,-0.17878048,june,10,3,weekday,
66,WECCbus57,1.0108899,-1.7453377,2.2436392000000005,-0.17839206,june,11,3,weekday,
72,WECCbus57,1.0106119,-1.7484553,2.2430317000000004,-0.17872833,june,12,3,weekday,
78,WECCbus57,1.0102463,-1.7528851000000003,2.2527833999999998,-0.17845895,june,13,3,weekday,
84,WECCbus57,1.0099196,-1.7566731,2.2625022,-0.1780995,june,14,3,weekday,
90,WECCbus57,1.0093508,-1.7637585,2.3075508,-0.17559439,june,15,3,weekday,
96,WECCbus57,1.0081155000000002,-1.7807707999999998,2.4466867000000003,-0.16645325,june,16,3,weekday,
102,WECCbus57,1.0071364,-1.7937626,2.5351752,-0.1601826,june,17,3,weekday,
108,WECCbus57,1.007019,-1.7962074000000001,2.6000593999999997,-0.15473575,june,18,3,weekday,
114,WECCbus57,1.0073703999999999,-1.7925299,2.6057460999999997,-0.15406211,june,19,3,weekday,
120,WECCbus57,1.0072305000000001,-1.7958638999999998,2.6706915,-0.14832968,june,20,3,weekday,
126,WECCbus57,1.0079663,-1.7874501,2.6156732000000003,-0.153,june,21,3,weekday,
132,WECCbus57,1.0096082,-1.7651181,2.4485446,-0.16539959,june,22,3,weekday,
138,WECCbus57,1.0110565,-1.7441721000000001,2.2900781,-0.17521196,june,23,3,weekday,
144,WECCbus57,1.0121991,-1.7265846999999999,2.1633336,-0.18151975,june,0,5,weekend,
150,WECCbus57,1.012311,-1.7246328000000002,2.1420637000000005,-0.1825417,june,1,5,weekend,
156,WECCbus57,1.0125851000000001,-1.7206436,2.1252467999999998,-0.18309776,june,2,5,weekend,
162,WECCbus57,1.0127545,-1.7183481,2.1180326000000003,-0.18326619,june,3,5,weekend,
168,WECCbus57,1.0126609,-1.7203118999999998,2.1443289,-0.18195275,june,4,5,weekend,
174,WECCbus57,1.0123875,-1.7256506999999999,2.1914927000000004,-0.17968469,june,5,5,weekend,
180,WECCbus57,1.0117867,-1.7346721,2.2530587000000004,-0.17676472,june,6,5,weekend,
186,WECCbus57,1.0110316,-1.7460658,2.3267472000000002,-0.17282377,june,7,5,weekend,
192,WECCbus57,1.0111155,-1.7437794999999998,2.2831022,-0.17560064,june,8,5,weekend,
198,WECCbus57,1.0111345999999999,-1.7421837,2.2394572999999998,-0.17832884,june,9,5,weekend,
204,WECCbus57,1.0109110000000001,-1.7440438999999999,2.2150166000000002,-0.18011429999999998,june,10,5,weekend,
210,WECCbus57,1.0104696,-1.7495383999999998,2.2322902,-0.1795184,june,11,5,weekend,
216,WECCbus57,1.0100557,-1.7541849999999999,2.2351047000000004,-0.17972592,june,12,5,weekend,
222,WECCbus57,1.0095988999999999,-1.7590386999999998,2.2409485,-0.17975674,june,13,5,weekend,
228,WECCbus57,1.0091421999999999,-1.7640692999999998,2.2606811,-0.17882594,june,14,5,weekend,
234,WECCbus57,1.0083599,-1.7733671999999998,2.3142622999999998,-0.17586896,june,15,5,weekend,
240,WECCbus57,1.007058,-1.7908811000000002,2.4687234,-0.16539534,june,16,5,weekend,
246,WECCbus57,1.0054905,-1.8105039,2.5995687000000003,-0.15533599,june,17,5,weekend,
252,WECCbus57,1.0053976,-1.8132206999999998,2.6860327999999996,-0.14752933,june,18,5,weekend,
258,WECCbus57,1.0059882,-1.8074999,2.6858307999999997,-0.14735602,june,19,5,weekend,
