,node,active_power_from,active_power_to,reactive_power_from,reactive_power_to,month,hour_of_day,day_of_month,daytype,timezone,line
84,WECClink50-57,0.084139288,-0.08395343400000001,-0.71972848,0.7129707,july,14,1,weekday,,WECClink50-57
90,WECClink50-57,0.33471303,-0.33449294,-0.71195857,0.70556389,july,15,1,weekday,,WECClink50-57
96,WECClink50-57,0.71370197,-0.71334907,-0.68879538,0.68375733,july,16,1,weekday,,WECClink50-57
102,WECClink50-57,1.1851312,-1.1844748999999999,-0.63736833,0.63539594,july,17,1,weekday,,WECClink50-57
108,WECClink50-57,1.5225004999999998,-1.5215285,-0.58717902,0.5883832,july,18,1,weekday,,WECClink50-57
114,WECClink50-57,1.7019781999999999,-1.7008035,-0.55559514,0.55883495,july,19,1,weekday,,WECClink50-57
120,WECClink50-57,1.7099818,-1.7087971000000002,-0.55551129,0.5588517,july,20,1,weekday,,WECClink50-57
126,WECClink50-57,1.6308126,-1.6297204,-0.5709101,0.5733206999999999,july,21,1,weekday,,WECClink50-57
132,WECClink50-57,1.4597748,-1.4588669,-0.5997677,0.60032547,july,22,1,weekday,,WECClink50-57
138,WECClink50-57,1.2991152,-1.2983607,-0.6240458000000001,0.62306144,july,23,1,weekday,,WECClink50-57
144,WECClink50-57,1.1572326000000002,-1.1565978000000001,-0.64320896,0.64101923,july,0,3,weekend,,WECClink50-57
150,WECClink50-57,1.1281951000000001,-1.127583,-0.64686025,0.64444167,july,1,3,weekend,,WECClink50-57
156,WECClink50-57,1.0840678999999998,-1.083489,-0.65270741,0.6499543999999999,july,2,3,weekend,,WECClink50-57
162,WECClink50-57,1.0575453000000001,-1.0569855,-0.65621234,0.65326537,july,3,3,weekend,,WECClink50-57
168,WECClink50-57,1.0617233,-1.0611603,-0.65615362,0.65323876,july,4,3,weekend,,WECClink50-57
174,WECClink50-57,1.1021313999999998,-1.1015384,-0.65188332,0.64927139,july,5,3,weekend,,WECClink50-57
180,WECClink50-57,1.1571563,-1.1565207,-0.645189,0.64300605,july,6,3,weekend,,WECClink50-57
186,WECClink50-57,1.1821852,-1.1815294,-0.64209769,0.64011725,july,7,3,weekend,,WECClink50-57
192,WECClink50-57,0.86895354,-0.86851669,-0.67729201,0.67310273,july,8,3,weekend,,WECClink50-57
198,WECClink50-57,0.5827587,-0.58246185,-0.70037934,0.69477,july,9,3,weekend,,WECClink50-57
204,WECClink50-57,0.30662952,-0.30641471,-0.71447841,0.70802776,july,10,3,weekend,,WECClink50-57
210,WECClink50-57,0.093453403,-0.093266716,-0.72018014,0.71343097,july,11,3,weekend,,WECClink50-57
216,WECClink50-57,0.0032641885999999997,-0.0030803713000000003,-0.72099145,0.71420617,july,12,3,weekend,,WECClink50-57
222,WECClink50-57,-0.0011814915,0.0013651676,-0.72073019,0.71394333,july,13,3,weekend,,WECClink50-57
228,WECClink50-57,0.094664435,-0.09447819699999999,-0.71911519,0.71236236,july,14,3,weekend,,WECClink50-57
234,WECClink50-57,0.34505394,-0.34483175,-0.71105547,0.70468282,july,15,3,weekend,,WECClink50-57
240,WECClink50-57,0.74014538,-0.73977989,-0.68586555,0.68095554,july,16,3,weekend,,WECClink50-57
246,WECClink50-57,1.2426805,-1.2419766,-0.62891762,0.62742544,july,17,3,weekend,,WECClink50-57
252,WECClink50-57,1.5838659,-1.5828275,-0.57616488,0.57803561,july,18,3,weekend,,WECClink50-57
258,WECClink50-57,1.7686277,-1.7673717,-0.54223158,0.54628786,july,19,3,weekend,,WECClink50-57
264,WECClink50-57,1.7744814999999998,-1.7732176,-0.54292101,0.54705598,july,20,3,weekend,,WECClink50-57
270,WECClink50-57,1.6853595000000001,-1.684204,-0.56078128,0.56382847,july,21,3,weekend,,WECClink50-57
276,WECClink50-57,1.5039001,-1.5029468000000001,-0.59265821,0.59367307,july,22,3,weekend,,WECClink50-57
282,WECClink50-57,1.3311813,-1.3303976999999998,-0.61942917,0.61873748,july,23,3,weekend,,WECClink50-57
0,WECClink54-57,-0.86119751,0.86174992,0.059998964,-0.077490028,july,0,1,weekday,,WECClink54-57
6,WECClink54-57,-0.8218249,0.82238696,0.32924613,-0.34761495,july,1,1,weekday,,WECClink54-57
12,WECClink54-57,-0.79810157,0.79863774,0.33291121,-0.35166363,july,2,1,weekday,,WECClink54-57
18,WECClink54-57,-0.78125365,0.78177187,0.335287,-0.35430378,july,3,1,weekday,,WECClink54-57
24,WECClink54-57,-0.77325051,0.7737602,0.33584437,-0.35498055,july,4,1,weekday,,WECClink54-57
30,WECClink54-57,-0.77951161,0.78002753,0.33375958,-0.35278972,july,5,1,weekday,,WECClink54-57
36,WECClink54-57,-0.80250638,0.80304667,0.32976795,-0.34843043,july,6,1,weekday,,WECClink54-57
42,WECClink54-57,-0.81491305,0.81546674,0.32729641,-0.34575428,july,7,1,weekday,,WECClink54-57
48,WECClink54-57,-0.6899616999999999,0.69038983,0.3477797,-0.36813446,july,8,1,weekday,,WECClink54-57
54,WECClink54-57,-0.56238036,0.56270278,0.36432734,-0.38628804,july,9,1,weekday,,WECClink54-57
60,WECClink54-57,-0.44118096,0.44142335,0.37616278,-0.39934973,july,10,1,weekday,,WECClink54-57
66,WECClink54-57,-0.33842476,0.33861421,0.38278834,-0.40678962,july,11,1,weekday,,WECClink54-57
72,WECClink54-57,-0.30855674,0.30873355,0.384596,-0.40879911,july,12,1,weekday,,WECClink54-57
78,WECClink54-57,-0.32244773,0.32263059999999993,0.38447444,-0.40859081,july,13,1,weekday,,WECClink54-57
84,WECClink54-57,-0.37770777,0.3779165,0.38206363,-0.40578825,july,14,1,weekday,,WECClink54-57
90,WECClink54-57,-0.50374886,0.50403116,0.37311009999999994,-0.39571845,july,15,1,weekday,,WECClink54-57
96,WECClink54-57,-0.67045726,0.67086883,0.35383061,-0.37447788,july,16,1,weekday,,WECClink54-57
102,WECClink54-57,-0.90731433,0.90797668,0.31643061,-0.33333276,july,17,1,weekday,,WECClink54-57
108,WECClink54-57,-1.0485674999999999,1.0494183000000001,0.28436858,-0.29844206,july,18,1,weekday,,WECClink54-57
114,WECClink54-57,-1.1221235,1.1230847,0.26515655,-0.27757102,july,19,1,weekday,,WECClink54-57
120,WECClink54-57,-1.1055495000000002,1.1064851,0.26714285,-0.27991711,july,20,1,weekday,,WECClink54-57
126,WECClink54-57,-1.0621075,1.0629777,0.27735525,-0.2910969,july,21,1,weekday,,WECClink54-57
132,WECClink54-57,-0.99133904,0.99210934,0.29476643,-0.31001052,july,22,1,weekday,,WECClink54-57
138,WECClink54-57,-0.92502231,0.92570612,0.30980268,-0.32634945,july,23,1,weekday,,WECClink54-57
144,WECClink54-57,-0.86479184,0.86540283,0.32214074,-0.33978374,july,0,3,weekend,,WECClink54-57
150,WECClink54-57,-0.85277845,0.85337557,0.32451815,-0.34237051,july,1,3,weekend,,WECClink54-57
156,WECClink54-57,-0.82575715,0.82632363,0.32884391,-0.34714942,july,2,3,weekend,,WECClink54-57
162,WECClink54-57,-0.80740508,0.80795132,0.33155001,-0.35015366,july,3,3,weekend,,WECClink54-57
168,WECClink54-57,-0.80046354,0.80100211,0.33200475,-0.35071521,july,4,3,weekend,,WECClink54-57
174,WECClink54-57,-0.80737167,0.80791745,0.32984715,-0.34843792,july,5,3,weekend,,WECClink54-57
180,WECClink54-57,-0.82906157,0.82963112,0.32566329,-0.34389307,july,6,3,weekend,,WECClink54-57
186,WECClink54-57,-0.83582376,0.83640077,0.32397548,-0.34208809,july,7,3,weekend,,WECClink54-57
192,WECClink54-57,-0.6994413,0.69987839,0.34701595,-0.36724319,july,8,3,weekend,,WECClink54-57
198,WECClink54-57,-0.57291835,0.57324884,0.36362421,-0.38546844,july,9,3,weekend,,WECClink54-57
204,WECClink54-57,-0.45753731,0.45778965,0.37547319,-0.39851598,july,10,3,weekend,,WECClink54-57
210,WECClink54-57,-0.3576219,0.35782038,0.38216635,-0.40603409,july,11,3,weekend,,WECClink54-57
216,WECClink54-57,-0.32165340000000003,0.32183577,0.38419380000000003,-0.40831374,july,12,3,weekend,,WECClink54-57
222,WECClink54-57,-0.3313326,0.3315194,0.38422774,-0.40828597,july,13,3,weekend,,WECClink54-57
228,WECClink54-57,-0.38939806,0.38961285,0.38163215,-0.4052677,july,14,3,weekend,,WECClink54-57
234,WECClink54-57,-0.51626451,0.51655542,0.37238569,-0.39486871,july,15,3,weekend,,WECClink54-57
240,WECClink54-57,-0.69559084,0.69602551,0.35130086,-0.37161081,july,16,3,weekend,,WECClink54-57
246,WECClink54-57,-0.94254316,0.94324983,0.31017197,-0.32642051,july,17,3,weekend,,WECClink54-57
252,WECClink54-57,-1.0800505,1.0809475,0.27704275,-0.29042981,july,18,3,weekend,,WECClink54-57
258,WECClink54-57,-1.1560839,1.1570992,0.25646865,-0.26808222,july,19,3,weekend,,WECClink54-57
264,WECClink54-57,-1.1334995,1.1344787,0.25954696,-0.27166837,july,20,3,weekend,,WECClink54-57
270,WECClink54-57,-1.0863886,1.0872948999999998,0.27116431,-0.28436548,july,21,3,weekend,,WECClink54-57
276,WECClink54-57,-1.0093589,1.0101539000000002,0.29046181,-0.30533421,july,22,3,weekend,,WECClink54-57
282,WECClink54-57,-0.93894931,0.93965074,0.30686233,-0.32314439,july,23,3,weekend,,WECClink54-57
0,WECClink54-57,-0.86119751,0.86174992,0.059998964,-0.077490028,july,0,1,weekday,,WECClink54-57
6,WECClink54-57,-0.8218249,0.82238696,0.32924613,-0.34761495,july,1,1,weekday,,WECClink54-57
12,WECClink54-57,-0.79810157,0.79863774,0.33291121,-0.35166363,july,2,1,weekday,,WECClink54-57
18,WECClink54-57,-0.78125365,0.78177187,0.335287,-0.35430378,july,3,1,weekday,,WECClink54-57
24,WECClink54-57,-0.77325051,0.7737602,0.33584437,-0.35498055,july,4,1,weekday,,WECClink54-57
30,WECClink54-57,-0.77951161,0.78002753,0.33375958,-0.35278972,july,5,1,weekday,,WECClink54-57
36,WECClink54-57,-0.80250638,0.80304667,0.32976795,-0.34843043,july,6,1,weekday,,WECClink54-57
42,WECClink54-57,-0.81491305,0.81546674,0.32729641,-0.34575428,july,7,1,weekday,,WECClink54-57
48,WECClink54-57,-0.6899616999999999,0.69038983,0.3477797,-0.36813446,july,8,1,weekday,,WECClink54-57
54,WECClink54-57,-0.56238036,0.56270278,0.36432734,-0.38628804,july,9,1,weekday,,WECClink54-57
60,WECClink54-57,-0.44118096,0.44142335,0.37616278,-0.39934973,july,10,1,weekday,,WECClink54-57
66,WECClink54-57,-0.33842476,0.33861421,0.38278834,-0.40678962,july,11,1,weekday,,WECClink54-57
72,WECClink54-57,-0.30855674,0.30873355,0.384596,-0.40879911,july,12,1,weekday,,WECClink54-57
78,WECClink54-57,-0.32244773,0.32263059999999993,0.38447444,-0.40859081,july,13,1,weekday,,WECClink54-57
84,WECClink54-57,-0.37770777,0.3779165,0.38206363,-0.40578825,july,14,1,weekday,,WECClink54-57
90,WECClink54-57,-0.50374886,0.50403116,0.37311009999999994,-0.39571845,july,15,1,weekday,,WECClink54-57
96,WECClink54-57,-0.67045726,0.67086883,0.35383061,-0.37447788,july,16,1,weekday,,WECClink54-57
102,WECClink54-57,-0.90731433,0.90797668,0.31643061,-0.33333276,july,17,1,weekday,,WECClink54-57
108,WECClink54-57,-1.0485674999999999,1.0494183000000001,0.28436858,-0.29844206,july,18,1,weekday,,WECClink54-57
114,WECClink54-57,-1.1221235,1.1230847,0.26515655,-0.27757102,july,19,1,weekday,,WECClink54-57
120,WECClink54-57,-1.1055495000000002,1.1064851,0.26714285,-0.27991711,july,20,1,weekday,,WECClink54-57
126,WECClink54-57,-1.0621075,1.0629777,0.27735525,-0.2910969,july,21,1,weekday,,WECClink54-57
132,WECClink54-57,-0.99133904,0.99210934,0.29476643,-0.31001052,july,22,1,weekday,,WECClink54-57
138,WECClink54-57,-0.92502231,0.92570612,0.30980268,-0.32634945,july,23,1,weekday,,WECClink54-57
144,WECClink54-57,-0.86479184,0.86540283,0.32214074,-0.33978374,july,0,3,weekend,,WECClink54-57
150,WECClink54-57,-0.85277845,0.85337557,0.32451815,-0.34237051,july,1,3,weekend,,WECClink54-57
156,WECClink54-57,-0.82575715,0.82632363,0.32884391,-0.34714942,july,2,3,weekend,,WECClink54-57
162,WECClink54-57,-0.80740508,0.80795132,0.33155001,-0.35015366,july,3,3,weekend,,WECClink54-57
168,WECClink54-57,-0.80046354,0.80100211,0.33200475,-0.35071521,july,4,3,weekend,,WECClink54-57
174,WECClink54-57,-0.80737167,0.80791745,0.32984715,-0.34843792,july,5,3,weekend,,WECClink54-57
180,WECClink54-57,-0.82906157,0.82963112,0.32566329,-0.34389307,july,6,3,weekend,,WECClink54-57
186,WECClink54-57,-0.83582376,0.83640077,0.32397548,-0.34208809,july,7,3,weekend,,WECClink54-57
192,WECClink54-57,-0.6994413,0.69987839,0.34701595,-0.36724319,july,8,3,weekend,,WECClink54-57
198,WECClink54-57,-0.57291835,0.57324884,0.36362421,-0.38546844,july,9,3,weekend,,WECClink54-57
204,WECClink54-57,-0.45753731,0.45778965,0.37547319,-0.39851598,july,10,3,weekend,,WECClink54-57
210,WECClink54-57,-0.3576219,0.35782038,0.38216635,-0.40603409,july,11,3,weekend,,WECClink54-57
216,WECClink54-57,-0.32165340000000003,0.32183577,0.38419380000000003,-0.40831374,july,12,3,weekend,,WECClink54-57
222,WECClink54-57,-0.3313326,0.3315194,0.38422774,-0.40828597,july,13,3,weekend,,WECClink54-57
228,WECClink54-57,-0.38939806,0.38961285,0.38163215,-0.4052677,july,14,3,weekend,,WECClink54-57
234,WECClink54-57,-0.51626451,0.51655542,0.37238569,-0.39486871,july,15,3,weekend,,WECClink54-57
240,WECClink54-57,-0.69559084,0.69602551,0.35130086,-0.37161081,july,16,3,weekend,,WECClink54-57
246,WECClink54-57,-0.94254316,0.94324983,0.31017197,-0.32642051,july,17,3,weekend,,WECClink54-57
252,WECClink54-57,-1.0800505,1.0809475,0.27704275,-0.29042981,july,18,3,weekend,,WECClink54-57
258,WECClink54-57,-1.1560839,1.1570992,0.25646865,-0.26808222,july,19,3,weekend,,WECClink54-57
264,WECClink54-57,-1.1334995,1.1344787,0.25954696,-0.27166837,july,20,3,weekend,,WECClink54-57
270,WECClink54-57,-1.0863886,1.0872948999999998,0.27116431,-0.28436548,july,21,3,weekend,,WECClink54-57
276,WECClink54-57,-1.0093589,1.0101539000000002,0.29046181,-0.30533421,july,22,3,weekend,,WECClink54-57
282,WECClink54-57,-0.93894931,0.93965074,0.30686233,-0.32314439,july,23,3,weekend,,WECClink54-57
0,WECClink57-58,-2.0623549999999997,2.0671033,0.07039775599999999,-0.043924439,july,0,1,weekday,,WECClink57-58
6,WECClink57-58,-1.8506638,1.8546118999999999,0.48660444,-0.46957394,july,1,1,weekday,,WECClink57-58
12,WECClink57-58,-1.8205296999999998,1.8243578999999999,0.48813635,-0.47241891,july,2,1,weekday,,WECClink57-58
18,WECClink57-58,-1.8019453,1.8057006000000002,0.4890853,-0.47416615,july,3,1,weekday,,WECClink57-58
24,WECClink57-58,-1.8044772,1.8082426,0.48925009,-0.47422127,july,4,1,weekday,,WECClink57-58
30,WECClink57-58,-1.8364077,1.8402995,0.48825136,-0.47184067,july,5,1,weekday,,WECClink57-58
36,WECClink57-58,-1.8762485,1.8803008999999997,0.48650442,-0.46833543,july,6,1,weekday,,WECClink57-58
42,WECClink57-58,-1.901775,1.9059322,0.48528646,-0.46597028,july,7,1,weekday,,WECClink57-58
48,WECClink57-58,-1.6845113999999999,1.6878237,0.49364428,-0.48357529,july,8,1,weekday,,WECClink57-58
54,WECClink57-58,-1.4601072,1.4626569999999999,0.49732570000000004,-0.4956023,july,9,1,weekday,,WECClink57-58
60,WECClink57-58,-1.2421144,1.2440283,0.49629562,-0.50153458,july,10,1,weekday,,WECClink57-58
66,WECClink57-58,-1.0685912,1.0700713,0.49238276,-0.50237191,july,11,1,weekday,,WECClink57-58
72,WECClink57-58,-1.0012401,1.0025689,0.48999303,-0.50163978,july,12,1,weekday,,WECClink57-58
78,WECClink57-58,-1.003242,1.004575,0.48990871,-0.5015085,july,13,1,weekday,,WECClink57-58
84,WECClink57-58,-1.0759432,1.0774399,0.49204511,-0.50185015,july,14,1,weekday,,WECClink57-58
90,WECClink57-58,-1.271324,1.2733163,0.49562359,-0.50000018,july,15,1,weekday,,WECClink57-58
96,WECClink57-58,-1.5656735000000002,1.5685671,0.49475911,-0.48926731,july,16,1,weekday,,WECClink57-58
102,WECClink57-58,-1.9295343999999996,1.9338056000000001,0.48103083,-0.46046039,july,17,1,weekday,,WECClink57-58
108,WECClink57-58,-2.1885172,2.1939546,0.46386816,-0.43053786,july,18,1,weekday,,WECClink57-58
114,WECClink57-58,-2.3257891,2.3319094,0.45202182,-0.41121885,july,19,1,weekday,,WECClink57-58
120,WECClink57-58,-2.3320228,2.3381756,0.45232824,-0.41117199,july,20,1,weekday,,WECClink57-58
126,WECClink57-58,-2.2716114,2.2774572999999996,0.45842478,-0.42062737,july,21,1,weekday,,WECClink57-58
132,WECClink57-58,-2.1406745,2.1458852000000004,0.46900303,-0.43815603,july,22,1,weekday,,WECClink57-58
138,WECClink57-58,-2.0173869,2.0220368000000004,0.4773733,-0.45266221,july,23,1,weekday,,WECClink57-58
144,WECClink57-58,-1.9082758999999998,1.9124592,0.48349365,-0.46388934,july,0,3,weekend,,WECClink57-58
150,WECClink57-58,-1.8859201,1.890011,0.48459004,-0.46599523,july,1,3,weekend,,WECClink57-58
156,WECClink57-58,-1.8519665,1.8559198000000001,0.48646067,-0.46937341,july,2,3,weekend,,WECClink57-58
162,WECClink57-58,-1.8315572,1.835429,0.48758393,-0.47138874,july,3,3,weekend,,WECClink57-58
168,WECClink57-58,-1.8348175,1.8387023999999998,0.48770835,-0.47136991,july,4,3,weekend,,WECClink57-58
174,WECClink57-58,-1.8660116000000002,1.8700221000000001,0.48664881,-0.46893719,july,5,3,weekend,,WECClink57-58
180,WECClink57-58,-1.9083973,1.9125817999999999,0.48470284,-0.46508766,july,6,3,weekend,,WECClink57-58
186,WECClink57-58,-1.9276723000000002,1.9319373,0.48379378,-0.46329797,july,7,3,weekend,,WECClink57-58
192,WECClink57-58,-1.6860536,1.6893713,0.49335245,-0.48322337,july,8,3,weekend,,WECClink57-58
198,WECClink57-58,-1.4643535,1.4669165000000002,0.49707047,-0.49520178,july,9,3,weekend,,WECClink57-58
204,WECClink57-58,-1.2496156999999999,1.2515495,0.49613028,-0.50115007,july,10,3,weekend,,WECClink57-58
210,WECClink57-58,-1.0833015,1.0848156999999998,0.49256189,-0.50217713,july,11,3,weekend,,WECClink57-58
216,WECClink57-58,-1.0127728999999999,1.0141267,0.49016914,-0.50154136,july,12,3,weekend,,WECClink57-58
222,WECClink57-58,-1.0092611999999999,1.0106072,0.48988547,-0.50134307,july,13,3,weekend,,WECClink57-58
228,WECClink57-58,-1.0841288,1.0856445,0.49200445,-0.50160185,july,14,3,weekend,,WECClink57-58
234,WECClink57-58,-1.2793385,1.2813526000000002,0.49541033,-0.49954757,july,15,3,weekend,,WECClink57-58
240,WECClink57-58,-1.5860916,1.5890545,0.49391363,-0.48766406,july,16,3,weekend,,WECClink57-58
246,WECClink57-58,-1.9737460999999998,1.978205,0.47809254,-0.45546813,july,17,3,weekend,,WECClink57-58
252,WECClink57-58,-2.2354482000000004,2.2411137,0.45963913,-0.42381208,july,18,3,weekend,,WECClink57-58
258,WECClink57-58,-2.3766145,2.3829993,0.44664839,-0.40295204,july,19,3,weekend,,WECClink57-58
264,WECClink57-58,-2.3812327,2.3876422,0.44735626,-0.40339082,july,20,3,weekend,,WECClink57-58
270,WECClink57-58,-2.3132829,2.3193396,0.45450722,-0.41440331,july,21,3,weekend,,WECClink57-58
276,WECClink57-58,-2.1744903,2.1798611,0.46645916,-0.43386037,july,22,3,weekend,,WECClink57-58
282,WECClink57-58,-2.0420192,2.0467782,0.47582677,-0.44992111,july,23,3,weekend,,WECClink57-58
0,WECClink156-157,2.3423163,-2.3407193,-0.0051990458000000005,0.10155085,august,0,5,weekday,,WECClink156-157
6,WECClink156-157,2.0488182,-2.0475776999999997,-0.37800758,0.45284942,august,1,5,weekday,,WECClink156-157
12,WECClink156-157,2.0351904999999997,-2.0339663,-0.37781764,0.45167707,august,2,5,weekday,,WECClink156-157
18,WECClink156-157,2.0276727,-2.0264574,-0.37766289,0.45098229,august,3,5,weekday,,WECClink156-157
24,WECClink156-157,2.054365,-2.0531184,-0.37679951,0.45201435,august,4,5,weekday,,WECClink156-157
30,WECClink156-157,2.1249773999999997,-2.1236452,-0.37516072,0.4555343,august,5,5,weekday,,WECClink156-157
36,WECClink156-157,2.1928551,-2.1914379,-0.37329341,0.45879778,august,6,5,weekday,,WECClink156-157
42,WECClink156-157,2.2096706000000004,-2.2082318,-0.37302743,0.45983564,august,7,5,weekday,,WECClink156-157
48,WECClink156-157,1.8692598999999999,-1.8682237000000002,-0.37796034,0.44047804,august,8,5,weekday,,WECClink156-157
54,WECClink156-157,1.4855015,-1.4848367,-0.37354847,0.41365749,august,9,5,weekday,,WECClink156-157
60,WECClink156-157,1.2126816,-1.2122289,-0.36427725,0.39159227,august,10,5,weekday,,WECClink156-157
66,WECClink156-157,1.0241844999999998,-1.0238534,-0.35465861,0.37462940000000006,august,11,5,weekday,,WECClink156-157
72,WECClink156-157,0.91724679,-0.91697582,-0.34840799,0.36475649,august,12,5,weekday,,WECClink156-157
78,WECClink156-157,0.93279528,-0.9325158000000001,-0.35018540000000004,0.3670474,august,13,5,weekday,,WECClink156-157
84,WECClink156-157,1.0236121999999999,-1.0232811,-0.35657048,0.3765481,august,14,5,weekday,,WECClink156-157
90,WECClink156-157,1.2154978,-1.2150424,-0.3673046,0.39478296,august,15,5,weekday,,WECClink156-157
96,WECClink156-157,1.6101368999999999,-1.6093597,-0.38017690000000004,0.42706847,august,16,5,weekday,,WECClink156-157
102,WECClink156-157,2.0435321,-2.0422968,-0.38094836,0.45547685,august,17,5,weekday,,WECClink156-157
108,WECClink156-157,2.3831328999999997,-2.3814599999999997,-0.37114063,0.47206898,august,18,5,weekday,,WECClink156-157
114,WECClink156-157,2.4975077999999997,-2.4956716,-0.36578296,0.47656588,august,19,5,weekday,,WECClink156-157
120,WECClink156-157,2.5754502,-2.5734988,-0.35999885,0.47773675,august,20,5,weekday,,WECClink156-157
126,WECClink156-157,2.5188300999999997,-2.5169634999999997,-0.36288366,0.47550509999999996,august,21,5,weekday,,WECClink156-157
132,WECClink156-157,2.350479,-2.3488522,-0.37049722,0.46864727,august,22,5,weekday,,WECClink156-157
138,WECClink156-157,2.2056178,-2.2041834,-0.37523381,0.46177829,august,23,5,weekday,,WECClink156-157
144,WECClink156-157,2.087434,-2.0861471000000003,-0.37768756,0.45533236,august,0,6,weekend,,WECClink156-157
150,WECClink156-157,2.0692636,-2.0679985,-0.37818174,0.45450858,august,1,6,weekend,,WECClink156-157
156,WECClink156-157,2.0515764,-2.0503326,-0.3780692,0.45311138,august,2,6,weekend,,WECClink156-157
162,WECClink156-157,2.0467481,-2.0455102,-0.37771448,0.4524008,august,3,6,weekend,,WECClink156-157
168,WECClink156-157,2.0708758,-2.0696093,-0.37686086,0.45327515,august,4,6,weekend,,WECClink156-157
174,WECClink156-157,2.144719,-2.1433622000000003,-0.37501704,0.45687455,august,5,6,weekend,,WECClink156-157
180,WECClink156-157,2.2149936,-2.2135479,-0.37290792,0.46012997,august,6,6,weekend,,WECClink156-157
186,WECClink156-157,2.2268925999999998,-2.2254313999999997,-0.37295351,0.46111296,august,7,6,weekend,,WECClink156-157
192,WECClink156-157,1.8533766,-1.8523573,-0.37847706,0.43997452,august,8,6,weekend,,WECClink156-157
198,WECClink156-157,1.4642611,-1.4636141000000003,-0.37361932,0.41265070000000004,august,9,6,weekend,,WECClink156-157
204,WECClink156-157,1.1936861,-1.1932464,-0.36406234,0.39059258,august,10,6,weekend,,WECClink156-157
210,WECClink156-157,1.0052785,-1.0049584,-0.35425652,0.37356824,august,11,6,weekend,,WECClink156-157
216,WECClink156-157,0.89788927,-0.89762831,-0.34794755,0.36369261,august,12,6,weekend,,WECClink156-157
222,WECClink156-157,0.90627066,-0.90600511,-0.34940102,0.36542285,august,13,6,weekend,,WECClink156-157
228,WECClink156-157,0.99780262,-0.99748633,-0.35614581,0.37522865,august,14,6,weekend,,WECClink156-157
234,WECClink156-157,1.1896837,-1.1892459,-0.36746777,0.39388656,august,15,6,weekend,,WECClink156-157
240,WECClink156-157,1.5886664,-1.5879086000000002,-0.38114840000000005,0.42687036,august,16,6,weekend,,WECClink156-157
246,WECClink156-157,2.0684646,-2.0671991000000003,-0.38175727,0.45810928,august,17,6,weekend,,WECClink156-157
252,WECClink156-157,2.4171467,-2.4154255,-0.37095993,0.47480507,august,18,6,weekend,,WECClink156-157
258,WECClink156-157,2.5309345000000003,-2.5290482999999995,-0.36546507,0.47926515,august,19,6,weekend,,WECClink156-157
264,WECClink156-157,2.6167388,-2.6147237000000003,-0.35876103,0.48033813,august,20,6,weekend,,WECClink156-157
270,WECClink156-157,2.5573636000000004,-2.555439,-0.36178057,0.47789435,august,21,6,weekend,,WECClink156-157
276,WECClink156-157,2.3855217,-2.3838461,-0.36994364,0.47104088,august,22,6,weekend,,WECClink156-157
282,WECClink156-157,2.2307959,-2.2293287,-0.37530901,0.46383413,august,23,6,weekend,,WECClink156-157
0,WECClink157-161,-0.68542557,0.69058221,-0.32008771,0.018329072,august,0,5,weekday,,WECClink157-161
6,WECClink157-161,-0.67453426,0.67915558,-0.18495927,-0.12766576,august,1,5,weekday,,WECClink157-161
12,WECClink157-161,-0.67444146,0.67906012,-0.18381436,-0.12888562,august,2,5,weekday,,WECClink157-161
18,WECClink157-161,-0.67438893,0.67900609,-0.18316623,-0.12957606,august,3,5,weekday,,WECClink157-161
24,WECClink157-161,-0.6745303,0.67915151,-0.18491047,-0.12771776,august,4,5,weekday,,WECClink157-161
30,WECClink157-161,-0.67494184,0.67957527,-0.18998935,-0.12230309,august,5,5,weekday,,WECClink157-161
36,WECClink157-161,-0.67534766,0.67999372,-0.19499964,-0.11695617,august,6,5,weekday,,WECClink157-161
42,WECClink157-161,-0.67546123,0.68011093,-0.19640211,-0.1154585,august,7,5,weekday,,WECClink157-161
48,WECClink157-161,-0.67346692,0.67805936,-0.17179653,-0.1416734,august,8,5,weekday,,WECClink157-161
54,WECClink157-161,-0.67158627,0.67613749,-0.14863629,-0.16623183,august,9,5,weekday,,WECClink157-161
60,WECClink157-161,-0.67048251,0.67501523,-0.13506278,-0.18057296,august,10,5,weekday,,WECClink157-161
66,WECClink157-161,-0.66982127,0.67434489,-0.12693785,-0.18913924,august,11,5,weekday,,WECClink157-161
72,WECClink157-161,-0.66949237,0.674012,-0.12289826,-0.19339323,august,12,5,weekday,,WECClink157-161
78,WECClink157-161,-0.66955591,0.67407628,-0.12367861,-0.19257172,august,13,5,weekday,,WECClink157-161
84,WECClink157-161,-0.66986399,0.67438815,-0.12746258,-0.18858641,august,14,5,weekday,,WECClink157-161
90,WECClink157-161,-0.67056545,0.67509942,-0.13608229,-0.17949711,august,15,5,weekday,,WECClink157-161
96,WECClink157-161,-0.67227407,0.67683895,-0.15710176,-0.15726829,august,16,5,weekday,,WECClink157-161
102,WECClink157-161,-0.67460046,0.67922371,-0.18577614,-0.12679525,august,17,5,weekday,,WECClink157-161
108,WECClink157-161,-0.67674743,0.68144162,-0.21229678,-0.098455395,august,18,5,weekday,,WECClink157-161
114,WECClink157-161,-0.67753475,0.68225914,-0.22203628,-0.08800968199999999,august,19,5,weekday,,WECClink157-161
120,WECClink157-161,-0.67803639,0.68278121,-0.22824587,-0.081339044,august,20,5,weekday,,WECClink157-161
