,node,active_power_from,active_power_to,reactive_power_from,reactive_power_to,month,hour_of_day,day_of_month,daytype,timezone,line
150,WECClink157-161,-0.67468264,0.67930831,-0.18679033,-0.12571426,july,1,3,weekend,,WECClink157-161
156,WECClink157-161,-0.67455699,0.67917897,-0.18523973,-0.12736689999999998,july,2,3,weekend,,WECClink157-161
162,WECClink157-161,-0.6745088,0.6791294,-0.18464522,-0.1280004,july,3,3,weekend,,WECClink157-161
168,WECClink157-161,-0.67464107,0.67926551,-0.18627724,-0.12626117,july,4,3,weekend,,WECClink157-161
174,WECClink157-161,-0.67505772,0.67969469,-0.19141979999999997,-0.12077708,july,5,3,weekend,,WECClink157-161
180,WECClink157-161,-0.67532714,0.67997254,-0.19474622,-0.11722674,july,6,3,weekend,,WECClink157-161
186,WECClink157-161,-0.67570901,0.68036682,-0.19946267,-0.11218874,july,7,3,weekend,,WECClink157-161
192,WECClink157-161,-0.67493884,0.67957218,-0.18995236,-0.12234256,july,8,3,weekend,,WECClink157-161
198,WECClink157-161,-0.67422445,0.67883698,-0.18113728,-0.13173686,july,9,3,weekend,,WECClink157-161
204,WECClink157-161,-0.67367952,0.67827739,-0.17441727,-0.13888736,july,10,3,weekend,,WECClink157-161
210,WECClink157-161,-0.67341917,0.67801041,-0.17120796,-0.1422989,july,11,3,weekend,,WECClink157-161
216,WECClink157-161,-0.67329927,0.67788753,-0.16973012,-0.14386912,july,12,3,weekend,,WECClink157-161
222,WECClink157-161,-0.67329576,0.67788393,-0.16968691,-0.14391504,july,13,3,weekend,,WECClink157-161
228,WECClink157-161,-0.67342306,0.67801439,-0.17125581,-0.14224804,july,14,3,weekend,,WECClink157-161
234,WECClink157-161,-0.67386238,0.67846505,-0.17667186,-0.1364894,july,15,3,weekend,,WECClink157-161
240,WECClink157-161,-0.67495886,0.6795928000000001,-0.19019944,-0.122079,july,16,3,weekend,,WECClink157-161
246,WECClink157-161,-0.67642431,0.68110677,-0.20830185,-0.10273404,july,17,3,weekend,,WECClink157-161
252,WECClink157-161,-0.67731141,0.682027,-0.21927265,-0.090975802,july,18,3,weekend,,WECClink157-161
258,WECClink157-161,-0.67779515,0.68253003,-0.22525929,-0.08454842,july,19,3,weekend,,WECClink157-161
264,WECClink157-161,-0.67817464,0.68292526,-0.22995778,-0.07949854,july,20,3,weekend,,WECClink157-161
270,WECClink157-161,-0.67790283,0.68264212,-0.22659228,-0.083116231,july,21,3,weekend,,WECClink157-161
276,WECClink157-161,-0.67675587,0.68145037,-0.2124011,-0.098343616,july,22,3,weekend,,WECClink157-161
282,WECClink157-161,-0.67574214,0.68040105,-0.19987189,-0.11175139,july,23,3,weekend,,WECClink157-161
0,WECClink42-57,0.90509683,-0.90308352,0.41169101,-0.44989797,july,0,1,weekday,,WECClink42-57
6,WECClink42-57,0.87039223,-0.8688118,0.21225754,-0.25920545,july,1,1,weekday,,WECClink42-57
12,WECClink42-57,0.86558458,-0.86402413,0.20896959999999998,-0.25626573,july,2,1,weekday,,WECClink42-57
18,WECClink42-57,0.86261822,-0.86107003,0.20694201,-0.25445181,july,3,1,weekday,,WECClink42-57
24,WECClink42-57,0.86302105,-0.86147138,0.20705339,-0.25453893,july,4,1,weekday,,WECClink42-57
30,WECClink42-57,0.86815672,-0.86658619,0.21021518,-0.25734016,july,5,1,weekday,,WECClink42-57
36,WECClink42-57,0.87780526,-0.87619467,0.21652068,-0.26295056,july,6,1,weekday,,WECClink42-57
42,WECClink42-57,0.88322858,-0.88159472,0.22048020000000002,-0.26650361,july,7,1,weekday,,WECClink42-57
48,WECClink42-57,0.87249611,-0.87090661,0.21393674,-0.26072514,july,8,1,weekday,,WECClink42-57
54,WECClink42-57,0.86014864,-0.85860892,0.20676679999999997,-0.25441191,july,9,1,weekday,,WECClink42-57
60,WECClink42-57,0.85722559,-0.85569707,0.20547068,-0.25330506,july,10,1,weekday,,WECClink42-57
66,WECClink42-57,0.8580181999999998,-0.85648607,0.20632875,-0.25409741,july,11,1,weekday,,WECClink42-57
72,WECClink42-57,0.86099778,-0.85945299,0.20874511,-0.25628944,july,12,1,weekday,,WECClink42-57
78,WECClink42-57,0.86585664,-0.86429131,0.21245630000000001,-0.25963931,july,13,1,weekday,,WECClink42-57
84,WECClink42-57,0.87151004,-0.8699206,0.21676788,-0.26352764,july,14,1,weekday,,WECClink42-57
90,WECClink42-57,0.87965518,-0.87803069,0.22293849,-0.26908389,july,15,1,weekday,,WECClink42-57
96,WECClink42-57,0.89019612,-0.88852538,0.23107466,-0.27641005,july,16,1,weekday,,WECClink42-57
102,WECClink42-57,0.90269074,-0.90096239,0.24209011,-0.28640738,july,17,1,weekday,,WECClink42-57
108,WECClink42-57,0.90650502,-0.90475982,0.24468877,-0.28871487,july,18,1,weekday,,WECClink42-57
114,WECClink42-57,0.94390793,-0.94199432,0.26873659,-0.3098665,july,19,1,weekday,,WECClink42-57
120,WECClink42-57,0.94728462,-0.94535539,0.27088895,-0.31175154,july,20,1,weekday,,WECClink42-57
126,WECClink42-57,0.9376081,-0.93572655,0.26247423,-0.30417222,july,21,1,weekday,,WECClink42-57
132,WECClink42-57,0.91669446,-0.91491145,0.24575277,-0.28917099,july,22,1,weekday,,WECClink42-57
138,WECClink42-57,0.89700778,-0.89531337,0.23096959,-0.27593242,july,23,1,weekday,,WECClink42-57
144,WECClink42-57,0.87959485,-0.87797563,0.21865905,-0.26493082,july,0,3,weekend,,WECClink42-57
150,WECClink42-57,0.87599719,-0.87439314,0.21620827,-0.26274392,july,1,3,weekend,,WECClink42-57
156,WECClink42-57,0.87058894,-0.86900764,0.21242991,-0.25936246,july,2,3,weekend,,WECClink42-57
162,WECClink42-57,0.86732927,-0.86576159,0.21015488,-0.25732516,july,3,3,weekend,,WECClink42-57
168,WECClink42-57,0.86785114,-0.86628148,0.21035278,-0.25748987,july,4,3,weekend,,WECClink42-57
174,WECClink42-57,0.87287539,-0.87128512,0.21349428,-0.26027495,july,5,3,weekend,,WECClink42-57
180,WECClink42-57,0.87984278,-0.87822326,0.21818883,-0.26446119,july,6,3,weekend,,WECClink42-57
186,WECClink42-57,0.88769772,-0.88604455,0.22373796,-0.269424,july,7,3,weekend,,WECClink42-57
192,WECClink42-57,0.87358465,-0.87199031,0.21493238,-0.26163421,july,8,3,weekend,,WECClink42-57
198,WECClink42-57,0.86135317,-0.85980815,0.20789575,-0.25544592,july,9,3,weekend,,WECClink42-57
204,WECClink42-57,0.8590264999999999,-0.85749018,0.20707206,-0.25476736,july,10,3,weekend,,WECClink42-57
210,WECClink42-57,0.86037939,-0.85883709,0.20836559999999998,-0.25595334,july,11,3,weekend,,WECClink42-57
216,WECClink42-57,0.86271157,-0.86115923,0.21033037,-0.25773992,july,12,3,weekend,,WECClink42-57
222,WECClink42-57,0.86686293,-0.86529293,0.21356922,-0.2606675,july,13,3,weekend,,WECClink42-57
228,WECClink42-57,0.87278093,-0.87118556,0.21815697,-0.2648092,july,14,3,weekend,,WECClink42-57
234,WECClink42-57,0.88112706,-0.87949553,0.22460014,-0.27061773,july,15,3,weekend,,WECClink42-57
240,WECClink42-57,0.89343122,-0.89174505,0.23442923,-0.27948775,july,16,3,weekend,,WECClink42-57
246,WECClink42-57,0.90871748,-0.9069609000000001,0.24739614,-0.29121572,july,17,3,weekend,,WECClink42-57
252,WECClink42-57,0.92269006,-0.92087176,0.25609378,-0.29885326,july,18,3,weekend,,WECClink42-57
258,WECClink42-57,0.95281009,-0.95085219,0.27646211,-0.31681717,july,19,3,weekend,,WECClink42-57
264,WECClink42-57,0.95514445,-0.95317592,0.27773989,-0.31791486,july,20,3,weekend,,WECClink42-57
270,WECClink42-57,0.94432623,-0.94241188,0.26815933,-0.30928381,july,21,3,weekend,,WECClink42-57
276,WECClink42-57,0.9221207,-0.92031257,0.24998479,-0.29296488,july,22,3,weekend,,WECClink42-57
282,WECClink42-57,0.9009509,-0.89923905,0.23385365,-0.27851285,july,23,3,weekend,,WECClink42-57
0,WECClink50-57,1.4135087,-1.4127604,0.0015870004,-0.0023810819,july,0,1,weekday,,WECClink50-57
6,WECClink50-57,1.0800027,-1.0794267,-0.65340717,0.65062474,july,1,1,weekday,,WECClink50-57
12,WECClink50-57,1.0409009,-1.040353,-0.65835432,0.65528813,july,2,1,weekday,,WECClink50-57
18,WECClink50-57,1.0167723,-1.0162411,-0.6614057,0.65817014,july,3,1,weekday,,WECClink50-57
24,WECClink50-57,1.0200034,-1.0194697,-0.66147416,0.65826288,july,4,1,weekday,,WECClink50-57
30,WECClink50-57,1.0616789,-1.0611155,-0.65721631,0.6543051999999999,july,5,1,weekday,,WECClink50-57
36,WECClink50-57,1.1400568000000002,-1.1394342,-0.64827812,0.64596337,july,6,1,weekday,,WECClink50-57
42,WECClink50-57,1.1842233,-1.1835659,-0.64182773,0.63986387,july,7,1,weekday,,WECClink50-57
48,WECClink50-57,1.0971868,-1.0965983999999998,-0.65028625,0.64762824,july,8,1,weekday,,WECClink50-57
54,WECClink50-57,0.99712211,-0.99660646,-0.65893916,0.65554887,july,9,1,weekday,,WECClink50-57
60,WECClink50-57,0.97353981,-0.97304071,-0.65984117,0.65628473,july,10,1,weekday,,WECClink50-57
66,WECClink50-57,0.98007618,-0.9795732,-0.65810067,0.65458406,july,11,1,weekday,,WECClink50-57
72,WECClink50-57,1.0044236999999998,-1.0039049999999998,-0.65382015,0.65046322,july,12,1,weekday,,WECClink50-57
78,WECClink50-57,1.0440582,-1.0435127,-0.64752341,0.64443868,july,13,1,weekday,,WECClink50-57
84,WECClink50-57,1.0901666,-1.0895882,-0.64014332,0.63738999,july,14,1,weekday,,WECClink50-57
90,WECClink50-57,1.1565745,-1.1559461000000002,-0.6295244000000001,0.62727675,july,15,1,weekday,,WECClink50-57
96,WECClink50-57,1.2425341,-1.2418361,-0.61523835,0.61369338,july,16,1,weekday,,WECClink50-57
102,WECClink50-57,1.3447681,-1.3439813999999999,-0.59406535,0.59341611,july,17,1,weekday,,WECClink50-57
108,WECClink50-57,1.3757532,-1.374937,-0.59006115,0.58970779,july,18,1,weekday,,WECClink50-57
114,WECClink50-57,1.6788813999999999,-1.6777343999999996,-0.55923375,0.5621959,july,19,1,weekday,,WECClink50-57
120,WECClink50-57,1.7062292000000001,-1.7050488999999998,-0.55640629,0.55970199,july,20,1,weekday,,WECClink50-57
126,WECClink50-57,1.6272307,-1.6261424999999998,-0.57171201,0.57408207,july,21,1,weekday,,WECClink50-57
132,WECClink50-57,1.4567965,-1.4558916000000002,-0.6003668000000001,0.60089467,july,22,1,weekday,,WECClink50-57
138,WECClink50-57,1.2965108,-1.2957586,-0.62452693,0.62351953,july,23,1,weekday,,WECClink50-57
144,WECClink50-57,1.1548644,-1.1542313999999998,-0.64361109,0.64140286,july,0,3,weekend,,WECClink50-57
150,WECClink50-57,1.1256156000000002,-1.1250053999999998,-0.6472669,0.6448286,july,1,3,weekend,,WECClink50-57
156,WECClink50-57,1.0816135,-1.0810363,-0.65307825,0.65030726,july,2,3,weekend,,WECClink50-57
162,WECClink50-57,1.0550897,-1.0545316999999998,-0.65657234,0.65360782,july,3,3,weekend,,WECClink50-57
168,WECClink50-57,1.05929,-1.0587287,-0.65650745,0.65357511,july,4,3,weekend,,WECClink50-57
174,WECClink50-57,1.1000695,-1.0994779,-0.65219047,0.64956313,july,5,3,weekend,,WECClink50-57
180,WECClink50-57,1.1567026000000002,-1.1560673000000001,-0.64526407,0.64307756,july,6,3,weekend,,WECClink50-57
186,WECClink50-57,1.2206091000000001,-1.2199219,-0.6366233,0.63496022,july,7,3,weekend,,WECClink50-57
192,WECClink50-57,1.1061108,-1.1055161,-0.6483511,0.64575749,july,8,3,weekend,,WECClink50-57
198,WECClink50-57,1.0070095,-1.0064877,-0.65668148,0.65335461,july,9,3,weekend,,WECClink50-57
204,WECClink50-57,0.98829886,-0.98779059,-0.65674377,0.65328078,july,10,3,weekend,,WECClink50-57
210,WECClink50-57,0.99940825,-0.99889303,-0.65423593,0.6508438,july,11,3,weekend,,WECClink50-57
216,WECClink50-57,1.0184855,-1.0179578,-0.65064148,0.64737597,july,12,3,weekend,,WECClink50-57
222,WECClink50-57,1.0523673999999998,-1.0518166000000002,-0.64502209,0.64199124,july,13,3,weekend,,WECClink50-57
228,WECClink50-57,1.1006528,-1.1000673,-0.63706621,0.63438508,july,14,3,weekend,,WECClink50-57
234,WECClink50-57,1.168728,-1.1680908,-0.62586504,0.62370724,july,15,3,weekend,,WECClink50-57
240,WECClink50-57,1.2691503,-1.2684306,-0.6081645999999999,0.60683939,july,16,3,weekend,,WECClink50-57
246,WECClink50-57,1.3940624,-1.3932299,-0.58385147,0.58366352,july,17,3,weekend,,WECClink50-57
252,WECClink50-57,1.5072603999999998,-1.5063109,-0.57298714,0.57397299,july,18,3,weekend,,WECClink50-57
258,WECClink50-57,1.7515384999999999,-1.7503039,-0.54515203,0.54899399,july,19,3,weekend,,WECClink50-57
264,WECClink50-57,1.7703799999999998,-1.7691212,-0.54391695,0.54800096,july,20,3,weekend,,WECClink50-57
270,WECClink50-57,1.6820386999999999,-1.6808869999999998,-0.56153352,0.5645416999999999,july,21,3,weekend,,WECClink50-57
276,WECClink50-57,1.5010004,-1.5000501,-0.59324194,0.59422669,july,22,3,weekend,,WECClink50-57
282,WECClink50-57,1.3286026000000002,-1.3278214,-0.61990254,0.61918738,july,23,3,weekend,,WECClink50-57
0,WECClink54-57,-0.86119751,0.86174992,0.059998964,-0.077490028,july,0,1,weekday,,WECClink54-57
6,WECClink54-57,-0.81952095,0.82008045,0.32956356,-0.34796967,july,1,1,weekday,,WECClink54-57
12,WECClink54-57,-0.79582979,0.79636351,0.33321216,-0.35200025,july,2,1,weekday,,WECClink54-57
18,WECClink54-57,-0.77898721,0.77950305,0.33557925,-0.35463085,july,3,1,weekday,,WECClink54-57
24,WECClink54-57,-0.77098537,0.7714926999999999,0.33613511,-0.35530572,july,4,1,weekday,,WECClink54-57
30,WECClink54-57,-0.77757253,0.77808641,0.33401468,-0.35307457,july,5,1,weekday,,WECClink54-57
36,WECClink54-57,-0.79570749,0.79624004,0.32925082,-0.34801109999999996,july,6,1,weekday,,WECClink54-57
42,WECClink54-57,-0.84067096,0.84125357,0.32355075,-0.34158364,july,7,1,weekday,,WECClink54-57
48,WECClink54-57,-0.86020589,0.86081223,0.32560395,-0.34334138,july,8,1,weekday,,WECClink54-57
54,WECClink54-57,-0.87045485,0.87107444,0.32904319,-0.34663674,july,9,1,weekday,,WECClink54-57
60,WECClink54-57,-0.88157332,0.88220645,0.32888372,-0.34629456,july,10,1,weekday,,WECClink54-57
66,WECClink54-57,-0.89478103,0.89543012,0.32723459999999993,-0.34441596,july,11,1,weekday,,WECClink54-57
72,WECClink54-57,-0.92302228,0.92370632,0.32340887,-0.34008461,july,12,1,weekday,,WECClink54-57
78,WECClink54-57,-0.95925071,0.95998121,0.31800811,-0.33400884,july,13,1,weekday,,WECClink54-57
84,WECClink54-57,-0.99928785,1.0000719,0.31172113,-0.32694364,july,14,1,weekday,,WECClink54-57
90,WECClink54-57,-1.0541357,1.054997,0.30270044,-0.3168012,july,15,1,weekday,,WECClink54-57
96,WECClink54-57,-1.1219923,1.1229552999999999,0.29067871,-0.30330217,july,16,1,weekday,,WECClink54-57
102,WECClink54-57,-1.2192094,1.2203301000000002,0.27248483,-0.28282727,july,17,1,weekday,,WECClink54-57
108,WECClink54-57,-1.2279015,1.2290370000000002,0.26971642,-0.27983572,july,18,1,weekday,,WECClink54-57
114,WECClink54-57,-1.1236556,1.1246193000000002,0.26626436,-0.27865716,july,19,1,weekday,,WECClink54-57
120,WECClink54-57,-1.1018771,1.1028069999999999,0.26790785,-0.28076387,july,20,1,weekday,,WECClink54-57
126,WECClink54-57,-1.0585988000000002,1.0594639,0.27804269,-0.29185909,july,21,1,weekday,,WECClink54-57
132,WECClink54-57,-0.98842171,0.98918805,0.29528168,-0.3105834,july,22,1,weekday,,WECClink54-57
138,WECClink54-57,-0.92225965,0.92293996,0.31023072,-0.32682806,july,23,1,weekday,,WECClink54-57
144,WECClink54-57,-0.86227064,0.86287867,0.32249939,-0.34018535,july,0,3,weekend,,WECClink54-57
150,WECClink54-57,-0.85025202,0.85084622,0.32487365,-0.3427685,july,1,3,weekend,,WECClink54-57
156,WECClink54-57,-0.82335476,0.82391856,0.32916944,-0.34751402,july,2,3,weekend,,WECClink54-57
162,WECClink54-57,-0.80500083,0.80554445,0.33186636,-0.35050822,july,3,3,weekend,,WECClink54-57
168,WECClink54-57,-0.79808063,0.79861662,0.33231582,-0.35106382,july,4,3,weekend,,WECClink54-57
174,WECClink54-57,-0.80535327,0.80589685,0.33011542,-0.34873831,july,5,3,weekend,,WECClink54-57
180,WECClink54-57,-0.82852318,0.82909212,0.32573515,-0.3439737,july,6,3,weekend,,WECClink54-57
186,WECClink54-57,-0.86390209,0.8645115,0.31973675,-0.33737356,july,7,3,weekend,,WECClink54-57
192,WECClink54-57,-0.87648055,0.87710615,0.32360921,-0.34106992,july,8,3,weekend,,WECClink54-57
198,WECClink54-57,-0.88939548,0.89003779,0.32681220000000005,-0.34407962,july,9,3,weekend,,WECClink54-57
204,WECClink54-57,-0.90563318,0.90629563,0.32594947,-0.3429388,july,10,3,weekend,,WECClink54-57
210,WECClink54-57,-0.92332776,0.92401225,0.32363212,-0.34030389,july,11,3,weekend,,WECClink54-57
216,WECClink54-57,-0.94669578,0.94741007,0.32041159,-0.33665288,july,12,3,weekend,,WECClink54-57
222,WECClink54-57,-0.97895578,0.97971244,0.31555115,-0.33117753,july,13,3,weekend,,WECClink54-57
228,WECClink54-57,-1.0211412,1.0219555,0.30877138,-0.32355986,july,14,3,weekend,,WECClink54-57
234,WECClink54-57,-1.076271,1.0771647,0.29932062,-0.31295602,july,15,3,weekend,,WECClink54-57
240,WECClink54-57,-1.1586633999999998,1.1596841999999998,0.28435451,-0.2961463,july,16,3,weekend,,WECClink54-57
246,WECClink54-57,-1.2600681999999999,1.2612593,0.26390653,-0.27322651,july,17,3,weekend,,WECClink54-57
252,WECClink54-57,-1.2424919,1.2436523000000002,0.25961069999999997,-0.26931320000000003,july,18,3,weekend,,WECClink54-57
258,WECClink54-57,-1.156064,1.1570793,0.25749924,-0.26912298,july,19,3,weekend,,WECClink54-57
264,WECClink54-57,-1.1294686999999999,1.1304415,0.26040135,-0.27261504,july,20,3,weekend,,WECClink54-57
270,WECClink54-57,-1.0831177,1.0840191000000001,0.27181318,-0.28508579999999994,july,21,3,weekend,,WECClink54-57
276,WECClink54-57,-1.0065029,1.0072939,0.29096921,-0.30589913,july,22,3,weekend,,WECClink54-57
282,WECClink54-57,-0.93642521,0.9371234,0.30727233,-0.32360141,july,23,3,weekend,,WECClink54-57
0,WECClink54-57,-0.86119751,0.86174992,0.059998964,-0.077490028,july,0,1,weekday,,WECClink54-57
6,WECClink54-57,-0.81952095,0.82008045,0.32956356,-0.34796967,july,1,1,weekday,,WECClink54-57
12,WECClink54-57,-0.79582979,0.79636351,0.33321216,-0.35200025,july,2,1,weekday,,WECClink54-57
18,WECClink54-57,-0.77898721,0.77950305,0.33557925,-0.35463085,july,3,1,weekday,,WECClink54-57
24,WECClink54-57,-0.77098537,0.7714926999999999,0.33613511,-0.35530572,july,4,1,weekday,,WECClink54-57
30,WECClink54-57,-0.77757253,0.77808641,0.33401468,-0.35307457,july,5,1,weekday,,WECClink54-57
36,WECClink54-57,-0.79570749,0.79624004,0.32925082,-0.34801109999999996,july,6,1,weekday,,WECClink54-57
42,WECClink54-57,-0.84067096,0.84125357,0.32355075,-0.34158364,july,7,1,weekday,,WECClink54-57
48,WECClink54-57,-0.86020589,0.86081223,0.32560395,-0.34334138,july,8,1,weekday,,WECClink54-57
54,WECClink54-57,-0.87045485,0.87107444,0.32904319,-0.34663674,july,9,1,weekday,,WECClink54-57
60,WECClink54-57,-0.88157332,0.88220645,0.32888372,-0.34629456,july,10,1,weekday,,WECClink54-57
66,WECClink54-57,-0.89478103,0.89543012,0.32723459999999993,-0.34441596,july,11,1,weekday,,WECClink54-57
72,WECClink54-57,-0.92302228,0.92370632,0.32340887,-0.34008461,july,12,1,weekday,,WECClink54-57
78,WECClink54-57,-0.95925071,0.95998121,0.31800811,-0.33400884,july,13,1,weekday,,WECClink54-57
84,WECClink54-57,-0.99928785,1.0000719,0.31172113,-0.32694364,july,14,1,weekday,,WECClink54-57
90,WECClink54-57,-1.0541357,1.054997,0.30270044,-0.3168012,july,15,1,weekday,,WECClink54-57
96,WECClink54-57,-1.1219923,1.1229552999999999,0.29067871,-0.30330217,july,16,1,weekday,,WECClink54-57
102,WECClink54-57,-1.2192094,1.2203301000000002,0.27248483,-0.28282727,july,17,1,weekday,,WECClink54-57
108,WECClink54-57,-1.2279015,1.2290370000000002,0.26971642,-0.27983572,july,18,1,weekday,,WECClink54-57
114,WECClink54-57,-1.1236556,1.1246193000000002,0.26626436,-0.27865716,july,19,1,weekday,,WECClink54-57
120,WECClink54-57,-1.1018771,1.1028069999999999,0.26790785,-0.28076387,july,20,1,weekday,,WECClink54-57
126,WECClink54-57,-1.0585988000000002,1.0594639,0.27804269,-0.29185909,july,21,1,weekday,,WECClink54-57
132,WECClink54-57,-0.98842171,0.98918805,0.29528168,-0.3105834,july,22,1,weekday,,WECClink54-57
138,WECClink54-57,-0.92225965,0.92293996,0.31023072,-0.32682806,july,23,1,weekday,,WECClink54-57
144,WECClink54-57,-0.86227064,0.86287867,0.32249939,-0.34018535,july,0,3,weekend,,WECClink54-57
150,WECClink54-57,-0.85025202,0.85084622,0.32487365,-0.3427685,july,1,3,weekend,,WECClink54-57
156,WECClink54-57,-0.82335476,0.82391856,0.32916944,-0.34751402,july,2,3,weekend,,WECClink54-57
162,WECClink54-57,-0.80500083,0.80554445,0.33186636,-0.35050822,july,3,3,weekend,,WECClink54-57
168,WECClink54-57,-0.79808063,0.79861662,0.33231582,-0.35106382,july,4,3,weekend,,WECClink54-57
174,WECClink54-57,-0.80535327,0.80589685,0.33011542,-0.34873831,july,5,3,weekend,,WECClink54-57
180,WECClink54-57,-0.82852318,0.82909212,0.32573515,-0.3439737,july,6,3,weekend,,WECClink54-57
186,WECClink54-57,-0.86390209,0.8645115,0.31973675,-0.33737356,july,7,3,weekend,,WECClink54-57
192,WECClink54-57,-0.87648055,0.87710615,0.32360921,-0.34106992,july,8,3,weekend,,WECClink54-57
198,WECClink54-57,-0.88939548,0.89003779,0.32681220000000005,-0.34407962,july,9,3,weekend,,WECClink54-57
204,WECClink54-57,-0.90563318,0.90629563,0.32594947,-0.3429388,july,10,3,weekend,,WECClink54-57
210,WECClink54-57,-0.92332776,0.92401225,0.32363212,-0.34030389,july,11,3,weekend,,WECClink54-57
216,WECClink54-57,-0.94669578,0.94741007,0.32041159,-0.33665288,july,12,3,weekend,,WECClink54-57
222,WECClink54-57,-0.97895578,0.97971244,0.31555115,-0.33117753,july,13,3,weekend,,WECClink54-57
228,WECClink54-57,-1.0211412,1.0219555,0.30877138,-0.32355986,july,14,3,weekend,,WECClink54-57
234,WECClink54-57,-1.076271,1.0771647,0.29932062,-0.31295602,july,15,3,weekend,,WECClink54-57
240,WECClink54-57,-1.1586633999999998,1.1596841999999998,0.28435451,-0.2961463,july,16,3,weekend,,WECClink54-57
246,WECClink54-57,-1.2600681999999999,1.2612593,0.26390653,-0.27322651,july,17,3,weekend,,WECClink54-57
252,WECClink54-57,-1.2424919,1.2436523000000002,0.25961069999999997,-0.26931320000000003,july,18,3,weekend,,WECClink54-57
258,WECClink54-57,-1.156064,1.1570793,0.25749924,-0.26912298,july,19,3,weekend,,WECClink54-57
264,WECClink54-57,-1.1294686999999999,1.1304415,0.26040135,-0.27261504,july,20,3,weekend,,WECClink54-57
270,WECClink54-57,-1.0831177,1.0840191000000001,0.27181318,-0.28508579999999994,july,21,3,weekend,,WECClink54-57
276,WECClink54-57,-1.0065029,1.0072939,0.29096921,-0.30589913,july,22,3,weekend,,WECClink54-57
282,WECClink54-57,-0.93642521,0.9371234,0.30727233,-0.32360141,july,23,3,weekend,,WECClink54-57
0,WECClink57-58,-2.0623549999999997,2.0671033,0.07039775599999999,-0.043924439,july,0,1,weekday,,WECClink57-58
6,WECClink57-58,-1.8488508999999997,1.8527918,0.48673725,-0.46978621,july,1,1,weekday,,WECClink57-58
12,WECClink57-58,-1.8187419999999999,1.8225631999999998,0.48825905,-0.47261864,july,2,1,weekday,,WECClink57-58
18,WECClink57-58,-1.8001613999999997,1.8039098000000002,0.48920225,-0.47435914,july,3,1,weekday,,WECClink57-58
24,WECClink57-58,-1.8026939999999998,1.8064525000000002,0.48936583,-0.47441315,july,4,1,weekday,,WECClink57-58
30,WECClink57-58,-1.8348808999999997,1.8387666,0.48835478,-0.47201051,july,5,1,weekday,,WECClink57-58
36,WECClink57-58,-1.8953033,1.8994341000000001,0.4859564,-0.46693028,july,6,1,weekday,,WECClink57-58
42,WECClink57-58,-1.9292452000000002,1.9335167000000002,0.48369777,-0.46313009999999993,july,7,1,weekday,,WECClink57-58
48,WECClink57-58,-1.8620284,1.8660218000000002,0.48541888,-0.46789206,july,8,1,weekday,,WECClink57-58
54,WECClink57-58,-1.7846441000000002,1.7883299,0.48679168,-0.47262789,july,9,1,weekday,,WECClink57-58
60,WECClink57-58,-1.7662948,1.7699092,0.48644274,-0.47305745,july,10,1,weekday,,WECClink57-58
66,WECClink57-58,-1.7712426,1.7748756,0.48563157,-0.47204164,july,11,1,weekday,,WECClink57-58
72,WECClink57-58,-1.7898941000000002,1.7935984,0.48391417,-0.46954154,july,12,1,weekday,,WECClink57-58
78,WECClink57-58,-1.8203162,1.8241389,0.48153639,-0.46586588,july,13,1,weekday,,WECClink57-58
84,WECClink57-58,-1.8557101999999999,1.8596732,0.47872555,-0.46151602,july,14,1,weekday,,WECClink57-58
90,WECClink57-58,-1.9066983,1.9108686999999998,0.47467133,-0.45518905,july,15,1,weekday,,WECClink57-58
96,WECClink57-58,-1.9726543,1.9771020000000001,0.46910089,-0.44658127,july,16,1,weekday,,WECClink57-58
102,WECClink57-58,-2.0507233,2.0555113,0.45992626,-0.43367508,july,17,1,weekday,,WECClink57-58
108,WECClink57-58,-2.0745788,2.0794747,0.45868858,-0.43125837,july,18,1,weekday,,WECClink57-58
114,WECClink57-58,-2.3081,2.3141295,0.45324572,-0.41343564,july,19,1,weekday,,WECClink57-58
120,WECClink57-58,-2.3291725,2.3353107000000004,0.45272222,-0.41172633,july,20,1,weekday,,WECClink57-58
126,WECClink57-58,-2.2688857999999996,2.2747182,0.45876991,-0.42112143,july,21,1,weekday,,WECClink57-58
132,WECClink57-58,-2.1384017999999996,2.1436019,0.46925079,-0.43852014,july,22,1,weekday,,WECClink57-58
138,WECClink57-58,-2.0153952,2.0200364,0.47756582,-0.45295032,july,23,1,weekday,,WECClink57-58
144,WECClink57-58,-1.9064617,1.9106375,0.48364775,-0.46412552,july,0,3,weekend,,WECClink57-58
150,WECClink57-58,-1.8839406000000003,1.8880235,0.48474016,-0.46623383,july,1,3,weekend,,WECClink57-58
156,WECClink57-58,-1.8500816000000002,1.8540273999999997,0.48659402,-0.46958941,july,2,3,weekend,,WECClink57-58
162,WECClink57-58,-1.8296703,1.8335346999999997,0.48771078,-0.47159739,july,3,3,weekend,,WECClink57-58
168,WECClink57-58,-1.8329476000000002,1.8368251,0.48783211,-0.47157489999999996,july,4,3,weekend,,WECClink57-58
174,WECClink57-58,-1.864428,1.8684321,0.48675727,-0.4691157,july,5,3,weekend,,WECClink57-58
180,WECClink57-58,-1.9080496,1.9122326,0.48473122,-0.46513179,july,6,3,weekend,,WECClink57-58
186,WECClink57-58,-1.9572029,1.9615926,0.4819416,-0.46008063,july,7,3,weekend,,WECClink57-58
