,node,voltage_magnitude,voltage_angle,active_power,reactive_power,month,hour_of_day,day_of_month,daytype,timezone
258,WECCbus57,1.0082655999999999,-1.7865084,2.6870049,-0.14637354,april,19,3,weekend,
264,WECCbus57,1.0081035,-1.7903231,2.7240737999999998,-0.14314113,april,20,3,weekend,
270,WECCbus57,1.0088662,-1.7801089,2.6472158,-0.14978089,april,21,3,weekend,
276,WECCbus57,1.0103288000000001,-1.7588681000000002,2.4777101000000004,-0.16268544,april,22,3,weekend,
282,WECCbus57,1.0115924,-1.7392991000000002,2.3214459,-0.17264994,april,23,3,weekend,
0,WECCbus157,1.0154698,-0.80895408,3.0261449000000002,0.21853686,may,0,6,weekday,
6,WECCbus157,1.031306,-0.7807753000000001,2.7344998,-0.26598182,may,1,6,weekday,
12,WECCbus157,1.0314218000000002,-0.77879133,2.720907,-0.26616494,may,2,6,weekday,
18,WECCbus157,1.0314706,-0.77797821,2.7150339,-0.26625734,may,3,6,weekday,
24,WECCbus157,1.031261,-0.78117304,2.7415986,-0.26566216,may,4,6,weekday,
30,WECCbus157,1.0306699000000001,-0.79008041,2.8147838,-0.26386881,may,5,6,weekday,
36,WECCbus157,1.03027,-0.79692415,2.8586123,-0.26319749,may,6,6,weekday,
42,WECCbus157,1.0298688,-0.80231251,2.9073566000000004,-0.26137621,may,7,6,weekday,
48,WECCbus157,1.0307179,-0.7894758000000001,2.8081970000000003,-0.26407662,may,8,6,weekday,
54,WECCbus157,1.0317351000000001,-0.77321856,2.6841832,-0.26648812,may,9,6,weekday,
60,WECCbus157,1.032461,-0.76127678,2.5898105,-0.26776584,may,10,6,weekday,
66,WECCbus157,1.032732,-0.75706252,2.5512059,-0.26831188,may,11,6,weekday,
72,WECCbus157,1.0328528000000001,-0.75529383,2.5330885,-0.2686156,may,12,6,weekday,
78,WECCbus157,1.0328651,-0.75545793,2.5287889999999997,-0.26879656,may,13,6,weekday,
84,WECCbus157,1.0327629,-0.7576224,2.5404649,-0.2689449,may,14,6,weekday,
90,WECCbus157,1.0321393,-0.76811814,2.6240192,-0.26816787,may,15,6,weekday,
96,WECCbus157,1.0305889000000001,-0.79229528,2.8186939,-0.26418533,may,16,6,weekday,
102,WECCbus157,1.0289514000000002,-0.81699291,3.0017694,-0.25866211,may,17,6,weekday,
108,WECCbus157,1.0277317,-0.83476229,3.1266779,-0.25374186,may,18,6,weekday,
114,WECCbus157,1.0273769,-0.8398679,3.1616477,-0.25226449,may,19,6,weekday,
120,WECCbus157,1.0265633,-0.84932214,3.2482967,-0.24701633,may,20,6,weekday,
126,WECCbus157,1.0270736999999999,-0.84237712,3.1997661,-0.24965027,may,21,6,weekday,
132,WECCbus157,1.0286384,-0.82102126,3.0382390999999997,-0.25714395,may,22,6,weekday,
138,WECCbus157,1.029962,-0.80184716,2.8922205,-0.26232824,may,23,6,weekday,
144,WECCbus157,1.0309893,-0.7859355,2.7723966,-0.26529934,may,0,7,weekend,
150,WECCbus157,1.0311311,-0.78406589,2.7532252999999995,-0.26588538,may,1,7,weekend,
156,WECCbus157,1.0312727,-0.78163053,2.7369159,-0.26611059,may,2,7,weekend,
162,WECCbus157,1.0313154,-0.78076974,2.7325879,-0.26609438,may,3,7,weekend,
168,WECCbus157,1.0311086,-0.78388512,2.7586389,-0.26547034,may,4,7,weekend,
174,WECCbus157,1.03051,-0.79273724,2.8322248,-0.26347773,may,5,7,weekend,
180,WECCbus157,1.0301348,-0.79883522,2.8742614,-0.26259898,may,6,7,weekend,
186,WECCbus157,1.0297488000000001,-0.80474293,2.9173104,-0.26134381,may,7,7,weekend,
192,WECCbus157,1.0308418,-0.78838392,2.7890591000000002,-0.26495536,may,8,7,weekend,
198,WECCbus157,1.0319061,-0.77145724,2.6567664,-0.26744158,may,9,7,weekend,
204,WECCbus157,1.0325928,-0.76026941,2.5650028,-0.26861865,may,10,7,weekend,
210,WECCbus157,1.0328199,-0.75689255,2.5312924999999997,-0.26914707,may,11,7,weekend,
216,WECCbus157,1.0329662,-0.75502033,2.5074572,-0.26965337,may,12,7,weekend,
222,WECCbus157,1.0330084000000002,-0.75492033,2.4979529,-0.27005479,may,13,7,weekend,
228,WECCbus157,1.0328535,-0.75822151,2.5159415000000003,-0.27031711,may,14,7,weekend,
234,WECCbus157,1.0322279,-0.76895376,2.5996117,-0.26971112,may,15,7,weekend,
240,WECCbus157,1.03067,-0.79338308,2.7970772,-0.26596133,may,16,7,weekend,
246,WECCbus157,1.028598,-0.82465565,3.0265383999999997,-0.25900188,may,17,7,weekend,
252,WECCbus157,1.0273364999999999,-0.84236922,3.155549,-0.25339113,may,18,7,weekend,
258,WECCbus157,1.027032,-0.84622814,3.1873196,-0.25173033,may,19,7,weekend,
264,WECCbus157,1.0261797,-0.85583517,3.2775565,-0.24596319,may,20,7,weekend,
270,WECCbus157,1.0266773,-0.84876119,3.2332421,-0.24837372,may,21,7,weekend,
276,WECCbus157,1.0283174000000002,-0.82653101,3.0674373,-0.2564479,may,22,7,weekend,
282,WECCbus157,1.0297071,-0.80633019,2.9176776,-0.26191007,may,23,7,weekend,
0,WECCbus54,0.9935159,-1.7575343999999997,2.8621619,0.57638068,may,0,6,weekday,
6,WECCbus54,1.0160713,-1.7227675999999998,2.3591347000000003,-0.1424341,may,1,6,weekday,
12,WECCbus54,1.0162325,-1.7203834999999998,2.335323,-0.14350074,may,2,6,weekday,
18,WECCbus54,1.0162917,-1.7194827000000001,2.3258117,-0.14391517,may,3,6,weekday,
24,WECCbus54,1.0161459000000002,-1.7220738999999998,2.3426583,-0.14330176,may,4,6,weekday,
30,WECCbus54,1.0157107,-1.7295343,2.3943984,-0.14118567,may,5,6,weekday,
36,WECCbus54,1.0150939,-1.7384151,2.4487986,-0.13887961,may,6,6,weekday,
42,WECCbus54,1.0148905000000001,-1.741929,2.5092627999999997,-0.13537166,may,7,6,weekday,
48,WECCbus54,1.0156606,-1.729655,2.4482316,-0.13806626,may,8,6,weekday,
54,WECCbus54,1.0166313,-1.7136833999999999,2.3594995,-0.14145885,may,9,6,weekday,
60,WECCbus54,1.0172404000000002,-1.7028186,2.3059057000000003,-0.14303677,may,10,6,weekday,
66,WECCbus54,1.0173376,-1.7003563999999998,2.300887,-0.14296535,may,11,6,weekday,
72,WECCbus54,1.0173258,-1.6998644,2.3155226000000004,-0.14210218,may,12,6,weekday,
78,WECCbus54,1.0171798,-1.7015362,2.3490986,-0.14048293,may,13,6,weekday,
84,WECCbus54,1.0169199,-1.705038,2.4048837000000005,-0.13769364,may,14,6,weekday,
90,WECCbus54,1.0163159,-1.7147103,2.5202091,-0.1316701,may,15,6,weekday,
96,WECCbus54,1.0149701,-1.7362108,2.7223634,-0.11942084,may,16,6,weekday,
102,WECCbus54,1.0131745,-1.7620857,2.9166467999999997,-0.10522243,may,17,6,weekday,
108,WECCbus54,1.0117315,-1.7821403999999998,2.9834955,-0.10045679,may,18,6,weekday,
114,WECCbus54,1.0113026,-1.7880516,2.9811334,-0.10113261,may,19,6,weekday,
120,WECCbus54,1.0110136,-1.7935276999999998,2.9889862999999997,-0.10076248,may,20,6,weekday,
126,WECCbus54,1.0116847,-1.7853801999999999,2.9065008,-0.10797729,may,21,6,weekday,
132,WECCbus54,1.0132936,-1.7637153,2.7171312000000003,-0.12229084,may,22,6,weekday,
138,WECCbus54,1.0146283999999999,-1.7445441000000002,2.5521409999999998,-0.13269488,may,23,6,weekday,
144,WECCbus54,1.0157068,-1.7283034,2.4126797000000004,-0.13993658,may,0,7,weekend,
150,WECCbus54,1.0156950999999999,-1.7277966,2.4296287999999997,-0.13882864,may,1,7,weekend,
156,WECCbus54,1.0159094000000002,-1.7247519,2.3946367000000004,-0.14059929999999998,may,2,7,weekend,
162,WECCbus54,1.0160195,-1.7232927,2.3757462000000005,-0.14153915,may,3,7,weekend,
168,WECCbus54,1.0158810999999999,-1.7257702000000001,2.3887384,-0.14107812,may,4,7,weekend,
174,WECCbus54,1.0154671999999998,-1.7329447,2.4324276,-0.13925634,may,5,7,weekend,
180,WECCbus54,1.0149581,-1.7402036,2.5035974,-0.13553261,may,6,7,weekend,
186,WECCbus54,1.0144924000000002,-1.7467015,2.5820832,-0.13081194,may,7,7,weekend,
192,WECCbus54,1.0154379999999998,-1.7315384999999999,2.5084234,-0.13423651,may,8,7,weekend,
198,WECCbus54,1.0163759,-1.7157607,2.4331148,-0.13720117,may,9,7,weekend,
204,WECCbus54,1.0168614,-1.7065112,2.407683,-0.13759482,may,10,7,weekend,
210,WECCbus54,1.0168683,-1.7053002,2.4213636000000003,-0.13660334,may,11,7,weekend,
216,WECCbus54,1.0167358,-1.7060442999999998,2.4625673,-0.13411695,may,12,7,weekend,
222,WECCbus54,1.0165130999999998,-1.708336,2.5150122,-0.13100282,may,13,7,weekend,
228,WECCbus54,1.0160988000000002,-1.7136445,2.5997949,-0.12577978,may,14,7,weekend,
234,WECCbus54,1.0154039000000001,-1.7240186999999998,2.7242762000000003,-0.11764539,may,15,7,weekend,
240,WECCbus54,1.0140255999999999,-1.7454987000000002,2.9086615,-0.10425418,may,16,7,weekend,
246,WECCbus54,1.0116089,-1.7788651000000002,3.1419432,-0.084114812,may,17,7,weekend,
252,WECCbus54,1.0102302,-1.7976979,3.1919147,-0.079836188,may,18,7,weekend,
258,WECCbus54,1.0100737,-1.8006891999999999,3.1582972000000002,-0.083708529,may,19,7,weekend,
264,WECCbus54,1.0098417,-1.8056486,3.1550411,-0.084396721,may,20,7,weekend,
270,WECCbus54,1.0107148000000001,-1.7959366,3.0461755,-0.095177433,may,21,7,weekend,
276,WECCbus54,1.0125168,-1.7727343999999998,2.8402011000000003,-0.11279074,may,22,7,weekend,
282,WECCbus54,1.0140791999999998,-1.7514113000000002,2.6446941,-0.12671376,may,23,7,weekend,
0,WECCbus57,0.99343964,-1.748537,2.6546991,0.53686136,may,0,6,weekday,
6,WECCbus57,1.0130129,-1.7154314999999998,2.131323,-0.18219985,may,1,6,weekday,
12,WECCbus57,1.0131563000000001,-1.7131272000000002,2.1149942999999998,-0.18288027,may,2,6,weekday,
18,WECCbus57,1.0132086,-1.7122593000000002,2.1097496,-0.18307885,may,3,6,weekday,
24,WECCbus57,1.0130752,-1.714802,2.1313557,-0.18213279,may,4,6,weekday,
30,WECCbus57,1.0126789,-1.7221081999999999,2.1918248,-0.17932877,may,5,6,weekday,
36,WECCbus57,1.0121062,-1.7308574,2.2931965,-0.17370663,may,6,6,weekday,
42,WECCbus57,1.0119474,-1.7341202000000002,2.2759294999999997,-0.17521571,may,7,6,weekday,
48,WECCbus57,1.0126666,-1.7219767,2.1396599,-0.18251917,may,8,6,weekday,
54,WECCbus57,1.0135665999999999,-1.7062168000000002,1.9706679,-0.18970269,may,9,6,weekday,
60,WECCbus57,1.0141339,-1.6954675,1.8538734000000001,-0.19359625,may,10,6,weekday,
66,WECCbus57,1.0142273000000002,-1.6930048,1.8283397000000001,-0.19429454,may,11,6,weekday,
72,WECCbus57,1.0142257,-1.6924426,1.8116546000000002,-0.19486358,may,12,6,weekday,
78,WECCbus57,1.0141039,-1.6939839,1.8118081000000001,-0.19504006,may,13,6,weekday,
84,WECCbus57,1.0138847,-1.697273,1.8175171,-0.19521865,may,14,6,weekday,
90,WECCbus57,1.0133674000000001,-1.7065202000000002,1.8495297999999998,-0.19511846,may,15,6,weekday,
96,WECCbus57,1.0121864,-1.727328,1.9751718999999996,-0.19193218,may,16,6,weekday,
102,WECCbus57,1.0105684000000001,-1.75262,2.2057265,-0.18161537,may,17,6,weekday,
108,WECCbus57,1.0091980999999999,-1.7726283999999999,2.4837409,-0.16318614,may,18,6,weekday,
114,WECCbus57,1.0087711,-1.7786323,2.5905516,-0.15463572,may,19,6,weekday,
120,WECCbus57,1.0084903,-1.7841242,2.6518695,-0.14954224,may,20,6,weekday,
126,WECCbus57,1.0090839,-1.7762601999999998,2.5964747999999997,-0.15407694,may,21,6,weekday,
132,WECCbus57,1.0105236,-1.7552157,2.4344064,-0.16576361,may,22,6,weekday,
138,WECCbus57,1.0117203000000001,-1.7365796999999998,2.2909159,-0.17447311,may,23,6,weekday,
144,WECCbus57,1.0126886999999998,-1.7207874,2.1680273,-0.18064689,may,0,7,weekend,
150,WECCbus57,1.0126894,-1.7201993000000002,2.1489949,-0.18167769,may,1,7,weekend,
156,WECCbus57,1.0128772,-1.7172782,2.1324889,-0.18232813,may,2,7,weekend,
162,WECCbus57,1.0129731,-1.7158868999999999,2.1251405,-0.18260318,may,3,7,weekend,
168,WECCbus57,1.0128447,-1.7183324,2.1488503,-0.18148526,may,4,7,weekend,
174,WECCbus57,1.0124644,-1.7253861000000001,2.2120206000000002,-0.17839614,may,5,7,weekend,
180,WECCbus57,1.012011,-1.7324072,2.2631259999999997,-0.17589888,may,6,7,weekend,
186,WECCbus57,1.0116075999999998,-1.7386191000000002,2.2905229,-0.17465297,may,7,7,weekend,
192,WECCbus57,1.0124905,-1.7236121,2.1231115000000003,-0.18359664,may,8,7,weekend,
198,WECCbus57,1.0133658,-1.7079891,1.9477351999999999,-0.19095003,may,9,7,weekend,
204,WECCbus57,1.013829,-1.698747,1.8323512999999998,-0.19479041,may,10,7,weekend,
210,WECCbus57,1.0138458000000001,-1.6974650000000002,1.8098353999999999,-0.19549865,may,11,7,weekend,
216,WECCbus57,1.013744,-1.698035,1.7927853999999999,-0.19618551,may,12,7,weekend,
222,WECCbus57,1.0135615,-1.7001186999999998,1.7881067,-0.19661614,may,13,7,weekend,
228,WECCbus57,1.0132139,-1.7051028000000001,1.7967183999999998,-0.19690045,may,14,7,weekend,
234,WECCbus57,1.0126203999999999,-1.7150185000000002,1.8336693,-0.19668276,may,15,7,weekend,
240,WECCbus57,1.0114049999999999,-1.7358862000000002,1.9771534,-0.19267039,may,16,7,weekend,
246,WECCbus57,1.0092193999999999,-1.7685811999999999,2.2974854,-0.17677939999999998,may,17,7,weekend,
252,WECCbus57,1.0079019,-1.7874245999999998,2.5672192000000003,-0.15704203,may,18,7,weekend,
258,WECCbus57,1.0077151,-1.7906127,2.6489257999999998,-0.15002207,may,19,7,weekend,
264,WECCbus57,1.0074808000000002,-1.7956311000000003,2.7097381,-0.14467644,may,20,7,weekend,
270,WECCbus57,1.0082461,-1.7863036,2.6477979,-0.15004147,may,21,7,weekend,
276,WECCbus57,1.0098545,-1.7637807,2.4732111,-0.16338282,may,22,7,weekend,
282,WECCbus57,1.0112466,-1.7431067,2.3196152999999997,-0.17310663,may,23,7,weekend,
0,WECCbus157,1.0154698,-0.80895408,3.0261449000000002,0.21853686,june,0,3,weekday,
6,WECCbus157,1.031375,-0.78096447,2.7194281000000005,-0.26699056,june,1,3,weekday,
12,WECCbus157,1.0314949,-0.77861681,2.7067556,-0.26698153,june,2,3,weekday,
18,WECCbus157,1.0315591,-0.7773495,2.6999547,-0.26697294,june,3,3,weekday,
24,WECCbus157,1.0313489,-0.78044997,2.7273857000000006,-0.26631716,june,4,3,weekday,
30,WECCbus157,1.0308679,-0.78766518,2.7878816000000004,-0.26486309,june,5,3,weekday,
36,WECCbus157,1.0303683000000001,-0.79738261,2.8375441,-0.26483809,june,6,3,weekday,
42,WECCbus157,1.0298445999999999,-0.80384029,2.904426,-0.26209303,june,7,3,weekday,
48,WECCbus157,1.0305366,-0.79378709,2.8220447,-0.26455926,june,8,3,weekday,
54,WECCbus157,1.031612,-0.7771766,2.6896109,-0.26750358,june,9,3,weekday,
60,WECCbus157,1.0323525,-0.76539598,2.592066,-0.26905998,june,10,3,weekday,
66,WECCbus157,1.0326369,-0.76123423,2.5503561,-0.26979239,june,11,3,weekday,
72,WECCbus157,1.0327686,-0.75976061,2.5282577999999996,-0.27041042,june,12,3,weekday,
78,WECCbus157,1.0328375,-0.75932774,2.5139683999999995,-0.27086282,june,13,3,weekday,
84,WECCbus157,1.0326293,-0.763408,2.5394952,-0.27098504,june,14,3,weekday,
90,WECCbus157,1.0320540999999999,-0.7733793000000001,2.6144927000000004,-0.27047802,june,15,3,weekday,
96,WECCbus157,1.0305190999999998,-0.79752261,2.8058575,-0.26677159,june,16,3,weekday,
102,WECCbus157,1.0288958000000001,-0.82201182,2.9872188,-0.26143299,june,17,3,weekday,
108,WECCbus157,1.027825,-0.83780198,3.0964429,-0.25734252,june,18,3,weekday,
114,WECCbus157,1.0274747,-0.84218397,3.1344819,-0.25542836,june,19,3,weekday,
120,WECCbus157,1.0269177,-0.84861278,3.19513,-0.25185934,june,20,3,weekday,
126,WECCbus157,1.0272270000000001,-0.8435083000000001,3.1696256000000003,-0.25278606,june,21,3,weekday,
132,WECCbus157,1.028713,-0.82257291,3.0178008999999997,-0.25932375,june,22,3,weekday,
138,WECCbus157,1.0300101000000002,-0.80307814,2.8771044,-0.26383013,june,23,3,weekday,
144,WECCbus157,1.0310487,-0.78655574,2.7573542,-0.26648249,june,0,5,weekend,
150,WECCbus157,1.0311869,-0.78438794,2.7402926,-0.26682042,june,1,5,weekend,
156,WECCbus157,1.0313434000000001,-0.78150488,2.7231087000000005,-0.26693466,june,2,5,weekend,
162,WECCbus157,1.0313895,-0.78038276,2.7193945999999998,-0.2667889,june,3,5,weekend,
168,WECCbus157,1.0311957,-0.78323465,2.7443621,-0.26616942,june,4,5,weekend,
174,WECCbus157,1.0306898000000002,-0.79063313,2.807748,-0.26445753,june,5,5,weekend,
180,WECCbus157,1.0302551,-0.79796049,2.8557495999999998,-0.26363336,june,6,5,weekend,
186,WECCbus157,1.0297043,-0.8065445,2.9168055,-0.26197942,june,7,5,weekend,
192,WECCbus157,1.0306484,-0.79278973,2.8051294999999996,-0.26536574,june,8,5,weekend,
198,WECCbus157,1.0317261999999998,-0.7762531,2.6701027,-0.268309,june,9,5,weekend,
204,WECCbus157,1.0324338,-0.76520801,2.5743207999999997,-0.26984535,june,10,5,weekend,
210,WECCbus157,1.0327012,-0.76156895,2.5331454,-0.27067990000000003,june,11,5,weekend,
216,WECCbus157,1.0328019,-0.76079384,2.5139049,-0.27134037,june,12,5,weekend,
222,WECCbus157,1.0329216,-0.75988436,2.4906402,-0.272122,june,13,5,weekend,
228,WECCbus157,1.0327305,-0.76397031,2.5124994,-0.27247138,june,14,5,weekend,
234,WECCbus157,1.0321247,-0.77485522,2.5902626,-0.27222832,june,15,5,weekend,
240,WECCbus157,1.0305689,-0.79956251,2.7852482999999997,-0.26880053,june,16,5,weekend,
246,WECCbus157,1.0284594,-0.83206718,3.0144154,-0.26235883,june,17,5,weekend,
252,WECCbus157,1.0273163,-0.8472081,3.1355712000000002,-0.25668774,june,18,5,weekend,
258,WECCbus157,1.0269906,-0.85063934,3.1729761,-0.25440348,june,19,5,weekend,
264,WECCbus157,1.0264396999999998,-0.85673296,3.2324928,-0.25062729,june,20,5,weekend,
270,WECCbus157,1.0267469,-0.85136129,3.2099278,-0.25137267,june,21,5,weekend,
276,WECCbus157,1.0283195,-0.82946335,3.0530582,-0.25860120000000003,june,22,5,weekend,
282,WECCbus157,1.0297351000000001,-0.80839744,2.9023047,-0.26372958,june,23,5,weekend,
0,WECCbus54,0.9935159,-1.7575343999999997,2.8621619,0.57638068,june,0,3,weekday,
6,WECCbus54,1.0156325000000002,-1.7274615000000002,2.4602399,-0.13688597,june,1,3,weekday,
12,WECCbus54,1.0159185,-1.7236957999999998,2.408866,-0.13963842,june,2,3,weekday,
18,WECCbus54,1.016073,-1.7216487,2.3797770000000003,-0.14112572,june,3,3,weekday,
24,WECCbus54,1.0159733,-1.7237091,2.3849276,-0.1410739,june,4,3,weekday,
30,WECCbus54,1.015649,-1.7294279,2.4208732000000004,-0.13957456,june,5,3,weekday,
36,WECCbus54,1.0144852,-1.7452057,2.5011137999999997,-0.13622686,june,6,3,weekday,
42,WECCbus54,1.0143964,-1.7474136000000002,2.6034421,-0.12944674,june,7,3,weekday,
48,WECCbus54,1.0148744,-1.7391297,2.5947402000000004,-0.12934832,june,8,3,weekday,
54,WECCbus54,1.0157432,-1.7243707,2.5414673999999997,-0.13142858,june,9,3,weekday,
60,WECCbus54,1.016224,-1.7149441000000003,2.5371157,-0.13061176,june,10,3,weekday,
66,WECCbus54,1.0162171,-1.7135296000000002,2.5622622,-0.12870653,june,11,3,weekday,
72,WECCbus54,1.0160173000000001,-1.7150318,2.6145541000000003,-0.12515611,june,12,3,weekday,
78,WECCbus54,1.0157471,-1.7176052,2.6743231,-0.12102443,june,13,3,weekday,
84,WECCbus54,1.0153097,-1.7232576000000002,2.7545821,-0.11535129999999999,june,14,3,weekday,
90,WECCbus54,1.0145692,-1.7336278000000003,2.8785149,-0.10601381,june,15,3,weekday,
96,WECCbus54,1.0130436,-1.7559078000000001,3.0792695,-0.089140876,june,16,3,weekday,
102,WECCbus54,1.0110957,-1.7817517,3.2863705000000003,-0.06865817099999999,june,17,3,weekday,
108,WECCbus54,1.0097617,-1.7999284,3.310602,-0.066779972,june,18,3,weekday,
114,WECCbus54,1.009652,-1.8027918,3.2640038,-0.07231181,june,19,3,weekday,
120,WECCbus54,1.0095421,-1.8059348000000002,3.2353737999999996,-0.075712768,june,20,3,weekday,
126,WECCbus54,1.0103829,-1.7971611,3.129236,-0.08682752199999999,june,21,3,weekday,
132,WECCbus54,1.0122309999999999,-1.7741026000000002,2.9124187000000004,-0.10643547,june,22,3,weekday,
138,WECCbus54,1.013857,-1.7524953999999997,2.7115110000000002,-0.12168259,june,23,3,weekday,
144,WECCbus54,1.0151421,-1.734329,2.5384509,-0.13251727,june,0,5,weekend,
150,WECCbus54,1.0152639,-1.7323351999999999,2.5283271000000003,-0.13296173,june,1,5,weekend,
156,WECCbus54,1.0155815000000001,-1.7281384999999998,2.4720327999999996,-0.13619995,june,2,5,weekend,
162,WECCbus54,1.0157798,-1.725701,2.4340802000000004,-0.13831677,june,3,5,weekend,
168,WECCbus54,1.0156849000000001,-1.7276474,2.43508,-0.13848471,june,4,5,weekend,
174,WECCbus54,1.0153805,-1.7331563,2.4667468999999995,-0.13710039999999998,june,5,5,weekend,
180,WECCbus54,1.0146963,-1.7425683999999997,2.5669082999999997,-0.13148112,june,6,5,weekend,
186,WECCbus54,1.0139761,-1.7523799999999998,2.6780107,-0.12430061,june,7,5,weekend,
192,WECCbus54,1.0146727,-1.7407111000000002,2.6481755000000002,-0.1253807,june,8,5,weekend,
198,WECCbus54,1.0154513,-1.7268974999999998,2.6169759,-0.12618124,june,9,5,weekend,
204,WECCbus54,1.0157818,-1.7192543000000002,2.6409255000000003,-0.12354659,june,10,5,weekend,
210,WECCbus54,1.0156458000000002,-1.7193022,2.6890099,-0.11989678,june,11,5,weekend,
216,WECCbus54,1.0153129,-1.7222118999999998,2.7675347,-0.1139567,june,12,5,weekend,
222,WECCbus54,1.0149145,-1.7257659,2.8498027,-0.10736976,june,13,5,weekend,
228,WECCbus54,1.0143517,-1.7324431,2.9479087,-0.09920769,june,14,5,weekend,
234,WECCbus54,1.013375,-1.744918,3.1062002,-0.08495953,june,15,5,weekend,
240,WECCbus54,1.0117348,-1.7679266,3.3010895,-0.065668758,june,16,5,weekend,
246,WECCbus54,1.0087449,-1.8051867,3.5592707000000003,-0.035821831,june,17,5,weekend,
252,WECCbus54,1.0078479,-1.8183781000000003,3.5574027000000004,-0.03646521,june,18,5,weekend,
258,WECCbus54,1.0080455,-1.8184745999999998,3.4748636,-0.047277078,june,19,5,weekend,
264,WECCbus54,1.0080257,-1.8208498,3.4293468000000003,-0.053148153,june,20,5,weekend,
270,WECCbus54,1.0090963,-1.8104188,3.2993447,-0.068489512,june,21,5,weekend,
276,WECCbus54,1.011175,-1.7857381,3.0659457000000003,-0.092468971,june,22,5,weekend,
282,WECCbus54,1.0130379999999999,-1.7620061999999999,2.8422174,-0.11170081,june,23,5,weekend,
0,WECCbus57,0.99343964,-1.748537,2.6546991,0.53686136,june,0,3,weekday,
6,WECCbus57,1.0126498,-1.7197267,2.1260546000000002,-0.18295863,june,1,3,weekday,
12,WECCbus57,1.0128966,-1.7161494,2.1105967,-0.18345337,june,2,3,weekday,
18,WECCbus57,1.0130293,-1.7142099999999998,2.1034238999999997,-0.18364754,june,3,3,weekday,
24,WECCbus57,1.0129337999999999,-1.7162685000000002,2.1263463,-0.18256845,june,4,3,weekday,
30,WECCbus57,1.0126369,-1.7218848999999998,2.1745289,-0.18034242,june,5,3,weekday,
36,WECCbus57,1.011542,-1.7375186000000002,2.3865921,-0.16758919,june,6,3,weekday,
42,WECCbus57,1.0115286,-1.7392461,2.2885399,-0.17482839,june,7,3,weekday,
48,WECCbus57,1.0119955,-1.730902,2.1692387,-0.18167169,june,8,3,weekday,
54,WECCbus57,1.0128167,-1.7162102,1.9907951000000002,-0.18986505,june,9,3,weekday,
60,WECCbus57,1.0132894000000001,-1.7066904999999999,1.8520041,-0.1950591,june,10,3,weekday,
66,WECCbus57,1.0133014,-1.7051504000000002,1.8171397,-0.19624804,june,11,3,weekday,
72,WECCbus57,1.0131431,-1.7064371999999999,1.8029428,-0.19694826,june,12,3,weekday,
78,WECCbus57,1.0129214,-1.7087737,1.7987563000000002,-0.19737606,june,13,3,weekday,
84,WECCbus57,1.0125511999999999,-1.7141251,1.815712,-0.19735099,june,14,3,weekday,
90,WECCbus57,1.0119181000000002,-1.7240417000000001,1.857882,-0.19682254,june,15,3,weekday,
96,WECCbus57,1.0105803,-1.7456443,2.0040706000000004,-0.19237918,june,16,3,weekday,
102,WECCbus57,1.0088456000000001,-1.7708372,2.2229519,-0.18204865,june,17,3,weekday,
108,WECCbus57,1.0075514,-1.7891441000000003,2.5161742,-0.16153782,june,18,3,weekday,
114,WECCbus57,1.0073978000000001,-1.7922620999999999,2.6057867000000003,-0.15404309,june,19,3,weekday,
120,WECCbus57,1.0072608,-1.7955686999999998,2.6708965,-0.14829927,june,20,3,weekday,
126,WECCbus57,1.0079936999999999,-1.7871744999999999,2.6158627999999995,-0.15297149,june,21,3,weekday,
132,WECCbus57,1.0096334,-1.7648453999999998,2.4487179,-0.16536406,june,22,3,weekday,
138,WECCbus57,1.0110795,-1.7439058,2.2903792999999997,-0.17516594,june,23,3,weekday,
144,WECCbus57,1.0122208000000001,-1.7263182000000001,2.1636269,-0.1814719,june,0,5,weekend,
150,WECCbus57,1.0123341000000001,-1.7243471000000001,2.1422357000000005,-0.18250169,june,1,5,weekend,
156,WECCbus57,1.0126078,-1.7203571,2.1254106,-0.18305361,june,2,5,weekend,
162,WECCbus57,1.012777,-1.7180620999999998,2.1182043999999998,-0.183227,june,3,5,weekend,
168,WECCbus57,1.0126834,-1.7200254000000001,2.1444922,-0.18190871,june,4,5,weekend,
174,WECCbus57,1.0124036,-1.7254474999999998,2.1916167,-0.17965774,june,5,5,weekend,
180,WECCbus57,1.011799,-1.7345161,2.2527281,-0.17676879999999998,june,6,5,weekend,
186,WECCbus57,1.0111702,-1.7439323,2.3041924,-0.17419494,june,7,5,weekend,
192,WECCbus57,1.0118378000000001,-1.7322613000000002,2.1528438,-0.18274888,june,8,5,weekend,
198,WECCbus57,1.0125852,-1.7184266,1.9713962999999999,-0.19102562,june,9,5,weekend,
204,WECCbus57,1.0129304000000001,-1.710584,1.8379232,-0.19601729,june,10,5,weekend,
210,WECCbus57,1.0128331,-1.7104206000000002,1.8082023,-0.19715475,june,11,5,weekend,
216,WECCbus57,1.0125657,-1.7130113999999999,1.7935258,-0.19799927,june,12,5,weekend,
222,WECCbus57,1.0122385,-1.7162403000000002,1.790102,-0.19849581,june,13,5,weekend,
228,WECCbus57,1.0117638,-1.7225486,1.8111532,-0.19840558,june,14,5,weekend,
234,WECCbus57,1.0109349,-1.7344368000000001,1.8590328,-0.1978162,june,15,5,weekend,
240,WECCbus57,1.0094929,-1.7568022,2.0254084999999997,-0.19225989999999998,june,16,5,weekend,
