,node,voltage_magnitude,voltage_angle,active_power,reactive_power,month,hour_of_day,day_of_month,daytype,timezone
258,WECCbus57,1.0082413000000001,-1.7868491000000002,2.6868051,-0.14641239,april,19,3,weekend,
264,WECCbus57,1.0080765999999999,-1.7906755,2.7238672999999998,-0.14318445,april,20,3,weekend,
270,WECCbus57,1.0088395000000001,-1.7803944999999999,2.6470245,-0.14981126,april,21,3,weekend,
276,WECCbus57,1.0103038,-1.7591537,2.4775255,-0.16271906,april,22,3,weekend,
282,WECCbus57,1.0115689,-1.7395853,2.321268,-0.17268663,april,23,3,weekend,
0,WECCbus157,1.0154698,-0.80895408,3.0261449000000002,0.21853686,may,0,6,weekday,
6,WECCbus157,1.0313038,-0.78086742,2.7344834,-0.26601411,may,1,6,weekday,
12,WECCbus157,1.0314196,-0.77888344,2.7208906,-0.26619678,may,2,6,weekday,
18,WECCbus157,1.0314684,-0.77806819,2.715017,-0.26628837,may,3,6,weekday,
24,WECCbus157,1.0312588,-0.78126511,2.7415816000000004,-0.26569406,may,4,6,weekday,
30,WECCbus157,1.0306886,-0.78987795,2.8118399,-0.2639466,may,5,6,weekday,
36,WECCbus157,1.0303222,-0.79567853,2.8542973999999997,-0.26300142,may,6,6,weekday,
42,WECCbus157,1.0298882,-0.80228447,2.9035046,-0.26157724,may,7,6,weekday,
48,WECCbus157,1.0306833,-0.79050921,2.8100153,-0.26433146,may,8,6,weekday,
54,WECCbus157,1.0316913,-0.7747193,2.685829,-0.26692594,may,9,6,weekday,
60,WECCbus157,1.0324114,-0.7629621,2.5921342999999997,-0.26825613,may,10,6,weekday,
66,WECCbus157,1.0326915,-0.75828799,2.5541213,-0.26863009,may,11,6,weekday,
72,WECCbus157,1.032825,-0.75613883,2.5351187000000004,-0.26883733,may,12,6,weekday,
78,WECCbus157,1.0328048,-0.75682662,2.5359794,-0.26902276,may,13,6,weekday,
84,WECCbus157,1.0326968,-0.75925211,2.5474673,-0.26926028,may,14,6,weekday,
90,WECCbus157,1.0320669,-0.77049292,2.6275937999999996,-0.26883551,may,15,6,weekday,
96,WECCbus157,1.0304905999999998,-0.79589519,2.8200127,-0.26532191,may,16,6,weekday,
102,WECCbus157,1.0288716999999998,-0.81983296,3.0023589,-0.25955843,may,17,6,weekday,
108,WECCbus157,1.0277136999999998,-0.83536748,3.1268804,-0.25392383,may,18,6,weekday,
114,WECCbus157,1.0273753,-0.83993008,3.1616223,-0.25228637,may,19,6,weekday,
120,WECCbus157,1.0265608,-0.84941346,3.248264,-0.24704778,may,20,6,weekday,
126,WECCbus157,1.0270713,-0.84246889,3.1997337000000003,-0.24968193,may,21,6,weekday,
132,WECCbus157,1.028636,-0.82111462,3.0382192999999997,-0.25717596,may,22,6,weekday,
138,WECCbus157,1.0299597,-0.80193872,2.8922019,-0.2623598,may,23,6,weekday,
144,WECCbus157,1.0309871,-0.78602758,2.7723798,-0.26533134,may,0,7,weekend,
150,WECCbus157,1.0311287,-0.78416413,2.7532067000000002,-0.26591937,may,1,7,weekend,
156,WECCbus157,1.0312703,-0.78172877,2.7368971,-0.26614453,may,2,7,weekend,
162,WECCbus157,1.031313,-0.78086824,2.7325697,-0.26612869,may,3,7,weekend,
168,WECCbus157,1.0311062,-0.78398348,2.7586209999999998,-0.26550432,may,4,7,weekend,
174,WECCbus157,1.030508,-0.79281996,2.8322085,-0.26350623,may,5,7,weekend,
180,WECCbus157,1.0301338,-0.79887646,2.8742537,-0.26261329,may,6,7,weekend,
186,WECCbus157,1.0297414,-0.80497746,2.9175748,-0.26140773,may,7,7,weekend,
192,WECCbus157,1.0308194,-0.78909506,2.7900319,-0.26514946,may,8,7,weekend,
198,WECCbus157,1.0318691999999998,-0.77268236,2.6584596,-0.2677929,may,9,7,weekend,
204,WECCbus157,1.0325535,-0.7616185000000001,2.5668585,-0.26902073,may,10,7,weekend,
210,WECCbus157,1.0327949,-0.75772795,2.5326806,-0.26939179,may,11,7,weekend,
216,WECCbus157,1.0329533000000002,-0.75553539,2.5076547000000002,-0.26982572,may,12,7,weekend,
222,WECCbus157,1.0329966999999998,-0.75539832,2.4980967,-0.27021589,may,13,7,weekend,
228,WECCbus157,1.0328341,-0.75899216,2.5162127,-0.27057453,may,14,7,weekend,
234,WECCbus157,1.0321791,-0.77084254,2.6003064,-0.27033285,may,15,7,weekend,
240,WECCbus157,1.0305814,-0.79661984,2.7982575,-0.26699146,may,16,7,weekend,
246,WECCbus157,1.0285307,-0.82677498,3.0282859,-0.25958805,may,17,7,weekend,
252,WECCbus157,1.0273153,-0.84275661,3.1574051,-0.25338879,may,18,7,weekend,
258,WECCbus157,1.0270105999999999,-0.84651967,3.1896769,-0.25165939,may,19,7,weekend,
264,WECCbus157,1.0261427,-0.85631496,3.2815307000000002,-0.24581532,may,20,7,weekend,
270,WECCbus157,1.0266724,-0.84888367,3.2334894,-0.24839487,may,21,7,weekend,
276,WECCbus157,1.0283148000000002,-0.82662824,3.0674159,-0.25648088,may,22,7,weekend,
282,WECCbus157,1.0297046,-0.80642795,2.9176577,-0.26194338,may,23,7,weekend,
0,WECCbus54,0.9935159,-1.7575343999999997,2.8621619,0.57638068,may,0,6,weekday,
6,WECCbus54,1.0160465,-1.7230578,2.3649299,-0.14212766,may,1,6,weekday,
12,WECCbus54,1.0162079,-1.7206736,2.3411132,-0.14320404,may,2,6,weekday,
18,WECCbus54,1.0162677,-1.7197668000000002,2.3316022999999997,-0.14362119,may,3,6,weekday,
24,WECCbus54,1.0161212,-1.7223641,2.3484498,-0.14300188,may,4,6,weekday,
30,WECCbus54,1.0156886999999999,-1.7297095,2.3993236000000002,-0.14090348,may,5,6,weekday,
36,WECCbus54,1.0152736999999998,-1.7359451000000001,2.454093,-0.13828774,may,6,6,weekday,
42,WECCbus54,1.0148033,-1.7428544999999998,2.5197641,-0.13472779,may,7,6,weekday,
48,WECCbus54,1.0154596,-1.7322228,2.4642698,-0.13723926,may,8,6,weekday,
54,WECCbus54,1.0163376,-1.7176365000000002,2.3783998,-0.14071717,may,9,6,weekday,
60,WECCbus54,1.0169346,-1.7071218000000001,2.323973,-0.14248672,may,10,6,weekday,
66,WECCbus54,1.0171350000000001,-1.7032014,2.3193943999999997,-0.14223126,may,11,6,weekday,
72,WECCbus54,1.0171829,-1.7018361000000002,2.3319889,-0.14136776,may,12,6,weekday,
78,WECCbus54,1.0170284,-1.7037295,2.3681185,-0.13957022,may,13,6,weekday,
84,WECCbus54,1.0167111,-1.7080256999999999,2.4239347999999996,-0.13677708,may,14,6,weekday,
90,WECCbus54,1.0158834,-1.7206843999999997,2.5383687999999998,-0.13094703,may,15,6,weekday,
96,WECCbus54,1.0141969000000002,-1.7462708999999998,2.7387610000000002,-0.11883209,may,16,6,weekday,
102,WECCbus54,1.0125228000000002,-1.7701168,2.9183317000000004,-0.10561435,may,17,6,weekday,
108,WECCbus54,1.0115843,-1.7838408,2.9846793999999996,-0.10044006,may,18,6,weekday,
114,WECCbus54,1.0112811,-1.788254,2.9851536,-0.10073381,may,19,6,weekday,
120,WECCbus54,1.0109816999999999,-1.7938237000000001,2.9948848999999997,-0.10016876,may,20,6,weekday,
126,WECCbus54,1.0116538,-1.7856769000000001,2.9123896,-0.10742826,may,21,6,weekday,
132,WECCbus54,1.0132648000000002,-1.764012,2.7229846,-0.12183175,may,22,6,weekday,
138,WECCbus54,1.0146018,-1.7448343999999998,2.5579682999999998,-0.13230934,may,23,6,weekday,
144,WECCbus54,1.0156815000000001,-1.7285939,2.4184859,-0.13960973,may,0,7,weekend,
150,WECCbus54,1.015668,-1.7281064,2.4356944,-0.13847646,may,1,7,weekend,
156,WECCbus54,1.0158827,-1.7250616,2.4006947,-0.14026197,may,2,7,weekend,
162,WECCbus54,1.015993,-1.7236028,2.3818083,-0.14121487,may,3,7,weekend,
168,WECCbus54,1.0158544,-1.7260799,2.3947952,-0.14074298,may,4,7,weekend,
174,WECCbus54,1.0154443000000002,-1.7332056,2.4375374,-0.13895839999999998,may,5,7,weekend,
180,WECCbus54,1.0149464,-1.7403338,2.5061529,-0.13537467,may,6,7,weekend,
186,WECCbus54,1.0144424,-1.7473188000000002,2.5847418999999996,-0.13067723,may,7,7,weekend,
192,WECCbus54,1.0153035,-1.7333381,2.5098301,-0.13432646,may,8,7,weekend,
198,WECCbus54,1.0161572,-1.7188488999999998,2.4349947,-0.13742669,may,9,7,weekend,
204,WECCbus54,1.0166301,-1.7099071,2.4088013999999998,-0.13792316,may,10,7,weekend,
210,WECCbus54,1.01673,-1.7073468,2.4228781,-0.13674987,may,11,7,weekend,
216,WECCbus54,1.0166398,-1.7074656000000004,2.4622095,-0.13430301,may,12,7,weekend,
222,WECCbus54,1.0164227,-1.7096668000000002,2.5149441,-0.13115715,may,13,7,weekend,
228,WECCbus54,1.0159519000000001,-1.715782,2.5995809,-0.12602218,may,14,7,weekend,
234,WECCbus54,1.0150341,-1.7292532999999999,2.7227165,-0.11827868,may,15,7,weekend,
240,WECCbus54,1.0133482,-1.7544866000000001,2.9040371,-0.10540022,may,16,7,weekend,
246,WECCbus54,1.0111386999999998,-1.7845365000000002,3.1400316000000004,-0.08463047900000001,may,17,7,weekend,
252,WECCbus54,1.0101733,-1.7983574,3.1940362999999996,-0.07962496,may,18,7,weekend,
258,WECCbus54,1.0100511,-1.8009517,3.1624033,-0.083256211,may,19,7,weekend,
264,WECCbus54,1.0098078000000001,-1.8060536,3.1612167,-0.083716123,may,20,7,weekend,
270,WECCbus54,1.0106811,-1.7962532,3.0523502000000002,-0.094538361,may,21,7,weekend,
276,WECCbus54,1.0124853999999999,-1.7730447,2.8463432999999996,-0.11225518,may,22,7,weekend,
282,WECCbus54,1.01405,-1.7517214,2.6507987,-0.12627108,may,23,7,weekend,
0,WECCbus57,0.99343964,-1.748537,2.6546991,0.53686136,may,0,6,weekday,
6,WECCbus57,1.0129924000000001,-1.7156988999999998,2.13103,-0.18224642,may,1,6,weekday,
12,WECCbus57,1.013136,-1.7133946,2.1147012000000003,-0.18292663,may,2,6,weekday,
18,WECCbus57,1.0131888,-1.7125205000000001,2.1093307,-0.18313558,may,3,6,weekday,
24,WECCbus57,1.0130548000000001,-1.7150694,2.1310627999999996,-0.18217927,may,4,6,weekday,
30,WECCbus57,1.0126606,-1.722264,2.1915754,-0.17935856,may,5,6,weekday,
36,WECCbus57,1.0122878,-1.7283233,2.2390868999999998,-0.17707595,may,6,6,weekday,
42,WECCbus57,1.0118691,-1.7350124,2.2855261000000002,-0.17464431,may,7,6,weekday,
48,WECCbus57,1.0124796999999999,-1.7245095000000001,2.1740216,-0.18070867,may,8,6,weekday,
54,WECCbus57,1.01329,-1.7101442,2.0301108,-0.18715522,may,9,6,weekday,
60,WECCbus57,1.0138446,-1.6997547,1.9208128,-0.1912286,may,10,6,weekday,
66,WECCbus57,1.0140400999999999,-1.6958074,1.8648644,-0.19315576,may,11,6,weekday,
72,WECCbus57,1.0140959999999999,-1.6943675,1.833068,-0.19426767,may,12,6,weekday,
78,WECCbus57,1.0139676,-1.6961199,1.832456,-0.19450167,may,13,6,weekday,
84,WECCbus57,1.0136924999999999,-1.7002161,1.8543846000000002,-0.19410345,may,14,6,weekday,
90,WECCbus57,1.0129549999999998,-1.7125042000000001,1.9498657,-0.19136993,may,15,6,weekday,
96,WECCbus57,1.0114378000000002,-1.737473,2.1623267999999998,-0.18261839,may,16,6,weekday,
102,WECCbus57,1.0099269,-1.7607728999999999,2.3682422,-0.1710679,may,17,6,weekday,
108,WECCbus57,1.0090537,-1.7743506000000002,2.5173818,-0.16051879,may,18,6,weekday,
114,WECCbus57,1.0087534,-1.7788186999999998,2.5904352999999998,-0.15466147,may,19,6,weekday,
120,WECCbus57,1.0084640999999999,-1.7843967,2.6516821,-0.14956945,may,20,6,weekday,
126,WECCbus57,1.0090584999999999,-1.7765334,2.5962953,-0.15410828,may,21,6,weekday,
132,WECCbus57,1.0104998,-1.7554894,2.4342339,-0.1657982,may,22,6,weekday,
138,WECCbus57,1.0116983,-1.7368468999999997,2.2906153,-0.17451846,may,23,6,weekday,
144,WECCbus57,1.0126678,-1.721055,2.1677345,-0.18069436,may,0,7,weekend,
150,WECCbus57,1.012667,-1.7204853,2.1488232999999997,-0.18171726,may,1,7,weekend,
156,WECCbus57,1.0128549999999998,-1.7175641,2.1323173,-0.18236735,may,2,7,weekend,
162,WECCbus57,1.012951,-1.7161732,2.1249689,-0.18264241,may,3,7,weekend,
168,WECCbus57,1.0128225,-1.7186183000000002,2.148679,-0.18152456,may,4,7,weekend,
174,WECCbus57,1.0124454,-1.7256269,2.2118749,-0.17842841,may,5,7,weekend,
180,WECCbus57,1.0120013,-1.7325273,2.2630493,-0.17591297,may,6,7,weekend,
186,WECCbus57,1.0115602,-1.7392337,2.3001836,-0.17404446,may,7,7,weekend,
192,WECCbus57,1.0123587,-1.725434,2.1578697,-0.18173029,may,8,7,weekend,
198,WECCbus57,1.0131515,-1.7111183,2.0077363999999998,-0.18838243,may,9,7,weekend,
204,WECCbus57,1.0136019,-1.7021924,1.8991888,-0.19242921,may,10,7,weekend,
210,WECCbus57,1.0137106,-1.6995373,1.8490593999999998,-0.19420909,may,11,7,weekend,
216,WECCbus57,1.0136494,-1.6994812,1.8219008,-0.19525335,may,12,7,weekend,
222,WECCbus57,1.0134725,-1.7014715,1.8151038000000002,-0.19576086,may,13,7,weekend,
228,WECCbus57,1.0130692,-1.7072761000000003,1.8401967000000001,-0.195464,may,14,7,weekend,
234,WECCbus57,1.0122555,-1.7203453000000002,1.9413936999999999,-0.19260363,may,15,7,weekend,
240,WECCbus57,1.0107342,-1.7450413,2.1649047,-0.18318569,may,16,7,weekend,
246,WECCbus57,1.0087539,-1.7743523,2.4151077,-0.16850842,may,17,7,weekend,
252,WECCbus57,1.0078477,-1.7880837,2.577628,-0.15616795,may,18,7,weekend,
258,WECCbus57,1.0076967,-1.7908587,2.6487776000000003,-0.15004924,may,19,7,weekend,
264,WECCbus57,1.0074531,-1.7960113000000002,2.7095118,-0.14471772,may,20,7,weekend,
270,WECCbus57,1.0082184,-1.7865956000000003,2.647605,-0.15007431,may,21,7,weekend,
276,WECCbus57,1.0098286,-1.7640666,2.4730258,-0.16341701,may,22,7,weekend,
282,WECCbus57,1.0112224,-1.7433927,2.3194371,-0.17314369,may,23,7,weekend,
0,WECCbus157,1.0154698,-0.80895408,3.0261449000000002,0.21853686,june,0,3,weekday,
6,WECCbus157,1.0313729,-0.78105487,2.7193993,-0.26702254,june,1,3,weekday,
12,WECCbus157,1.0314927,-0.77870741,2.7067266,-0.26701348,june,2,3,weekday,
18,WECCbus157,1.031557,-0.77743994,2.6999257,-0.26700486,june,3,3,weekday,
24,WECCbus157,1.0313468000000001,-0.78054062,2.7273568,-0.26634916,june,4,3,weekday,
30,WECCbus157,1.0308813000000001,-0.78752451,2.7857145,-0.26492059999999995,june,5,3,weekday,
36,WECCbus157,1.0304634,-0.79448332,2.833111,-0.26409085,june,6,3,weekday,
42,WECCbus157,1.0298694,-0.80369026,2.9001068,-0.26228119,june,7,3,weekday,
48,WECCbus157,1.0305045,-0.79470787,2.8238602000000004,-0.26477318,june,8,3,weekday,
54,WECCbus157,1.0315695,-0.77862177,2.6911437,-0.26792466,june,9,3,weekday,
60,WECCbus157,1.0322977,-0.76729397,2.5942636,-0.26962486,june,10,3,weekday,
66,WECCbus157,1.0325862,-0.76288938,2.5531696,-0.27025942,june,11,3,weekday,
72,WECCbus157,1.0327308000000002,-0.76107674,2.5298947999999997,-0.27080654,june,12,3,weekday,
78,WECCbus157,1.0327681,-0.76106248,2.5212101000000002,-0.27121426,june,13,3,weekday,
84,WECCbus157,1.0325527,-0.76544576,2.5464689,-0.27143581,june,14,3,weekday,
90,WECCbus157,1.0319721,-0.77609172,2.6181153999999998,-0.27125608,june,15,3,weekday,
96,WECCbus157,1.0304158,-0.80123662,2.8072367000000003,-0.26793974,june,16,3,weekday,
102,WECCbus157,1.0288123,-0.82493469,2.9878525000000002,-0.26235109,june,17,3,weekday,
108,WECCbus157,1.0278081000000001,-0.83833195,3.0968041,-0.25748967,june,18,3,weekday,
114,WECCbus157,1.0274722,-0.84227396,3.1344617,-0.25545836,june,19,3,weekday,
120,WECCbus157,1.026915,-0.84871212,3.195107,-0.25189248,june,20,3,weekday,
126,WECCbus157,1.0272245,-0.84360133,3.1696044,-0.25281736,june,21,3,weekday,
132,WECCbus157,1.0287107,-0.82266449,3.0177694,-0.25935566,june,22,3,weekday,
138,WECCbus157,1.0300079,-0.80316806,2.8770748,-0.26386190000000004,june,23,3,weekday,
144,WECCbus157,1.0310466,-0.78664608,2.757325,-0.26651424,june,0,5,weekend,
150,WECCbus157,1.0311846,-0.7844858,2.7402734,-0.26685402,june,1,5,weekend,
156,WECCbus157,1.031341,-0.78160333,2.7230912999999997,-0.26696898,june,2,5,weekend,
162,WECCbus157,1.0313871,-0.78048099,2.7193765,-0.26682279,june,3,5,weekend,
168,WECCbus157,1.0311933,-0.78333309,2.7443441,-0.26620378,june,4,5,weekend,
174,WECCbus157,1.0306880999999999,-0.79070286,2.8077343,-0.26448152,june,5,5,weekend,
180,WECCbus157,1.030254,-0.79800385,2.8557409,-0.26364849,june,6,5,weekend,
186,WECCbus157,1.0297,-0.80668643,2.9169318,-0.26201937,june,7,5,weekend,
192,WECCbus157,1.0306306,-0.79335266,2.8058796000000004,-0.26551890000000006,june,8,5,weekend,
198,WECCbus157,1.0316913,-0.77740144,2.6716767999999997,-0.26863611,june,9,5,weekend,
204,WECCbus157,1.0323882,-0.76677671,2.5762883999999997,-0.2703162,june,10,5,weekend,
210,WECCbus157,1.0326676,-0.76274389,2.5345793,-0.27103893,june,11,5,weekend,
216,WECCbus157,1.0327798000000001,-0.76168057,2.5141422,-0.27163851,june,12,5,weekend,
222,WECCbus157,1.0329046999999998,-0.76058751,2.490673,-0.27236376,june,13,5,weekend,
228,WECCbus157,1.0327036,-0.76505394,2.5126882,-0.27283845,june,14,5,weekend,
234,WECCbus157,1.0320686,-0.77702546,2.5908153,-0.27294942,june,15,5,weekend,
240,WECCbus157,1.0304767,-0.8028837,2.786338,-0.26986006,june,16,5,weekend,
246,WECCbus157,1.0284201,-0.83311565,3.0163525,-0.26258283,june,17,5,weekend,
252,WECCbus157,1.0272926,-0.84771241,3.1372428,-0.25673565,june,18,5,weekend,
258,WECCbus157,1.0269693000000002,-0.85095019,3.1752089,-0.25434708,june,19,5,weekend,
264,WECCbus157,1.0264028,-0.85722618,3.2364604,-0.25049236,june,20,5,weekend,
270,WECCbus157,1.0267374,-0.85153734,3.2107028,-0.25137349,june,21,5,weekend,
276,WECCbus157,1.028317,-0.8295601,3.0530371,-0.25863384,june,22,5,weekend,
282,WECCbus157,1.0297326,-0.80849477,2.9022848999999997,-0.26376295,june,23,5,weekend,
0,WECCbus54,0.9935159,-1.7575343999999997,2.8621619,0.57638068,june,0,3,weekday,
6,WECCbus54,1.0156068999999999,-1.7277506,2.4660429,-0.13653672,june,1,3,weekday,
12,WECCbus54,1.0158934000000002,-1.7239852,2.4146585,-0.13931015,june,2,3,weekday,
18,WECCbus54,1.0160481,-1.7219375,2.3855636000000002,-0.14080935,june,3,3,weekday,
24,WECCbus54,1.0159484,-1.7239984,2.3907152000000003,-0.14075496,june,4,3,weekday,
30,WECCbus54,1.0156303,-1.7295831000000002,2.4250469,-0.13932444,june,5,3,weekday,
36,WECCbus54,1.0150379999999999,-1.7380240000000002,2.5094613999999997,-0.13495649,june,6,3,weekday,
42,WECCbus54,1.0143236,-1.7481112,2.6147072000000002,-0.12864072,june,7,3,weekday,
48,WECCbus54,1.0146897,-1.7413865000000002,2.6121597000000003,-0.12818064,june,8,3,weekday,
54,WECCbus54,1.0154459,-1.7282107,2.5621542,-0.13023726,june,9,3,weekday,
60,WECCbus54,1.0158578999999999,-1.7199086,2.5571615000000003,-0.12962085,june,10,3,weekday,
66,WECCbus54,1.0159121,-1.7176511000000003,2.5834771,-0.12750283,june,11,3,weekday,
72,WECCbus54,1.0157578,-1.718474,2.6344996,-0.12391122,june,12,3,weekday,
78,WECCbus54,1.0155044,-1.7208627,2.6978598999999996,-0.11935432,june,13,3,weekday,
84,WECCbus54,1.0149940999999998,-1.7274571,2.7785804,-0.11356709,june,14,3,weekday,
90,WECCbus54,1.0140337,-1.7406103,2.9014746,-0.10430662,june,15,3,weekday,
96,WECCbus54,1.0121959999999999,-1.7663578000000002,3.1007576,-0.087336686,june,16,3,weekday,
102,WECCbus54,1.0103908000000001,-1.7900698,3.2917078,-0.068360138,june,17,3,weekday,
108,WECCbus54,1.0096269,-1.8013911,3.3145466,-0.06634040299999999,june,18,3,weekday,
114,WECCbus54,1.0096186,-1.8030821,3.2696826,-0.071631535,june,19,3,weekday,
120,WECCbus54,1.0095051,-1.8062558000000002,3.2418025000000004,-0.074953295,june,20,3,weekday,
126,WECCbus54,1.0103495,-1.7974606,3.1352179000000002,-0.086170544,june,21,3,weekday,
132,WECCbus54,1.0122004,-1.7743987,2.9182923,-0.1058899,june,22,3,weekday,
138,WECCbus54,1.013829,-1.7527848999999998,2.7173501,-0.12122650000000001,june,23,3,weekday,
144,WECCbus54,1.0151157,-1.7346185,2.5442616,-0.13213357,june,0,5,weekend,
150,WECCbus54,1.0152359,-1.7326449000000002,2.534405,-0.13256215,june,1,5,weekend,
156,WECCbus54,1.0155542,-1.7284488999999998,2.4781065,-0.13583012,june,2,5,weekend,
162,WECCbus54,1.0157528,-1.7260108,2.4401459,-0.13796307,june,3,5,weekend,
168,WECCbus54,1.0156579,-1.7279577000000002,2.441146,-0.13813007,june,4,5,weekend,
174,WECCbus54,1.0153610999999998,-1.7333763999999998,2.4710609,-0.13684389,june,5,5,weekend,
180,WECCbus54,1.0146839,-1.7427051,2.5694586,-0.13130872,june,6,5,weekend,
186,WECCbus54,1.0139431,-1.752768,2.6809674,-0.12409735,june,7,5,weekend,
192,WECCbus54,1.0145626,-1.7421464,2.6500776000000004,-0.1253708,june,8,5,weekend,
198,WECCbus54,1.0152401,-1.7298040000000001,2.6191988999999998,-0.12630171,june,9,5,weekend,
204,WECCbus54,1.0155016,-1.7232615000000002,2.6423122,-0.12385317,june,10,5,weekend,
210,WECCbus54,1.0154339,-1.7223223,2.6918235,-0.11997742,june,11,5,weekend,
216,WECCbus54,1.0151368,-1.7247029999999999,2.7692063,-0.11405637,june,12,5,weekend,
222,WECCbus54,1.0147674,-1.7277912,2.8531554,-0.10725136,june,13,5,weekend,
228,WECCbus54,1.0141264,-1.7355261999999998,2.9512074,-0.09915128,june,14,5,weekend,
234,WECCbus54,1.0129169,-1.7510451,3.1087453,-0.08512539400000001,june,15,5,weekend,
240,WECCbus54,1.0109934999999999,-1.7772522000000002,3.30039,-0.066227388,june,16,5,weekend,
246,WECCbus54,1.0085143,-1.8077611,3.5635604,-0.035280495,june,17,5,weekend,
252,WECCbus54,1.0077435,-1.8194457,3.563276,-0.035651339,june,18,5,weekend,
258,WECCbus54,1.0080084999999999,-1.8188351000000003,3.4810212,-0.046451672,june,19,5,weekend,
264,WECCbus54,1.0079833,-1.8213013,3.4365068,-0.052210044000000004,june,20,5,weekend,
270,WECCbus54,1.0090589,-1.8107596000000001,3.3057870000000005,-0.067706436,june,21,5,weekend,
276,WECCbus54,1.0111414,-1.7860488999999997,3.0721301,-0.091826665,june,22,5,weekend,
282,WECCbus54,1.0130069,-1.7623166000000001,2.8483565,-0.11116681,june,23,5,weekend,
0,WECCbus57,0.99343964,-1.748537,2.6546991,0.53686136,june,0,3,weekday,
6,WECCbus57,1.0126287,-1.719993,2.125753,-0.18300112,june,1,3,weekday,
12,WECCbus57,1.0128758,-1.7164158999999999,2.1103036,-0.18349976,june,2,3,weekday,
18,WECCbus57,1.0130086999999999,-1.7144759999999999,2.1031226000000003,-0.18368898,june,3,3,weekday,
24,WECCbus57,1.0129131,-1.716535,2.1260533,-0.18261493,june,4,3,weekday,
30,WECCbus57,1.0126214,-1.7220236,2.1742974,-0.18037157,june,5,3,weekday,
36,WECCbus57,1.012095,-1.7301808,2.2326208999999997,-0.1776656,june,6,3,weekday,
42,WECCbus57,1.0114655000000001,-1.739903,2.2929142999999996,-0.17458317,june,7,3,weekday,
48,WECCbus57,1.0118267,-1.7331119,2.1958617,-0.18023177,june,8,3,weekday,
54,WECCbus57,1.0125393,-1.720014,2.0462319,-0.18740563,june,9,3,weekday,
60,WECCbus57,1.012944,-1.7116398000000002,1.9304985000000001,-0.19219686,june,10,3,weekday,
66,WECCbus57,1.0130172,-1.709237,1.8769162,-0.19427645,june,11,3,weekday,
72,WECCbus57,1.012903,-1.7098400000000002,1.8508657,-0.19543926,june,12,3,weekday,
78,WECCbus57,1.012701,-1.7119693,1.8363756000000002,-0.19627032,june,13,3,weekday,
84,WECCbus57,1.0122601999999998,-1.7182756000000001,1.8721936000000001,-0.19549942,june,14,3,weekday,
90,WECCbus57,1.0114111,-1.7310261999999998,1.9739398999999997,-0.19224735,june,15,3,weekday,
96,WECCbus57,1.009766,-1.7561591,2.1942374,-0.18233423,june,16,3,weekday,
102,WECCbus57,1.0081563,-1.7792624,2.3877043,-0.17095921,june,17,3,weekday,
108,WECCbus57,1.0074223,-1.790611,2.5419639,-0.15942189,june,18,3,weekday,
114,WECCbus57,1.0073703999999999,-1.7925296000000002,2.6057460999999997,-0.15406211,june,19,3,weekday,
120,WECCbus57,1.0072305000000001,-1.7958638999999998,2.6706915,-0.14832968,june,20,3,weekday,
126,WECCbus57,1.0079663,-1.7874501,2.6156732000000003,-0.153,june,21,3,weekday,
132,WECCbus57,1.0096082,-1.7651181,2.4485446,-0.16539959,june,22,3,weekday,
138,WECCbus57,1.0110565,-1.7441721000000001,2.2900781,-0.17521196,june,23,3,weekday,
144,WECCbus57,1.0121991,-1.7265846999999999,2.1633336,-0.18151975,june,0,5,weekend,
150,WECCbus57,1.012311,-1.7246328000000002,2.1420637000000005,-0.1825417,june,1,5,weekend,
156,WECCbus57,1.0125851000000001,-1.7206436,2.1252467999999998,-0.18309776,june,2,5,weekend,
162,WECCbus57,1.0127545,-1.7183481,2.1180326000000003,-0.18326619,june,3,5,weekend,
168,WECCbus57,1.0126609,-1.7203118999999998,2.1443289,-0.18195275,june,4,5,weekend,
174,WECCbus57,1.0123875,-1.7256506999999999,2.1914927000000004,-0.17968469,june,5,5,weekend,
180,WECCbus57,1.0117886999999999,-1.7346428,2.2527943,-0.17678027,june,6,5,weekend,
186,WECCbus57,1.0111398999999999,-1.7443123999999999,2.3089137,-0.17390177,june,7,5,weekend,
192,WECCbus57,1.0117305,-1.7337106,2.1797732000000005,-0.18125004,june,8,5,weekend,
198,WECCbus57,1.0123788,-1.7213691999999998,2.0274509,-0.18852093,june,9,5,weekend,
204,WECCbus57,1.0126556,-1.7146491999999998,1.9169048,-0.19311695,june,10,5,weekend,
210,WECCbus57,1.0126269,-1.7134758,1.865839,-0.19518752,june,11,5,weekend,
216,WECCbus57,1.0123939,-1.7155348000000001,1.8422193999999998,-0.19638293,june,12,5,weekend,
222,WECCbus57,1.0120966999999998,-1.7182824,1.8276705000000002,-0.19727342,june,13,5,weekend,
228,WECCbus57,1.0115453,-1.7256656000000004,1.8702383000000002,-0.19633713,june,14,5,weekend,
234,WECCbus57,1.0104872999999999,-1.7406499,1.9808401000000002,-0.19284461,june,15,5,weekend,
240,WECCbus57,1.0087633,-1.7662797,2.2163138,-0.1817865,june,16,5,weekend,
246,WECCbus57,1.0065742,-1.7959161,2.4495516,-0.16713351,june,17,5,weekend,
252,WECCbus57,1.0058120000000002,-1.8077386999999998,2.6302175,-0.15242771,june,18,5,weekend,
258,WECCbus57,1.0059882,-1.8074999,2.6858389,-0.14736088,june,19,5,weekend,
