# file...... Overhead_lines_power_in_B.csv
# date...... Fri Oct 27 14:51:54 2017
# user...... mast9
# host...... (null)
# group..... class= overhead_line
# property.. power_in_B
# limit..... -1
# interval.. 3600
# timestamp,O1-2,O1-3,O1-7,O3-4,O3-5,O5-6,O7-8,O8-12,O8-9,O8-13,O1401-14,O13-34,O13-18,O14-11,O14-10,O15-16,O15-17,O18-19,O18-21,O19-20,O21-22,O21-23,O23-24,O23-25,O2601-26,O25-28,O26-27,O26-31,O27-33,O28-29,O29-30,O30-250,O31-32,O34-15,O35-36,O35-40,O36-37,O36-38,O38-39,O40-41,O40-42,O42-43,O42-44,O44-45,O44-47,O45-46,O47-48,O47-49,O49-50,O50-51,O51-151,O52-53,O53-54,O54-55,O54-57,O55-56,O57-58,O57-60,O58-59,O60-61,O67-68,O67-72,O67-97,O68-69,O69-70,O70-71,O72-73,O72-76,O73-74,O74-75,O76-77,O76-86,O77-78,O78-79,O78-80,O80-81,O81-82,O81-84,O82-83,O84-85,O86-87,O87-88,O87-89,O89-90,O89-91,O91-92,O91-93,O93-94,O93-95,O95-96,O97-98,O98-99,O99-100,O100-450,O101-102,O101-105,O102-103,O103-104,O105-106,O105-108,O106-107,O108-109,O108-300,O109-110,O110-111,O110-112,O112-113,O113-114,O135-35,O149-1,O152-52,O6701-67,O197-101
2016-08-05 00:00:00 PDT,+6690.31+0.318577j,-0+0j,+713754+50290.6j,+0+0j,+0+0j,+0+0j,+713534+47433.6j,+3150.09+0.0909812j,-0+0j,+710231+45526.8j,+0+0j,-0+0j,+295216+9424.53j,+0+0j,+0+0j,+0+0j,+0+0j,-0+0j,+43139.5+21613.3j,+0+0j,+43149+21599.8j,-7.33808e-06+4.48285e-06j,-0+0j,-7.3042e-06+4.52584e-06j,+0+0j,-7.28347e-06+4.57e-06j,+0+0j,+0+0j,+0+0j,-7.2813e-06+4.54069e-06j,-7.31025e-06+4.52661e-06j,-7.27722e-06+4.57997e-06j,+0+0j,+0+0j,+25624.3+9894.89j,+212747-31901.2j,-0+0j,+25628+9879.39j,+4620.28+0.284932j,-0+0j,+212592-32115.6j,+42950.4+21499.2j,+169487-53830.5j,-0+0j,+169417-53933.2j,+0+0j,+75168.7+53704.5j,+57177.6-132673j,+25476.5-132742j,+25417.4-132797j,+25351-132863j,+414272+32046.7j,+414146+31414.5j,+9029.73+1.66219j,+405028+31014.5j,+9030.32+0.714424j,+28895+9867.79j,+375619+19590j,+7890.63+0.639855j,+2.03947e-05-8.38207e-06j,-0+0j,+220690-177347j,+38017.6+133504j,+0+0j,+0+0j,+0+0j,-0+0j,+220251-178012j,+0+0j,+0+0j,+48473.1-218832j,+86218.1-34649.6j,+26228.1-219265j,+7.60128e-09+1.5697e-08j,+26174.1-219370j,+450.126-219807j,+244.576-220247j,-0+0j,+122.962-220489j,+0+0j,+82925.6-35042.8j,-0+0j,+56201.8-35279.9j,+42714-35405.8j,+13438.5+26.6223j,-0+0j,+13438.8+14.0147j,-0+0j,+13441.3+2.28861j,+8190.54+0.545736j,+22818.5-0.304566j,+22816.8-0.0530239j,+4.98827e-06-5.51706e-06j,+4.96961e-06-5.5448e-06j,-0+0j,+15066.6+133416j,+0+0j,+0+0j,+39793.8+24.0879j,-24768.5+133361j,+20129.4+9.52783j,-0+0j,-24865.8+133326j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+251742-13929j,+720827+53847.8j,+414472+33295.9j,+258801-43040.8j,+15126.4+133460j
2016-08-06 09:00:00 PDT,+7500.39+0.398881j,+0+0j,+666461-417340j,+0+0j,+0+0j,+0+0j,+666593-420729j,+4500.18+0.183133j,+0+0j,+662170-422985j,+0+0j,+0+0j,+284312-156518j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+44213.1+22122.9j,+0+0j,+44198.3+22125.1j,+2.12037e-05-5.4416e-06j,+0+0j,+2.12023e-05-5.39174e-06j,+0+0j,+2.12346e-05-5.35107e-06j,+0+0j,+0+0j,+0+0j,+2.122e-05-5.3599e-06j,+2.12226e-05-5.35147e-06j,+2.12249e-05-5.38656e-06j,+0+0j,+0+0j,+15553.6-21369.2j,+207601-168955j,+0+0j,+15550.3-21393.5j,+5700.42+0.420883j,+0+0j,+207423-169254j,+44292+22170.8j,+162954-191726j,+0+0j,+162862-191938j,+0+0j,+77737.6+55540.5j,+59982.3-209933j,+20537.5-210142j,+20406.6-210334j,+20258.9-210546j,+377748-271602j,+377737-272537j,+9299.72+1.72087j,+368420-273118j,+9300.33+0.734358j,+18535.5-21490.6j,+349152-253625j,+8700.74+0.74898j,+1.37652e-05+5.23227e-07j,+0+0j,+212094-417957j,+63173.1+212845j,+0+0j,+0+0j,+0+0j,+0+0j,+210981-419415j,+0+0j,+0+0j,+62171.2-231115j,+72103.9-100872j,+32446.7-231583j,-3.84743e-09+2.35861e-08j,+32390.8-231694j,+457.898-232157j,+253.463-232623j,+0+0j,+127.362-232884j,+0+0j,+67211.3-101410j,+0+0j,+34548.6-101740j,+18787.8-101918j,+15599+35.8431j,+0+0j,+15598.9+18.9508j,+0+0j,+15601.6+2.82934j,+9000.61+0.620066j,+28801.6+3.5851j,+28799.4+2.61118j,+1.24233e-05-1.56623e-06j,+1.24141e-05-1.58354e-06j,+0+0j,+33998.5+212449j,+0+0j,+0+0j,+52840.1+40.607j,-18980.9+212225j,+26755.9+16.0834j,+0+0j,-19204.8+212015j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+239663-180129j,+673765-413045j,+377699-269701j,+275692-203868j,+34171.1+212647j
2016-08-06 10:00:00 PDT,+7860.43+0.438147j,+0+0j,+684631-415739j,+0+0j,+0+0j,+0+0j,+684755-419212j,+5100.23+0.235292j,+0+0j,+679725-421523j,+0+0j,+0+0j,+291277-155650j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+44187.6+22109.3j,+0+0j,+44172+22111.9j,+2.80152e-06-5.53157e-06j,+0+0j,+2.82993e-06-5.47462e-06j,+0+0j,+2.81165e-06-5.49399e-06j,+0+0j,+0+0j,+0+0j,+2.79804e-06-5.47351e-06j,+2.79739e-06-5.47649e-06j,+2.81026e-06-5.4336e-06j,+0+0j,+0+0j,+16023.1-21365j,+213078-168734j,+0+0j,+16019.8-21389.6j,+6180.49+0.495086j,+0+0j,+212896-169043j,+44261.8+22155.7j,+168451-191511j,+0+0j,+168356-191728j,+0+0j,+77680.9+55500j,+65554.4-209694j,+24037.4-209906j,+23906.8-210098j,+23758.7-210311j,+388320-271138j,+388308-272098j,+9419.73+1.76334j,+378869-272696j,+9420.34+0.753788j,+18883.9-21488j,+359226-253259j,+9060.8+0.812743j,-1.51773e-05+1.6785e-06j,+0+0j,+219572-417523j,+65797.2+212627j,+0+0j,+0+0j,+0+0j,+0+0j,+218446-418994j,+0+0j,+0+0j,+66229.9-230825j,+75602.3-100754j,+34441.6-231293j,+1.9505e-09+1.79144e-09j,+34385.9-231404j,+452.943-231864j,+252.408-232326j,+0+0j,+126.834-232587j,+0+0j,+70106.2-101310j,+0+0j,+35462.1-101649j,+18740.9-101830j,+16559.3+38.4187j,+0+0j,+16559+20.4207j,+0+0j,+16561.7+3.16447j,+9360.66+0.671564j,+30882.9+5.49123j,+30880.6+3.91516j,-1.01738e-05+2.638e-06j,-1.01566e-05+2.61673e-06j,+0+0j,+34539.9+212227j,+0+0j,+0+0j,+56876.5+47.0677j,-22473.4+211997j,+28778.4+18.6265j,+0+0j,-22700+211788j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+246627-179285j,+692303-411338j,+388268-269183j,+285810-203608j,+34713.5+212425j
2016-08-06 11:00:00 PDT,+8400.49+0.500456j,+0+0j,+702461-414194j,+0+0j,+0+0j,+0+0j,+702582-417772j,+6000.32+0.32572j,+0+0j,+696648-420153j,+0+0j,+0+0j,+297984-154804j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+44170.6+22099.9j,+0+0j,+44154+22103j,+3.22907e-06-6.80928e-07j,+0+0j,+3.23269e-06-6.3419e-07j,+0+0j,+3.24049e-06-6.06959e-07j,+0+0j,+0+0j,+0+0j,+3.28747e-06-5.46847e-07j,+3.25148e-06-5.75335e-07j,+3.26262e-06-5.81694e-07j,+0+0j,+0+0j,+16731.1-21363.8j,+218102-168512j,+0+0j,+16727.9-21389j,+6900.61+0.617461j,+0+0j,+217915-168832j,+44242.1+22145.8j,+173487-191301j,+0+0j,+173390-191525j,+0+0j,+77644.1+55473.7j,+70647.1-209469j,+27297.5-209684j,+27166.5-209877j,+27017.3-210092j,+398525-270773j,+398511-271765j,+9599.74+1.82705j,+388891-272382j,+9600.35+0.783068j,+19410.5-21489.4j,+368698-253007j,+9600.9+0.912841j,-4.77868e-06+1.94107e-06j,+0+0j,+227449-417210j,+67419+212430j,+0+0j,+0+0j,+0+0j,+0+0j,+226307-418693j,+0+0j,+0+0j,+69968.5-230612j,+79817.8-100655j,+36336.7-231081j,-1.59496e-08-9.9756e-09j,+36281-231191j,+448.145-231647j,+251.504-232106j,+0+0j,+126.382-232366j,+0+0j,+73417-101234j,+0+0j,+36851-101583j,+18689.1-101769j,+17999.8+42.3235j,+0+0j,+17999.3+22.6461j,+0+0j,+18002+3.7005j,+9900.74+0.752086j,+31973.6+6.57501j,+31971.2+4.66304j,+1.41875e-05-5.84327e-07j,+1.42327e-05-5.6522e-07j,+0+0j,+35068.7+212027j,+0+0j,+0+0j,+60652.8+53.522j,-25719.6+211792j,+30660.9+21.1579j,+0+0j,-25949.7+211582j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+253327-178468j,+710677-409656j,+398469-268754j,+295324-203449j,+35243.7+212227j
2016-08-06 12:00:00 PDT,+9460.63+0.634816j,+0+0j,+724071-412461j,+0+0j,+0+0j,+0+0j,+724187-416153j,+7500.5+0.509088j,+0+0j,+716745-418609j,+0+0j,+0+0j,+305745-153902j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+44147.1+22087.1j,+0+0j,+44129.6+22090.7j,+2.97405e-05-5.05719e-06j,+0+0j,+2.97603e-05-5.02799e-06j,+0+0j,+2.97632e-05-5.01704e-06j,+0+0j,+0+0j,+0+0j,+2.98255e-05-4.99567e-06j,+2.98047e-05-4.99182e-06j,+2.9795e-05-4.97719e-06j,+0+0j,+0+0j,+17988.3-21360j,+223666-168228j,+0+0j,+17985.1-21386.3j,+8170.85+0.866251j,+0+0j,+223478-168559j,+44216.1+22132.8j,+179073-191028j,+0+0j,+178974-191259j,+0+0j,+77595.8+55439.3j,+76302.9-209175j,+31026.1-209394j,+30895.4-209588j,+30745.9-209804j,+410845-270297j,+410830-271322j,+10179.8+2.03906j,+400628-271960j,+10180.4+0.880954j,+20496.4-21487.6j,+379319-252650j,+10701.1+1.13473j,+1.83018e-05-1.67363e-05j,+0+0j,+236843-416738j,+68683.7+212153j,+0+0j,+0+0j,+0+0j,+0+0j,+235682-418240j,+0+0j,+0+0j,+73411.4-230320j,+85852-100502j,+38157.5-230789j,+1.13017e-08+1.20051e-08j,+38102.2-230898j,+440.855-231351j,+249.56-231806j,+0+0j,+125.429-232065j,+0+0j,+77943-101115j,+0+0j,+39473.7-101479j,+18630.2-101676j,+20680.8+49.9412j,+0+0j,+20679.7+27.0033j,+0+0j,+20682.6+4.82917j,+11010.9+0.931592j,+33714.7+8.44995j,+33712.3+5.94263j,-6.9112e-06+4.60235e-06j,-6.93868e-06+4.58571e-06j,+0+0j,+34590.7+211749j,+0+0j,+0+0j,+63898.7+59.4324j,-29441.1+211510j,+32283.2+23.4789j,+0+0j,-29674.2+211302j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+261087-177598j,+733358-407767j,+410785-268210j,+306002-203202j,+34766.8+211948j
2016-08-06 13:00:00 PDT,+10960.8+0.852199j,+0+0j,+750574-410333j,+0+0j,+0+0j,+0+0j,+750692-414183j,+9200.76+0.766228j,+0+0j,+741545-416742j,+0+0j,+0+0j,+315312-152790j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+44125.8+22075.3j,+0+0j,+44107.2+22079.5j,-9.48442e-06+1.28411e-05j,+0+0j,-9.508e-06+1.28412e-05j,+0+0j,-9.5274e-06+1.28691e-05j,+0+0j,+0+0j,+0+0j,-9.51974e-06+1.28447e-05j,-9.52936e-06+1.28555e-05j,-9.50772e-06+1.2872e-05j,+0+0j,+0+0j,+19542.6-21357.5j,+230507-167894j,+0+0j,+19539.5-21385.1j,+9741.22+1.23196j,+0+0j,+230316-168240j,+44192.1+22120.8j,+185932-190713j,+0+0j,+185831-190954j,+0+0j,+77551.2+55407.5j,+83233.1-208843j,+35138.3-209067j,+35008.1-209261j,+34858.5-209481j,+426071-269771j,+426055-270841j,+11359.8+2.50484j,+414672-271507j,+11360.5+1.09745j,+22099.4-21487.6j,+391725-252278j,+12321.5+1.50522j,-8.09045e-06+2.29844e-05j,+0+0j,+248442-416243j,+69536.3+211843j,+0+0j,+0+0j,+0+0j,+0+0j,+247254-417773j,+0+0j,+0+0j,+77513-230027j,+93440.1-100327j,+40396.5-230497j,+1.12861e-08+1.97373e-08j,+40341.7-230605j,+432.034-231054j,+247.066-231506j,+0+0j,+124.242-231766j,+0+0j,+83818.9-100985j,+0+0j,+42964.6-101369j,+18558.3-101582j,+24242.4+60.6217j,+0+0j,+24240.7+33.2102j,+0+0j,+24243.5+6.59746j,+12661.2+1.23376j,+35305.8+10.3056j,+35303.3+7.20983j,+1.01094e-07+1.55495e-05j,+1.21081e-07+1.55723e-05j,+0+0j,+33850.2+211439j,+0+0j,+0+0j,+67265.1+65.9207j,-33545.7+211197j,+33985.7+26.0447j,+0+0j,-33782.4+210990j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+270649-176537j,+761368-405423j,+426003-267592j,+318475-202953j,+34027.8+211638j
2016-08-06 14:00:00 PDT,+12921.2+1.18456j,+0+0j,+796349-406337j,+0+0j,+0+0j,+0+0j,+796459-410460j,+11401.2+1.17712j,+0+0j,+785099-413201j,+0+0j,+0+0j,+332330-150706j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+44080.7+22050.8j,+0+0j,+44060.1+22055.9j,+1.08655e-05-6.23358e-06j,+0+0j,+1.08162e-05-6.21778e-06j,+0+0j,+1.08566e-05-6.16022e-06j,+0+0j,+0+0j,+0+0j,+1.08876e-05-6.16083e-06j,+1.08665e-05-6.15572e-06j,+1.08685e-05-6.15871e-06j,+0+0j,+0+0j,+21555.7-21351.1j,+243228-167308j,+0+0j,+21552.6-21380.7j,+11781.8+1.80437j,+0+0j,+243028-167683j,+44139.4+22094.4j,+198689-190158j,+0+0j,+198582-190417j,+0+0j,+77452.6+55337j,+96133.5-208252j,+42692.1-208486j,+42562.4-208683j,+42411.9-208908j,+452577-268720j,+452559-269870j,+12920+3.19527j,+439611-270586j,+12920.6+1.42072j,+24190-21485.8j,+414504-251507j,+14442+2.07018j,+1.17917e-05+1.76094e-06j,+0+0j,+267986-415309j,+72827.4+211312j,+0+0j,+0+0j,+0+0j,+0+0j,+266749-416885j,+0+0j,+0+0j,+85945.6-229453j,+104712-100025j,+44781.1-229928j,+3.69044e-09+1.85223e-08j,+44726.8-230035j,+418.033-230479j,+243.405-230925j,+0+0j,+122.489-231184j,+0+0j,+92870.6-100752j,+0+0j,+47487.5-101170j,+18436.2-101402j,+28885.6+75.4855j,+0+0j,+28882.4+42.0591j,+0+0j,+28885+9.33187j,+14821.7+1.6957j,+38758.4+14.7811j,+38755.5+10.2646j,+1.9732e-05-1.83445e-05j,+1.97466e-05-1.83325e-05j,+0+0j,+33685.3+210902j,+0+0j,+0+0j,+74640.3+81.3182j,-41080.9+210649j,+37711.7+32.1303j,+0+0j,-41325+210443j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+287652-174540j,+809124-401059j,+452496-266379j,+341355-202428j,+33865.3+211102j
2016-08-06 15:00:00 PDT,+15211.6+1.64251j,+0+0j,+894566-396520j,+0+0j,+0+0j,+0+0j,+894622-401280j,+13351.6+1.61606j,+0+0j,+881266-404447j,+0+0j,+0+0j,+370372-145621j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+43972.1+21992.2j,+0+0j,+43947.4+21999.5j,+9.82934e-06+8.29214e-06j,+0+0j,+9.83019e-06+8.30786e-06j,+0+0j,+9.85779e-06+8.33293e-06j,+0+0j,+0+0j,+0+0j,+9.82173e-06+8.28127e-06j,+9.80213e-06+8.25673e-06j,+9.78102e-06+8.25485e-06j,+0+0j,+0+0j,+23545.4-21338.1j,+273347-166063j,+0+0j,+23542.2-21369.9j,+13832.5+2.49437j,+0+0j,+273116-166508j,+44005.5+22027.4j,+228881-188989j,+0+0j,+228753-189293j,+0+0j,+77199.7+55156.4j,+126671-207001j,+60172.8-207266j,+60041.6-207467j,+59886.7-207707j,+510581-266049j,+510552-267395j,+15270.2+4.3977j,+495241-268233j,+15270.9+1.9882j,+26693.7-21482.8j,+467445-249529j,+17012.8+2.87986j,+2.33329e-05+6.03521e-06j,+0+0j,+308224-413255j,+85542.2+210288j,+0+0j,+0+0j,+0+0j,+0+0j,+306875-414933j,+0+0j,+0+0j,+108110-228131j,+123148-99429.4j,+56153.7-228629j,-5.19982e-09-2.21624e-08j,+56098.7-228735j,+393.523-229171j,+238.031-229605j,+0+0j,+119.939-229863j,+0+0j,+109316-100277j,+0+0j,+52314.6-100757j,+18174.5-101009j,+33971.6+92.9974j,+0+0j,+33965.5+52.9901j,+0+0j,+33966.9+12.9947j,+17462.3+2.36867j,+48576.6+30.9071j,+48573+21.2514j,+3.35727e-06+6.55186e-06j,+3.36448e-06+6.56086e-06j,+0+0j,+36570.5+209849j,+0+0j,+0+0j,+94950.4+132.094j,-58494.1+209548j,+47931.5+52.1491j,+0+0j,-58759.1+209335j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+325622-169669j,+909702-390417j,+510475-263310j,+394440-201098j,+36757.1+210055j
2016-08-06 16:00:00 PDT,+18402.4+2.40511j,+0+0j,+1.00908e+06-384375j,+0+0j,+0+0j,+0+0j,+1.00907e+06-389971j,+15202.1+2.09745j,+0+0j,+993816-393696j,+0+0j,+0+0j,+414926-139486j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+43856.7+21929.9j,+0+0j,+43827.6+21939.5j,-1.81177e-06-1.1186e-07j,+0+0j,-1.80747e-06-9.50006e-08j,+0+0j,-1.82847e-06-6.32665e-08j,+0+0j,+0+0j,+0+0j,-1.8218e-06-3.38576e-08j,-1.8315e-06-5.13298e-08j,-1.84338e-06-6.993e-08j,+0+0j,+0+0j,+25866.6-21325.1j,+308568-164535j,+0+0j,+25863.1-21359.6j,+16223.4+3.44198j,+0+0j,+308297-165073j,+43860.6+21954.8j,+264168-187577j,+0+0j,+264014-187941j,+0+0j,+76925.2+54960.3j,+162332-205521j,+79237.5-205833j,+79104.6-206041j,+78945.7-206300j,+578436-262743j,+578396-264342j,+19280.9+6.88853j,+559059-265341j,+19281.4+3.17566j,+30329.6-21479.9j,+527378-247100j,+20724.2+4.28473j,-9.21188e-06-2.83659e-06j,+0+0j,+355396-410856j,+98227.2+209120j,+0+0j,+0+0j,+0+0j,+0+0j,+353887-412681j,+0+0j,+0+0j,+133745-226658j,+145039-98712.7j,+69435.2-227200j,+1.38431e-08-1.85519e-09j,+69378.9-227306j,+364.043-227739j,+230.917-228163j,+0+0j,+116.63-228422j,+0+0j,+129294-99719.8j,+0+0j,+58631.1-100286j,+17875.9-100567j,+40581.6+117.982j,+0+0j,+40571+68.9413j,+0+0j,+40570.1+18.8184j,+21303.5+3.55079j,+58175.8+51.6835j,+58171.7+35.3948j,+9.09842e-06-7.65632e-06j,+9.07168e-06-7.66684e-06j,+0+0j,+39645.1+208646j,+0+0j,+0+0j,+117029+201.739j,-77483.8+208279j,+59108.7+79.7151j,+0+0j,-77774.6+208055j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+370056-163839j,+1.0275e+06-377179j,+578288-259491j,+454479-199470j,+39837.9+208858j
2016-08-06 17:00:00 PDT,+18802.5+2.51101j,+0+0j,+1.03248e+06-381580j,+0+0j,+0+0j,+0+0j,+1.03247e+06-387364j,+14802+1.98878j,+0+0j,+1.01762e+06-391215j,+0+0j,+0+0j,+424566-138017j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+43837.3+21919.3j,+0+0j,+43807.3+21929.4j,+6.70155e-06+4.5216e-06j,+0+0j,+6.68405e-06+4.55084e-06j,+0+0j,+6.71323e-06+4.5781e-06j,+0+0j,+0+0j,+0+0j,+6.70938e-06+4.57972e-06j,+6.70371e-06+4.5883e-06j,+6.69257e-06+4.57128e-06j,+0+0j,+0+0j,+25809.9-21325.6j,+316429-164254j,+0+0j,+25806.5-21360.1j,+16183.4+3.42689j,+0+0j,+316147-164815j,+43833.4+21941.2j,+272034-187327j,+0+0j,+271873-187706j,+0+0j,+76872.7+54922.9j,+170273-205261j,+82910.9-205585j,+82777.9-205794j,+82618.2-206059j,+592582-262035j,+592542-263691j,+20321.1+7.62437j,+572162-264725j,+20321.6+3.52839j,+30872.6-21482.1j,+539882-246580j,+21284.5+4.52129j,+1.1134e-05+1.1673e-06j,+0+0j,+365438-410415j,+100664+208940j,+0+0j,+0+0j,+0+0j,+0+0j,+363891-412274j,+0+0j,+0+0j,+140198-226380j,+148698-98588.5j,+72895.1-226937j,+1.27872e-08-6.04124e-10j,+72838.1-227043j,+358.922-227480j,+229.79-227902j,+0+0j,+116.141-228163j,+0+0j,+133340-99622.7j,+0+0j,+59050-100207j,+17812.2-100489j,+41063.3+120.014j,+0+0j,+41051.8+70.3966j,+0+0j,+41050.5+19.4107j,+21903.7+3.75868j,+58836.1+53.3095j,+58832.3+36.5278j,+7.90154e-06+1.16583e-06j,+7.91029e-06+1.18132e-06j,+0+0j,+41420.7+208461j,+0+0j,+0+0j,+122468+221.126j,-81143.6+208074j,+61856.2+87.3814j,+0+0j,-81439.7+207846j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+379658-162446j,+1.05129e+06-374145j,+592417-258669j,+467000-199119j,+41614+208675j
2016-08-06 18:00:00 PDT,+18842.5+2.52132j,+0+0j,+1.01745e+06-383264j,+0+0j,+0+0j,+0+0j,+1.0175e+06-388965j,+13801.7+1.72839j,+0+0j,+1.00368e+06-392759j,+0+0j,+0+0j,+418995-138804j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+43870.9+21937.1j,+0+0j,+43841.8+21946.6j,-1.78158e-05+8.53807e-06j,+0+0j,-1.78346e-05+8.56096e-06j,+0+0j,-1.7821e-05+8.56397e-06j,+0+0j,+0+0j,+0+0j,-1.78116e-05+8.56069e-06j,-1.78144e-05+8.56959e-06j,-1.78618e-05+8.53441e-06j,+0+0j,+0+0j,+25297.6-21333.9j,+312120-164551j,+0+0j,+25294.2-21367.7j,+15663.2+3.20741j,+0+0j,+311844-165100j,+43871+21960j,+267698-187619j,+0+0j,+267541-187990j,+0+0j,+76942.5+54972.7j,+165857-205575j,+79189.8-205893j,+79058.4-206102j,+78900.4-206363j,+584293-262669j,+584264-264297j,+21241.3+8.29773j,+562969-265315j,+21241.7+3.8525j,+31082.1-21488.3j,+530527-247096j,+21484.5+4.60292j,+3.9394e-06+3.04197e-06j,+0+0j,+359247-410964j,+97544.9+209197j,+0+0j,+0+0j,+0+0j,+0+0j,+357723-412810j,+0+0j,+0+0j,+136733-226734j,+145916-98726.9j,+71408.3-227288j,+1.17699e-08-1.68835e-08j,+71351.5-227395j,+363.594-227837j,+230.458-228266j,+0+0j,+116.554-228528j,+0+0j,+131565-99738.4j,+0+0j,+58607.4-100314j,+17850.4-100595j,+40582.7+118.243j,+0+0j,+40571.6+69.2417j,+0+0j,+40570.4+19.101j,+22143.8+3.83578j,+56513.6+47.7424j,+56510.1+32.7439j,+2.5201e-06+3.13954e-06j,+2.52405e-06+3.13563e-06j,+0+0j,+40625.7+208726j,+0+0j,+0+0j,+117972+205.077j,-77445.6+208355j,+59640.1+81.1252j,+0+0j,-77735.9+208130j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+374101-163216j,+1.03625e+06-375926j,+584116-259357j,+457658-199474j,+40818+208940j
2016-08-06 19:00:00 PDT,+19932.8+2.822j,+0+0j,+1.0496e+06-379767j,+0+0j,+0+0j,+0+0j,+1.04962e+06-385701j,+13751.7+1.71647j,+0+0j,+1.03584e+06-389651j,+0+0j,+0+0j,+431556-137085j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+43838.5+21919.9j,+0+0j,+43808.5+21930j,-1.8405e-06+3.01351e-06j,+0+0j,-1.89486e-06+2.98599e-06j,+0+0j,-1.8866e-06+2.99487e-06j,+0+0j,+0+0j,+0+0j,-1.84674e-06+2.99385e-06j,-1.88212e-06+2.98253e-06j,-1.85476e-06+3.01138e-06j,+0+0j,+0+0j,+25730.9-21329.2j,+322281-164146j,+0+0j,+25727.5-21363.6j,+16113.4+3.39745j,+0+0j,+321991-164723j,+43828.6+21938.9j,+277874-187248j,+0+0j,+277709-187638j,+0+0j,+76861.6+54915j,+176135-205190j,+84062.9-205522j,+83931.9-205732j,+83773.9-205998j,+603852-261654j,+603821-263355j,+23191.8+9.83979j,+580569-264418j,+23192+4.59521j,+32435.1-21484.2j,+546695-246324j,+22855.1+5.21334j,+4.82032e-06-5.18701e-06j,+0+0j,+371626-410232j,+101291+208891j,+0+0j,+0+0j,+0+0j,+0+0j,+370055-412127j,+0+0j,+0+0j,+143529-226310j,+151578-98510.6j,+75082.9-226880j,+1.66528e-08+1.4422e-09j,+75025.7-226988j,+355.106-227433j,+227.835-227862j,+0+0j,+115.372-228125j,+0+0j,+137258-99567.2j,+0+0j,+60418.3-100170j,+17775.9-100460j,+42466.2+126.071j,+0+0j,+42453.6+74.3268j,+0+0j,+42451.6+21.1089j,+23584.3+4.36024j,+60237.7+56.8212j,+60233.7+38.8922j,-1.02501e-05+3.85954e-06j,-1.0246e-05+3.8349e-06j,+0+0j,+40645.8+208407j,+0+0j,+0+0j,+122860+222.88j,-82308.3+208020j,+62157.1+88.2518j,+0+0j,-82604.7+207793j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+386627-161597j,+1.06952e+06-372119j,+603664-258198j,+473838-198924j,+40839.5+208622j
