# file...... Overhead_lines_power_in_B.csv
# date...... Fri Oct 27 14:51:54 2017
# user...... mast9
# host...... (null)
# group..... class= overhead_line
# property.. power_in_B
# limit..... -1
# interval.. 3600
# timestamp,O1-2,O1-3,O1-7,O3-4,O3-5,O5-6,O7-8,O8-12,O8-9,O8-13,O1401-14,O13-34,O13-18,O14-11,O14-10,O15-16,O15-17,O18-19,O18-21,O19-20,O21-22,O21-23,O23-24,O23-25,O2601-26,O25-28,O26-27,O26-31,O27-33,O28-29,O29-30,O30-250,O31-32,O34-15,O35-36,O35-40,O36-37,O36-38,O38-39,O40-41,O40-42,O42-43,O42-44,O44-45,O44-47,O45-46,O47-48,O47-49,O49-50,O50-51,O51-151,O52-53,O53-54,O54-55,O54-57,O55-56,O57-58,O57-60,O58-59,O60-61,O67-68,O67-72,O67-97,O68-69,O69-70,O70-71,O72-73,O72-76,O73-74,O74-75,O76-77,O76-86,O77-78,O78-79,O78-80,O80-81,O81-82,O81-84,O82-83,O84-85,O86-87,O87-88,O87-89,O89-90,O89-91,O91-92,O91-93,O93-94,O93-95,O95-96,O97-98,O98-99,O99-100,O100-450,O101-102,O101-105,O102-103,O103-104,O105-106,O105-108,O106-107,O108-109,O108-300,O109-110,O110-111,O110-112,O112-113,O113-114,O135-35,O149-1,O152-52,O6701-67,O197-101
2016-02-05 00:00:00 PST,+10800.8+0.830397j,-0+0j,+780364+55107.4j,+0+0j,+0+0j,+0+0j,+780123+51773.9j,+6000.33+0.330173j,-0+0j,+773947+49547.1j,+0+0j,-0+0j,+320006+12034j,+0+0j,+0+0j,+0+0j,+0+0j,-0+0j,+43113.4+21598.1j,+0+0j,+43120.7+21585.7j,-2.10775e-05+1.89457e-05j,-0+0j,-2.11237e-05+1.89513e-05j,+0+0j,-2.11117e-05+1.89803e-05j,+0+0j,+0+0j,+0+0j,-2.1125e-05+1.89467e-05j,-2.11129e-05+1.89845e-05j,-2.11809e-05+1.89565e-05j,+0+0j,+0+0j,+28963.9+9862.78j,+231059-31362.4j,-0+0j,+28967.2+9842.98j,+7950.83+0.844538j,-0+0j,+230891-31613.9j,+42917+21482.5j,+187807-53350.2j,-0+0j,+187729-53476.8j,+0+0j,+75104.6+53658.7j,+75508-132122j,+33791.8-132204j,+33732.6-132262j,+33664.9-132333j,+453120+32780.5j,+452985+32031.4j,+13800.1+3.69735j,+439083+31554.5j,+13800.7+1.66911j,+33619.7+9830.37j,+404834+19943.1j,+12601.6+1.63307j,+2.80726e-06+1.89071e-05j,-0+0j,+249582-176779j,+38188.1+133005j,+0+0j,+0+0j,+0+0j,-0+0j,+249074-177541j,+0+0j,+0+0j,+59342.8-218339j,+104012-34452j,+32053.1-218779j,-1.42824e-09-2.39418e-08j,+32000.2-218884j,+430.007-219320j,+238.35-219758j,-0+0j,+120.17-220003j,+0+0j,+97832.3-34955.4j,-0+0j,+64969.4-35248.7j,+42712.2-35413.4j,+22201.7+49.1182j,-0+0j,+22200.6+27.0112j,-0+0j,+22203.4+6.16166j,+13051.4+1.39032j,+24699.4+0.923301j,+24697.7+0.805259j,+1.79262e-05-6.2886e-06j,+1.79258e-05-6.29711e-06j,-0+0j,+13352.6+132918j,+0+0j,+0+0j,+46372.5+32.9283j,-33058.9+132859j,+23613+13.1299j,-0+0j,-33165.1+132824j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+276494-11542.2j,+791608+59327.5j,+453326+34259.8j,+287904-42822.9j,+13415+132962j
2016-02-06 09:00:00 PST,+9100.58+0.586705j,+0+0j,+583365-425133j,+0+0j,+0+0j,+0+0j,+583573-428277j,+3700.12+0.123541j,+0+0j,+580004-430370j,+0+0j,+0+0j,+250790-160776j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+44400+22220.9j,+0+0j,+44389.6+22220.8j,+1.10664e-06+9.90034e-06j,+0+0j,+1.08291e-06+9.89632e-06j,+0+0j,+1.06328e-06+9.94514e-06j,+0+0j,+0+0j,+0+0j,+1.11475e-06+9.9311e-06j,+1.10443e-06+9.95392e-06j,+1.12219e-06+9.93445e-06j,+0+0j,+0+0j,+15873.3-21406.2j,+178981-169985j,+0+0j,+15870-21430.6j,+5970.45+0.459572j,+0+0j,+178835-170241j,+44514.9+22282.3j,+134173-192781j,+0+0j,+134099-192970j,+0+0j,+78155.6+55839.1j,+30691.9-211176j,+789.651-211381j,+655.046-211581j,+509.894-211790j,+329237-274312j,+329244-275160j,+12780+3.10774j,+316454-275686j,+12780.6+1.38176j,+20711-21521.4j,+295137-255939j,+10821.1+1.15347j,+2.18066e-05-5.27692e-06j,+0+0j,+180875-420646j,+40218.7+214020j,+0+0j,+0+0j,+0+0j,+0+0j,+179798-422087j,+0+0j,+0+0j,+38216.1-233020j,+64372.8-101476j,+21973.8-233491j,+2.38191e-09+8.97711e-09j,+21917.8-233607j,+477.185-234094j,+255.727-234585j,+0+0j,+128.765-234853j,+0+0j,+60281-101979j,+0+0j,+37117.5-102288j,+18995.8-102483j,+17958.6+42.3755j,+0+0j,+17959.1+22.4062j,+0+0j,+17962.2+3.86691j,+11250.9+0.961334j,+12703.5-3.61195j,+12702.7-2.35815j,+1.24163e-05-4.9244e-06j,+1.24232e-05-4.92006e-06j,+0+0j,+27144.4+213650j,+0+0j,+0+0j,+26249.9+10.0409j,+738.022+213455j,+13444+4.03064j,+0+0j,+525.95+213242j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+206103-184362j,+592207-421100j,+329192-272600j,+221449-205596j,+27312.9+213837j
2016-02-06 10:00:00 PST,+8360.49+0.495006j,+0+0j,+535706-429091j,+0+0j,+0+0j,+0+0j,+535899-432051j,+3000.08+0.0811605j,+0+0j,+533021-434020j,+0+0j,+0+0j,+232048-163060j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+44465.6+22255.7j,+0+0j,+44457.2+22254.7j,-7.65087e-06+1.73541e-06j,+0+0j,-7.64812e-06+1.78252e-06j,+0+0j,-7.62115e-06+1.80375e-06j,+0+0j,+0+0j,+0+0j,-7.63818e-06+1.7968e-06j,-7.61643e-06+1.80546e-06j,-7.65303e-06+1.81118e-06j,+0+0j,+0+0j,+15204.7-21414.4j,+163842-170442j,+0+0j,+15201.4-21438.3j,+5270.35+0.357506j,+0+0j,+163708-170675j,+44595.1+22322.5j,+118978-193232j,+0+0j,+118910-193410j,+0+0j,+78306.9+55947.1j,+15286.1-211705j,-8214.59-211908j,-8352.3-212110j,-8497.34-212318j,+300993-275383j,+300998-276174j,+12079.9+2.79018j,+288908-276663j,+12080.5+1.23308j,+19924.9-21526j,+268421-256797j,+10001+0.983743j,+1.18743e-05-3.89468e-06j,+0+0j,+161535-421708j,+32687.4+214538j,+0+0j,+0+0j,+0+0j,+0+0j,+160480-423127j,+0+0j,+0+0j,+26703.1-233763j,+56303.3-101760j,+16196.7-234236j,-1.7394e-08+5.26443e-09j,+16140.2-234354j,+489.121-234849j,+258.307-235347j,+0+0j,+130.016-235615j,+0+0j,+52916.5-102227j,+0+0j,+35565.3-102516j,+19124.5-102706j,+16277.8+37.7409j,+0+0j,+16278.7+19.7224j,+0+0j,+16281.8+3.1996j,+10410.8+0.820323j,+7091.63-3.01734j,+7091.22-1.99465j,+4.11869e-06-3.94723e-06j,+4.16883e-06-3.94682e-06j,+0+0j,+25226+214172j,+0+0j,+0+0j,+15323.4+3.44895j,+9739.25+213981j,+7951.39+1.40609j,+0+0j,+9531.03+213764j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+187342-186600j,+543833-425295j,+300968-273792j,+194555-206235j,+25392.5+214355j
2016-02-06 11:00:00 PST,+7780.42+0.42863j,+0+0j,+511618-430910j,+0+0j,+0+0j,+0+0j,+511797-433781j,+2300.05+0.0476872j,+0+0j,+509611-435692j,+0+0j,+0+0j,+222656-164119j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+44497.3+22272.7j,+0+0j,+44490+22271.1j,-1.28502e-05+1.247e-05j,+0+0j,-1.29108e-05+1.24593e-05j,+0+0j,-1.29048e-05+1.24904e-05j,+0+0j,+0+0j,+0+0j,-1.29145e-05+1.25153e-05j,-1.29056e-05+1.25281e-05j,-1.29526e-05+1.25173e-05j,+0+0j,+0+0j,+14590.2-21418.5j,+156357-170689j,+0+0j,+14586.8-21442j,+4640.27+0.276907j,+0+0j,+156228-170912j,+44633.2+22341.5j,+111465-193478j,+0+0j,+111399-193650j,+0+0j,+78378.6+55998.4j,+7671.27-211988j,-12474.5-212191j,-12614.2-212394j,-12759.5-212601j,+286964-275858j,+286965-276622j,+11659.9+2.60839j,+275294-277095j,+11660.5+1.14817j,+19321.2-21528.3j,+255429-257173j,+9380.85+0.86489j,-1.7194e-05+3.57087e-05j,+0+0j,+151681-422228j,+29459.9+214823j,+0+0j,+0+0j,+0+0j,+0+0j,+150635-423635j,+0+0j,+0+0j,+21200.1-234124j,+51833.1-101904j,+13645.3-234599j,-4.21123e-09+1.336e-08j,+13588.3-234718j,+495.854-235217j,+259.868-235719j,+0+0j,+130.779-235987j,+0+0j,+49148.7-102351j,+0+0j,+34228.4-102630j,+19188.1-102816j,+14877.5+33.9939j,+0+0j,+14878.5+17.6236j,+0+0j,+14881.6+2.70709j,+9780.71+0.722806j,+4600.98-2.2446j,+4600.71-1.48882j,+6.07274e-07-3.31149e-06j,+5.85639e-07-3.33173e-06j,+0+0j,+24489.7+214458j,+0+0j,+0+0j,+10321.6+1.57356j,+14001.4+214267j,+5400.64+0.647819j,+0+0j,+13794.5+214047j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+177936-187637j,+519181-427229j,+286950-274324j,+181465-206513j,+24655.2+214640j
2016-02-06 12:00:00 PST,+7440.39+0.39195j,+0+0j,+503214-431503j,+0+0j,+0+0j,+0+0j,+503387-434355j,+2000.04+0.0360515j,+0+0j,+501498-436255j,+0+0j,+0+0j,+219497-164442j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+44511.9+22280.3j,+0+0j,+44504.9+22278.5j,-3.46452e-07+1.11505e-05j,+0+0j,-3.84253e-07+1.11833e-05j,+0+0j,-3.65458e-07+1.11771e-05j,+0+0j,+0+0j,+0+0j,-3.67854e-07+1.11656e-05j,-3.83612e-07+1.11385e-05j,-3.66949e-07+1.11569e-05j,+0+0j,+0+0j,+14284.8-21421.6j,+153875-170776j,+0+0j,+14281.4-21444.8j,+4330.24+0.24105j,+0+0j,+153747-170997j,+44650.5+22350.2j,+108968-193568j,+0+0j,+108903-193739j,+0+0j,+78411+56021.5j,+5132.23-212095j,-13899.4-212298j,-14040.5-212502j,-14186.8-212710j,+282002-276072j,+282002-276830j,+11319.8+2.46624j,+270671-277300j,+11320.5+1.08182j,+18945.8-21531.7j,+251185-257365j,+9000.79+0.795894j,+3.34055e-05-1.48466e-05j,+0+0j,+148442-422485j,+28416.3+214941j,+0+0j,+0+0j,+0+0j,+0+0j,+147399-423888j,+0+0j,+0+0j,+19694.5-234288j,+50060.8-101974j,+12909.6-234765j,+1.72933e-08+7.54274e-09j,+12852.4-234883j,+498.898-235384j,+260.874-235887j,+0+0j,+131.262-236155j,+0+0j,+47677.5-102413j,+0+0j,+33487.7-102688j,+19207.7-102871j,+14117.4+31.9665j,+0+0j,+14118.5+16.5085j,+0+0j,+14121.4+2.45118j,+9390.66+0.665791j,+3300.66-1.7184j,+3300.48-1.14075j,+2.08823e-05-1.40482e-05j,+2.08694e-05-1.40505e-05j,+0+0j,+24745.7+214575j,+0+0j,+0+0j,+9141.22+1.2351j,+15436+214383j,+4790.5+0.509403j,+0+0j,+15228.2+214161j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+174768-187956j,+510443-427846j,+281993-274549j,+177180-206667j,+24911.1+214757j
2016-02-06 13:00:00 PST,+7420.38+0.389816j,+0+0j,+496611-431989j,+0+0j,+0+0j,+0+0j,+496781-434823j,+1700.03+0.0260431j,+0+0j,+495192-436710j,+0+0j,+0+0j,+216859-164723j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+44524.6+22287j,+0+0j,+44518+22285.1j,+8.90097e-06-1.23326e-06j,+0+0j,+8.88749e-06-1.19992e-06j,+0+0j,+8.93457e-06-1.18789e-06j,+0+0j,+0+0j,+0+0j,+8.91948e-06-1.19702e-06j,+8.90521e-06-1.20497e-06j,+8.8577e-06-1.20536e-06j,+0+0j,+0+0j,+14119.1-21423.9j,+151711-170865j,+0+0j,+14115.7-21447j,+4160.22+0.222422j,+0+0j,+151584-171082j,+44665.1+22357.5j,+106792-193658j,+0+0j,+106727-193827j,+0+0j,+78438.3+56041j,+2920.04-212198j,-15226.7-212402j,-15368.5-212606j,-15514.8-212815j,+278333-276217j,+278332-276969j,+11539.8+2.55633j,+266780-277434j,+11540.5+1.12402j,+18970.3-21533.3j,+247275-257484j,+9020.79+0.799211j,+1.98656e-05+6.87873e-07j,+0+0j,+145768-422664j,+27154.3+215047j,+0+0j,+0+0j,+0+0j,+0+0j,+144727-424067j,+0+0j,+0+0j,+17926.9-234417j,+49117.7-102018j,+12282.4-234895j,+4.8923e-09+1.36037e-08j,+12225-235014j,+500.831-235516j,+261.175-236022j,+0+0j,+131.434-236291j,+0+0j,+47034.5-102454j,+0+0j,+33304.7-102727j,+19224.6-102910j,+13917.4+31.461j,+0+0j,+13918.5+16.2269j,+0+0j,+13921.4+2.40388j,+9420.66+0.669681j,+2540.5-1.37058j,+2540.36-0.910692j,+2.15033e-05-2.91289e-06j,+2.14759e-05-2.93129e-06j,+0+0j,+24243.8+214680j,+0+0j,+0+0j,+7310.78+0.792879j,+16763.4+214489j,+3850.32+0.328918j,+0+0j,+16556.1+214266j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+172123-188237j,+503823-428354j,+278327-274707j,+173242-206753j,+24409.1+214862j
2016-02-06 14:00:00 PST,+7730.42+0.423109j,+0+0j,+511560-430818j,+0+0j,+0+0j,+0+0j,+511740-433705j,+1950.03+0.0342733j,+0+0j,+509906-435627j,+0+0j,+0+0j,+222707-164036j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+44505+22276.6j,+0+0j,+44497.8+22275j,+3.24344e-06+7.91014e-06j,+0+0j,+3.27399e-06+7.94591e-06j,+0+0j,+3.30489e-06+7.97787e-06j,+0+0j,+0+0j,+0+0j,+3.29984e-06+8.00298e-06j,+3.28599e-06+7.96973e-06j,+3.31735e-06+7.98872e-06j,+0+0j,+0+0j,+14380.4-21421.1j,+156412-170728j,+0+0j,+14377-21444.3j,+4430.25+0.252361j,+0+0j,+156282-170952j,+44641.1+22345.5j,+111511-193522j,+0+0j,+111445-193695j,+0+0j,+78393+56008.7j,+7701.64-212039j,-12500-212243j,-12640.5-212446j,-12786.6-212655j,+287206-275905j,+287207-276674j,+11869.9+2.69683j,+275326-277149j,+11870.5+1.18965j,+19311-21531.5j,+255470-257232j,+9370.85+0.862843j,-2.79177e-06+1.04036e-05j,+0+0j,+151816-422339j,+29355.1+214885j,+0+0j,+0+0j,+0+0j,+0+0j,+150770-423747j,+0+0j,+0+0j,+21393.3-234192j,+51771.7-101930j,+14027.8-234668j,+1.57297e-08+1.97581e-08j,+13970.6-234787j,+496.966-235288j,+260.263-235791j,+0+0j,+130.998-236060j,+0+0j,+49437.4-102376j,+0+0j,+33947.1-102655j,+19186.9-102840j,+14597.5+33.2434j,+0+0j,+14598.5+17.2239j,+0+0j,+14601.5+2.6324j,+9780.71+0.722607j,+4300.9-2.13084j,+4300.66-1.41348j,+1.01597e-05-8.95337e-06j,+1.01658e-05-8.92144e-06j,+0+0j,+24683.9+214518j,+0+0j,+0+0j,+10481.6+1.61413j,+14034.8+214327j,+5450.65+0.659703j,+0+0j,+13826.8+214105j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+177980-187562j,+519069-427114j,+287193-274360j,+181496-206563j,+24849.8+214701j
2016-02-06 15:00:00 PST,+8780.54+0.546015j,+0+0j,+556675-427268j,+0+0j,+0+0j,+0+0j,+556882-430333j,+2900.07+0.0758477j,+0+0j,+554113-432374j,+0+0j,+0+0j,+240344-161969j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+44449.7+22247.1j,+0+0j,+44440.6+22246.4j,+5.94623e-06+9.53061e-07j,+0+0j,+5.95515e-06+9.92242e-07j,+0+0j,+5.91886e-06+9.92419e-07j,+0+0j,+0+0j,+0+0j,+5.95383e-06+1.0385e-06j,+5.92075e-06+1.01817e-06j,+5.94668e-06+1.07659e-06j,+0+0j,+0+0j,+15323-21413.9j,+170503-170291j,+0+0j,+15319.8-21437.9j,+5400.37+0.375527j,+0+0j,+170363-170535j,+44573.5+22311.7j,+125649-193092j,+0+0j,+125578-193276j,+0+0j,+78265.3+55917.5j,+22019.9-211545j,-4507.16-211749j,-4644.41-211951j,-4790.31-212161j,+313797-274997j,+313803-275820j,+12900+3.15935j,+300893-276330j,+12900.6+1.40644j,+20451.7-21527.9j,+279862-256520j,+10541.1+1.0932j,-1.96664e-06+7.1385e-06j,+0+0j,+170283-421408j,+35432.3+214394j,+0+0j,+0+0j,+0+0j,+0+0j,+169218-422838j,+0+0j,+0+0j,+31793.1-233549j,+60053-101669j,+19143.8-234023j,-1.86174e-08-1.13389e-08j,+19087.2-234140j,+485.126-234634j,+257.519-235131j,+0+0j,+129.685-235399j,+0+0j,+56763.9-102152j,+0+0j,+36191.4-102451j,+19070.2-102643j,+16958.2+39.5885j,+0+0j,+16958.9+20.805j,+0+0j,+16962+3.49861j,+10980.9+0.913606j,+8982.19-3.39608j,+8981.67-2.23707j,+2.62449e-06+6.48524e-06j,+2.65587e-06+6.50372e-06j,+0+0j,+26078.5+214025j,+0+0j,+0+0j,+19875.7+5.76047j,+6041.21+213833j,+10212.3+2.32117j,+0+0j,+5830.38+213616j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+195637-185542j,+565201-423333j,+313762-273339j,+206057-206041j,+26246.4+214211j
2016-02-06 16:00:00 PST,+12061+1.03104j,+0+0j,+707280-414366j,+0+0j,+0+0j,+0+0j,+707527-418146j,+5700.29+0.293565j,+0+0j,+701977-420660j,+0+0j,+0+0j,+299303-154742j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+44271.4+22151.5j,+0+0j,+44255.9+22153.9j,+1.55875e-05-1.68007e-06j,+0+0j,+1.55763e-05-1.6461e-06j,+0+0j,+1.55518e-05-1.61586e-06j,+0+0j,+0+0j,+0+0j,+1.55862e-05-1.60257e-06j,+1.55816e-05-1.59429e-06j,+1.55431e-05-1.61976e-06j,+0+0j,+0+0j,+18171.6-21391.9j,+217687-168708j,+0+0j,+18168.5-21418.2j,+8340.89+0.900026j,+0+0j,+217508-169034j,+44353.6+22201.6j,+172976-191565j,+0+0j,+172883-191795j,+0+0j,+77849.8+55620.7j,+69925.7-209829j,+22276.6-210052j,+22146.6-210252j,+21999.1-210471j,+402699-271637j,+402714-272678j,+16260.4+4.92508j,+386441-273325j,+16261+2.24138j,+24033.2-21518.8j,+361659-253941j,+14222+1.99806j,+7.90148e-06+9.80742e-06j,+0+0j,+231790-418304j,+56075.8+212793j,+0+0j,+0+0j,+0+0j,+0+0j,+230629-419831j,+0+0j,+0+0j,+66878.3-231442j,+87140.7-100800j,+36534.2-231922j,+6.23225e-09-6.16121e-10j,+36478.7-232035j,+446.811-232510j,+248.947-232987j,+0+0j,+125.592-233255j,+0+0j,+81022.6-101417j,+0+0j,+43086.3-101791j,+18678.8-102006j,+24242.7+60.8895j,+0+0j,+24241.2+33.3345j,+0+0j,+24244+7.00099j,+14761.6+1.66754j,+24528.7+0.37547j,+24527.3+0.434008j,+2.02814e-07+7.44211e-06j,+1.89541e-07+7.44375e-06j,+0+0j,+31166.8+212406j,+0+0j,+0+0j,+51738.5+39.0234j,-20713.8+212187j,+26335.3+15.5537j,+0+0j,-20940.8+211978j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+254602-178528j,+719035-409507j,+402598-269526j,+288310-204203j,+31342.5+212602j
2016-02-06 17:00:00 PST,+18072.3+2.31788j,+0+0j,+939627-391954j,+0+0j,+0+0j,+0+0j,+939814-397134j,+10651+1.02782j,+0+0j,+929254-400582j,+0+0j,+0+0j,+389540-143065j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+44001+22006.4j,+0+0j,+43976+22013.8j,-7.0692e-06-2.21534e-06j,+0+0j,-7.0728e-06-2.21825e-06j,+0+0j,-7.10711e-06-2.22105e-06j,+0+0j,+0+0j,+0+0j,-7.07632e-06-2.23755e-06j,-7.07263e-06-2.21238e-06j,-7.06912e-06-2.18862e-06j,+0+0j,+0+0j,+23323.6-21354.6j,+289281-165797j,+0+0j,+23320.4-21386.2j,+13632.4+2.42156j,+0+0j,+289031-166284j,+44021.4+22035.3j,+244761-188814j,+0+0j,+244624-189145j,+0+0j,+77222.6+55172.8j,+142557-206866j,+62368.8-207153j,+62243-207357j,+62091.6-207604j,+539558-265428j,+539563-266894j,+22571.6+9.30545j,+516958-267810j,+22571.9+4.33934j,+30655.6-21499.7j,+485144-249235j,+20994.3+4.38184j,+2.82981e-06+5.97564e-06j,+0+0j,+326560-413169j,+84934.3+210234j,+0+0j,+0+0j,+0+0j,+0+0j,+325150-414931j,+0+0j,+0+0j,+118839-228169j,+130795-99323.7j,+62410.1-228701j,+1.13464e-09+7.52624e-09j,+62354.4-228812j,+384.598-229268j,+234.032-229717j,+0+0j,+118.481-229983j,+0+0j,+119634-100220j,+0+0j,+55752.2-100742j,+18081.9-101010j,+37497.8+106.759j,+0+0j,+37489.3+61.7867j,+0+0j,+37489.2+16.6206j,+21723.6+3.66821j,+47384.9+28.6889j,+47382+19.7719j,+1.63672e-05-7.08334e-07j,+1.6339e-05-7.1318e-07j,+0+0j,+37152.4+209795j,+0+0j,+0+0j,+97758.8+140.689j,-60717+209486j,+49675.3+55.9872j,+0+0j,-60982.7+209273j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+344720-167332j,+957494-385267j,+539369-262447j,+412216-200936j,+37339.8+210003j
2016-02-06 18:00:00 PST,+21903.4+3.40609j,+0+0j,+1.03192e+06-382484j,+0+0j,+0+0j,+0+0j,+1.0321e+06-388375j,+13301.6+1.6043j,+0+0j,+1.01887e+06-392297j,+0+0j,+0+0j,+424713-138358j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+43922.4+21963.5j,+0+0j,+43893.8+21972.7j,+2.23569e-06+7.39906e-06j,+0+0j,+2.23355e-06+7.40922e-06j,+0+0j,+2.19898e-06+7.43037e-06j,+0+0j,+0+0j,+0+0j,+2.21612e-06+7.41245e-06j,+2.22758e-06+7.43e-06j,+2.2335e-06+7.45447e-06j,+0+0j,+0+0j,+26365.8-21347.3j,+316246-164554j,+0+0j,+26362.2-21382.5j,+16733.6+3.65669j,+0+0j,+315971-165116j,+43923.9+21986.5j,+271774-187673j,+0+0j,+271619-188054j,+0+0j,+77038.2+55041.1j,+169841-205685j,+76488.9-206011j,+76363.6-206220j,+76211.1-206481j,+593940-262941j,+593946-264617j,+27022.9+13.2116j,+566878-265667j,+27022.8+6.22747j,+34985-21499.6j,+530541-247453j,+25386.3+6.41913j,-2.06633e-05+2.68512e-05j,+0+0j,+365354-411304j,+91522.2+209256j,+0+0j,+0+0j,+0+0j,+0+0j,+363805-413205j,+0+0j,+0+0j,+137125-227094j,+151566-98706.3j,+72097.7-227659j,+2.39721e-09-1.21617e-08j,+72041.8-227770j,+358.103-228225j,+226.766-228668j,+0+0j,+115.097-228936j,+0+0j,+137688-99763.2j,+0+0j,+63683.4-100368j,+17833.8-100679j,+45670.5+139.582j,+0+0j,+45656.6+82.6776j,+0+0j,+45653.7+24.7027j,+26255.3+5.38825j,+53570.4+41.1609j,+53567.3+28.2636j,+9.96385e-07-4.84576e-06j,+1.03645e-06-4.83471e-06j,+0+0j,+37548.2+208801j,+0+0j,+0+0j,+112244+186.174j,-74795.2+208454j,+57063.2+74.1429j,+0+0j,-75079.5+208235j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+379806-162892j,+1.05366e+06-374831j,+593705-259536j,+457733-199733j,+37739.8+209012j
2016-02-06 19:00:00 PST,+24054.1+4.10787j,+0+0j,+1.05604e+06-380285j,+0+0j,+0+0j,+0+0j,+1.05626e+06-386418j,+14751.9+1.97313j,+0+0j,+1.0416e+06-390500j,+0+0j,+0+0j,+433380-137310j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+43924.2+21963.7j,+0+0j,+43894.9+21973.2j,-4.10676e-06+9.26931e-06j,+0+0j,-4.09722e-06+9.30926e-06j,+0+0j,-4.10702e-06+9.33963e-06j,+0+0j,+0+0j,+0+0j,-4.10003e-06+9.34722e-06j,-4.10442e-06+9.35078e-06j,-4.14262e-06+9.32096e-06j,+0+0j,+0+0j,+28070.4-21350.5j,+322201-164238j,+0+0j,+28066.6-21387.8j,+18454.4+4.44767j,+0+0j,+321926-164818j,+43925.8+21987.5j,+277727-187397j,+0+0j,+277571-187791j,+0+0j,+77041.5+55043.6j,+175817-205419j,+78779.9-205757j,+78655.6-205969j,+78504.1-206234j,+608044-262545j,+608059-264289j,+29553.7+15.7241j,+578461-265382j,+29553.3+7.44739j,+37439.5-21505.1j,+539632-247257j,+27857.6+7.72951j,-8.44525e-06+2.00102e-05j,+0+0j,+376222-411034j,+89776.4+209021j,+0+0j,+0+0j,+0+0j,+0+0j,+374630-412986j,+0+0j,+0+0j,+139997-227009j,+159602-98544.7j,+73887.4-227581j,+1.24322e-08+1.4524e-08j,+73831.9-227691j,+349.867-228148j,+223.918-228592j,+0+0j,+113.816-228862j,+0+0j,+144244-99669.8j,+0+0j,+68185.2-100307j,+17764.3-100646j,+50237.8+159.307j,+0+0j,+50221.1+95.2166j,+0+0j,+50216.5+29.8802j,+28806.4+6.49201j,+53390.1+40.802j,+53387.1+28.0222j,+1.1686e-05+2.59455e-06j,+1.16911e-05+2.58257e-06j,+0+0j,+35981+208571j,+0+0j,+0+0j,+112966+188.781j,-77084.3+208224j,+57504.3+75.2976j,+0+0j,-77372.1+208006j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+388453-161938j,+1.07991e+06-372276j,+607783-259007j,+466882-199628j,+36173.8+208780j
