# file...... Overhead_lines_power_in_B.csv
# date...... Fri Oct 27 14:51:55 2017
# user...... mast9
# host...... (null)
# group..... class= overhead_line
# property.. power_in_B
# limit..... -1
# interval.. 3600
# timestamp,O1-2,O1-3,O1-7,O3-4,O3-5,O5-6,O7-8,O8-12,O8-9,O8-13,O1401-14,O13-34,O13-18,O14-11,O14-10,O15-16,O15-17,O18-19,O18-21,O19-20,O21-22,O21-23,O23-24,O23-25,O2601-26,O25-28,O26-27,O26-31,O27-33,O28-29,O29-30,O30-250,O31-32,O34-15,O35-36,O35-40,O36-37,O36-38,O38-39,O40-41,O40-42,O42-43,O42-44,O44-45,O44-47,O45-46,O47-48,O47-49,O49-50,O50-51,O51-151,O52-53,O53-54,O54-55,O54-57,O55-56,O57-58,O57-60,O58-59,O60-61,O67-68,O67-72,O67-97,O68-69,O69-70,O70-71,O72-73,O72-76,O73-74,O74-75,O76-77,O76-86,O77-78,O78-79,O78-80,O80-81,O81-82,O81-84,O82-83,O84-85,O86-87,O87-88,O87-89,O89-90,O89-91,O91-92,O91-93,O93-94,O93-95,O95-96,O97-98,O98-99,O99-100,O100-450,O101-102,O101-105,O102-103,O103-104,O105-106,O105-108,O106-107,O108-109,O108-300,O109-110,O110-111,O110-112,O112-113,O113-114,O135-35,O149-1,O152-52,O6701-67,O197-101
2016-08-05 00:00:00 PDT,+6690.31+0.318577j,-0+0j,+713754+50290.6j,+0+0j,+0+0j,+0+0j,+713534+47433.6j,+3150.09+0.0909812j,-0+0j,+710231+45526.8j,+0+0j,-0+0j,+295216+9424.53j,+0+0j,+0+0j,+0+0j,+0+0j,-0+0j,+43139.5+21613.3j,+0+0j,+43149+21599.8j,-7.33808e-06+4.48285e-06j,-0+0j,-7.3042e-06+4.52584e-06j,+0+0j,-7.28347e-06+4.57e-06j,+0+0j,+0+0j,+0+0j,-7.2813e-06+4.54069e-06j,-7.31025e-06+4.52661e-06j,-7.27722e-06+4.57997e-06j,+0+0j,+0+0j,+25624.3+9894.89j,+212747-31901.2j,-0+0j,+25628+9879.39j,+4620.28+0.284932j,-0+0j,+212592-32115.6j,+42950.4+21499.2j,+169487-53830.5j,-0+0j,+169417-53933.2j,+0+0j,+75168.7+53704.5j,+57177.6-132673j,+25476.5-132742j,+25417.4-132797j,+25351-132863j,+414272+32046.7j,+414146+31414.5j,+9029.73+1.66219j,+405028+31014.5j,+9030.32+0.714424j,+28895+9867.79j,+375619+19590j,+7890.63+0.639855j,+2.03947e-05-8.38207e-06j,-0+0j,+220690-177347j,+38017.6+133504j,+0+0j,+0+0j,+0+0j,-0+0j,+220251-178012j,+0+0j,+0+0j,+48473.1-218832j,+86218.1-34649.6j,+26228.1-219265j,+7.60128e-09+1.5697e-08j,+26174.1-219370j,+450.126-219807j,+244.576-220247j,-0+0j,+122.962-220489j,+0+0j,+82925.6-35042.8j,-0+0j,+56201.8-35279.9j,+42714-35405.8j,+13438.5+26.6223j,-0+0j,+13438.8+14.0147j,-0+0j,+13441.3+2.28861j,+8190.54+0.545736j,+22818.5-0.304566j,+22816.8-0.0530239j,+4.98827e-06-5.51706e-06j,+4.96961e-06-5.5448e-06j,-0+0j,+15066.6+133416j,+0+0j,+0+0j,+39793.8+24.0879j,-24768.5+133361j,+20129.4+9.52783j,-0+0j,-24865.8+133326j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+251742-13929j,+720827+53847.8j,+414472+33295.9j,+258801-43040.8j,+15126.4+133460j
2016-08-06 09:00:00 PDT,+5160.19+0.188571j,+0+0j,+498179-431219j,+0+0j,+0+0j,+0+0j,+498310-433974j,+600.003+0.0032465j,+0+0j,+497796-435811j,+0+0j,+0+0j,+218182-164355j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+44464.7+22256.5j,+0+0j,+44457.6+22254.8j,+3.58341e-06+8.95822e-06j,+0+0j,+3.59123e-06+8.97257e-06j,+0+0j,+3.59561e-06+9.0318e-06j,+0+0j,+0+0j,+0+0j,+3.58288e-06+8.94218e-06j,+3.55147e-06+8.92827e-06j,+3.53252e-06+8.92482e-06j,+0+0j,+0+0j,+12536.5-21408.6j,+154014-170821j,+0+0j,+12532.9-21430.6j,+2580.08+0.0856668j,+0+0j,+153880-171037j,+44594.7+22322.2j,+109152-193575j,+0+0j,+109085-193743j,+0+0j,+78306.9+55947j,+5422.36-212053j,-11523.6-212252j,-11664.3-212452j,-11810.5-212656j,+279556-275583j,+279546-276319j,+8519.69+1.45456j,+271011-276775j,+8520.27+0.613499j,+16306.2-21516.8j,+254155-256838j,+6360.39+0.397905j,-5.49751e-06+1.87276e-05j,+0+0j,+144578-421973j,+35244.4+214879j,+0+0j,+0+0j,+0+0j,+0+0j,+143546-423359j,+0+0j,+0+0j,+21375.1-233903j,+44563.9-101916j,+13646.8-234375j,+2.7266e-09+1.44516e-08j,+13589-234493j,+502.521-234988j,+262.715-235486j,+0+0j,+131.997-235752j,+0+0j,+43586-102333j,+0+0j,+28739-102598j,+19219.6-102762j,+9357.57+20.1217j,+0+0j,+9358.48+10.176j,+0+0j,+9360.67+1.12066j,+6660.33+0.335285j,+8112-3.24185j,+8111.46-2.1451j,+7.00158e-06+2.2123e-06j,+7.0132e-06+2.20265e-06j,+0+0j,+26766.4+214510j,+0+0j,+0+0j,+13542.6+2.63918j,+13058.6+214316j,+6851.03+1.04371j,+0+0j,+12850.5+214093j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+173479-187815j,+503159-427710j,+279563-274102j,+180147-206212j,+26931.1+214695j
2016-08-06 10:00:00 PDT,+5190.19+0.190757j,+0+0j,+491915-431715j,+0+0j,+0+0j,+0+0j,+492043-434454j,+650.004+0.00380963j,+0+0j,+491477-436279j,+0+0j,+0+0j,+215555-164648j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+44476.5+22262.7j,+0+0j,+44469.7+22260.9j,-6.45363e-06+7.03591e-06j,+0+0j,-6.45597e-06+7.04289e-06j,+0+0j,-6.43297e-06+7.07561e-06j,+0+0j,+0+0j,+0+0j,-6.435e-06+7.08317e-06j,-6.43591e-06+7.08739e-06j,-6.42227e-06+7.09961e-06j,+0+0j,+0+0j,+12581.5-21410.1j,+151717-170883j,+0+0j,+12577.9-21432.1j,+2620.09+0.0883177j,+0+0j,+151586-171096j,+44609.3+22329.6j,+106845-193639j,+0+0j,+106778-193805j,+0+0j,+78334.4+55966.8j,+3077.29-212132j,-12698.9-212332j,-12840.4-212532j,-12986.8-212736j,+275861-275731j,+275850-276461j,+8529.69+1.45727j,+267304-276914j,+8530.27+0.614806j,+16341.3-21517.9j,+250418-256964j,+6390.4+0.401559j,-7.65995e-06+4.29261e-06j,+0+0j,+142275-422136j,+33782.2+214959j,+0+0j,+0+0j,+0+0j,+0+0j,+141244-423521j,+0+0j,+0+0j,+19516-234024j,+44081.1-101954j,+12898.5-234496j,+9.22969e-09+1.35789e-08j,+12840.7-234615j,+504.038-235111j,+263.003-235610j,+0+0j,+132.142-235876j,+0+0j,+43053.2-102369j,+0+0j,+28836.1-102633j,+19236.7-102798j,+9437.5+20.3028j,+0+0j,+9438.45+10.2609j,+0+0j,+9440.68+1.13658j,+6690.33+0.338138j,+7151.71-3.03023j,+7151.24-2.00781j,+4.63629e-06-7.13094e-08j,+4.65771e-06-5.7545e-08j,+0+0j,+26264.3+214590j,+0+0j,+0+0j,+11862+2.01853j,+14235.8+214396j,+5980.78+0.795027j,+0+0j,+14027.9+214173j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+170846-188105j,+496930-428224j,+275872-274262j,+176380-206308j,+26428.9+214774j
2016-08-06 11:00:00 PDT,+5580.22+0.220503j,+0+0j,+499719-431174j,+0+0j,+0+0j,+0+0j,+499852-433958j,+1300.02+0.0152386j,+0+0j,+498638-435814j,+0+0j,+0+0j,+218348-164310j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+44474.3+22261.2j,+0+0j,+44467+22259.6j,+1.93552e-06+1.15015e-05j,+0+0j,+1.95657e-06+1.14979e-05j,+0+0j,+1.95602e-06+1.15657e-05j,+0+0j,+0+0j,+0+0j,+1.99694e-06+1.15993e-05j,+1.99343e-06+1.16102e-05j,+1.99921e-06+1.16289e-05j,+0+0j,+0+0j,+13096-21411.2j,+153587-170802j,+0+0j,+13092.5-21433.6j,+3140.13+0.126865j,+0+0j,+153455-171019j,+44607.4+22328.6j,+108716-193565j,+0+0j,+108649-193734j,+0+0j,+78331.1+55964.4j,+4960.83-212055j,-11336.1-212255j,-11478.1-212456j,-11625.3-212662j,+280232-275670j,+280220-276414j,+8659.7+1.49851j,+271545-276874j,+8660.28+0.633674j,+16725-21520.8j,+254269-256946j,+6780.45+0.452075j,+6.78701e-06-7.90783e-06j,+0+0j,+146140-422078j,+33790.3+214888j,+0+0j,+0+0j,+0+0j,+0+0j,+145106-423467j,+0+0j,+0+0j,+20873.1-233978j,+46626.9-101924j,+13695.7-234450j,+6.06749e-09-8.7419e-09j,+13638-234567j,+501.935-235062j,+262.661-235559j,+0+0j,+131.971-235825j,+0+0j,+44948.1-102349j,+0+0j,+29850.8-102618j,+19211.6-102786j,+10477.4+22.7572j,+0+0j,+10478.4+11.5581j,+0+0j,+10480.8+1.36319j,+7080.37+0.378825j,+7031.66-3.00222j,+7031.21-1.988j,+1.72218e-05-5.18711e-06j,+1.72426e-05-5.15821e-06j,+0+0j,+26390.8+214519j,+0+0j,+0+0j,+13342.5+2.54621j,+12881.7+214325j,+6700.99+0.99812j,+0+0j,+12672.3+214102j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+173637-187779j,+505118-427620j,+280240-274175j,+180255-206310j,+26556.1+214703j
2016-08-06 12:00:00 PDT,+6730.32+0.32081j,+0+0j,+525726-429360j,+0+0j,+0+0j,+0+0j,+525872-432245j,+2950.08+0.0784986j,+0+0j,+523013-434165j,+0+0j,+0+0j,+227835-163278j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+44444.3+22245j,+0+0j,+44435.8+22244j,-1.4352e-06+5.06688e-06j,+0+0j,-1.42687e-06+5.1156e-06j,+0+0j,-1.42472e-06+5.13045e-06j,+0+0j,+0+0j,+0+0j,-1.42679e-06+5.09776e-06j,-1.41658e-06+5.07975e-06j,-1.41297e-06+5.07684e-06j,+0+0j,+0+0j,+14470.4-21406.8j,+160532-170513j,+0+0j,+14467-21430.2j,+4530.26+0.264265j,+0+0j,+160397-170741j,+44573.6+22311.7j,+115689-193282j,+0+0j,+115620-193456j,+0+0j,+78268.3+55919.6j,+12025.6-211738j,-6756.22-211939j,-6896.63-212139j,-7043.61-212345j,+295129-275199j,+295119-275972j,+9269.72+1.70097j,+285834-276450j,+9270.32+0.72651j,+17898.1-21518.4j,+267368-256582j,+7970.62+0.62518j,-2.34653e-05+3.02177e-05j,+0+0j,+157372-421532j,+35750.3+214562j,+0+0j,+0+0j,+0+0j,+0+0j,+156327-422933j,+0+0j,+0+0j,+25350.9-233616j,+53501.4-101755j,+16003.8-234084j,-1.56469e-09-1.56874e-09j,+15946.8-234201j,+493.478-234690j,+260.457-235183j,+0+0j,+130.888-235448j,+0+0j,+50169.3-102211j,+0+0j,+32700.8-102493j,+19141.6-102672j,+13397.4+29.9991j,+0+0j,+13398.3+15.4546j,+0+0j,+13401.2+2.13129j,+8280.51+0.519067j,+9322.37-3.44307j,+9321.76-2.27192j,-9.87409e-06+1.37083e-06j,-9.85807e-06+1.35196e-06j,+0+0j,+26058.6+214194j,+0+0j,+0+0j,+17594.4+4.43097j,+8300.48+214001j,+8831.71+1.73591j,+0+0j,+8089.66+213782j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+183140-186770j,+532261-425672j,+295129-273643j,+193455-206045j,+26225.4+214379j
2016-08-06 13:00:00 PDT,+8410.49+0.501093j,+0+0j,+567028-426333j,+0+0j,+0+0j,+0+0j,+567195-429392j,+4950.22+0.221134j,+0+0j,+562345-431426j,+0+0j,+0+0j,+243282-161553j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+44399.8+22221j,+0+0j,+44389.5+22220.9j,+2.84843e-06+1.8771e-06j,+0+0j,+2.8497e-06+1.89487e-06j,+0+0j,+2.88018e-06+1.96864e-06j,+0+0j,+0+0j,+0+0j,+2.85625e-06+1.91598e-06j,+2.84546e-06+1.92674e-06j,+2.84726e-06+1.95639e-06j,+0+0j,+0+0j,+16255.3-21401.1j,+172182-170068j,+0+0j,+16252.1-21425.8j,+6340.51+0.518272j,+0+0j,+172042-170314j,+44521.8+22285.8j,+127380-192849j,+0+0j,+127307-193033j,+0+0j,+78171.4+55850.4j,+23859.6-211255j,+202.205-211458j,+64.2323-211657j,-82.5011-211865j,+319029-274445j,+319023-275268j,+10509.8+2.15138j,+308499-275779j,+10510.4+0.934634j,+19671.2-21516.2j,+288227-256010j,+9770.93+0.940507j,-1.61712e-05+4.53091e-06j,+0+0j,+174934-420715j,+39185.2+214080j,+0+0j,+0+0j,+0+0j,+0+0j,+173867-422140j,+0+0j,+0+0j,+33165.7-233075j,+63432.2-101502j,+19947.1-233539j,+1.30155e-08+1.50481e-08j,+19891-233655j,+480.852-234137j,+257.183-234623j,+0+0j,+129.311-234888j,+0+0j,+58093.2-102004j,+0+0j,+36631.9-102308j,+19031.6-102502j,+17437.9+40.7133j,+0+0j,+17438.7+21.3882j,+0+0j,+17442+3.51441j,+10110.8+0.775993j,+12783.6-3.60611j,+12782.7-2.35913j,+3.4075e-06+2.24299e-06j,+3.42886e-06+2.27275e-06j,+0+0j,+26030+213712j,+0+0j,+0+0j,+24528.5+8.64413j,+1342.21+213519j,+12343.4+3.39709j,+0+0j,+1128.67+213305j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+198604-185092j,+575220-422412j,+319012-272784j,+214467-205635j,+26198.9+213898j
2016-08-06 14:00:00 PDT,+10670.8+0.806905j,+0+0j,+633290-421127j,+0+0j,+0+0j,+0+0j,+633477-424485j,+7650.52+0.528607j,+0+0j,+625935-426717j,+0+0j,+0+0j,+268399-158641j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+44325+22180.6j,+0+0j,+44311.8+22181.9j,-6.62939e-07+4.83068e-06j,+0+0j,-6.65901e-07+4.88433e-06j,+0+0j,-6.41519e-07+4.91962e-06j,+0+0j,+0+0j,+0+0j,-6.74546e-07+4.88181e-06j,-6.63448e-07+4.93661e-06j,-6.45963e-07+4.94408e-06j,+0+0j,+0+0j,+18655.4-21390.8j,+191479-169335j,+0+0j,+18652.4-21417.6j,+8780.98+0.995995j,+0+0j,+191327-169613j,+44433.3+22241.5j,+146742-192137j,+0+0j,+146663-192339j,+0+0j,+78005.1+55731.6j,+43461.1-210463j,+11660.7-210671j,+11526-210870j,+11379.1-211081j,+357505-273100j,+357502-274012j,+12169.9+2.83829j,+345317-274578j,+12170.6+1.25488j,+22048.1-21511.9j,+322604-254983j,+12191.4+1.46682j,-2.68091e-06+1.57539e-06j,+0+0j,+202786-419352j,+45893.5+213313j,+0+0j,+0+0j,+0+0j,+0+0j,+201679-420819j,+0+0j,+0+0j,+46627.8-232174j,+78110.9-101092j,+26633.3-232636j,+4.04157e-09+5.17105e-09j,+26578.3-232749j,+461.477-233220j,+252.404-233697j,+0+0j,+127-233960j,+0+0j,+70057.2-101667j,+0+0j,+41900-102008j,+18856.6-102223j,+22879.9+56.392j,+0+0j,+22879.8+30.374j,+0+0j,+22883.2+5.93911j,+12571.2+1.20493j,+18746-2.45913j,+18744.8-1.54101j,+1.19845e-05+2.84647e-06j,+1.19778e-05+2.85846e-06j,+0+0j,+26772.3+212942j,+0+0j,+0+0j,+36729.2+19.4691j,-10108.3+212743j,+18517.6+7.66954j,+0+0j,-10328+212535j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+223736-182262j,+643723-416809j,+357463-271254j,+249064-204905j,+26944.5+213130j
2016-08-06 15:00:00 PDT,+13411.3+1.2755j,+0+0j,+763958-409332j,+0+0j,+0+0j,+0+0j,+764132-413375j,+10351+0.969205j,+0+0j,+753870-416064j,+0+0j,+0+0j,+319263-152225j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+44167.3+22096j,+0+0j,+44148.5+22100.2j,-1.78506e-05+2.17123e-05j,+0+0j,-1.78833e-05+2.17061e-05j,+0+0j,-1.79165e-05+2.16871e-05j,+0+0j,+0+0j,+0+0j,-1.78939e-05+2.1716e-05j,-1.79126e-05+2.16962e-05j,-1.79525e-05+2.16732e-05j,+0+0j,+0+0j,+21224.9-21370.6j,+232022-167850j,+0+0j,+21221.8-21399.9j,+11431.7+1.69508j,+0+0j,+231835-168206j,+44240.3+22144.9j,+187407-190713j,+0+0j,+187307-190960j,+0+0j,+77641.1+55471.6j,+84629.8-208884j,+35378.6-209115j,+35247-209314j,+35096.6-209538j,+434503-269938j,+434496-271059j,+14670.2+4.05692j,+419803-271757j,+14670.8+1.82839j,+24980.1-21504.1j,+393977-252577j,+15212.3+2.29197j,-7.39313e-06+1.53705e-05j,+0+0j,+256167-416585j,+64100.7+211902j,+0+0j,+0+0j,+0+0j,+0+0j,+254955-418149j,+0+0j,+0+0j,+76774.8-230321j,+101903-100310j,+41692.6-230794j,+3.92525e-09+1.30572e-08j,+41637.9-230904j,+428.439-231359j,+245.251-231817j,+0+0j,+123.56-232079j,+0+0j,+91114.5-101020j,+0+0j,+47841.7-101430j,+18510.6-101667j,+29165.3+76.3132j,+0+0j,+29162.5+42.4397j,+0+0j,+29165.2+9.64386j,+15661.9+1.88662j,+32623.9+7.27531j,+32621.6+5.14846j,+1.29453e-06+1.58256e-06j,+1.3066e-06+1.5945e-06j,+0+0j,+31091.8+211506j,+0+0j,+0+0j,+64730.1+60.8549j,-33773.1+211271j,+32633.7+23.9792j,+0+0j,-34012.4+211064j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+274578-176052j,+777145-404127j,+434418-267658j,+320768-203224j,+31271.6+211703j
2016-08-06 16:00:00 PDT,+17202.1+2.10021j,+0+0j,+921099-393762j,+0+0j,+0+0j,+0+0j,+921214-398794j,+13201.6+1.57943j,+0+0j,+908049-402142j,+0+0j,+0+0j,+380545-144133j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+43988.2+21999.8j,+0+0j,+43963+22007.3j,-1.47213e-07+9.14532e-06j,+0+0j,-9.67769e-08+9.21574e-06j,+0+0j,-1.28625e-07+9.25312e-06j,+0+0j,+0+0j,+0+0j,-1.21857e-07+9.24566e-06j,-1.24032e-07+9.22675e-06j,-1.49127e-07+9.21083e-06j,+0+0j,+0+0j,+24320.1-21347.4j,+280784-165868j,+0+0j,+24316.8-21380.1j,+14622.8+2.78677j,+0+0j,+280547-166336j,+44018.8+22034j,+236293-188846j,+0+0j,+236162-189164j,+0+0j,+77222.4+55172.6j,+134083-206878j,+62605.3-207156j,+62474.6-207361j,+62319.9-207606j,+527250-265655j,+527233-267078j,+18880.8+6.59768j,+508313-267966j,+18881.4+3.03782j,+29187.9-21494.5j,+477990-249357j,+19523.7+3.79093j,+2.39826e-05-5.23539e-06j,+0+0j,+320464-413173j,+83871.9+210219j,+0+0j,+0+0j,+0+0j,+0+0j,+319074-414902j,+0+0j,+0+0j,+112702-228145j,+130839-99327j,+59751-228656j,-2.94412e-09-7.36116e-09j,+59695.6-228764j,+387.671-229208j,+235.784-229648j,+0+0j,+119.073-229910j,+0+0j,+117134-100228j,+0+0j,+55648.9-100741j,+18102.1-101011j,+37375.9+105.583j,+0+0j,+37368.1+60.8227j,+0+0j,+37368.7+16.0076j,+20103.1+3.14076j,+47525.3+28.9432j,+47522.1+19.934j,+1.88755e-05-3.03778e-06j,+1.88686e-05-3.02683e-06j,+0+0j,+35949+209783j,+0+0j,+0+0j,+96755.3+137.12j,-60920.2+209479j,+48843.4+54.1353j,+0+0j,-61188.9+209264j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+335759-168297j,+938160-387274j,+527111-262761j,+405039-201014j,+36136.9+209990j
2016-08-06 17:00:00 PDT,+18262.3+2.36811j,+0+0j,+993027-385903j,+0+0j,+0+0j,+0+0j,+993083-391422j,+13901.7+1.75307j,+0+0j,+979171-395095j,+0+0j,+0+0j,+409164-140130j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+43896.2+21950.6j,+0+0j,+43868+21959.7j,-9.36998e-06+1.19722e-05j,+0+0j,-9.38932e-06+1.19778e-05j,+0+0j,-9.43615e-06+1.19895e-05j,+0+0j,+0+0j,+0+0j,-9.41844e-06+1.20038e-05j,-9.41698e-06+1.20134e-05j,-9.40479e-06+1.20136e-05j,+0+0j,+0+0j,+25114.7-21335.4j,+303991-164871j,+0+0j,+25111.3-21369j,+15463.1+3.12384j,+0+0j,+303725-165398j,+43904.2+21976.6j,+259557-187911j,+0+0j,+259407-188268j,+0+0j,+77005.8+55017.9j,+157629-205883j,+75459.5-206189j,+75327.9-206397j,+75170.3-206654j,+569639-263384j,+569611-264957j,+20141.1+7.48534j,+549419-265939j,+20141.5+3.46235j,+30359.6-21488.4j,+517757-247622j,+20744.2+4.28871j,-1.68983e-05+2.42755e-05j,+0+0j,+349792-411462j,+94247.1+209433j,+0+0j,+0+0j,+0+0j,+0+0j,+348302-413275j,+0+0j,+0+0j,+130785-227049j,+142328-98866.4j,+68561.5-227590j,-3.90185e-09+1.28611e-08j,+68505-227697j,+369.545-228137j,+231.977-228567j,+0+0j,+117.239-228829j,+0+0j,+127890-99851.3j,+0+0j,+57708.9-100411j,+17915.2-100687j,+39620.6+114.323j,+0+0j,+39610.5+66.6427j,+0+0j,+39609.8+18.0938j,+21363.5+3.56481j,+54071.2+42.2042j,+54067.8+28.9797j,-6.74047e-06-1.93652e-06j,-6.76083e-06-1.9791e-06j,+0+0j,+39773.1+208972j,+0+0j,+0+0j,+113397+189.107j,-73726+208616j,+57263.7+74.7046j,+0+0j,-74011.4+208394j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+364300-164468j,+1.01122e+06-378801j,+569477-260186j,+444862-199828j,+39964+209184j
2016-08-06 18:00:00 PDT,+18842.5+2.52126j,+0+0j,+1.01685e+06-383333j,+0+0j,+0+0j,+0+0j,+1.0169e+06-389029j,+13801.7+1.72834j,+0+0j,+1.00308e+06-392822j,+0+0j,+0+0j,+418755-138838j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+43872.6+21938j,+0+0j,+43843.6+21947.5j,+9.62542e-06-9.68356e-07j,+0+0j,+9.60767e-06-9.18913e-07j,+0+0j,+9.63171e-06-8.99309e-07j,+0+0j,+0+0j,+0+0j,+9.66739e-06-9.13618e-07j,+9.6666e-06-9.10854e-07j,+9.63826e-06-9.16026e-07j,+0+0j,+0+0j,+25299.2-21333.7j,+311920-164559j,+0+0j,+25295.7-21367.6j,+15663.2+3.20727j,+0+0j,+311644-165108j,+43873+21961.1j,+267497-187627j,+0+0j,+267340-187998j,+0+0j,+76946.2+54975.4j,+165649-205586j,+79062.4-205903j,+78931-206112j,+78773.1-206374j,+583933-262690j,+583905-264317j,+21241.3+8.29742j,+562610-265334j,+21241.7+3.85236j,+31083.7-21488.1j,+530168-247113j,+21484.5+4.60273j,+1.2403e-05+4.69519e-07j,+0+0j,+359018-410983j,+97411.1+209206j,+0+0j,+0+0j,+0+0j,+0+0j,+357495-412828j,+0+0j,+0+0j,+136572-226749j,+145840-98731.6j,+71328.3-227302j,+1.05316e-08+7.58453e-09j,+71271.5-227410j,+363.747-227852j,+230.49-228281j,+0+0j,+116.57-228543j,+0+0j,+131489-99742.4j,+0+0j,+58611.4-100318j,+17854.4-100598j,+40582.7+118.24j,+0+0j,+40571.6+69.2354j,+0+0j,+40570.4+19.0998j,+22143.8+3.83552j,+56413.5+47.508j,+56410+32.5849j,+2.64843e-05-1.70986e-05j,+2.64917e-05-1.71001e-05j,+0+0j,+40592.1+208735j,+0+0j,+0+0j,+117812+204.51j,-77318.8+208365j,+59559.8+80.9023j,+0+0j,-77608.9+208139j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+373862-163250j,+1.03564e+06-375999j,+583756-259381j,+457293-199487j,+40784.4+208949j
2016-08-06 19:00:00 PDT,+19932.8+2.822j,+0+0j,+1.0496e+06-379767j,+0+0j,+0+0j,+0+0j,+1.04962e+06-385700j,+13751.7+1.71647j,+0+0j,+1.03584e+06-389651j,+0+0j,+0+0j,+431556-137085j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+43838.5+21919.9j,+0+0j,+43808.5+21930j,-3.97257e-06+1.38874e-05j,+0+0j,-3.98758e-06+1.39276e-05j,+0+0j,-4.01366e-06+1.39137e-05j,+0+0j,+0+0j,+0+0j,-3.96552e-06+1.39328e-05j,-3.97142e-06+1.39541e-05j,-4.00355e-06+1.39339e-05j,+0+0j,+0+0j,+25730.9-21329.2j,+322281-164146j,+0+0j,+25727.5-21363.6j,+16113.4+3.39745j,+0+0j,+321991-164723j,+43828.6+21938.9j,+277874-187248j,+0+0j,+277709-187638j,+0+0j,+76861.6+54915j,+176135-205190j,+84062.9-205522j,+83932-205732j,+83774-205998j,+603852-261654j,+603821-263355j,+23191.8+9.83979j,+580569-264418j,+23192+4.59521j,+32435.1-21484.2j,+546695-246324j,+22855.1+5.21334j,-1.27933e-05+1.20456e-05j,+0+0j,+371626-410231j,+101291+208891j,+0+0j,+0+0j,+0+0j,+0+0j,+370056-412127j,+0+0j,+0+0j,+143529-226310j,+151578-98510.6j,+75082.9-226880j,+9.6911e-09+1.23517e-08j,+75025.7-226988j,+355.106-227433j,+227.835-227862j,+0+0j,+115.372-228125j,+0+0j,+137258-99567.2j,+0+0j,+60418.3-100170j,+17775.9-100460j,+42466.2+126.071j,+0+0j,+42453.6+74.3268j,+0+0j,+42451.6+21.1089j,+23584.3+4.36024j,+60237.7+56.8212j,+60233.7+38.8922j,+3.02191e-06+6.70035e-06j,+3.05816e-06+6.72503e-06j,+0+0j,+40645.7+208407j,+0+0j,+0+0j,+122860+222.88j,-82308.3+208020j,+62157.1+88.2519j,+0+0j,-82604.7+207793j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+386627-161597j,+1.06952e+06-372119j,+603664-258198j,+473838-198924j,+40839.5+208622j
