# file...... Overhead_lines_power_in_B.csv
# date...... Fri Oct 27 14:51:54 2017
# user...... mast9
# host...... (null)
# group..... class= overhead_line
# property.. power_in_B
# limit..... -1
# interval.. 3600
# timestamp,O1-2,O1-3,O1-7,O3-4,O3-5,O5-6,O7-8,O8-12,O8-9,O8-13,O1401-14,O13-34,O13-18,O14-11,O14-10,O15-16,O15-17,O18-19,O18-21,O19-20,O21-22,O21-23,O23-24,O23-25,O2601-26,O25-28,O26-27,O26-31,O27-33,O28-29,O29-30,O30-250,O31-32,O34-15,O35-36,O35-40,O36-37,O36-38,O38-39,O40-41,O40-42,O42-43,O42-44,O44-45,O44-47,O45-46,O47-48,O47-49,O49-50,O50-51,O51-151,O52-53,O53-54,O54-55,O54-57,O55-56,O57-58,O57-60,O58-59,O60-61,O67-68,O67-72,O67-97,O68-69,O69-70,O70-71,O72-73,O72-76,O73-74,O74-75,O76-77,O76-86,O77-78,O78-79,O78-80,O80-81,O81-82,O81-84,O82-83,O84-85,O86-87,O87-88,O87-89,O89-90,O89-91,O91-92,O91-93,O93-94,O93-95,O95-96,O97-98,O98-99,O99-100,O100-450,O101-102,O101-105,O102-103,O103-104,O105-106,O105-108,O106-107,O108-109,O108-300,O109-110,O110-111,O110-112,O112-113,O113-114,O135-35,O149-1,O152-52,O6701-67,O197-101
2016-10-07 00:00:00 PDT,+7950.44+0.449893j,-0+0j,+727451+51044.5j,+0+0j,+0+0j,+0+0j,+727232+48092.3j,+4450.18+0.181578j,-0+0j,+722626+46121.2j,+0+0j,-0+0j,+300027+9826.79j,+0+0j,+0+0j,+0+0j,+0+0j,-0+0j,+43138.3+21612.2j,+0+0j,+43147.3+21599j,+6.90858e-06-3.1807e-06j,-0+0j,+6.91973e-06-3.16887e-06j,+0+0j,+6.96316e-06-3.15755e-06j,+0+0j,+0+0j,+0+0j,+6.96689e-06-3.11306e-06j,+6.98968e-06-3.11416e-06j,+6.97607e-06-3.09187e-06j,+0+0j,+0+0j,+26877.8+9889.54j,+215959-31749.7j,-0+0j,+26881.4+9872.49j,+5870.45+0.46003j,-0+0j,+215803-31970j,+42950.1+21499.1j,+172699-53691j,-0+0j,+172628-53797.7j,+0+0j,+75168.3+53704.1j,+60378.3-132529j,+26790.8-132600j,+26732-132656j,+26665.6-132723j,+421850+32114.5j,+421725+31460.7j,+10129.8+2.06032j,+411504+31046.5j,+10130.4+0.899072j,+30279.2+9860.84j,+380692+19588.5j,+9270.87+0.883325j,-1.09798e-06+1.18813e-05j,-0+0j,+226970-177251j,+36787.1+133364j,+0+0j,+0+0j,+0+0j,-0+0j,+226516-177937j,+0+0j,+0+0j,+49913.9-218767j,+91005.6-34602.4j,+26839.8-219200j,-2.36394e-08+1.27507e-09j,+26786.3-219305j,+444.794-219740j,+242.86-220179j,-0+0j,+122.168-220422j,+0+0j,+86404.1-35024.3j,-0+0j,+59126.1-35274.2j,+42716.2-35412.6j,+16359+33.6364j,-0+0j,+16359.1+17.9566j,-0+0j,+16361.9+3.33436j,+9600.74+0.75029j,+22498.3-0.490993j,+22496.6-0.177163j,+9.96519e-06+2.79015e-07j,+9.93629e-06+2.50402e-07j,-0+0j,+14155+133278j,+0+0j,+0+0j,+40194.3+24.6421j,-26080.6+133224j,+20399.7+9.78624j,-0+0j,-26179.3+133189j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+256547-13568.7j,+735793+54741.9j,+422050+33406.6j,+263855-43059.5j,+14215.6+133322j
2016-10-08 09:00:00 PDT,+7070.35+0.35401j,+0+0j,+515060-430527j,+0+0j,+0+0j,+0+0j,+515224-433385j,+2450.05+0.0541265j,+0+0j,+512879-435288j,+0+0j,+0+0j,+224214-163919j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+44473.1+22260.1j,+0+0j,+44465.3+22258.8j,-2.44568e-07-5.07551e-06j,+0+0j,-2.91119e-07-5.07013e-06j,+0+0j,-2.4387e-07-5.02399e-06j,+0+0j,+0+0j,+0+0j,-2.37069e-07-5.03125e-06j,-2.17166e-07-5.03826e-06j,-2.66736e-07-5.05384e-06j,+0+0j,+0+0j,+14356.2-21413.3j,+157939-170608j,+0+0j,+14352.8-21436.5j,+4410.25+0.250275j,+0+0j,+157808-170832j,+44605.9+22327.9j,+113070-193386j,+0+0j,+113003-193558j,+0+0j,+78328+55962.2j,+9335.79-211870j,-10685-212072j,-10824.4-212274j,-10970.2-212480j,+288654-275640j,+288652-276402j,+10289.8+2.06466j,+278350-276874j,+10290.4+0.894634j,+18406.5-21523.7j,+259392-256966j,+8470.7+0.705584j,+3.12974e-06+5.82333e-07j,+0+0j,+152698-421956j,+32423.6+214701j,+0+0j,+0+0j,+0+0j,+0+0j,+151654-423357j,+0+0j,+0+0j,+23110.6-233914j,+50987.4-101858j,+14134.5-234386j,+6.22474e-09-1.68592e-08j,+14077.7-234504j,+495.301-234998j,+260.363-235495j,+0+0j,+130.922-235762j,+0+0j,+48154.8-102302j,+0+0j,+33055.7-102578j,+19175.9-102759j,+13717.4+30.9153j,+0+0j,+13718.4+15.9481j,+0+0j,+13721.3+2.27645j,+8820.58+0.588285j,+6331.43-2.81523j,+6331.06-1.86371j,+1.39259e-06-9.63359e-06j,+1.39902e-06-9.62945e-06j,+0+0j,+25723.6+214335j,+0+0j,+0+0j,+13342.6+2.60689j,+12215.9+214143j,+6901.04+1.05868j,+0+0j,+12007.9+213923j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+179507-187420j,+521924-426871j,+288644-274106j,+185448-206352j,+25889.2+214518j
2016-10-08 10:00:00 PDT,+6610.31+0.309408j,+0+0j,+499502-431662j,+0+0j,+0+0j,+0+0j,+499656-434462j,+1950.03+0.0342808j,+0+0j,+497805-436327j,+0+0j,+0+0j,+218205-164586j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+44492.3+22270.4j,+0+0j,+44485.2+22268.7j,-1.63183e-05+9.11012e-06j,+0+0j,-1.63508e-05+9.1224e-06j,+0+0j,-1.63264e-05+9.16816e-06j,+0+0j,+0+0j,+0+0j,-1.63267e-05+9.18603e-06j,-1.6341e-05+9.15045e-06j,-1.6336e-05+9.18586e-06j,+0+0j,+0+0j,+13897.4-21415.1j,+153209-170762j,+0+0j,+13894-21438j,+3940.2+0.199669j,+0+0j,+153080-170979j,+44628.9+22339.4j,+108322-193537j,+0+0j,+108256-193706j,+0+0j,+78371.2+55993.1j,+4523.19-212046j,-13362.8-212248j,-13503.4-212450j,-13649.4-212656j,+279579-275923j,+279575-276668j,+9909.75+1.92382j,+269653-277129j,+9910.37+0.829491j,+17918.3-21524.3j,+251193-257188j,+7970.62+0.624451j,-1.18695e-06+7.3634e-06j,+0+0j,+146286-422271j,+30573.1+214880j,+0+0j,+0+0j,+0+0j,+0+0j,+145248-423665j,+0+0j,+0+0j,+19725.7-234135j,+47879.1-101948j,+12520.3-234609j,-1.11427e-08+1.45108e-09j,+12463.1-234727j,+499.736-235224j,+261.449-235724j,+0+0j,+131.446-235991j,+0+0j,+45548-102379j,+0+0j,+32019.4-102648j,+19219.7-102826j,+12637.3+28.1538j,+0+0j,+12638.4+14.4346j,+0+0j,+12641.1+1.95297j,+8310.51+0.52166j,+4801.03-2.3188j,+4800.75-1.53806j,-2.74847e-06+1.2505e-05j,-2.74782e-06+1.24934e-05j,+0+0j,+25404.1+214513j,+0+0j,+0+0j,+10341.5+1.57008j,+14895.4+214321j,+5370.63+0.640685j,+0+0j,+14688.1+214099j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+173489-188073j,+505918-428081j,+279577-274426j,+177180-206516j,+25569+214696j
2016-10-08 11:00:00 PDT,+6370.28+0.287312j,+0+0j,+490033-432334j,+0+0j,+0+0j,+0+0j,+490183-435117j,+1550.02+0.0216537j,+0+0j,+488730-436971j,+0+0j,+0+0j,+214577-164953j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+44511.8+22280.6j,+0+0j,+44505.2+22278.7j,+1.7297e-05-1.43903e-05j,+0+0j,+1.73015e-05-1.4369e-05j,+0+0j,+1.7308e-05-1.4336e-05j,+0+0j,+0+0j,+0+0j,+1.73657e-05-1.43586e-05j,+1.73606e-05-1.43562e-05j,+1.73501e-05-1.43658e-05j,+0+0j,+0+0j,+13582.6-21419.4j,+150293-170877j,+0+0j,+13579.1-21442.1j,+3620.17+0.168468j,+0+0j,+150165-171091j,+44651.6+22350.8j,+105386-193657j,+0+0j,+105322-193824j,+0+0j,+78413.6+56023.3j,+1534.18-212187j,-15122.7-212390j,-15264.9-212593j,-15411.8-212800j,+274128-276173j,+274122-276912j,+9829.74+1.89398j,+264280-277370j,+9830.36+0.815805j,+17683.5-21528.7j,+246060-257412j,+7730.58+0.587101j,-4.58168e-06+4.65089e-07j,+0+0j,+142649-422583j,+29034+215032j,+0+0j,+0+0j,+0+0j,+0+0j,+141613-423974j,+0+0j,+0+0j,+17750.5-234341j,+46169.9-102028j,+11715.2-234816j,-2.31304e-09-3.18136e-08j,+11657.7-234935j,+503.095-235434j,+262.398-235936j,+0+0j,+131.922-236204j,+0+0j,+44239.4-102451j,+0+0j,+31401-102717j,+19241.4-102893j,+11997.3+26.5262j,+0+0j,+11998.4+13.5523j,+0+0j,+12001+1.78036j,+8070.49+0.491508j,+3290.67-1.71418j,+3290.48-1.13835j,+8.05783e-06-3.59208e-06j,+8.0515e-06-3.57939e-06j,+0+0j,+25374.5+214665j,+0+0j,+0+0j,+8541.06+1.07111j,+16664.2+214472j,+4440.43+0.437633j,+0+0j,+16456.3+214248j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+169848-188439j,+496215-428775j,+274130-274688j,+172001-206693j,+25539.4+214847j
2016-10-08 12:00:00 PDT,+6410.29+0.290924j,+0+0j,+488213-432444j,+0+0j,+0+0j,+0+0j,+488363-435224j,+1350.02+0.0164252j,+0+0j,+487111-437076j,+0+0j,+0+0j,+213837-165015j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+44516.6+22283.2j,+0+0j,+44510.1+22281.2j,-8.15777e-06+5.03242e-06j,+0+0j,-8.16564e-06+5.0968e-06j,+0+0j,-8.1468e-06+5.12881e-06j,+0+0j,+0+0j,+0+0j,-8.13844e-06+5.14936e-06j,-8.14283e-06+5.17023e-06j,-8.1815e-06+5.15653e-06j,+0+0j,+0+0j,+13493.9-21420.3j,+149680-170913j,+0+0j,+13490.5-21443j,+3530.16+0.160176j,+0+0j,+149553-171127j,+44656.8+22353.4j,+104769-193694j,+0+0j,+104705-193862j,+0+0j,+78423.2+56030.3j,+904.561-212230j,-15547.4-212433j,-15689.8-212636j,-15836.6-212843j,+273248-276212j,+273243-276950j,+10069.8+1.98085j,+263160-277407j,+10070.4+0.856056j,+17765-21529.4j,+244860-257444j,+7810.59+0.599257j,-1.12831e-05+1.92797e-05j,+0+0j,+141897-422644j,+28578.4+215076j,+0+0j,+0+0j,+0+0j,+0+0j,+140862-424036j,+0+0j,+0+0j,+17181.7-234387j,+45975.1-102042j,+11626.4-234863j,+1.90088e-08-7.75805e-09j,+11568.8-234982j,+503.756-235482j,+262.436-235986j,+0+0j,+131.962-236254j,+0+0j,+44244.4-102464j,+0+0j,+31365.9-102731j,+19246.3-102906j,+11957.3+26.4385j,+0+0j,+11958.4+13.5064j,+0+0j,+11961.1+1.78249j,+8160.5+0.502441j,+3100.63-1.62959j,+3100.45-1.08255j,+5.17615e-06+4.52097e-06j,+5.17142e-06+4.49283e-06j,+0+0j,+25109+214708j,+0+0j,+0+0j,+7850.89+0.904632j,+17088.5+214516j,+4080.36+0.369475j,+0+0j,+16880.8+214291j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+169106-188502j,+494434-428888j,+273251-274730j,+170794-206713j,+25273.8+214891j
2016-10-08 13:00:00 PDT,+6470.29+0.296415j,+0+0j,+496413-431775j,+0+0j,+0+0j,+0+0j,+496566-434579j,+1450.02+0.0189515j,+0+0j,+495216-436448j,+0+0j,+0+0j,+217068-164624j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+44503.3+22276.1j,+0+0j,+44496.4+22274.3j,+4.77845e-06+5.64437e-06j,+0+0j,+4.76405e-06+5.66807e-06j,+0+0j,+4.73602e-06+5.68067e-06j,+0+0j,+0+0j,+0+0j,+4.78069e-06+5.67857e-06j,+4.76255e-06+5.66193e-06j,+4.75669e-06+5.67461e-06j,+0+0j,+0+0j,+13569.1-21418.1j,+152325-170838j,+0+0j,+13565.6-21440.8j,+3610.17+0.167576j,+0+0j,+152196-171054j,+44640.6+22345.3j,+107426-193617j,+0+0j,+107360-193786j,+0+0j,+78392.7+56008.4j,+3601.62-212137j,-13870.2-212339j,-14011.9-212542j,-14158.6-212749j,+278123-276015j,+278118-276761j,+10089.8+1.98881j,+268015-277223j,+10090.4+0.859678j,+17819.6-21527.7j,+249655-257279j,+7870.6+0.608694j,+1.57808e-05-8.50655e-06j,+0+0j,+145151-422436j,+30150+214980j,+0+0j,+0+0j,+0+0j,+0+0j,+144114-423830j,+0+0j,+0+0j,+19220.1-234241j,+47234.3-101989j,+12644.1-234716j,-8.96689e-09-2.05328e-09j,+12586.6-234835j,+501.745-235333j,+262.026-235835j,+0+0j,+131.757-236103j,+0+0j,+45403.5-102417j,+0+0j,+31504.9-102686j,+19225.3-102861j,+12117.3+26.8387j,+0+0j,+12118.4+13.7335j,+0+0j,+12121.1+1.82557j,+8220.5+0.510187j,+4310.91-2.13508j,+4310.66-1.41681j,+1.22403e-05+1.17236e-06j,+1.22249e-05+1.14222e-06j,+0+0j,+25470.2+214612j,+0+0j,+0+0j,+9891.41+1.42758j,+15410.5+214420j,+5100.57+0.577649j,+0+0j,+15202.4+214196j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+172343-188116j,+502688-428188j,+278123-274516j,+175622-206587j,+25635.4+214796j
2016-10-08 14:00:00 PDT,+7300.37+0.377456j,+0+0j,+543050-428079j,+0+0j,+0+0j,+0+0j,+543226-431055j,+2300.05+0.0477146j,+0+0j,+541040-433036j,+0+0j,+0+0j,+235417-162463j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+44441.3+22243.1j,+0+0j,+44432.4+22242.3j,+1.50756e-05-7.71959e-06j,+0+0j,+1.50803e-05-7.69324e-06j,+0+0j,+1.50617e-05-7.65968e-06j,+0+0j,+0+0j,+0+0j,+1.50887e-05-7.67102e-06j,+1.51051e-05-7.64277e-06j,+1.50658e-05-7.67261e-06j,+0+0j,+0+0j,+14361-21409.4j,+167130-170388j,+0+0j,+14357.7-21432.7j,+4430.25+0.252761j,+0+0j,+166990-170626j,+44564.8+22307.3j,+122285-193172j,+0+0j,+122214-193351j,+0+0j,+78249.6+55906.3j,+18658.2-211619j,-5283.79-211821j,-5422.04-212022j,-5568.62-212230j,+305615-275035j,+305614-275834j,+10819.8+2.26948j,+294783-276329j,+10820.4+0.989666j,+18699.5-21522.6j,+275507-256495j,+8780.75+0.758696j,-9.89775e-06+9.4288e-06j,+0+0j,+164088-421424j,+37223.4+214464j,+0+0j,+0+0j,+0+0j,+0+0j,+163034-422837j,+0+0j,+0+0j,+30390.5-233534j,+55229.7-101717j,+18070.1-234005j,-1.0448e-08+8.71442e-09j,+18013.3-234122j,+489.763-234613j,+259.4-235108j,+0+0j,+130.482-235375j,+0+0j,+52545.7-102178j,+0+0j,+33305.8-102466j,+19105.8-102646j,+14037.8+31.7409j,+0+0j,+14038.6+16.4624j,+0+0j,+14041.4+2.40518j,+9150.63+0.63424j,+9572.39-3.47864j,+9571.82-2.29008j,+3.74648e-07+6.26151e-06j,+3.78134e-07+6.27098e-06j,+0+0j,+27281+214094j,+0+0j,+0+0j,+20295.9+5.97739j,+6823.4+213899j,+10362.4+2.39039j,+0+0j,+6612.34+213680j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+190714-185995j,+550122-424275j,+305593-273424j,+201650-206006j,+27448.1+214280j
2016-10-08 15:00:00 PDT,+9530.64+0.643754j,+0+0j,+665813-417592j,+0+0j,+0+0j,+0+0j,+666018-421117j,+4150.15+0.15559j,+0+0j,+661996-423463j,+0+0j,+0+0j,+283702-156517j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+44289+22161.6j,+0+0j,+44274.9+22163.4j,-1.35265e-05+9.69085e-06j,+0+0j,-1.35437e-05+9.72121e-06j,+0+0j,-1.3539e-05+9.76079e-06j,+0+0j,+0+0j,+0+0j,-1.35262e-05+9.78277e-06j,-1.3542e-05+9.79911e-06j,-1.35402e-05+9.79751e-06j,+0+0j,+0+0j,+16255.4-21390.6j,+206042-169139j,+0+0j,+16252.1-21415.4j,+6400.52+0.529677j,+0+0j,+205869-169441j,+44376.8+22213.2j,+161320-191959j,+0+0j,+161230-192174j,+0+0j,+77894.3+55652.5j,+58184.6-210239j,+17099.1-210454j,+16966.6-210652j,+16818.3-210867j,+378277-272283j,+378282-273251j,+13150+3.28755j,+365119-273852j,+13150.7+1.46565j,+21127.6-21514.4j,+343282-254358j,+11291.2+1.25888j,-2.907e-05+2.83489e-05j,+0+0j,+213996-418863j,+55398.5+213173j,+0+0j,+0+0j,+0+0j,+0+0j,+212873-420345j,+0+0j,+0+0j,+59770.3-231764j,+76326.8-101019j,+32689.7-232238j,+7.12104e-09+7.88841e-09j,+32633.6-232352j,+459.495-232827j,+252.909-233304j,+0+0j,+127.375-233570j,+0+0j,+71775.7-101578j,+0+0j,+37907.7-101921j,+18784.8-102113j,+18960.1+45.1213j,+0+0j,+18959.6+24.1834j,+0+0j,+18962.4+4.30741j,+11731+1.05101j,+22948-0.579863j,+22946.6-0.228776j,+4.40895e-06-1.58309e-06j,+4.42697e-06-1.54806e-06j,+0+0j,+32073.4+212786j,+0+0j,+0+0j,+47462.3+32.7175j,-15534.4+212570j,+24072.8+12.9839j,+0+0j,-15758.4+212358j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+239013-180206j,+675070-413085j,+378205-270317j,+269811-204471j,+32247+212982j
2016-10-08 16:00:00 PDT,+13341.2+1.26252j,+0+0j,+822486-403129j,+0+0j,+0+0j,+0+0j,+822679-407517j,+7300.48+0.482361j,+0+0j,+815486-410437j,+0+0j,+0+0j,+344809-148752j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+44106.6+22063.8j,+0+0j,+44086+22068.9j,-1.46007e-05+1.17846e-05j,+0+0j,-1.46144e-05+1.17781e-05j,+0+0j,-1.46047e-05+1.18103e-05j,+0+0j,+0+0j,+0+0j,-1.4586e-05+1.18006e-05j,-1.45774e-05+1.18259e-05j,-1.45965e-05+1.18366e-05j,+0+0j,+0+0j,+19520.1-21367.6j,+254660-167296j,+0+0j,+19517-21395.3j,+9761.22+1.23791j,+0+0j,+254441-167698j,+44152.2+22100.8j,+210071-190206j,+0+0j,+209954-190482j,+0+0j,+77470.2+55349.6j,+107517-208323j,+44347.5-208572j,+44219.3-208772j,+44068.3-209003j,+470580-268378j,+470583-269609j,+17140.5+5.46669j,+453419-270375j,+17141.1+2.49794j,+25315.5-21504.3j,+427158-251387j,+15582.4+2.4077j,-3.69074e-06+1.63891e-05j,+0+0j,+278198-415525j,+75269.1+211486j,+0+0j,+0+0j,+0+0j,+0+0j,+276933-417141j,+0+0j,+0+0j,+95571.3-229571j,+105349-100074j,+50492.2-230072j,+1.92461e-08+2.42512e-09j,+50436.3-230183j,+418.344-230643j,+243.326-231101j,+0+0j,+122.812-231366j,+0+0j,+97601.6-100796j,+0+0j,+45911-101228j,+18378.3-101450j,+27366.6+70.8472j,+0+0j,+27363+39.6088j,+0+0j,+27365+8.8631j,+16142+2.01083j,+38007.3+13.7215j,+38005+9.57599j,+8.50372e-06-2.97775e-06j,+8.51656e-06-2.98184e-06j,+0+0j,+36873.6+211068j,+0+0j,+0+0j,+79481.2+92.4097j,-42732.1+210799j,+40296.2+36.6669j,+0+0j,-42978.7+210587j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+300068-172725j,+835576-397507j,+470445-265873j,+354042-202400j,+37055.2+211273j
2016-10-08 17:00:00 PDT,+16722+1.98489j,+0+0j,+949023-390437j,+0+0j,+0+0j,+0+0j,+949150-395630j,+10000.9+0.906646j,+0+0j,+939201-399086j,+0+0j,+0+0j,+393789-142274j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+43957.1+21983.7j,+0+0j,+43931.3+21991.5j,+1.75412e-05-5.91468e-06j,+0+0j,+1.75734e-05-5.82783e-06j,+0+0j,+1.75342e-05-5.80404e-06j,+0+0j,+0+0j,+0+0j,+1.75391e-05-5.81077e-06j,+1.75465e-05-5.80499e-06j,+1.74945e-05-5.81596e-06j,+0+0j,+0+0j,+22373.9-21346.9j,+293424-165636j,+0+0j,+22370.6-21377.4j,+12692.1+2.10123j,+0+0j,+293164-166132j,+43968.8+22009j,+248936-188644j,+0+0j,+248792-188980j,+0+0j,+77124.2+55102.5j,+146842-206654j,+66138.9-206945j,+66011.4-207149j,+65857.8-207397j,+545166-264765j,+545157-266241j,+20761.2+7.92579j,+524356-267163j,+20761.6+3.67449j,+29054.1-21492.6j,+494102-248641j,+19403.7+3.74681j,-1.07103e-05+7.73912e-06j,+0+0j,+329706-412632j,+90705.4+210084j,+0+0j,+0+0j,+0+0j,+0+0j,+328288-414390j,+0+0j,+0+0j,+123475-227754j,+129391-99242.7j,+64544.7-228293j,+2.35932e-08-4.48946e-09j,+64488.2-228403j,+383.921-228855j,+234.86-229299j,+0+0j,+118.78-229563j,+0+0j,+118886-100127j,+0+0j,+52997.5-100645j,+18051.5-100897j,+34775.4+96.6357j,+0+0j,+34767.7+55.6766j,+0+0j,+34767.9+14.2934j,+20073.1+3.13656j,+50557.9+34.7835j,+50554.6+23.9213j,-2.78941e-06+3.8686e-06j,-2.75091e-06+3.87531e-06j,+0+0j,+39749.5+209631j,+0+0j,+0+0j,+104107+159.509j,-64464.5+209301j,+52772.5+63.2948j,+0+0j,-64735.1+209084j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+348957-166533j,+965592-383769j,+544992-261762j,+421163-200496j,+39937.5+209843j
2016-10-08 18:00:00 PDT,+19682.7+2.75029j,+0+0j,+993535-386288j,+0+0j,+0+0j,+0+0j,+993690-391854j,+12001.3+1.30582j,+0+0j,+981752-395558j,+0+0j,+0+0j,+410207-140235j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+43939.1+21973.2j,+0+0j,+43911.9+21981.8j,-7.80075e-06+5.88059e-06j,+0+0j,-7.78563e-06+5.9318e-06j,+0+0j,-7.80642e-06+5.95803e-06j,+0+0j,+0+0j,+0+0j,-7.80994e-06+5.94711e-06j,-7.84817e-06+5.96314e-06j,-7.83911e-06+5.96188e-06j,+0+0j,+0+0j,+24716-21348.1j,+305384-165061j,+0+0j,+24712.6-21381.3j,+15062.9+2.96134j,+0+0j,+305117-165591j,+43946.3+21997.8j,+260905-188127j,+0+0j,+260756-188487j,+0+0j,+77081.3+55072j,+158899-206136j,+71631.3-206445j,+71504.9-206651j,+71352-206907j,+571316-263834j,+571315-265417j,+24242.1+10.698j,+547030-266406j,+24242.2+5.01089j,+32425.5-21497.5j,+513327-248046j,+22805.1+5.17799j,+4.093e-06-1.64753e-06j,+0+0j,+348901-411941j,+90766.8+209636j,+0+0j,+0+0j,+0+0j,+0+0j,+347414-413775j,+0+0j,+0+0j,+130337-227411j,+141829-98954.2j,+68429.2-227963j,+5.96429e-09+4.48687e-09j,+68373.1-228073j,+369.756-228526j,+230.342-228969j,+0+0j,+116.724-229236j,+0+0j,+129285-99933.2j,+0+0j,+59167.8-100498j,+17929.2-100784j,+41063.3+120.64j,+0+0j,+41052.4+70.6445j,+0+0j,+41051+19.9264j,+23584.3+4.33936j,+52219.3+38.2399j,+52216.1+26.2712j,+5.04919e-06-6.54764e-06j,+5.07338e-06-6.54534e-06j,+0+0j,+38146.2+209182j,+0+0j,+0+0j,+107990+171.999j,-69946.9+208845j,+54827.5+68.3847j,+0+0j,-70224.6+208628j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+365339-164638j,+1.01306e+06-379092j,+571111-260617j,+440474-200118j,+38336.3+209393j
2016-10-08 19:00:00 PDT,+20963.1+3.11966j,+0+0j,+1.00604e+06-385221j,+0+0j,+0+0j,+0+0j,+1.00622e+06-390912j,+12801.5+1.48563j,+0+0j,+993497-394700j,+0+0j,+0+0j,+414623-139719j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+43944.1+21975.3j,+0+0j,+43916.5+21984j,+3.16148e-06+8.53127e-06j,+0+0j,+3.13795e-06+8.57214e-06j,+0+0j,+3.1421e-06+8.60803e-06j,+0+0j,+0+0j,+0+0j,+3.1172e-06+8.53058e-06j,+3.1289e-06+8.54389e-06j,+3.09525e-06+8.5077e-06j,+0+0j,+0+0j,+25698.2-21350.8j,+308313-164913j,+0+0j,+25694.7-21385.1j,+16053.3+3.36335j,+0+0j,+308047-165453j,+43951.8+22000.5j,+263830-188002j,+0+0j,+263681-188367j,+0+0j,+77091.4+55079.1j,+161827-206019j,+72632.7-206333j,+72507-206541j,+72354.6-206798j,+578674-263673j,+578679-265291j,+25802.5+12.0722j,+552834-266303j,+25802.5+5.67581j,+33897.7-21501.2j,+517642-247985j,+24285.8+5.87163j,+6.85615e-06+2.90727e-06j,+0+0j,+354641-411841j,+89364.6+209528j,+0+0j,+0+0j,+0+0j,+0+0j,+353132-413703j,+0+0j,+0+0j,+131541-227398j,+146382-98875.2j,+69313.4-227952j,-2.62435e-08-3.70555e-08j,+69257.6-228062j,+365.347-228517j,+228.709-228961j,+0+0j,+115.999-229229j,+0+0j,+133023-99890.9j,+0+0j,+61817.6-100474j,+17893.3-100775j,+43746.9+131.477j,+0+0j,+43734.6+77.4357j,+0+0j,+43732.5+22.6187j,+25114.9+4.92269j,+51898.9+37.5872j,+51895.8+25.8283j,-9.84224e-06+9.36439e-06j,-9.84634e-06+9.36116e-06j,+0+0j,+37063.7+209079j,+0+0j,+0+0j,+107910+171.827j,-70949.1+208744j,+54827.5+68.3774j,+0+0j,-71228.2+208527j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+369745-164173j,+1.02683e+06-377837j,+578454-260388j,+444823-200092j,+37254.3+209288j
