# file...... Overhead_lines_power_in_B.csv
# date...... Fri Oct 27 14:51:41 2017
# user...... mast9
# host...... (null)
# group..... class= overhead_line
# property.. power_in_B
# limit..... -1
# interval.. 3600
# timestamp,O1-2,O1-3,O1-7,O3-4,O3-5,O5-6,O7-8,O8-12,O8-9,O8-13,O1401-14,O13-34,O13-18,O14-11,O14-10,O15-16,O15-17,O18-19,O18-21,O19-20,O21-22,O21-23,O23-24,O23-25,O2601-26,O25-28,O26-27,O26-31,O27-33,O28-29,O29-30,O30-250,O31-32,O34-15,O35-36,O35-40,O36-37,O36-38,O38-39,O40-41,O40-42,O42-43,O42-44,O44-45,O44-47,O45-46,O47-48,O47-49,O49-50,O50-51,O51-151,O52-53,O53-54,O54-55,O54-57,O55-56,O57-58,O57-60,O58-59,O60-61,O67-68,O67-72,O67-97,O68-69,O69-70,O70-71,O72-73,O72-76,O73-74,O74-75,O76-77,O76-86,O77-78,O78-79,O78-80,O80-81,O81-82,O81-84,O82-83,O84-85,O86-87,O87-88,O87-89,O89-90,O89-91,O91-92,O91-93,O93-94,O93-95,O95-96,O97-98,O98-99,O99-100,O100-450,O101-102,O101-105,O102-103,O103-104,O105-106,O105-108,O106-107,O108-109,O108-300,O109-110,O110-111,O110-112,O112-113,O113-114,O135-35,O149-1,O152-52,O6701-67,O197-101
2016-06-03 00:00:00 PDT,+6930.34+0.341848j,-0+0j,+716319+50408.3j,+0+0j,+0+0j,+0+0j,+716097+47533.1j,+3550.11+0.115557j,-0+0j,+712391+45613.9j,+0+0j,-0+0j,+296051+9480j,+0+0j,+0+0j,+0+0j,+0+0j,-0+0j,+43138.2+21612.6j,+0+0j,+43147.6+21599.2j,+1.84424e-06+1.19927e-05j,-0+0j,+1.82888e-06+1.20094e-05j,+0+0j,+1.82586e-06+1.20613e-05j,+0+0j,+0+0j,+0+0j,+1.85189e-06+1.20696e-05j,+1.85558e-06+1.21317e-05j,+1.84371e-06+1.2117e-05j,+0+0j,+0+0j,+25944.7+9893.91j,+213244-31863.8j,-0+0j,+25948.5+9878.02j,+4940.32+0.325786j,-0+0j,+213089-32079.1j,+42949.7+21498.9j,+169986-53794.6j,-0+0j,+169916-53897.9j,+0+0j,+75167.6+53703.6j,+57675.9-132635j,+25804.6-132705j,+25745.4-132760j,+25678.9-132826j,+415594+32056.4j,+415468+31420.2j,+9109.73+1.68976j,+406269+31017.7j,+9110.32+0.727154j,+29135.5+9866.29j,+376616+19586.4j,+8130.67+0.679399j,-1.0639e-05+1.93781e-05j,-0+0j,+221910-177322j,+37791.4+133467j,+0+0j,+0+0j,+0+0j,-0+0j,+221467-177990j,+0+0j,+0+0j,+48650.8-218812j,+87250.8-34638.8j,+26256.2-219245j,-1.46069e-08-3.58823e-09j,+26202.3-219350j,+448.989-219786j,+244.26-220225j,-0+0j,+122.804-220467j,+0+0j,+83556.6-35038.1j,-0+0j,+56842.1-35277.5j,+42714-35406.1j,+14078.6+28.1095j,-0+0j,+14078.8+14.8401j,-0+0j,+14081.4+2.49138j,+8430.57+0.578274j,+22798.5-0.316123j,+22796.8-0.0602851j,-2.32522e-06+9.33513e-06j,-2.32112e-06+9.32422e-06j,-0+0j,+14860+133379j,+0+0j,+0+0j,+39913.9+24.2434j,-25095.2+133325j,+20199.5+9.59467j,-0+0j,-25193+133289j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+252576-13879.7j,+723636+53992j,+415794+33313.7j,+259795-43047.7j,+14920.1+133423j
2016-06-04 09:00:00 PDT,+7890.44+0.44143j,+0+0j,+665189-417686j,+0+0j,+0+0j,+0+0j,+665329-421079j,+5150.24+0.23984j,+0+0j,+660260-423336j,+0+0j,+0+0j,+283649-156710j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+44221.5+22127.1j,+0+0j,+44206.7+22129.3j,-1.23821e-05+4.11849e-06j,+0+0j,-1.23751e-05+4.13938e-06j,+0+0j,-1.24121e-05+4.1293e-06j,+0+0j,+0+0j,+0+0j,-1.2389e-05+4.12482e-06j,-1.2404e-05+4.10141e-06j,-1.24114e-05+4.09526e-06j,+0+0j,+0+0j,+16074.7-21370.7j,+206785-168933j,+0+0j,+16071.4-21395.4j,+6220.49+0.501087j,+0+0j,+206610-169231j,+44303.3+22176.4j,+162132-191708j,+0+0j,+162042-191920j,+0+0j,+77759+55555.8j,+59137.4-209925j,+19723.1-210134j,+19592.5-210327j,+19445.1-210539j,+376517-271757j,+376509-272691j,+9429.73+1.76547j,+367063-273271j,+9430.34+0.75489j,+18927.1-21492.5j,+347410-253771j,+9090.81+0.817466j,+5.55591e-06-1.22852e-05j,+0+0j,+212015-418059j,+61512.9+212831j,+0+0j,+0+0j,+0+0j,+0+0j,+210901-419518j,+0+0j,+0+0j,+61306.7-231195j,+72870.2-100885j,+31713.8-231660j,-3.22813e-08-1.55178e-08j,+31658.2-231771j,+457.064-232234j,+253.158-232700j,+0+0j,+127.209-232961j,+0+0j,+67326.2-101428j,+0+0j,+35593.1-101758j,+18791.9-101940j,+16639.1+38.6345j,+0+0j,+16639+20.4919j,+0+0j,+16641.8+3.18785j,+9390.67+0.674797j,+27490.7+2.49891j,+27488.8+1.8733j,+1.92577e-05-9.40281e-06j,+1.92864e-05-9.41454e-06j,+0+0j,+33649.2+212439j,+0+0j,+0+0j,+51678.4+38.8949j,-18169.2+212217j,+26225.2+15.4461j,+0+0j,-18392.5+212008j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+238999-180324j,+672879-413381j,+376465-269858j,+273949-203991j,+33821.7+212635j
2016-06-04 10:00:00 PDT,+8310.48+0.489713j,+0+0j,+676229-416789j,+0+0j,+0+0j,+0+0j,+676365-420235j,+5850.31+0.309522j,+0+0j,+670592-422528j,+0+0j,+0+0j,+287666-156234j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+44207.8+22119.7j,+0+0j,+44192.5+22122.2j,-8.68658e-06+3.70187e-06j,+0+0j,-8.66809e-06+3.76405e-06j,+0+0j,-8.70763e-06+3.78716e-06j,+0+0j,+0+0j,+0+0j,-8.66817e-06+3.77752e-06j,-8.68981e-06+3.75483e-06j,-8.69443e-06+3.76216e-06j,+0+0j,+0+0j,+16628.5-21368.3j,+209735-168789j,+0+0j,+16625.3-21393.4j,+6780.59+0.595599j,+0+0j,+209558-169093j,+44287.9+22168.7j,+165094-191569j,+0+0j,+165002-191784j,+0+0j,+77730.5+55535.4j,+62138.1-209774j,+21782.7-209985j,+21652.1-210178j,+21504.5-210390j,+382823-271504j,+382814-272454j,+9569.74+1.81503j,+373227-273044j,+9570.35+0.777675j,+19340.2-21491.2j,+353146-253579j,+9510.88+0.895062j,+6.74718e-06+1.42946e-05j,+0+0j,+216752-417807j,+62531.3+212688j,+0+0j,+0+0j,+0+0j,+0+0j,+215629-419275j,+0+0j,+0+0j,+63263.7-231033j,+75695.6-100809j,+32719.5-231498j,+1.02002e-09-4.18428e-09j,+32664.1-231609j,+453.592-232069j,+252.326-232533j,+0+0j,+126.792-232793j,+0+0j,+69448.6-101366j,+0+0j,+36684.3-101703j,+18762.6-101890j,+17759.4+41.6929j,+0+0j,+17759.1+22.2196j,+0+0j,+17762+3.60208j,+9810.73+0.737097j,+28571.4+3.38902j,+28569.3+2.4825j,+4.84499e-06+3.17251e-06j,+4.84256e-06+3.16325e-06j,+0+0j,+33586+212295j,+0+0j,+0+0j,+53671.4+41.9505j,-20224.3+212071j,+27216.4+16.6449j,+0+0j,-20449.2+211862j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+243017-179862j,+684344-412412j,+382769-269572j,+279713-203857j,+33759.1+212492j
2016-06-04 11:00:00 PDT,+8910.56+0.56299j,+0+0j,+686224-416032j,+0+0j,+0+0j,+0+0j,+686362-419552j,+6850.42+0.424398j,+0+0j,+679588-421893j,+0+0j,+0+0j,+291136-155823j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+44204.4+22117.5j,+0+0j,+44188.5+22120.2j,-6.77087e-06+8.67089e-06j,+0+0j,-6.72837e-06+8.73533e-06j,+0+0j,-6.75102e-06+8.7386e-06j,+0+0j,+0+0j,+0+0j,-6.7752e-06+8.7443e-06j,-6.73017e-06+8.76291e-06j,-6.73371e-06+8.74445e-06j,+0+0j,+0+0j,+17421.2-21369.3j,+211993-168655j,+0+0j,+17418-21395j,+7580.73+0.744545j,+0+0j,+211816-168965j,+44285.3+22167.4j,+167354-191446j,+0+0j,+167262-191665j,+0+0j,+77726+55532.3j,+64414.9-209649j,+23458.1-209862j,+23326.8-210056j,+23178.3-210270j,+388347-271386j,+388338-272357j,+9769.74+1.88619j,+378551-272961j,+9770.36+0.810518j,+19931.7-21494.5j,+357867-253531j,+10111+1.01161j,-8.79262e-07+9.9888e-06j,+0+0j,+221591-417709j,+62432.3+212578j,+0+0j,+0+0j,+0+0j,+0+0j,+220459-419185j,+0+0j,+0+0j,+64700.4-230970j,+79138.9-100759j,+33525.6-231434j,-1.71384e-08-5.37491e-09j,+33470.4-231544j,+450.554-232002j,+251.726-232463j,+0+0j,+126.492-232724j,+0+0j,+71887.8-101335j,+0+0j,+38252.1-101680j,+18729.7-101873j,+19359.9+46.1145j,+0+0j,+19359.4+24.7233j,+0+0j,+19362.3+4.23623j,+10410.8+0.830372j,+28601.3+3.41109j,+28599.3+2.50307j,+2.13338e-05+2.06932e-06j,+2.1328e-05+2.07831e-06j,+0+0j,+33454.8+212185j,+0+0j,+0+0j,+55203.8+44.3523j,-21888+211960j,+27967.3+17.5784j,+0+0j,-22115.4+211751j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+246482-179471j,+694938-411554j,+388291-269412j,+284460-203850j,+33629.1+212382j
2016-06-04 12:00:00 PDT,+9480.63+0.637355j,+0+0j,+693470-415544j,+0+0j,+0+0j,+0+0j,+693607-419105j,+7800.54+0.550333j,+0+0j,+685878-421473j,+0+0j,+0+0j,+293456-155585j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+44197.8+22113.8j,+0+0j,+44181.5+22116.7j,-7.60271e-07-7.77919e-06j,+0+0j,-7.45519e-07-7.76761e-06j,+0+0j,-7.54624e-07-7.7318e-06j,+0+0j,+0+0j,+0+0j,-7.46165e-07-7.68526e-06j,-7.3382e-07-7.65727e-06j,-7.91713e-07-7.6866e-06j,+0+0j,+0+0j,+18176.7-21368.1j,+213375-168547j,+0+0j,+18173.5-21394.5j,+8340.89+0.901513j,+0+0j,+213199-168860j,+44279.3+22164.4j,+168743-191342j,+0+0j,+168651-191563j,+0+0j,+77715.4+55524.7j,+65822.6-209539j,+24715.4-209753j,+24584-209948j,+24435.4-210162j,+392313-271258j,+392302-272240j,+9959.75+1.95536j,+382324-272850j,+9960.38+0.842472j,+20496.5-21494.2j,+361067-253443j,+10681.1+1.12912j,+3.73972e-05-2.64828e-05j,+0+0j,+224972-417558j,+62270+212469j,+0+0j,+0+0j,+0+0j,+0+0j,+223832-419041j,+0+0j,+0+0j,+65235.3-230882j,+82012.7-100701j,+33881-231346j,-1.61637e-08-2.06015e-08j,+33826.1-231455j,+447.568-231911j,+250.882-232371j,+0+0j,+126.07-232630j,+0+0j,+73807.9-101294j,+0+0j,+39750.8-101645j,+18707.7-101844j,+20880.3+50.4665j,+0+0j,+20879.6+27.1959j,+0+0j,+20882.6+4.88788j,+10980.9+0.924258j,+29061.6+3.81282j,+29059.6+2.7766j,+3.12392e-06+9.28154e-06j,+3.13644e-06+9.28538e-06j,+0+0j,+32831.3+212077j,+0+0j,+0+0j,+55834.8+45.3587j,-23142.2+211852j,+28267.7+17.9625j,+0+0j,-23370.6+211644j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+248803-179243j,+702760-411008j,+392257-269261j,+287683-203792j,+33006.2+212273j
2016-06-04 13:00:00 PDT,+10390.8+0.765645j,+0+0j,+707437-414499j,+0+0j,+0+0j,+0+0j,+707574-418140j,+9050.73+0.740971j,+0+0j,+698591-420561j,+0+0j,+0+0j,+298263-155047j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+44186.2+22107.3j,+0+0j,+44169.3+22110.6j,-5.96345e-06+3.65106e-06j,+0+0j,-5.97365e-06+3.70421e-06j,+0+0j,-5.97447e-06+3.73086e-06j,+0+0j,+0+0j,+0+0j,-5.92049e-06+3.77708e-06j,-5.92343e-06+3.78376e-06j,-5.9315e-06+3.76984e-06j,+0+0j,+0+0j,+19238.4-21366.4j,+216595-168362j,+0+0j,+19235.3-21393.7j,+9411.13+1.14808j,+0+0j,+216418-168682j,+44267.4+22158.4j,+171974-191166j,+0+0j,+171881-191392j,+0+0j,+77693.5+55509.1j,+69089.8-209354j,+27006.3-209570j,+26875-209765j,+26726.2-209981j,+400213-270996j,+400201-272001j,+10489.8+2.15453j,+389693-272626j,+10490.4+0.934734j,+21437.2-21494.1j,+367478-253261j,+11631.3+1.33937j,-2.29232e-06+1.10953e-05j,+0+0j,+231256-417289j,+62427.7+212291j,+0+0j,+0+0j,+0+0j,+0+0j,+230102-418786j,+0+0j,+0+0j,+66938.7-230725j,+86643.5-100602j,+34894.2-231187j,+4.22487e-08+2.646e-08j,+34839.6-231296j,+442.557-231749j,+249.467-232206j,+0+0j,+125.383-232466j,+0+0j,+77182.1-101221j,+0+0j,+41992.5-101583j,+18667.9-101793j,+23161.2+57.2194j,+0+0j,+23160.1+31.0828j,+0+0j,+23163.2+5.97475j,+11941.1+1.09392j,+29942.2+4.60985j,+29940.1+3.32085j,-3.70228e-06+6.18907e-06j,-3.69489e-06+6.20061e-06j,+0+0j,+32107.1+211899j,+0+0j,+0+0j,+57397.3+47.9289j,-25428+211674j,+29038.7+18.9648j,+0+0j,-25658.5+211467j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+253611-178729j,+717642-409849j,+400155-268954j,+294134-203671j,+32282.9+212095j
2016-06-04 14:00:00 PDT,+11671+0.966103j,+0+0j,+742265-411506j,+0+0j,+0+0j,+0+0j,+742394-415338j,+10651+1.02658j,+0+0j,+731802-417886j,+0+0j,+0+0j,+311285-153459j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+44148.3+22086.8j,+0+0j,+44129.8+22090.8j,-2.91489e-06+9.51172e-06j,+0+0j,-2.9335e-06+9.52125e-06j,+0+0j,-2.94804e-06+9.53342e-06j,+0+0j,+0+0j,+0+0j,-2.97406e-06+9.52941e-06j,-2.94789e-06+9.53755e-06j,-2.94963e-06+9.55962e-06j,+0+0j,+0+0j,+20637.7-21360.8j,+226435-167929j,+0+0j,+20634.7-21389.5j,+10831.5+1.52232j,+0+0j,+226252-168269j,+44223+22136.3j,+181846-190752j,+0+0j,+181749-190990j,+0+0j,+77610.5+55449.8j,+79079.5-208906j,+33061.9-209129j,+32931-209325j,+32781.4-209544j,+420379-270195j,+420366-271257j,+11369.8+2.50762j,+408974-271917j,+11370.5+1.0989j,+22774.5-21492.1j,+385373-252663j,+12991.7+1.6725j,-2.74746e-06+1.44875e-05j,+0+0j,+246023-416557j,+65607.8+211883j,+0+0j,+0+0j,+0+0j,+0+0j,+244837-418084j,+0+0j,+0+0j,+73673-230259j,+94811.1-100375j,+38342.7-230724j,+2.00343e-08-3.97673e-11j,+38288.5-230832j,+432.221-231280j,+246.916-231732j,+0+0j,+124.146-231991j,+0+0j,+83737.1-101042j,+0+0j,+45022.3-101426j,+18574.8-101649j,+26283+66.8945j,+0+0j,+26281.1+36.7899j,+0+0j,+26284.1+7.6636j,+13321.3+1.36457j,+32954.1+7.62708j,+32951.8+5.38497j,+5.28669e-06-1.43624e-07j,+5.27814e-06-1.34236e-07j,+0+0j,+32272.5+211487j,+0+0j,+0+0j,+63608.2+58.9269j,-31469.6+211253j,+32163+23.3024j,+0+0j,-31705.4+211047j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+266626-177198j,+753763-406602j,+420312-268037j,+312112-203259j,+32450.3+211684j
2016-06-04 15:00:00 PDT,+13671.3+1.32635j,+0+0j,+838725-402173j,+0+0j,+0+0j,+0+0j,+838806-406578j,+12651.4+1.45011j,+0+0j,+826173-409507j,+0+0j,+0+0j,+348728-148542j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+44032.9+22024.8j,+0+0j,+44010.4+22031j,+3.36019e-06+8.65546e-06j,+0+0j,+3.35205e-06+8.68438e-06j,+0+0j,+3.36937e-06+8.71422e-06j,+0+0j,+0+0j,+0+0j,+3.34462e-06+8.70365e-06j,+3.3706e-06+8.72053e-06j,+3.32962e-06+8.74718e-06j,+0+0j,+0+0j,+22528.8-21345.7j,+256188-166735j,+0+0j,+22525.6-21376.3j,+12782.1+2.12645j,+0+0j,+255976-167140j,+44082+22065.6j,+211682-189619j,+0+0j,+211566-189897j,+0+0j,+77344.5+55259.8j,+109276-207676j,+50645.3-207924j,+50514-208123j,+50360.5-208355j,+477198-267629j,+477174-268865j,+13170+3.31618j,+463972-269636j,+13170.7+1.47732j,+24909.6-21486.6j,+438069-250728j,+15192.3+2.29309j,-1.21894e-05+1.51054e-05j,+0+0j,+285501-414475j,+78883.2+210846j,+0+0j,+0+0j,+0+0j,+0+0j,+284218-416088j,+0+0j,+0+0j,+95832.4-228893j,+112510-99786j,+49533.8-229375j,+4.51073e-09+6.05941e-09j,+49479.2-229481j,+407.986-229919j,+241.756-230357j,+0+0j,+121.664-230615j,+0+0j,+99402.9-100562j,+0+0j,+49373.5-101003j,+18319.1-101242j,+30887.8+82.0551j,+0+0j,+30883.5+46.1411j,+0+0j,+30885.6+10.6301j,+15571.9+1.87662j,+43001.7+21.1081j,+42998.6+14.5853j,+8.0196e-06-7.11936e-06j,+8.03979e-06-7.09206e-06j,+0+0j,+35490.6+210422j,+0+0j,+0+0j,+84362.7+104.032j,-48993.9+210147j,+42600.5+41.0821j,+0+0j,-49248.4+209936j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+304019-172463j,+852282-396534j,+477107-265111j,+364981-201938j,+35674.5+210626j
2016-06-04 16:00:00 PDT,+15921.8+1.7999j,+0+0j,+941857-391475j,+0+0j,+0+0j,+0+0j,+941878-396562j,+14001.8+1.77825j,+0+0j,+927845-399947j,+0+0j,+0+0j,+389168-143027j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+43916.6+21962.3j,+0+0j,+43889.8+21970.7j,+1.06695e-05+3.7833e-07j,+0+0j,+1.0653e-05+4.09221e-07j,+0+0j,+1.06614e-05+4.20603e-07j,+0+0j,+0+0j,+0+0j,+1.067e-05+4.62974e-07j,+1.06733e-05+4.58424e-07j,+1.0616e-05+4.81692e-07j,+0+0j,+0+0j,+24176.2-21331.4j,+288527-165406j,+0+0j,+24172.9-21363.9j,+14492.7+2.74221j,+0+0j,+288278-165890j,+43936.5+21992.8j,+244094-188376j,+0+0j,+243954-188705j,+0+0j,+77069.1+55063.1j,+142057-206352j,+68595.9-206635j,+68463.7-206839j,+68306.3-207087j,+538299-264661j,+538264-266107j,+15960.3+4.78981j,+522257-267008j,+15961+2.17387j,+27451.9-21481.3j,+493601-248499j,+17803.1+3.15738j,+6.21496e-07+1.44856e-05j,+0+0j,+327686-412233j,+92200.9+209781j,+0+0j,+0+0j,+0+0j,+0+0j,+326274-413961j,+0+0j,+0+0j,+120025-227465j,+130858-99150.1j,+61857.5-227980j,+7.0858e-09-1.8706e-09j,+61801.9-228086j,+382.056-228519j,+235.871-228945j,+0+0j,+118.896-229203j,+0+0j,+116356-100050j,+0+0j,+53795.2-100559j,+18051-100816j,+35574.4+98.7895j,+0+0j,+35566.9+56.7713j,+0+0j,+35567.6+14.2885j,+18272.6+2.60157j,+52560.1+38.9096j,+52556.4+26.7174j,+3.97429e-06-6.03019e-06j,+3.97362e-06-6.02057e-06j,+0+0j,+39240.5+209326j,+0+0j,+0+0j,+106013+165.084j,-66880.2+208992j,+53534.4+65.2082j,+0+0j,-67156.5+208772j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+344367-167188j,+957744-384958j,+538175-261718j,+420636-200421j,+39429.9+209536j
2016-06-04 17:00:00 PDT,+16692+1.97846j,+0+0j,+972524-388050j,+0+0j,+0+0j,+0+0j,+972540-393371j,+13951.7+1.76596j,+0+0j,+958554-396912j,+0+0j,+0+0j,+401381-141243j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+43890.3+21948j,+0+0j,+43862.4+21957j,+4.00688e-06-5.92422e-06j,+0+0j,+3.99854e-06-5.86283e-06j,+0+0j,+4.02242e-06-5.8365e-06j,+0+0j,+0+0j,+0+0j,+4.02797e-06-5.83258e-06j,+4.00823e-06-5.85331e-06j,+3.99645e-06-5.85537e-06j,+0+0j,+0+0j,+24465.5-21330.8j,+298263-165041j,+0+0j,+24462.2-21363.7j,+14802.8+2.86292j,+0+0j,+298002-165551j,+43901.3+21975.2j,+253841-188046j,+0+0j,+253694-188392j,+0+0j,+77001.8+55015.1j,+151901-206005j,+73536.5-206302j,+73404-206508j,+73245.6-206762j,+556769-263780j,+556734-265296j,+17350.6+5.62201j,+539333-266242j,+17351.1+2.57002j,+28400.2-21483.1j,+509662-247854j,+18773.5+3.51296j,+1.4849e-05-1.82352e-05j,+0+0j,+340695-411646j,+95238+209524j,+0+0j,+0+0j,+0+0j,+0+0j,+339238-413416j,+0+0j,+0+0j,+127505-227100j,+136483-98974.6j,+65995.1-227631j,+1.47785e-08+1.9334e-08j,+65938.8-227737j,+374.836-228171j,+234.122-228597j,+0+0j,+118.118-228855j,+0+0j,+122015-99914.6j,+0+0j,+55035-100448j,+17967.2-100710j,+36896.8+103.781j,+0+0j,+36888.2+60.0204j,+0+0j,+36888.3+15.4988j,+19292.9+2.90542j,+54201.4+42.4685j,+54197.9+29.1562j,-7.58164e-06-1.67886e-06j,-7.60821e-06-1.69548e-06j,+0+0j,+40634.4+209061j,+0+0j,+0+0j,+112333+185.539j,-71802.4+208706j,+56712.3+73.2717j,+0+0j,-72085.4+208484j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+356541-165493j,+989186-381232j,+556630-260695j,+436731-199983j,+40824.7+209273j
2016-06-04 18:00:00 PDT,+17522.2+2.18001j,+0+0j,+975273-387934j,+0+0j,+0+0j,+0+0j,+975323-393307j,+14001.8+1.7783j,+0+0j,+961309-396883j,+0+0j,+0+0j,+402312-141171j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+43905.8+21955.9j,+0+0j,+43878+21964.8j,-1.78601e-05+1.31117e-05j,+0+0j,-1.78529e-05+1.31754e-05j,+0+0j,-1.78871e-05+1.31432e-05j,+0+0j,+0+0j,+0+0j,-1.79244e-05+1.31399e-05j,-1.79002e-05+1.31364e-05j,-1.79512e-05+1.30878e-05j,+0+0j,+0+0j,+24853.3-21335.7j,+298712-165055j,+0+0j,+24849.9-21369j,+15193+3.01477j,+0+0j,+298453-165567j,+43918.4+21983.8j,+254277-188073j,+0+0j,+254131-188420j,+0+0j,+77033.4+55037.6j,+152310-206045j,+72800.2-206344j,+72668.7-206551j,+72511.3-206805j,+558637-263900j,+558609-265429j,+18760.8+6.52874j,+539801-266383j,+18761.3+3.00368j,+29428.7-21488j,+509106-247997j,+19803.9+3.90772j,+9.7121e-07-7.67055e-07j,+0+0j,+342185-411785j,+93219.9+209553j,+0+0j,+0+0j,+0+0j,+0+0j,+340723-413569j,+0+0j,+0+0j,+127151-227221j,+138318-98977.1j,+66102.9-227753j,+1.99119e-08+7.51937e-09j,+66046.8-227860j,+373.758-228298j,+233.319-228726j,+0+0j,+117.814-228987j,+0+0j,+123793-99931.3j,+0+0j,+56508.9-100472j,+17958.2-100742j,+38378.6+109.437j,+0+0j,+38369.3+63.5107j,+0+0j,+38369.1+16.8593j,+20373.2+3.23891j,+53100.3+40.082j,+53096.9+27.5348j,+4.8387e-06-1.27557e-06j,+4.8493e-06-1.27896e-06j,+0+0j,+39717.5+209095j,+0+0j,+0+0j,+110688+180.172j,-71074.8+208747j,+55930.3+71.2257j,+0+0j,-71356.8+208526j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+357470-165450j,+992734-381028j,+558484-260789j,+436200-200093j,+39907.8+209306j
2016-06-04 19:00:00 PDT,+18532.4+2.43885j,+0+0j,+1.00188e+06-385080j,+0+0j,+0+0j,+0+0j,+1.00194e+06-390651j,+13551.6+1.66609j,+0+0j,+988378-394358j,+0+0j,+0+0j,+412910-139721j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+43886.4+21945.6j,+0+0j,+43858+21954.7j,+6.96346e-07+1.31736e-06j,+0+0j,+6.84816e-07+1.32298e-06j,+0+0j,+6.86948e-07+1.34507e-06j,+0+0j,+0+0j,+0+0j,+6.84166e-07+1.29809e-06j,+6.77541e-07+1.30042e-06j,+6.42843e-07+1.28061e-06j,+0+0j,+0+0j,+25038.9-21334.6j,+307369-164768j,+0+0j,+25035.6-21368.1j,+15393.1+3.09644j,+0+0j,+307098-165303j,+43890.4+21969.7j,+262939-187818j,+0+0j,+262786-188180j,+0+0j,+76979+54998.8j,+161045-205782j,+76378.2-206093j,+76247.7-206300j,+76090.8-206558j,+575097-263146j,+575071-264735j,+20911.2+8.04863j,+554108-265728j,+20911.7+3.73286j,+30744.5-21487.1j,+522041-247437j,+21134.4+4.45269j,+1.35971e-07+1.91034e-05j,+0+0j,+352494-411278j,+95827.3+209348j,+0+0j,+0+0j,+0+0j,+0+0j,+350996-413102j,+0+0j,+0+0j,+132976-226932j,+142866-98820.7j,+69369.2-227479j,+2.41422e-10-1.92046e-09j,+69312.7-227586j,+367.193-228029j,+231.123-228459j,+0+0j,+116.868-228721j,+0+0j,+128775-99809j,+0+0j,+57971.6-100372j,+17896.6-100650j,+39901.4+115.622j,+0+0j,+39890.9+67.5151j,+0+0j,+39890+18.4523j,+21783.7+3.70852j,+55612.8+45.6628j,+55609.2+31.3183j,+3.94587e-06+1.09998e-06j,+3.93829e-06+1.11905e-06j,+0+0j,+39810.7+208882j,+0+0j,+0+0j,+114360+192.67j,-74650.2+208523j,+57845.3+76.2642j,+0+0j,-74936+208301j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+368039-164089j,+1.02036e+06-377910j,+574927-259914j,+449158-199694j,+40002.1+209094j
